RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,21633,Steve Allan,4.000,4,1
1,0,10885,Robert Allenby,4.000,20,5
1,0,25083,Jeremy Anderson,4.000,4,1
1,0,23614,Rich Beem,4.000,4,1
1,0,06034,Marco Dawson,4.000,4,1
1,0,22051,Ben Ferguson,4.000,4,1
1,0,01388,Robert Gamez,4.000,4,1
1,0,12782,Tim Herron,4.000,4,1
1,0,10962,Bradley Hughes,4.000,48,12
1,0,08881,Tripp Isenhour,4.000,12,3
1,0,06514,Kevin Johnson,4.000,4,1
1,0,10733,Kent Jones,4.000,4,1
1,0,01927,Dennis Paulson,4.000,4,1
1,0,08553,Lee Porter,4.000,4,1
15,0,12680,Shigeki Maruyama,4.071,57,14
16,0,12823,Carlos Franco,4.083,49,12
17,0,09011,David Duval,4.125,66,16
18,0,10585,Scott McCarron,4.143,29,7
19,0,01042,Paul Azinger,4.250,51,12
19,0,10423,Mike Weir,4.250,17,4
19,0,08793,Tiger Woods,4.250,17,4
22,0,01677,Tom Lehman,4.286,30,7
23,0,01320,Bob Estes,4.294,73,17
24,0,20593,Greg Chalmers,4.333,13,3
24,0,01249,John Daly,4.333,39,9
26,0,06012,Greg Kraft,4.357,61,14
27,0,07003,David Berganio Jr.,4.364,48,11
27,0,06515,Shaun Micheel,4.364,48,11
29,0,19881,Robert Damron,4.400,22,5
29,0,01307,Joel Edwards,4.400,66,15
29,0,08535,Gary Nicklaus,4.400,22,5
29,0,12660,Jesper Parnevik,4.400,66,15
33,0,06251,Chris DiMarco,4.412,75,17
34,0,23125,Brad Elder,4.417,53,12
34,0,08633,Per-Ulrik Johansson,4.417,53,12
36,0,02206,David Toms,4.429,31,7
37,0,06567,Vijay Singh,4.438,71,16
38,0,06332,Neal Lancaster,4.462,58,13
38,0,08339,Spike McRoy,4.462,58,13
38,0,02245,Grant Waite,4.462,58,13
41,0,01706,Davis Love III,4.474,85,19
42,0,20098,Stuart Appleby,4.500,63,14
42,0,07867,Woody Austin,4.500,9,2
42,0,01161,Mark Calcavecchia,4.500,18,4
42,0,06036,Scott Dunlap,4.500,27,6
42,0,01313,Steve Elkington,4.500,54,12
42,0,06522,Ernie Els,4.500,45,10
42,0,01418,Bill Glasson,4.500,54,12
42,0,08545,Glen Hnatiuk,4.500,27,6
42,0,21961,Charles Howell III,4.500,63,14
42,0,07547,Craig Kanada,4.500,9,2
42,0,01666,Bernhard Langer,4.500,18,4
42,0,22122,Andrew McLardy,4.500,9,2
42,0,19817,Michael Muehr,4.500,36,8
42,0,01968,Nick Price,4.500,54,12
42,0,02110,Jerry Smith,4.500,27,6
42,0,11011,Mike Sposa,4.500,54,12
42,0,02214,Kirk Triplett,4.500,36,8
42,0,20436,Garrett Willis,4.500,27,6
