RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
1,0,30925,Dustin Johnson,5.15,9365185,181700000
2,0,28089,Jason Day,4.87,8045112,165300000
3,0,24502,Adam Scott,3.88,6473090,166800000
4,0,28237,Rory McIlroy,3.80,5790585,152300000
5,0,32139,Danny Willett,3.50,2918132,83400000
6,0,34046,Jordan Spieth,3.15,5538470,175900000
7,0,21528,Henrik Stenson,2.87,3397373,118300000
8,0,34360,Patrick Reed,2.58,5679575,219800000
9,0,21209,Sergio Garcia,2.53,3242156,128300000
10,0,33122,Russell Knox,2.46,4885906,198300000
11,0,32839,Hideki Matsuyama,2.24,4193954,187400000
11,0,01810,Phil Mickelson,2.24,4022628,179200000
13,0,32366,Kevin Chappell,2.23,4501050,201800000
14,0,25804,Bubba Watson,2.15,3492842,162100000
15,0,25364,Paul Casey,2.14,3885560,181800000
16,0,25632,Jimmy Walker,2.12,4148546,195300000
17,0,26596,Ryan Moore,2.08,3701034,178200000
18,0,36689,Brooks Koepka,2.01,3322393,165500000
19,0,29974,Branden Grace,1.92,2878868,150200000
19,0,27649,Brandt Snedeker,1.92,3960142,206000000
21,0,33448,Justin Thomas,1.90,4126366,217500000
22,0,23108,Matt Kuchar,1.89,3819678,202100000
23,0,26331,Charl Schwartzel,1.85,2936027,158500000
24,0,31202,William McGirt,1.81,3614972,200000000
25,0,26499,Rafa Cabrera Bello,1.79,1609350,89700000
26,0,20396,Lee Westwood,1.78,1138810,64100000
27,0,46970,Jon Rahm,1.72,1004035,58500000
28,0,25396,Kevin Na,1.71,3441291,201200000
29,0,31646,Emiliano Grillo,1.70,3371705,198700000
30,0,34363,Tyrrell Hatton,1.69,674788,40000000
31,0,27141,J.B. Holmes,1.66,2969608,179200000
31,0,26329,Louis Oosthuizen,1.66,2422079,145800000
33,0,29478,Kevin Kisner,1.63,3424354,210400000
34,0,25572,Graeme McDowell,1.62,2596170,160000000
35,0,40026,Daniel Berger,1.61,3290764,204700000
36,0,25818,Scott Piercy,1.52,2905349,191400000
37,0,32102,Rickie Fowler,1.46,2713563,185800000
38,0,32200,Roberto Castro,1.40,2520574,180500000
39,0,27896,Ross Fisher,1.39,518643,37300000
40,0,22405,Justin Rose,1.38,2085365,150700000
41,0,37455,Si Woo Kim,1.37,3086369,226100000
41,0,27064,Jhonattan Vegas,1.37,2478980,180800000
43,0,10809,Jim Furyk,1.35,1538204,113800000
44,0,25686,Jason Dufner,1.34,2879884,215700000
44,0,06527,Steve Stricker,1.34,1418647,105800000
46,0,35174,Matthew Southgate,1.31,122154,9300000
47,0,29222,Billy Hurley III,1.28,1770400,138100000
48,0,24924,Bill Haas,1.27,2390199,188500000
48,0,31323,Gary Woodland,1.27,2392044,188000000
50,0,32448,James Hahn,1.23,2367521,192700000
51,0,34643,Michael Johnson,1.20,238000,19800000
52,0,46440,Smylie Kaufman,1.18,2508174,211800000
53,0,32070,Rafael Campos,1.17,114200,9800000
53,0,12716,Charley Hoffman,1.17,2350239,201500000
53,0,31560,Brian Stuard,1.17,1666014,142000000
56,0,45702,Rodolfo Cazaubòn,1.16,185904,16000000
57,0,21961,Charles Howell III,1.14,1974962,173100000
57,0,33204,Shane Lowry,1.14,1585436,139200000
59,0,20472,Alex Cejka,1.13,1566308,138500000
59,0,28679,Fabián Gómez,1.13,2227040,197300000
61,0,26525,Grégory Bourdy,1.12,257091,23000000
62,0,29420,Billy Horschel,1.11,1744571,157000000
63,0,23320,Ryan Palmer,1.10,1794141,163200000
64,0,33948,Byeong Hun An,1.04,1278797,122800000
64,0,29461,Jamie Lovemark,1.04,1940890,187400000
66,0,25834,Daniel Summerhays,1.01,2045968,202400000
67,0,35296,Haotong Li,1.00,173750,17300000
68,0,30944,Jason Kokrak,.99,1934250,196000000
68,0,29221,Webb Simpson,.99,1450355,146700000
70,0,34099,Harris English,.98,2014283,205500000
70,0,31557,Jim Herman,.98,2091274,214200000
70,0,34409,David Lingmerth,.98,1863783,190100000
73,0,24507,Jason Bohn,.97,1369705,141100000
73,0,23983,Luke Donald,.97,1634515,167800000
75,0,46507,Bobby Wyatt,.95,353348,37000000
76,0,24024,Zach Johnson,.94,1718703,183400000
76,0,23325,Vaughn Taylor,.94,1640750,174100000
78,0,19803,Ryan Armour,.93,32455,3500000
78,0,34262,Jon Curran,.93,1902481,204700000
80,0,24140,Sean O'Hair,.92,1702713,185500000
81,0,29725,Tony Finau,.91,1814790,199500000
81,0,08075,Jerry Kelly,.91,1328657,146200000
83,0,34021,Bud Cauley,.90,760430,84800000
84,0,22371,Aaron Baddeley,.89,1644915,184700000
84,0,20593,Greg Chalmers,.89,695188,78300000
84,0,24357,K.J. Choi,.89,1328448,149200000
84,0,28500,Martin Flores,.89,101576,11400000
84,0,30711,Colt Knost,.89,1594587,178400000
89,0,29518,Brendan Steele,.88,1589266,180300000
90,0,34242,Andrew Johnston,.87,336762,38800000
90,0,47953,Greg Yates,.87,52959,6100000
92,0,22986,Søren Kjeldsen,.85,921468,108200000
92,0,27214,Kevin Streelman,.85,1601177,187500000
94,0,30926,Chris Kirk,.84,1762335,210700000
94,0,25198,Francesco Molinari,.84,1083155,129300000
96,0,24358,Robert Garrigus,.83,1024900,123100000
97,0,19958,Miguel Angel Jiménez,.81,143492,17800000
98,0,27936,Martin Laird,.80,1224680,153000000
98,0,23800,Bryce Molder,.80,1353385,169400000
100,0,26851,Marc Leishman,.79,1566824,199400000
101,0,21731,Freddie Jacobson,.78,1354196,174400000
102,0,20608,David Howell,.77,137113,17800000
102,0,27408,Martin Kaymer,.77,701140,90700000
104,0,48084,Wesley Bryan,.76,178729,23500000
104,0,32757,Patton Kizzire,.76,1468624,192900000
104,0,06567,Vijay Singh,.76,1210104,160100000
107,0,27436,Graham DeLaet,.71,908557,127600000
107,0,36699,Patrick Rodgers,.71,1290336,181200000
109,0,40098,Matt Fitzpatrick,.70,713917,101500000
109,0,20157,Retief Goosen,.70,745735,106100000
109,0,34098,Russell Henley,.70,1228347,175500000
112,0,29476,Kyle Reifers,.69,1539578,223800000
112,0,37189,Harold Varner III,.69,1327320,191400000
114,0,30978,Kiradech Aphibarnrat,.68,680450,100400000
114,0,27958,Ryan Blaum,.68,42160,6200000
116,0,26951,Johnson Wagner,.66,1083787,164800000
117,0,27895,Jonas Blixt,.65,1115322,172400000
117,0,29479,Scott Brown,.65,1143452,177200000
117,0,29926,Danny Lee,.65,1405722,215900000
117,0,33413,Ben Martin,.65,1205730,184600000
121,0,12510,Chad Campbell,.64,1168073,183700000
121,0,25191,Gonzalo Fernandez-Castaño,.64,65600,10300000
121,0,31115,Michio Matsumura,.64,60500,9500000
121,0,36824,Paul Peterson,.64,44508,7000000
121,0,33419,Cameron Tringale,.64,1064066,166300000
126,0,24846,Ricky Barnes,.63,1158800,182700000
126,0,27644,Brian Harman,.63,1299801,206200000
126,0,35300,Andrew Loupe,.63,1075276,170800000
126,0,34466,Peter Malnati,.63,1298945,204900000
130,0,20104,Ken Duke,.62,773025,124000000
130,0,25900,Lucas Glover,.62,948927,153100000
130,0,26758,David Hearn,.62,1211514,194200000
130,0,02206,David Toms,.62,774522,125300000
130,0,26289,Boo Weekley,.62,991660,161200000
135,0,26476,Chez Reavie,.61,1086964,179200000
135,0,29485,Brett Stegmaier,.61,1086714,178900000
135,0,32254,Xinjun Zhang,.61,52000,8500000
138,0,33399,Adam Hadwin,.60,1067809,179400000
138,0,27095,Nick Watney,.60,189880,31700000
140,0,37338,Zecheng Dou,.58,49000,8500000
140,0,36521,Young-han Song,.58,113250,19500000
140,0,35314,Andy Sullivan,.58,561779,96500000
143,0,20766,Padraig Harrington,.57,654929,114100000
144,0,34174,John Huh,.56,1007219,181300000
144,0,27466,Spencer Levin,.56,1179882,211200000
146,0,28158,Steve Marino,.55,768200,140900000
146,0,35912,Haydn Porteous,.55,51489,9300000
148,0,47959,Bryson DeChambeau,.54,476621,87600000
148,0,29535,Brice Garnett,.54,446565,82100000
148,0,28132,Tyrone Van Aswegen,.54,1025632,189600000
148,0,25349,Tim Wilkinson,.54,708623,131300000
152,0,24463,Trevor Fisher Jr,.53,44792,8500000
152,0,23063,Scott Hend,.53,234313,44300000
152,0,27974,Sung Kang,.53,979576,183300000
152,0,24748,WC Liang,.53,44792,8500000
152,0,33293,Thomas Pieters,.53,230235,43600000
152,0,20645,John Senden,.53,989841,187100000
152,0,33870,Ashun Wu,.53,44792,8500000
159,0,32640,Troy Merritt,.52,922707,176500000
159,0,35107,Jordan Zunic,.52,49750,9500000
161,0,46601,Trey Mullinax,.51,49635,9800000
161,0,34264,Hudson Swafford,.51,1027314,199500000
163,0,29378,Daisuke Kataoka,.50,28742,5800000
163,0,31420,Anirban Lahiri,.50,835171,165500000
163,0,34431,Robert Streb,.50,1003363,201100000
166,0,25369,Jamie Donaldson,.49,520052,105100000
166,0,24511,Thongchai Jaidee,.49,326950,66200000
166,0,35181,Daniel van Tonder,.49,41375,8500000
169,0,33141,Keegan Bradley,.48,899985,188400000
169,0,34697,Yi Cao,.48,41000,8500000
169,0,31416,Derek Fathauer,.48,898430,188500000
169,0,25289,Steven Jeffress,.48,40750,8500000
169,0,22000,Chris Wood,.48,348340,73100000
174,0,35545,Blayne Barber,.47,768585,164700000
174,0,27129,Luke List,.47,751001,161300000
174,0,34265,Will Wilcox,.47,676841,143400000
174,0,49964,Aaron Wise,.47,69600,14800000
178,0,33461,Morgan Hoffmann,.46,717890,154900000
179,0,40058,Zac Blair,.45,903459,203000000
179,0,25720,Chad Collins,.45,734548,162400000
179,0,32876,Martin Piller,.45,570740,127900000
182,0,30692,Scott Stallings,.44,697434,159000000
183,0,46567,Paul Dunne,.43,125667,29300000
183,0,37454,Whee Kim,.43,682662,159500000
183,0,01666,Bernhard Langer,.43,89000,20500000
186,0,25203,SSP Chawrasia,.42,65580,15500000
186,0,31109,Richard Lee,.42,65230,15500000
186,0,23821,Yusaku Miyazato,.42,144124,34600000
189,0,28937,George Coetzee,.41,229823,55700000
189,0,24138,Ian Poulter,.41,370256,91200000
191,0,23409,James Driscoll,.40,24800,6200000
191,0,24083,Marcus Fraser,.40,190950,47800000
191,0,28258,K.T. Kim,.40,251103,62700000
191,0,25493,Nick Taylor,.40,628756,157900000
191,0,29454,Bernd Wiesberger,.40,390674,97000000
196,0,35539,Luke Guthrie,.39,427442,108600000
196,0,12782,Tim Herron,.39,297238,76600000
196,0,33418,Shawn Stefani,.39,698102,179300000
196,0,32150,Michael Thompson,.39,521983,133100000
200,0,33974,Dean Burmester,.38,11400,3000000
200,0,30911,Tommy Fleetwood,.38,68000,17800000
200,0,39975,Michael Kim,.38,664539,173400000
200,0,29289,S.Y. Noh,.38,661711,171900000
200,0,22056,Cameron Percy,.38,313456,82600000
200,0,24457,Jaco Van Zyl,.38,74500,19500000
200,0,25892,Steve Wheatcroft,.38,601164,158900000
207,0,23699,Danny Chia,.37,56890,15500000
207,0,20229,Stewart Cink,.37,437855,117600000
207,0,28751,Andrew Dodt,.37,57915,15500000
207,0,26300,Matt Jones,.37,712723,194100000
207,0,27942,Rob Oppenheim,.37,462427,124700000
212,0,20098,Stuart Appleby,.36,500214,140800000
212,0,23541,Ben Crane,.36,607892,168500000
212,0,06522,Ernie Els,.36,559024,155300000
212,0,46523,Joey Garber,.36,69408,19500000
212,0,35532,Tom Hoge,.36,561559,155900000
212,0,27747,Hiroshi Iwata,.36,634862,178300000
212,0,33410,Andrew Landry,.36,373980,104600000
212,0,29223,Sam Saunders,.36,510079,141100000
212,0,27963,Chris Stroud,.36,599176,165600000
221,0,29268,Bronson Burgoon,.35,557020,158600000
221,0,36801,Mark Hubbard,.35,642942,185100000
221,0,35879,Kelly Kraft,.35,403437,114300000
221,0,10860,Justin Leonard,.35,288428,83100000
221,0,30110,Kyle Stanley,.35,580734,167600000
226,0,46037,Hunter Stewart,.34,156537,45400000
227,0,19846,Brian Gay,.33,280619,84500000
227,0,29720,Andres Gonzales,.33,579667,173800000
229,0,28339,Victor Dubuisson,.32,156500,48300000
229,0,35973,Nathan Holman,.32,117000,36800000
229,0,33941,Nick Mason,.32,18662,5800000
229,0,33968,Thorbjørn Olesen,.32,146000,45800000
233,0,29745,Tyler Aldridge,.31,517738,165100000
233,0,35891,Cameron Smith,.31,477843,153700000
235,0,34563,Chesson Hadley,.30,503993,166500000
235,0,25240,D.A. Points,.30,305250,102100000
237,0,34261,Scott Langley,.29,380025,131300000
237,0,35732,Wes Roach,.29,342098,119800000
239,0,23135,Tim Clark,.28,110361,40000000
239,0,25444,Justin Hicks,.28,263943,94200000
239,0,22046,Geoff Ogilvy,.28,397595,141100000
239,0,39251,Ryan Ruffels,.28,134802,47400000
239,0,23788,D.J. Trahan,.28,225751,79900000
239,0,34133,Yosuke Tsukada,.28,53000,18800000
245,0,24912,Will MacKenzie,.27,416033,151700000
245,0,20691,Greg Owen,.27,484955,182500000
245,0,27770,Camilo Villegas,.27,450056,168800000
248,0,36735,Jorge Fernández Valdés,.26,7706,3000000
248,0,46550,Brandon Hagy,.26,33226,12600000
248,0,27933,John Merrick,.26,162969,63400000
248,0,29256,James Morrison,.26,72000,27800000
248,0,27349,Alex Noren,.26,97727,37800000
248,0,28475,Jeff Overton,.26,410246,155200000
254,0,33780,Nick Cullen,.25,44792,17800000
254,0,35421,Brandon Harkins,.25,24525,10000000
254,0,01823,Larry Mize,.25,24900,10000000
254,0,25562,Andres Romero,.25,195262,76600000
254,0,25321,Lee Slattery,.25,25131,10000000
259,0,27796,Joe Affrunti,.24,64909,27500000
259,0,24461,Thomas Aiken,.24,347686,143500000
259,0,25274,Steven Bowditch,.24,458891,190500000
