RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,23552,Hank Kuehne,20.07,54,269
2,0,08793,Tiger Woods,19.75,31,157
3,0,06522,Ernie Els,19.69,25,127
4,0,01810,Phil Mickelson,19.59,48,245
5,0,21961,Charles Howell III,19.55,61,312
6,0,06251,Chris DiMarco,19.05,40,210
6,0,21209,Sergio Garcia,19.05,24,126
8,0,10733,Kent Jones,19.02,31,163
9,0,25450,Ty Tryon,18.83,29,154
10,0,06575,Dudley Hart,18.67,28,150
11,0,12823,Carlos Franco,18.24,58,318
12,0,12652,Cameron Beckman,18.22,39,214
13,0,20157,Retief Goosen,18.12,27,149
14,0,22046,Geoff Ogilvy,18.11,44,243
15,0,06581,David Sutherland,18.09,34,188
16,0,11011,Mike Sposa,17.92,38,212
17,0,01161,Mark Calcavecchia,17.77,35,197
18,0,06567,Vijay Singh,17.62,46,261
19,0,22548,Patrick Sheehan,17.56,49,279
20,0,02206,David Toms,17.55,33,188
21,0,01706,Davis Love III,17.49,32,183
22,0,20663,Brenden Pappas,17.46,55,315
23,0,07867,Woody Austin,17.39,52,299
24,0,22892,Jason Gore,17.37,45,259
25,0,20098,Stuart Appleby,17.31,36,208
26,0,06573,Brandt Jobe,17.09,34,199
27,0,01948,Tim Petrovic,17.07,42,246
28,0,02214,Kirk Triplett,16.94,31,183
29,0,20645,John Senden,16.92,45,266
30,0,20127,Chris Riley,16.91,35,207
31,0,21805,Harrison Frazar,16.90,36,213
32,0,01619,Skip Kendall,16.82,36,214
33,0,08337,Mike Heinen,16.74,36,215
34,0,25031,Andy Miller,16.67,36,216
35,0,10107,Deane Pappas,16.53,39,236
36,0,06595,Kevin Sutherland,16.45,38,231
37,0,19972,José Coceres,16.43,23,140
38,0,01249,John Daly,16.40,31,189
38,0,20572,Rod Pampling,16.40,31,189
40,0,10423,Mike Weir,16.35,26,159
41,0,02246,Duffy Waldorf,16.33,32,196
42,0,10585,Scott McCarron,16.26,33,203
43,0,01226,Fred Couples,16.22,24,148
44,0,26950,John Morgan,16.15,42,260
45,0,02002,John Riegger,16.07,18,112
46,0,12602,Dean Wilson,15.98,35,219
47,0,20498,Briny Baird,15.95,41,257
48,0,23135,Tim Clark,15.91,21,132
49,0,19825,Darren Clarke,15.84,16,101
50,0,12660,Jesper Parnevik,15.83,38,240
51,0,06034,Marco Dawson,15.81,34,215
52,0,10213,Dicky Pride,15.76,29,184
53,0,23541,Ben Crane,15.75,40,254
54,0,06004,Stephen Ames,15.70,35,223
54,0,07223,Brian Bateman,15.70,27,172
56,0,10885,Robert Allenby,15.68,29,185
57,0,12388,Michael Clark II,15.65,23,147
58,0,06527,Steve Stricker,15.64,33,211
59,0,12705,Cliff Kresge,15.61,37,237
60,0,22295,Darron Stiles,15.58,31,199
61,0,26489,Cameron Yancey,15.54,23,148
62,0,21806,Paul Gow,15.31,30,196
63,0,12510,Chad Campbell,15.28,33,216
63,0,01724,Jeff Maggert,15.28,22,144
65,0,20573,Scott Laycock,15.18,29,191
66,0,26420,Richard Johnson,15.17,27,178
67,0,08931,Glen Day,15.14,38,251
68,0,06617,Brian Henninger,15.13,23,152
69,0,06332,Neal Lancaster,15.03,52,346
70,0,20593,Greg Chalmers,15.00,45,300
70,0,20574,Mathew Goggin,15.00,36,240
72,0,08375,Paul Stankowski,14.94,26,174
73,0,01723,Andrew Magee,14.93,40,268
74,0,02106,Chris Smith,14.90,31,208
75,0,08725,Tom Gillis,14.84,23,155
76,0,07721,Pat Bates,14.83,35,236
77,0,20029,Notah Begay III,14.80,29,196
78,0,10860,Justin Leonard,14.72,24,163
79,0,01941,Tom Pernice Jr.,14.71,40,272
80,0,01707,Steve Lowery,14.57,29,199
80,0,21878,Mark Wilson,14.57,29,199
82,0,22371,Aaron Baddeley,14.48,32,221
83,0,01388,Robert Gamez,14.33,43,300
84,0,24356,Jason Buha,14.29,24,168
84,0,07457,Steve Flesch,14.29,41,287
84,0,01677,Tom Lehman,14.29,24,168
87,0,20472,Alex Cejka,14.22,29,204
88,0,23338,David Gossett,14.16,32,226
89,0,01361,Dan Forsman,14.12,36,255
90,0,24925,Jonathan Byrd,13.98,33,236
91,0,20095,Carl Paulson,13.82,34,246
92,0,01024,Billy Andrade,13.78,39,283
92,0,01320,Bob Estes,13.78,27,196
94,0,01553,John Huston,13.68,26,190
95,0,20436,Garrett Willis,13.66,31,227
96,0,20229,Stewart Cink,13.65,37,271
97,0,12662,Thomas Levet,13.57,30,221
98,0,23177,Kenneth Staton,13.55,21,155
99,0,23621,Rory Sabbatini,13.54,31,229
99,0,02104,Jeff Sluman,13.54,31,229
101,0,20628,Arron Oberholser,13.53,28,207
102,0,06078,Esteban Toledo,13.46,35,260
103,0,24361,Pat Perez,13.39,32,239
104,0,01042,Paul Azinger,13.33,28,210
105,0,01945,Kenny Perry,13.22,23,174
106,0,02239,Scott Verplank,13.16,25,190
107,0,25345,Carl Pettersson,13.15,28,213
108,0,12680,Shigeki Maruyama,13.14,23,175
109,0,20940,Kenichi Kuboya,13.08,31,237
110,0,01938,David Peoples,13.07,26,199
111,0,01569,Peter Jacobsen,13.01,19,146
112,0,20771,Steven Alker,13.00,26,200
113,0,01035,Tommy Armour III,12.99,20,154
114,0,01577,Lee Janzen,12.94,22,170
115,0,07749,Brett Quigley,12.90,36,279
116,0,02223,Bob Tway,12.88,30,233
117,0,08075,Jerry Kelly,12.87,26,202
118,0,01968,Nick Price,12.86,18,140
119,0,23614,Rich Beem,12.83,24,187
119,0,01685,J.L. Lewis,12.83,29,226
121,0,08123,Jeff Brehaut,12.81,36,281
122,0,21739,Aaron Barber,12.78,29,227
123,0,06643,Paul Goydos,12.77,24,188
123,0,02049,Gene Sauers,12.77,24,188
125,0,12661,Todd Barranger,12.70,32,252
126,0,20121,Todd Fischer,12.69,33,260
127,0,25692,Akio Sadakata,12.68,26,205
127,0,07101,Dave Stockton Jr.,12.68,27,213
129,0,23656,Jason Caron,12.67,28,221
130,0,19846,Brian Gay,12.66,30,237
131,0,06621,Joe Durant,12.64,23,182
131,0,08547,John Maginnes,12.64,23,182
133,0,23036,Chris Anderson,12.56,28,223
134,0,06515,Shaun Micheel,12.50,31,248
134,0,23034,Brent Schwarzrock,12.50,19,152
134,0,12755,Vance Veazey,12.50,25,200
134,0,10425,Jay Williamson,12.50,26,208
138,0,02170,Hal Sutton,12.41,17,137
139,0,12645,Brent Geiberger,12.35,20,162
140,0,01475,Donnie Hammond,12.22,27,221
141,0,01666,Bernhard Langer,12.21,16,131
142,0,01157,Tom Byrum,12.17,23,189
143,0,10912,Craig Perks,12.16,27,222
144,0,01329,Brad Faxon,12.11,31,256
145,0,01378,David Frost,12.09,26,215
146,0,02010,Loren Roberts,12.08,18,149
146,0,22913,John Rollins,12.08,18,149
148,0,01928,Corey Pavin,12.04,23,191
149,0,20099,Doug Barron,11.91,28,235
150,0,11032,Frank Lickliter II,11.89,27,227
151,0,01132,Mark Brooks,11.68,25,214
152,0,20548,Hidemichi Tanaka,11.59,27,233
153,0,01175,Jim Carter,11.42,25,219
154,0,23353,J.J. Henry,11.38,28,246
155,0,20634,Peter Lonard,11.31,25,221
156,0,19824,Craig Barlow,11.26,25,222
157,0,08545,Glen Hnatiuk,11.24,19,169
158,0,08339,Spike McRoy,11.11,27,243
159,0,02101,Joey Sindelar,11.06,23,208
160,0,22621,Ben Curtis,11.05,19,172
161,0,01307,Joel Edwards,11.04,17,154
162,0,10565,Ian Leggatt,10.99,21,191
163,0,10201,Matt Gogel,10.98,18,164
164,0,20094,Jonathan Kaye,10.92,25,229
165,0,22293,Heath Slocum,10.88,21,193
166,0,24502,Adam Scott,10.57,13,123
167,0,24357,K.J. Choi,10.55,29,275
168,0,06475,Jeff Klein,10.45,14,134
169,0,12782,Tim Herron,10.32,26,252
