RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,06573,Brandt Jobe,-.089
2,0,10733,Kent Jones,-.051
3,0,01810,Phil Mickelson,-.040
4,0,06567,Vijay Singh,-.020
5,0,08725,Tom Gillis,E
6,0,07867,Woody Austin,+.007
6,0,23552,Hank Kuehne,+.007
8,0,20498,Briny Baird,+.008
9,0,22371,Aaron Baddeley,+.010
10,0,02010,Loren Roberts,+.017
11,0,07721,Pat Bates,+.018
11,0,23125,Brad Elder,+.018
13,0,19825,Darren Clarke,+.022
13,0,10860,Justin Leonard,+.022
15,0,20645,John Senden,+.024
16,0,01226,Fred Couples,+.032
17,0,12602,Dean Wilson,+.035
18,0,21961,Charles Howell III,+.039
18,0,01928,Corey Pavin,+.039
20,0,06617,Brian Henninger,+.040
21,0,01723,Andrew Magee,+.044
22,0,21209,Sergio Garcia,+.045
23,0,01968,Nick Price,+.048
24,0,12823,Carlos Franco,+.051
25,0,21805,Harrison Frazar,+.054
26,0,02002,John Riegger,+.055
27,0,20229,Stewart Cink,+.060
28,0,01361,Dan Forsman,+.061
29,0,06527,Steve Stricker,+.064
29,0,06581,David Sutherland,+.064
29,0,08793,Tiger Woods,+.064
32,0,10585,Scott McCarron,+.065
33,0,06595,Kevin Sutherland,+.066
34,0,21806,Paul Gow,+.069
35,0,01161,Mark Calcavecchia,+.070
35,0,22046,Geoff Ogilvy,+.070
37,0,02246,Duffy Waldorf,+.072
38,0,06522,Ernie Els,+.073
39,0,21633,Steve Allan,+.077
40,0,20574,Mathew Goggin,+.080
40,0,25450,Ty Tryon,+.080
42,0,06332,Neal Lancaster,+.081
43,0,25031,Andy Miller,+.084
44,0,01948,Tim Petrovic,+.085
45,0,02223,Bob Tway,+.086
46,0,23656,Jason Caron,+.087
46,0,01941,Tom Pernice Jr.,+.087
48,0,20157,Retief Goosen,+.088
49,0,01035,Tommy Armour III,+.090
50,0,12510,Chad Campbell,+.093
51,0,22548,Patrick Sheehan,+.101
52,0,07223,Brian Bateman,+.102
52,0,02206,David Toms,+.102
52,0,21878,Mark Wilson,+.102
55,0,20573,Scott Laycock,+.103
56,0,10201,Matt Gogel,+.104
57,0,10885,Robert Allenby,+.105
58,0,25345,Carl Pettersson,+.106
59,0,01945,Kenny Perry,+.108
60,0,20127,Chris Riley,+.112
60,0,02214,Kirk Triplett,+.112
62,0,01320,Bob Estes,+.113
63,0,19846,Brian Gay,+.115
64,0,20098,Stuart Appleby,+.116
64,0,01249,John Daly,+.116
66,0,12680,Shigeki Maruyama,+.117
67,0,01619,Skip Kendall,+.120
67,0,26489,Cameron Yancey,+.120
69,0,01707,Steve Lowery,+.121
69,0,20628,Arron Oberholser,+.121
71,0,10423,Mike Weir,+.122
72,0,07457,Steve Flesch,+.124
73,0,12660,Jesper Parnevik,+.126
74,0,01761,Len Mattiace,+.127
75,0,01378,David Frost,+.129
75,0,12645,Brent Geiberger,+.129
75,0,23338,David Gossett,+.129
75,0,01887,Mark O'Meara,+.129
75,0,01938,David Peoples,+.129
80,0,01132,Mark Brooks,+.132
80,0,12662,Thomas Levet,+.132
82,0,10809,Jim Furyk,+.133
83,0,20663,Brenden Pappas,+.134
84,0,20472,Alex Cejka,+.135
84,0,01553,John Huston,+.135
