RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,28780,Nicholas Thompson,22,589,3.7
2,0,27436,Graham DeLaet,21,539,3.9
2,0,34261,Scott Langley,21,455,4.6
4,0,23800,Bryce Molder,20,540,3.7
4,0,34046,Jordan Spieth,20,515,3.9
6,0,28259,Sangmoon Bae,19,533,3.6
7,0,23108,Matt Kuchar,18,520,3.5
7,0,24361,Pat Perez,18,427,4.2
7,0,27095,Nick Watney,18,479,3.8
10,0,34099,Harris English,17,603,2.8
10,0,33461,Morgan Hoffmann,17,392,4.3
12,0,20593,Greg Chalmers,16,547,2.9
12,0,23409,James Driscoll,16,469,3.4
12,0,28307,Matt Every,16,593,2.7
12,0,34098,Russell Henley,16,476,3.4
12,0,29420,Billy Horschel,16,595,2.7
12,0,26476,Chez Reavie,16,460,3.5
12,0,26679,Kevin Stadler,16,470,3.4
12,0,27963,Chris Stroud,16,596,2.7
20,0,24494,Erik Compton,15,469,3.2
20,0,21961,Charles Howell III,15,596,2.5
20,0,08075,Jerry Kelly,15,462,3.2
20,0,28475,Jeff Overton,15,543,2.8
20,0,26289,Boo Weekley,15,531,2.8
25,0,22371,Aaron Baddeley,14,477,2.9
25,0,33141,Keegan Bradley,14,505,2.8
25,0,20848,Ángel Cabrera,14,376,3.7
25,0,01320,Bob Estes,14,461,3.0
25,0,35539,Luke Guthrie,14,482,2.9
25,0,30926,Chris Kirk,14,643,2.2
25,0,30944,Jason Kokrak,14,517,2.7
25,0,24781,Hunter Mahan,14,457,3.1
25,0,28237,Rory McIlroy,14,313,4.5
25,0,25818,Scott Piercy,14,434,3.2
25,0,34360,Patrick Reed,14,558,2.5
25,0,23497,Tag Ridings,14,392,3.6
25,0,22913,John Rollins,14,452,3.1
25,0,26331,Charl Schwartzel,14,385,3.6
25,0,27214,Kevin Streelman,14,476,2.9
25,0,33419,Cameron Tringale,14,525,2.7
41,0,20098,Stuart Appleby,13,576,2.3
41,0,27895,Jonas Blixt,13,513,2.5
41,0,20229,Stewart Cink,13,361,3.6
41,0,28500,Martin Flores,13,554,2.3
41,0,34174,John Huh,13,506,2.6
41,0,36884,Ben Kohles,13,412,3.2
41,0,22806,Doug LaBelle II,13,423,3.1
41,0,27556,Ted Potter Jr.,13,400,3.3
41,0,30692,Scott Stallings,13,491,2.6
41,0,34431,Robert Streb,13,425,3.1
41,0,27330,Josh Teater,13,440,3.0
41,0,27770,Camilo Villegas,13,472,2.8
53,0,20104,Ken Duke,12,538,2.2
53,0,29740,Brad Fritsch,12,475,2.5
53,0,24399,Scott Gardiner,12,346,3.5
53,0,27644,Brian Harman,12,552,2.2
53,0,26758,David Hearn,12,554,2.2
53,0,25444,Justin Hicks,12,437,2.7
53,0,21099,David Lynn,12,408,2.9
53,0,01724,Jeff Maggert,12,396,3.0
53,0,27933,John Merrick,12,458,2.6
53,0,25336,Alistair Presnell,12,331,3.6
53,0,27649,Brandt Snedeker,12,463,2.6
53,0,29518,Brendan Steele,12,520,2.3
53,0,25834,Daniel Summerhays,12,554,2.2
53,0,31323,Gary Woodland,12,574,2.1
67,0,06004,Stephen Ames,11,335,3.3
67,0,32366,Kevin Chappell,11,464,2.4
67,0,21753,Brian Davis,11,634,1.7
67,0,28089,Jason Day,11,464,2.4
67,0,23638,Brendon de Jonge,11,656,1.7
67,0,27408,Martin Kaymer,11,273,4.0
67,0,27936,Martin Laird,11,345,3.2
67,0,10860,Justin Leonard,11,571,1.9
67,0,34409,David Lingmerth,11,426,2.6
67,0,31202,William McGirt,11,507,2.2
67,0,25345,Carl Pettersson,11,447,2.5
67,0,25562,Andres Romero,11,387,2.8
67,0,32150,Michael Thompson,11,364,3.0
67,0,25632,Jimmy Walker,11,552,2.0
81,0,25274,Steven Bowditch,10,443,2.3
81,0,12510,Chad Campbell,10,470,2.1
81,0,32102,Rickie Fowler,10,439,2.3
81,0,10809,Jim Furyk,10,448,2.2
81,0,30750,Tommy Gainey,10,535,1.9
81,0,24924,Bill Haas,10,467,2.1
81,0,23353,J.J. Henry,10,451,2.2
81,0,12716,Charley Hoffman,10,518,1.9
81,0,24024,Zach Johnson,10,464,2.2
81,0,30711,Colt Knost,10,412,2.4
81,0,22961,David Mathis,10,403,2.5
81,0,30163,Henrik Norlander,10,392,2.6
81,0,23320,Ryan Palmer,10,518,1.9
81,0,25240,D.A. Points,10,488,2.0
81,0,23621,Rory Sabbatini,10,508,2.0
81,0,29221,Webb Simpson,10,512,2.0
81,0,30110,Kyle Stanley,10,392,2.6
