RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,21731,Freddie Jacobson,45.37,147,324
2,0,22371,Aaron Baddeley,45.17,187,414
3,0,19846,Brian Gay,45.14,195,432
4,0,30926,Chris Kirk,44.68,193,432
5,0,20593,Greg Chalmers,44.44,192,432
6,0,27963,Chris Stroud,44.23,207,468
7,0,23325,Vaughn Taylor,44.07,119,270
8,0,25274,Steven Bowditch,43.92,166,378
9,0,10423,Mike Weir,43.65,165,378
10,0,08075,Jerry Kelly,43.43,172,396
11,0,32200,Roberto Castro,43.30,226,522
12,0,32366,Kevin Chappell,43.06,186,432
12,0,28307,Matt Every,43.06,217,504
14,0,08793,Tiger Woods,42.96,116,270
15,0,20160,Charlie Wi,42.93,170,396
16,0,27649,Brandt Snedeker,42.75,177,414
17,0,33461,Morgan Hoffmann,42.50,153,360
18,0,23983,Luke Donald,42.36,122,288
19,0,23800,Bryce Molder,42.27,175,414
20,0,23409,James Driscoll,42.17,167,396
21,0,27895,Jonas Blixt,42.13,182,432
22,0,25834,Daniel Summerhays,42.09,197,468
23,0,28310,Lee Williams,42.06,159,378
24,0,34098,Russell Henley,42.03,174,414
25,0,24138,Ian Poulter,41.85,113,270
26,0,22046,Geoff Ogilvy,41.81,143,342
27,0,25345,Carl Pettersson,41.79,173,414
28,0,30692,Scott Stallings,41.77,203,486
29,0,28089,Jason Day,41.67,150,360
29,0,01320,Bob Estes,41.67,135,324
29,0,21209,Sergio Garcia,41.67,120,288
29,0,26300,Matt Jones,41.67,180,432
29,0,10860,Justin Leonard,41.67,180,432
29,0,34360,Patrick Reed,41.67,195,468
35,0,23788,D.J. Trahan,41.48,112,270
36,0,22792,Peter Hanson,41.45,97,234
37,0,01724,Jeff Maggert,41.39,149,360
38,0,28679,Fabián Gómez,41.30,171,414
39,0,26497,Casey Wittenberg,41.24,193,468
40,0,30711,Colt Knost,41.20,178,432
41,0,23108,Matt Kuchar,41.16,163,396
42,0,25336,Alistair Presnell,41.01,155,378
43,0,25562,Andres Romero,40.83,147,360
44,0,25632,Jimmy Walker,40.74,176,432
45,0,22806,Doug LaBelle II,40.66,161,396
46,0,26758,David Hearn,40.60,190,468
46,0,29420,Billy Horschel,40.60,190,468
48,0,22056,Cameron Percy,40.56,146,360
49,0,32102,Rickie Fowler,40.48,153,378
50,0,12782,Tim Herron,40.37,109,270
51,0,24507,Jason Bohn,40.34,167,414
52,0,35539,Luke Guthrie,40.33,196,486
53,0,01810,Phil Mickelson,40.21,152,378
54,0,10213,Dicky Pride,40.15,159,396
55,0,29479,Scott Brown,39.95,151,378
55,0,26596,Ryan Moore,39.95,151,378
57,0,23320,Ryan Palmer,39.90,158,396
58,0,20104,Ken Duke,39.88,201,504
59,0,24024,Zach Johnson,39.86,165,414
59,0,26951,Johnson Wagner,39.86,165,414
61,0,06527,Steve Stricker,39.81,86,216
62,0,29518,Brendan Steele,39.78,179,450
63,0,27556,Ted Potter Jr.,39.68,150,378
64,0,20766,Padraig Harrington,39.63,107,270
65,0,23497,Tag Ridings,39.61,164,414
66,0,28475,Jeff Overton,39.58,171,432
67,0,28259,Sangmoon Bae,39.53,185,468
68,0,20443,Jin Park,39.47,135,342
69,0,23541,Ben Crane,39.44,142,360
69,0,33418,Shawn Stefani,39.44,142,360
71,0,32150,Michael Thompson,39.39,156,396
71,0,27770,Camilo Villegas,39.39,156,396
73,0,12716,Charley Hoffman,39.37,163,414
74,0,29289,S.Y. Noh,39.35,170,432
74,0,29221,Webb Simpson,39.35,170,432
76,0,22405,Justin Rose,39.24,113,288
77,0,19970,Robert Karlsson,39.22,120,306
78,0,28780,Nicholas Thompson,39.08,204,522
79,0,06004,Stephen Ames,38.89,126,324
79,0,21753,Brian Davis,38.89,196,504
79,0,34431,Robert Streb,38.89,168,432
82,0,30750,Tommy Gainey,38.69,195,504
82,0,25240,D.A. Points,38.69,195,504
84,0,25686,Jason Dufner,38.62,146,378
85,0,28135,Aaron Watkins,38.58,125,324
86,0,25572,Graeme McDowell,38.52,104,270
87,0,34099,Harris English,38.46,180,468
88,0,21961,Charles Howell III,38.44,173,450
89,0,32448,James Hahn,38.22,172,450
90,0,31202,William McGirt,38.19,165,432
91,0,24357,K.J. Choi,38.16,158,414
91,0,26851,Marc Leishman,38.16,158,414
93,0,27436,Graham DeLaet,38.03,178,468
94,0,28500,Martin Flores,38.00,171,450
94,0,30944,Jason Kokrak,38.00,171,450
96,0,26476,Chez Reavie,37.88,150,396
97,0,33141,Keegan Bradley,37.73,163,432
98,0,35139,Richard Lee,37.68,156,414
98,0,27120,Troy Matteson,37.68,156,414
100,0,06522,Ernie Els,37.65,122,324
101,0,34261,Scott Langley,37.61,176,468
102,0,10809,Jim Furyk,37.57,142,378
102,0,21099,David Lynn,37.57,142,378
104,0,29425,Andrew Svoboda,37.50,108,288
105,0,32698,Bobby Gates,37.43,128,342
106,0,20396,Lee Westwood,37.35,121,324
107,0,34174,John Huh,37.30,188,504
108,0,20098,Stuart Appleby,37.27,161,432
108,0,24924,Bill Haas,37.27,161,432
110,0,30852,Ryo Ishikawa,37.12,147,396
111,0,27644,Brian Harman,37.10,187,504
112,0,31557,Jim Herman,37.04,120,324
112,0,24490,George McNeill,37.04,140,378
112,0,20572,Rod Pampling,37.04,100,270
115,0,34046,Jordan Spieth,36.96,153,414
116,0,21528,Henrik Stenson,36.93,113,306
117,0,02206,David Toms,36.90,93,252
118,0,23353,J.J. Henry,36.89,166,450
118,0,23621,Rory Sabbatini,36.89,166,450
120,0,24227,Justin Bolli,36.87,146,396
120,0,24140,Sean O'Hair,36.87,146,396
122,0,23135,Tim Clark,36.84,126,342
123,0,27408,Martin Kaymer,36.81,106,288
124,0,29740,Brad Fritsch,36.71,152,414
125,0,31323,Gary Woodland,36.67,165,450
126,0,24494,Erik Compton,36.57,158,432
127,0,08725,Tom Gillis,36.51,138,378
128,0,25818,Scott Piercy,36.47,151,414
129,0,26331,Charl Schwartzel,36.42,118,324
130,0,28092,D.H. Lee,36.36,144,396
131,0,12510,Chad Campbell,36.34,157,432
131,0,24781,Hunter Mahan,36.34,157,432
133,0,20848,Ángel Cabrera,36.24,137,378
134,0,27330,Josh Teater,36.23,150,414
135,0,24846,Ricky Barnes,36.00,162,450
136,0,28455,Will Claxton,35.99,149,414
136,0,22913,John Rollins,35.99,149,414
138,0,30925,Dustin Johnson,35.98,136,378
138,0,27936,Martin Laird,35.98,136,378
140,0,24663,Y.E. Yang,35.96,123,342
141,0,23638,Brendon de Jonge,35.93,194,540
141,0,28237,Rory McIlroy,35.93,97,270
143,0,36884,Ben Kohles,35.88,155,432
143,0,31560,Brian Stuard,35.88,155,432
143,0,33419,Cameron Tringale,35.88,155,432
146,0,37273,Derek Ernst,35.71,135,378
146,0,24361,Pat Perez,35.71,135,378
146,0,23623,Bo Van Pelt,35.71,135,378
149,0,22621,Ben Curtis,35.67,122,342
150,0,26289,Boo Weekley,35.60,173,486
151,0,27095,Nick Watney,35.33,159,450
152,0,27503,Steve LeBrun,35.28,127,360
153,0,27129,Luke List,35.27,146,414
154,0,25444,Justin Hicks,35.19,152,432
154,0,30163,Henrik Norlander,35.19,133,378
154,0,26679,Kevin Stadler,35.19,152,432
157,0,22295,Darron Stiles,35.09,120,342
158,0,22378,Trevor Immelman,35.02,145,414
159,0,24358,Robert Garrigus,34.92,132,378
160,0,27214,Kevin Streelman,34.89,157,450
161,0,06573,Brandt Jobe,34.88,113,324
162,0,22961,David Mathis,34.78,144,414
163,0,32334,Charlie Beljan,34.72,150,432
164,0,34409,David Lingmerth,34.54,143,414
165,0,24399,Scott Gardiner,34.34,136,396
166,0,25900,Lucas Glover,34.06,141,414
166,0,27933,John Merrick,34.06,141,414
168,0,25804,Bubba Watson,33.89,122,360
169,0,33869,Eric Meierdierks,33.64,109,324
170,0,10885,Robert Allenby,33.57,139,414
171,0,01116,Michael Bradley,33.33,120,360
171,0,21878,Mark Wilson,33.33,108,324
173,0,24502,Adam Scott,32.96,89,270
174,0,20645,John Senden,32.87,142,432
175,0,34021,Bud Cauley,32.85,136,414
176,0,30110,Kyle Stanley,32.64,141,432
177,0,20691,Greg Owen,32.61,135,414
178,0,23452,Nicolas Colsaerts,32.29,93,288
179,0,20229,Stewart Cink,32.07,127,396
180,0,06567,Vijay Singh,31.29,107,342
