RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,20098,Stuart Appleby,24,576,4.2
1,0,20104,Ken Duke,24,538,4.5
1,0,24024,Zach Johnson,24,464,5.2
4,0,28259,Sangmoon Bae,23,533,4.3
4,0,32200,Roberto Castro,23,579,4.0
4,0,34099,Harris English,23,603,3.8
4,0,35139,Richard Lee,23,508,4.5
8,0,20593,Greg Chalmers,22,547,4.0
8,0,24924,Bill Haas,22,467,4.7
8,0,26289,Boo Weekley,22,531,4.1
8,0,31323,Gary Woodland,22,574,3.8
12,0,35539,Luke Guthrie,21,482,4.4
12,0,34098,Russell Henley,21,476,4.4
12,0,21961,Charles Howell III,21,596,3.5
12,0,23320,Ryan Palmer,21,518,4.1
12,0,28780,Nicholas Thompson,21,589,3.6
17,0,30926,Chris Kirk,20,643,3.1
17,0,30711,Colt Knost,20,412,4.9
17,0,25345,Carl Pettersson,20,447,4.5
17,0,27649,Brandt Snedeker,20,463,4.3
17,0,29518,Brendan Steele,20,520,3.8
22,0,12510,Chad Campbell,19,470,4.0
22,0,32102,Rickie Fowler,19,439,4.3
22,0,30750,Tommy Gainey,19,535,3.6
22,0,31202,William McGirt,19,507,3.7
22,0,01810,Phil Mickelson,19,461,4.1
22,0,28475,Jeff Overton,19,543,3.5
28,0,27436,Graham DeLaet,18,539,3.3
28,0,28500,Martin Flores,18,554,3.2
28,0,21209,Sergio Garcia,18,348,5.2
28,0,27933,John Merrick,18,458,3.9
28,0,34360,Patrick Reed,18,558,3.2
28,0,22913,John Rollins,18,452,4.0
28,0,27095,Nick Watney,18,479,3.8
35,0,22371,Aaron Baddeley,17,477,3.6
35,0,27895,Jonas Blixt,17,513,3.3
35,0,33141,Keegan Bradley,17,505,3.4
35,0,28089,Jason Day,17,464,3.7
35,0,28307,Matt Every,17,593,2.9
35,0,23353,J.J. Henry,17,451,3.8
35,0,26300,Matt Jones,17,519,3.3
35,0,34261,Scott Langley,17,455,3.7
35,0,28092,D.H. Lee,17,397,4.3
35,0,24490,George McNeill,17,432,3.9
35,0,23800,Bryce Molder,17,540,3.1
35,0,27963,Chris Stroud,17,596,2.9
35,0,25834,Daniel Summerhays,17,554,3.1
35,0,25632,Jimmy Walker,17,552,3.1
35,0,20160,Charlie Wi,17,500,3.4
50,0,06004,Stephen Ames,16,335,4.8
50,0,20848,Ángel Cabrera,16,376,4.3
50,0,21753,Brian Davis,16,634,2.5
50,0,12716,Charley Hoffman,16,518,3.1
50,0,29420,Billy Horschel,16,595,2.7
50,0,30944,Jason Kokrak,16,517,3.1
50,0,22806,Doug LaBelle II,16,423,3.8
50,0,26851,Marc Leishman,16,458,3.5
50,0,27556,Ted Potter Jr.,16,400,4.0
50,0,26476,Chez Reavie,16,460,3.5
50,0,23621,Rory Sabbatini,16,508,3.1
50,0,27214,Kevin Streelman,16,476,3.4
50,0,26497,Casey Wittenberg,16,439,3.6
63,0,24507,Jason Bohn,15,479,3.1
63,0,24357,K.J. Choi,15,445,3.4
63,0,23638,Brendon de Jonge,15,656,2.3
63,0,23409,James Driscoll,15,469,3.2
63,0,37273,Derek Ernst,15,320,4.7
63,0,01320,Bob Estes,15,461,3.3
63,0,10809,Jim Furyk,15,448,3.3
63,0,08725,Tom Gillis,15,433,3.5
63,0,27644,Brian Harman,15,552,2.7
63,0,26596,Ryan Moore,15,411,3.6
63,0,25240,D.A. Points,15,488,3.1
63,0,26331,Charl Schwartzel,15,385,3.9
63,0,20645,John Senden,15,392,3.8
63,0,34046,Jordan Spieth,15,515,2.9
63,0,26679,Kevin Stadler,15,470,3.2
63,0,23788,D.J. Trahan,15,253,5.9
63,0,33419,Cameron Tringale,15,525,2.9
80,0,24846,Ricky Barnes,14,406,3.4
80,0,24494,Erik Compton,14,469,3.0
