RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
73,0,30944,Jason Kokrak,.88,1494604,169500000
74,0,27644,Brian Harman,.87,1482583,170400000
75,0,27974,Sung Kang,.86,1560024,180500000
76,0,31557,Jim Herman,.85,1390275,163100000
76,0,21961,Charles Howell III,.85,1371807,161650000
78,0,32102,Rickie Fowler,.84,947309,113100000
78,0,39977,Max Homa,.84,1453056,172300000
78,0,55454,Carl Yuan,.84,111000,13250000
81,0,34098,Russell Henley,.82,1195378,146500000
82,0,39997,Corey Conners,.81,1498121,184050000
82,0,46442,Maverick McNealy,.81,1293984,159800000
82,0,47679,Victor Perez,.81,536921,66150000
85,0,29970,Dylan Frittelli,.80,1507497,187700000
86,0,23325,Vaughn Taylor,.79,1148779,144600000
87,0,26596,Ryan Moore,.78,957540,123000000
88,0,34046,Jordan Spieth,.77,1138146,147050000
89,0,46402,Talor Gooch,.76,1398171,184100000
90,0,24361,Pat Perez,.75,1010905,135100000
90,0,46441,Robby Shelton,.75,1232306,163500000
92,0,30163,Henrik Norlander,.73,1175431,160300000
92,0,26331,Charl Schwartzel,.73,677980,92900000
92,0,48887,Matt Wallace,.73,800993,109950000
95,0,27141,J.B. Holmes,.71,440524,62050000
95,0,47993,Denny McCarthy,.71,1178557,167000000
95,0,27649,Brandt Snedeker,.71,896750,125500000
98,0,29936,Ryan Fox,.70,73500,10500000
98,0,33204,Shane Lowry,.70,781326,112400000
100,0,34021,Bud Cauley,.69,1042100,150200000
100,0,33597,Harry Higgs,.69,1251570,181200000
100,0,49771,J.T. Poston,.69,1282929,186000000
103,0,33419,Cameron Tringale,.67,911172,135800000
104,0,35296,Haotong Li,.66,272125,41050000
104,0,37447,Zander Lombard,.66,136500,20750000
104,0,32254,Xinjun Zhang,.66,1232376,185850000
107,0,45157,Cam Davis,.65,857225,131000000
107,0,28775,Nate Lashley,.65,1035222,158800000
109,0,12716,Charley Hoffman,.64,932875,145850000
109,0,53165,Doc Redman,.64,1129549,176500000
111,0,45522,Christiaan Bezuidenhout,.63,565460,89350000
111,0,48084,Wesley Bryan,.63,178877,28400000
113,0,32640,Troy Merritt,.62,1037971,168700000
113,0,26476,Chez Reavie,.62,1123769,180350000
113,0,49960,Sepp Straka,.62,1140441,184200000
116,0,29479,Scott Brown,.61,963412,158200000
116,0,35133,Bryce Easton,.61,63000,10250000
116,0,21209,Sergio Garcia,.61,658935,108750000
116,0,28938,Justin Harding,.61,126375,20750000
116,0,08075,Jerry Kelly,.61,78327,12800000
116,0,37189,Harold Varner III,.61,1060152,174600000
122,0,27554,Scott Harrington,.60,951211,157600000
123,0,19803,Ryan Armour,.59,850571,144300000
123,0,37455,Si Woo Kim,.59,1074246,182900000
123,0,37250,Romain Langasque,.59,60000,10250000
126,0,30978,Kiradech Aphibarnrat,.58,293119,50550000
127,0,24024,Zach Johnson,.57,777727,136200000
128,0,25572,Graeme McDowell,.56,751082,135100000
129,0,47504,Sam Burns,.55,757500,136500000
129,0,30812,Benjamin Hebert,.55,173625,31750000
129,0,26300,Matt Jones,.55,996369,180050000
129,0,31560,Brian Stuard,.55,1002095,183650000
133,0,39546,Keith Mitchell,.54,886979,163500000
133,0,36699,Patrick Rodgers,.54,1015849,187500000
133,0,32139,Danny Willett,.54,621028,115800000
136,0,39067,MJ Daffue,.53,66940,12700000
136,0,23063,Scott Hend,.53,110417,20750000
136,0,25818,Scott Piercy,.53,809871,152200000
136,0,28252,Seamus Power,.53,351069,66000000
140,0,52215,Robert MacIntyre,.51,215750,42250000
141,0,33141,Keegan Bradley,.50,824471,165100000
141,0,39185,Jake McLeod,.50,51000,10250000
141,0,30005,Neil Schietekat,.50,51000,10250000
144,0,31646,Emiliano Grillo,.49,849538,172500000
144,0,36871,Matthew NeSmith,.49,783232,160400000
146,0,20229,Stewart Cink,.48,490620,102000000
146,0,29535,Brice Garnett,.48,626179,131100000
146,0,30008,Jbe' Kruger,.48,49150,10250000
146,0,30692,Scott Stallings,.48,664849,137900000
146,0,27330,Josh Teater,.48,453508,94700000
146,0,52374,Brandon Wu,.48,172987,36200000
152,0,40058,Zac Blair,.47,745273,157200000
152,0,28679,Fabián Gómez,.47,564722,120700000
152,0,34554,Jung-gon Hwang,.47,45598,9750000
152,0,39953,Chase Seiffert,.47,539756,113800000
156,0,39831,Bobby Bai,.46,46875,10250000
156,0,26499,Rafa Cabrera Bello,.46,646577,139950000
156,0,51766,Wyndham Clark,.46,814737,177600000
156,0,11123,Chris Couch,.46,13700,3000000
156,0,37338,Zecheng Dou,.46,47500,10250000
156,0,24077,Matthew Millar,.46,47500,10250000
156,0,24459,Richard Sterne,.46,46875,10250000
163,0,29268,Bronson Burgoon,.45,589539,131700000
163,0,32791,K.H. Lee,.45,781808,172650000
163,0,24748,WC Liang,.45,46000,10250000
163,0,28300,Joost Luiten,.45,96500,21250000
163,0,22056,Cameron Percy,.45,470679,105700000
163,0,34264,Hudson Swafford,.45,314285,69100000
163,0,27064,Jhonattan Vegas,.45,527009,116250000
163,0,27095,Nick Watney,.45,534797,118000000
163,0,33870,Ashun Wu,.45,46000,10250000
172,0,19846,Brian Gay,.44,702647,160200000
172,0,35461,Beau Hossler,.44,658088,148600000
172,0,27129,Luke List,.44,731507,166650000
172,0,31672,Daniel Nisbet,.44,45250,10250000
176,0,31395,Yosuke Asaji,.43,85330,20000000
176,0,25900,Lucas Glover,.43,728355,171050000
176,0,24490,George McNeill,.43,282527,66200000
176,0,45798,Zach Murray,.43,45500,10500000
176,0,30756,Andrea Pavan,.43,56500,13250000
181,0,34255,Joseph Bramlett,.42,495690,116700000
181,0,33490,Bo Hoag,.42,621518,147000000
181,0,29772,Michael Lorenzo-Vera,.42,132094,31750000
184,0,37275,Sam Ryder,.41,690246,170400000
184,0,26289,Boo Weekley,.41,126475,31200000
186,0,34168,Soomin Lee,.40,38610,9750000
186,0,23621,Rory Sabbatini,.40,629885,158500000
186,0,47347,Adam Schenk,.40,678928,170400000
189,0,48117,Kurt Kitayama,.39,254559,64550000
190,0,12510,Chad Campbell,.38,196875,52100000
190,0,34563,Chesson Hadley,.38,485193,127250000
190,0,32448,James Hahn,.38,327110,87100000
190,0,34466,Peter Malnati,.38,561273,145900000
190,0,29454,Bernd Wiesberger,.38,223474,58150000
195,0,30110,Kyle Stanley,.37,490359,133600000
196,0,54576,Patrick Fishburn,.36,10650,3000000
196,0,25198,Francesco Molinari,.36,183740,50850000
198,0,34256,Andrew Putnam,.35,459640,131150000
199,0,40009,Dominic Bozzelli,.34,272865,80400000
199,0,33122,Russell Knox,.34,519028,152500000
199,0,29476,Kyle Reifers,.34,22148,6600000
199,0,33418,Shawn Stefani,.34,202456,59000000
199,0,34431,Robert Streb,.34,415258,121200000
199,0,29484,Peter Uihlein,.34,301846,88000000
205,0,32367,Jorge Campillo,.33,105750,31750000
205,0,34656,Mikumu Horikawa,.33,87363,26600000
205,0,49766,Hank Lebioda,.33,436840,130500000
205,0,33413,Ben Martin,.33,270879,82600000
205,0,27942,Rob Oppenheim,.33,454470,137500000
210,0,29670,Pablo Larrazabal,.32,34000,10500000
210,0,49481,Tae Hee Lee,.32,96310,30500000
210,0,21528,Henrik Stenson,.32,155111,48550000
210,0,23788,D.J. Trahan,.32,345471,107400000
214,0,46154,Yi Keun Chang,.31,62368,20000000
214,0,46550,Brandon Hagy,.31,341322,111700000
214,0,35947,John Oda,.31,41990,13600000
214,0,25349,Tim Wilkinson,.31,307772,99900000
218,0,34314,Sebastian Cappelen,.30,371482,121900000
218,0,23983,Luke Donald,.30,232875,77100000
218,0,29974,Branden Grace,.30,354443,117450000
218,0,34587,Chan Kim,.30,93735,31000000
218,0,47995,Davis Riley,.30,39600,13200000
218,0,35732,Wes Roach,.30,267966,88000000
218,0,49964,Aaron Wise,.30,355972,119800000
225,0,46435,Austin Cook,.29,386353,133000000
225,0,49773,Chase Koepka,.29,85808,29550000
225,0,27556,Ted Potter Jr.,.29,361540,125800000
225,0,46405,Sebastian Soderberg,.29,30250,10500000
229,0,27936,Martin Laird,.28,232786,82800000
229,0,29289,S.Y. Noh,.28,157008,56200000
229,0,25345,Carl Pettersson,.28,43245,15700000
229,0,35658,Kris Ventura,.28,278309,101000000
233,0,33120,Mark Anderson,.27,278630,104100000
233,0,32757,Patton Kizzire,.27,352764,132800000
233,0,33449,Zack Sucher,.27,215568,81100000
236,0,24357,K.J. Choi,.26,180439,68550000
236,0,34213,Grayson Murray,.26,244150,94200000
236,0,26328,Shaun Norris,.26,107430,41750000
236,0,06527,Steve Stricker,.26,212582,82100000
240,0,33404,Chris Baker,.25,270300,107600000
240,0,24925,Jonathan Byrd,.25,166222,65800000
240,0,20472,Alex Cejka,.25,129518,52100000
240,0,39058,Lucas Herbert,.25,80500,32000000
240,0,55707,Calum Hill,.25,18257,7200000
240,0,47238,Jazz Janewattananond,.25,238985,94950000
240,0,39262,Alvaro Ortiz,.25,18257,7200000
240,0,31016,Tomoharu Otsuki,.25,24687,9750000
248,0,22371,Aaron Baddeley,.24,286504,118200000
248,0,56741,Braden Bailey,.24,18263,7500000
248,0,24846,Ricky Barnes,.24,158741,65400000
248,0,32200,Roberto Castro,.24,143213,59600000
248,0,26758,David Hearn,.24,287527,120800000
248,0,47056,Rikuya Hoshino,.24,39102,16350000
254,0,10809,Jim Furyk,.23,224450,99200000
254,0,35834,Hyungjoon Lee,.23,22718,9750000
256,0,25686,Jason Dufner,.22,306781,141300000
256,0,49298,Kramer Hickok,.22,253646,115500000
256,0,40042,Tyler McCumber,.22,284230,128700000
256,0,10213,Dicky Pride,.22,7595,3500000
260,0,55708,Hayden Buckley,.21,14490,7000000
260,0,46823,Jeremy Gandon,.21,15900,7500000
260,0,32662,Michael Gligic,.21,238411,114700000
260,0,30852,Ryo Ishikawa,.21,101105,48500000
260,0,30926,Chris Kirk,.21,162468,76700000
260,0,31202,William McGirt,.21,19158,9300000
260,0,27171,Jay McLuen,.21,6300,3000000
260,0,51997,Andrew Novak,.21,31159,14500000
260,0,29908,C.T. Pan,.21,329997,153600000
260,0,40101,Brinson Paolini,.21,13120,6400000
260,0,51894,Vince Whaley,.21,207571,97400000
271,0,32070,Rafael Campos,.20,119257,58300000
271,0,32775,Shugo Imahira,.20,54013,26850000
271,0,33689,Jinichiro Kozuma,.20,19598,9750000
271,0,27963,Chris Stroud,.20,249013,125200000
271,0,25632,Jimmy Walker,.20,243370,124200000
276,0,23541,Ben Crane,.19,71831,37900000
276,0,52375,Doug Ghim,.19,187442,101300000
276,0,27324,Seungsu Han,.19,18330,9750000
276,0,32797,Sanghyun Park,.19,37245,19500000
276,0,33486,Roger Sloan,.19,253597,130900000
281,0,32366,Kevin Chappell,.18,176506,97800000
281,0,32618,Rhein Gibson,.18,182113,100600000
281,0,46724,Jeongwoo Ham,.18,17648,9750000
281,0,34174,John Huh,.18,104504,57100000
281,0,28670,Wonjoon Lee,.18,17648,9750000
281,0,32333,Kevin Tway,.18,256320,145250000
287,0,39324,J.J. Spaun,.17,232472,138900000
288,0,33461,Morgan Hoffmann,.16,44850,27700000
289,0,28420,Ryan Brehm,.15,162079,107600000
289,0,28307,Matt Every,.15,202546,133900000
289,0,30750,Tommy Gainey,.15,46706,30300000
289,0,46404,Marcus Kinhult,.15,32625,21500000
293,0,56781,Isaiah Salinda,.14,48111,35600000
294,0,48045,Michael Gellerman,.13,125992,93400000
294,0,24924,Bill Haas,.13,130293,98800000
294,0,29461,Jamie Lovemark,.13,98439,76800000
294,0,24140,Sean O'Hair,.13,19204,14800000
294,0,50493,Justin Suh,.13,38150,28400000
299,0,33131,Kyongjun Moon,.12,22718,19050000
300,0,06522,Ernie Els,.11,18673,16400000
300,0,12823,Carlos Franco,.11,6390,6000000
300,0,32816,Satoshi Kodaira,.11,82878,76350000
300,0,01666,Bernhard Langer,.11,16117,14600000
300,0,55421,Chip McDaniel,.11,10650,9600000
300,0,27933,John Merrick,.11,40707,36800000
306,0,27436,Graham DeLaet,.10,31359,31300000
306,0,37454,Whee Kim,.10,17258,17250000
306,0,46601,Trey Mullinax,.10,14175,14800000
306,0,25863,Rod Perry,.10,20274,20300000
310,0,21407,Arjun Atwal,.09,63252,73000000
310,0,48119,Ben Taylor,.09,99775,107600000
312,0,21753,Brian Davis,.08,7665,9500000
312,0,35376,Roberto Díaz,.08,8010,10200000
312,0,26951,Johnson Wagner,.08,46925,59600000
315,0,28259,Sangmoon Bae,.07,37910,50900000
315,0,23614,Rich Beem,.07,17400,25100000
315,0,20850,Daniel Chopra,.07,20004,30200000
315,0,24358,Robert Garrigus,.07,37571,52100000
315,0,31420,Anirban Lahiri,.07,58388,84600000
315,0,20572,Rod Pampling,.07,18338,25300000
315,0,29223,Sam Saunders,.07,20274,30300000
322,0,57900,Chandler Phillips,.06,15375,24600000
322,0,35617,Martin Trainer,.06,89482,141800000
324,0,34409,David Lingmerth,.05,29768,61400000
324,0,01706,Davis Love III,.05,35025,71200000
324,0,51634,Sahith Theegala,.05,12425,25000000
324,0,08385,Omar Uresti,.05,7455,14000000
328,0,37273,Derek Ernst,.04,14205,33300000
328,0,23353,J.J. Henry,.04,23160,56900000
328,0,12782,Tim Herron,.04,15494,38100000
328,0,35230,Nelson Ledesma,.04,45520,107600000
328,0,21959,Ted Purdy,.04,6780,16100000
328,0,20645,John Senden,.04,29508,81100000
328,0,23623,Bo Van Pelt,.04,50838,114400000
335,0,33803,Lucas Bjerregaard,.03,21825,67100000
335,0,20593,Greg Chalmers,.03,15614,60200000
335,0,32982,Vince Covello,.03,19035,65000000
335,0,06567,Vijay Singh,.03,20088,60400000
339,0,23638,Brendon de Jonge,.02,6450,30200000
339,0,39975,Michael Kim,.02,17258,103450000
339,0,58696,Peter Kuest,.02,7525,34300000
339,0,24449,Parker McLachlin,.02,6450,36800000
