RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,39975,Michael Kim,7
1,0,25804,Bubba Watson,7
3,0,19846,Brian Gay,6
3,0,33399,Adam Hadwin,6
3,0,30925,Dustin Johnson,6
3,0,26596,Ryan Moore,6
3,0,46970,Jon Rahm,6
3,0,25834,Daniel Summerhays,6
3,0,25892,Steve Wheatcroft,6
10,0,45526,Abraham Ancer,5
10,0,28089,Jason Day,5
10,0,29725,Tony Finau,5
10,0,39954,Cody Gribble,5
10,0,35310,Lanto Griffin,5
10,0,34563,Chesson Hadley,5
10,0,35461,Beau Hossler,5
10,0,23108,Matt Kuchar,5
10,0,33410,Andrew Landry,5
10,0,26851,Marc Leishman,5
10,0,32839,Hideki Matsuyama,5
10,0,28237,Rory McIlroy,5
10,0,27942,Rob Oppenheim,5
10,0,29908,C.T. Pan,5
10,0,35541,John Peterson,5
10,0,34358,Jonathan Randolph,5
10,0,26476,Chez Reavie,5
10,0,30110,Kyle Stanley,5
10,0,21528,Henrik Stenson,5
10,0,08793,Tiger Woods,5
30,0,33948,Byeong Hun An,4
30,0,47125,Matt Atkins,4
30,0,40009,Dominic Bozzelli,4
30,0,29479,Scott Brown,4
30,0,12510,Chad Campbell,4
30,0,25364,Paul Casey,4
30,0,20229,Stewart Cink,4
30,0,23541,Ben Crane,4
30,0,34076,Joel Dahmen,4
30,0,21753,Brian Davis,4
30,0,47959,Bryson DeChambeau,4
30,0,28307,Matt Every,4
30,0,30911,Tommy Fleetwood,4
30,0,24358,Robert Garrigus,4
30,0,25900,Lucas Glover,4
30,0,31273,Gavin Kyle Green,4
30,0,27644,Brian Harman,4
30,0,34098,Russell Henley,4
30,0,35532,Tom Hoge,4
30,0,27141,J.B. Holmes,4
30,0,35506,Mackenzie Hughes,4
30,0,34174,John Huh,4
30,0,24024,Zach Johnson,4
30,0,37454,Whee Kim,4
30,0,29478,Kevin Kisner,4
30,0,36852,Jim Knous,4
30,0,35879,Kelly Kraft,4
30,0,31420,Anirban Lahiri,4
30,0,29926,Danny Lee,4
30,0,24781,Hunter Mahan,4
30,0,33413,Ben Martin,4
30,0,24490,George McNeill,4
30,0,01810,Phil Mickelson,4
30,0,39546,Keith Mitchell,4
30,0,34213,Grayson Murray,4
30,0,26341,Wade Ormsby,4
30,0,23320,Ryan Palmer,4
30,0,22056,Cameron Percy,4
30,0,34360,Patrick Reed,4
30,0,36699,Patrick Rodgers,4
30,0,22405,Justin Rose,4
30,0,23621,Rory Sabbatini,4
30,0,29223,Sam Saunders,4
30,0,39327,Ben Silverman,4
30,0,35891,Cameron Smith,4
30,0,27649,Brandt Snedeker,4
30,0,30692,Scott Stallings,4
30,0,29518,Brendan Steele,4
30,0,27214,Kevin Streelman,4
30,0,06527,Steve Stricker,4
30,0,31560,Brian Stuard,4
30,0,45478,Julian Suri,4
30,0,40115,Adam Svensson,4
30,0,33448,Justin Thomas,4
30,0,23788,D.J. Trahan,4
30,0,29484,Peter Uihlein,4
30,0,28132,Tyrone Van Aswegen,4
30,0,26951,Johnson Wagner,4
30,0,20160,Charlie Wi,4
89,0,30978,Kiradech Aphibarnrat,3
89,0,20098,Stuart Appleby,3
89,0,19803,Ryan Armour,3
89,0,22371,Aaron Baddeley,3
89,0,28259,Sangmoon Bae,3
89,0,35545,Blayne Barber,3
89,0,24846,Ricky Barnes,3
89,0,40026,Daniel Berger,3
89,0,40058,Zac Blair,3
89,0,27958,Ryan Blaum,3
89,0,33141,Keegan Bradley,3
89,0,48084,Wesley Bryan,3
89,0,24925,Jonathan Byrd,3
89,0,26499,Rafa Cabrera Bello,3
89,0,35450,Patrick Cantlay,3
89,0,34021,Bud Cauley,3
89,0,20472,Alex Cejka,3
89,0,32366,Kevin Chappell,3
89,0,24357,K.J. Choi,3
89,0,51766,Wyndham Clark,3
89,0,39997,Corey Conners,3
89,0,46435,Austin Cook,3
89,0,01249,John Daly,3
89,0,45157,Cam Davis,3
89,0,23638,Brendon de Jonge,3
89,0,27436,Graham DeLaet,3
89,0,35376,Roberto Díaz,3
89,0,36983,Matt Dobyns,3
89,0,25686,Jason Dufner,3
89,0,20104,Ken Duke,3
89,0,45609,Tyler Duncan,3
89,0,34099,Harris English,3
89,0,37273,Derek Ernst,3
89,0,31416,Derek Fathauer,3
89,0,40098,Matt Fitzpatrick,3
89,0,28500,Martin Flores,3
89,0,32102,Rickie Fowler,3
89,0,29936,Ryan Fox,3
89,0,30750,Tommy Gainey,3
89,0,21209,Sergio Garcia,3
89,0,29535,Brice Garnett,3
89,0,28679,Fabián Gómez,3
89,0,46402,Talor Gooch,3
89,0,20157,Retief Goosen,3
89,0,29974,Branden Grace,3
89,0,31670,Matthew Griffin,3
89,0,31646,Emiliano Grillo,3
89,0,32448,James Hahn,3
89,0,35421,Brandon Harkins,3
89,0,34363,Tyrrell Hatton,3
89,0,26758,David Hearn,3
89,0,23353,J.J. Henry,3
89,0,12782,Tim Herron,3
89,0,12716,Charley Hoffman,3
89,0,29420,Billy Horschel,3
89,0,21961,Charles Howell III,3
89,0,29222,Billy Hurley III,3
89,0,32775,Shugo Imahira,3
89,0,36799,Stephan Jaeger,3
89,0,26300,Matt Jones,3
89,0,27974,Sung Kang,3
89,0,29378,Daisuke Kataoka,3
89,0,46440,Smylie Kaufman,3
89,0,47239,Phachara Khongwatmai,3
89,0,37455,Si Woo Kim,3
89,0,30926,Chris Kirk,3
89,0,32757,Patton Kizzire,3
89,0,33122,Russell Knox,3
89,0,36689,Brooks Koepka,3
89,0,30944,Jason Kokrak,3
89,0,27936,Martin Laird,3
89,0,28775,Nate Lashley,3
89,0,34579,Alexander Levy,3
89,0,37278,Nicholas Lindheim,3
89,0,34409,David Lingmerth,3
89,0,27129,Luke List,3
89,0,50526,Tom Lovelady,3
89,0,29461,Jamie Lovemark,3
89,0,22080,Prayad Marksaeng,3
89,0,31202,William McGirt,3
89,0,51394,A.J. McInerney,3
89,0,24449,Parker McLachlin,3
89,0,46442,Maverick McNealy,3
89,0,27933,John Merrick,3
89,0,32640,Troy Merritt,3
89,0,25198,Francesco Molinari,3
89,0,46601,Trey Mullinax,3
89,0,25396,Kevin Na,3
89,0,45486,Joaquin Niemann,3
89,0,27349,Alex Noren,3
89,0,30163,Henrik Norlander,3
89,0,24140,Sean O'Hair,3
89,0,35947,John Oda,3
89,0,22046,Geoff Ogilvy,3
89,0,26329,Louis Oosthuizen,3
89,0,34575,Adrian Otaegui,3
89,0,20572,Rod Pampling,3
89,0,24361,Pat Perez,3
89,0,25818,Scott Piercy,3
89,0,33293,Thomas Pieters,3
89,0,32876,Martin Piller,3
89,0,25240,D.A. Points,3
89,0,35912,Haydn Porteous,3
89,0,49771,J.T. Poston,3
89,0,27556,Ted Potter Jr.,3
89,0,24138,Ian Poulter,3
89,0,28252,Seamus Power,3
89,0,10213,Dicky Pride,3
89,0,34256,Andrew Putnam,3
89,0,53165,Doc Redman,3
89,0,37275,Sam Ryder,3
89,0,35475,Jamie Sadlowski,3
89,0,48081,Xander Schauffele,3
89,0,47347,Adam Schenk,3
89,0,46501,Ollie Schniederjans,3
89,0,26331,Charl Schwartzel,3
89,0,24502,Adam Scott,3
89,0,20645,John Senden,3
89,0,39113,Shubhankar Sharma,3
89,0,39328,Conrad Shindler,3
89,0,29221,Webb Simpson,3
89,0,06567,Vijay Singh,3
89,0,33486,Roger Sloan,3
89,0,22293,Heath Slocum,3
89,0,36521,Young-han Song,3
89,0,39324,J.J. Spaun,3
89,0,34046,Jordan Spieth,3
89,0,29485,Brett Stegmaier,3
89,0,34431,Robert Streb,3
89,0,27963,Chris Stroud,3
89,0,34264,Hudson Swafford,3
89,0,25493,Nick Taylor,3
89,0,23325,Vaughn Taylor,3
89,0,32150,Michael Thompson,3
89,0,47287,Ethan Tracy,3
89,0,33419,Cameron Tringale,3
89,0,32333,Kevin Tway,3
89,0,40006,Erik van Rooyen,3
89,0,37189,Harold Varner III,3
89,0,27064,Jhonattan Vegas,3
89,0,27770,Camilo Villegas,3
89,0,25632,Jimmy Walker,3
89,0,27095,Nick Watney,3
89,0,10423,Mike Weir,3
89,0,47128,Richy Werenski,3
89,0,49964,Aaron Wise,3
89,0,31323,Gary Woodland,3
89,0,50092,Zach Wright,3
89,0,35544,Andrew Yun,3
89,0,32254,Xinjun Zhang,3
239,0,21633,Steve Allan,2
239,0,10885,Robert Allenby,2
239,0,45194,Marcus Armitage,2
239,0,21407,Arjun Atwal,2
239,0,23048,Eric Axley,2
239,0,51691,Chris Babcock,2
239,0,29415,Ryan Baca,2
239,0,12652,Cameron Beckman,2
239,0,32334,Charlie Beljan,2
239,0,10505,Shane Bertsch,2
239,0,34310,Alexander Björk,2
239,0,26418,Adam Bland,2
239,0,28087,Kris Blanks,2
239,0,27895,Jonas Blixt,2
239,0,22764,Michael Block,2
239,0,24507,Jason Bohn,2
239,0,25274,Steven Bowditch,2
239,0,01116,Michael Bradley,2
239,0,24671,David Bradshaw,2
239,0,49403,Grady Brame,2
239,0,28420,Ryan Brehm,2
239,0,45858,Russell Budd,2
239,0,29268,Bronson Burgoon,2
239,0,33974,Dean Burmester,2
239,0,47504,Sam Burns,2
239,0,20848,Ángel Cabrera,2
239,0,32367,Jorge Campillo,2
239,0,51567,Will Cannon,2
239,0,20593,Greg Chalmers,2
239,0,52372,Cameron Champ,2
239,0,25203,SSP Chawrasia,2
239,0,20850,Daniel Chopra,2
239,0,28455,Will Claxton,2
239,0,52308,Chris Crisologo,2
239,0,34262,Jon Curran,2
239,0,35200,Thomas Curtis,2
239,0,28751,Andrew Dodt,2
239,0,23983,Luke Donald,2
239,0,37338,Zecheng Dou,2
239,0,23409,James Driscoll,2
239,0,46567,Paul Dunne,2
239,0,09011,David Duval,2
239,0,06522,Ernie Els,2
239,0,30907,Rhys Enoch,2
239,0,01320,Bob Estes,2
239,0,22873,Todd Fanning,2
239,0,27896,Ross Fisher,2
239,0,35840,Kevin Foley,2
239,0,30736,Oscar Fraustro,2
239,0,29970,Dylan Frittelli,2
239,0,10809,Jim Furyk,2
239,0,32698,Bobby Gates,2
239,0,49310,David Gazzolo,2
239,0,52375,Doug Ghim,2
239,0,22892,Jason Gore,2
239,0,06643,Paul Goydos,2
239,0,24924,Bill Haas,2
239,0,46550,Brandon Hagy,2
239,0,37452,Ashley Hall,2
239,0,27324,Seungsu Han,2
239,0,47988,Nick Hardy,2
239,0,20766,Padraig Harrington,2
239,0,23063,Scott Hend,2
239,0,31557,Jim Herman,2
239,0,33461,Morgan Hoffmann,2
239,0,24155,Ryan Hogue,2
239,0,39974,Steven Ihm,2
239,0,26908,Yuta Ikeda,2
239,0,39971,Sungjae Im,2
239,0,35819,Vince India,2
239,0,31138,Scott Jamieson,2
239,0,47238,Jazz Janewattananond,2
239,0,01577,Lee Janzen,2
239,0,26735,Marty Jertson,2
239,0,26420,Richard Johnson,2
239,0,39384,Alex Kang,2
239,0,27408,Martin Kaymer,2
239,0,08075,Jerry Kelly,2
239,0,37092,Hyung-Sung Kim,2
239,0,46404,Marcus Kinhult,2
239,0,30711,Colt Knost,2
239,0,32816,Satoshi Kodaira,2
239,0,29370,Mikko Korhonen,2
239,0,55574,Logan Lagodich,2
239,0,46732,Rick Lamb,2
239,0,06332,Neal Lancaster,2
239,0,35139,Richard Lee,2
239,0,35104,Tom Lewis,2
239,0,35296,Haotong Li,2
239,0,36326,David Lipsky,2
239,0,55647,Sam Locke,2
239,0,37447,Zander Lombard,2
239,0,20634,Peter Lonard,2
239,0,35300,Andrew Loupe,2
239,0,39004,Dru Love,2
239,0,01706,Davis Love III,2
239,0,33204,Shane Lowry,2
239,0,37380,Curtis Luck,2
239,0,51641,Haraldur Magnus,2
239,0,47996,Jack Maguire,2
239,0,34466,Peter Malnati,2
239,0,28158,Steve Marino,2
239,0,27120,Troy Matteson,2
239,0,35675,Nyasha Mauchaza,2
239,0,47993,Denny McCarthy,2
239,0,55421,Chip McDaniel,2
239,0,25572,Graeme McDowell,2
239,0,52330,Dylan Meyer,2
239,0,06515,Shaun Micheel,2
239,0,23821,Yusaku Miyazato,2
239,0,50525,Collin Morikawa,2
239,0,46048,Jordan Niebrugge,2
239,0,26328,Shaun Norris,2
239,0,51997,Andrew Novak,2
239,0,36724,Augusto Núñez,2
239,0,47958,Sam O'Dell,2
