RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,24846,Ricky Barnes,5
2,0,19803,Ryan Armour,4
2,0,40026,Daniel Berger,4
2,0,33141,Keegan Bradley,4
2,0,46435,Austin Cook,4
2,0,47959,Bryson DeChambeau,4
2,0,29725,Tony Finau,4
2,0,29535,Brice Garnett,4
2,0,34563,Chesson Hadley,4
2,0,30926,Chris Kirk,4
2,0,26851,Marc Leishman,4
2,0,34466,Peter Malnati,4
2,0,46601,Trey Mullinax,4
2,0,22046,Geoff Ogilvy,4
2,0,46970,Jon Rahm,4
2,0,27649,Brandt Snedeker,4
2,0,33448,Justin Thomas,4
2,0,26951,Johnson Wagner,4
19,0,33948,Byeong Hun An,3
19,0,45526,Abraham Ancer,3
19,0,47125,Matt Atkins,3
19,0,35545,Blayne Barber,3
19,0,27958,Ryan Blaum,3
19,0,48084,Wesley Bryan,3
19,0,24925,Jonathan Byrd,3
19,0,26499,Rafa Cabrera Bello,3
19,0,12510,Chad Campbell,3
19,0,25364,Paul Casey,3
19,0,20229,Stewart Cink,3
19,0,51766,Wyndham Clark,3
19,0,39997,Corey Conners,3
19,0,34076,Joel Dahmen,3
19,0,25686,Jason Dufner,3
19,0,20104,Ken Duke,3
19,0,45609,Tyler Duncan,3
19,0,34099,Harris English,3
19,0,28307,Matt Every,3
19,0,30911,Tommy Fleetwood,3
19,0,28500,Martin Flores,3
19,0,24358,Robert Garrigus,3
19,0,19846,Brian Gay,3
19,0,29974,Branden Grace,3
19,0,24924,Bill Haas,3
19,0,35421,Brandon Harkins,3
19,0,27644,Brian Harman,3
19,0,34363,Tyrrell Hatton,3
19,0,26758,David Hearn,3
19,0,34098,Russell Henley,3
19,0,23353,J.J. Henry,3
19,0,35532,Tom Hoge,3
19,0,35461,Beau Hossler,3
19,0,21961,Charles Howell III,3
19,0,34174,John Huh,3
19,0,30925,Dustin Johnson,3
19,0,24024,Zach Johnson,3
19,0,27974,Sung Kang,3
19,0,39975,Michael Kim,3
19,0,37455,Si Woo Kim,3
19,0,37454,Whee Kim,3
19,0,29478,Kevin Kisner,3
19,0,32757,Patton Kizzire,3
19,0,36689,Brooks Koepka,3
19,0,30944,Jason Kokrak,3
19,0,23108,Matt Kuchar,3
19,0,31420,Anirban Lahiri,3
19,0,27936,Martin Laird,3
19,0,33410,Andrew Landry,3
19,0,29926,Danny Lee,3
19,0,01706,Davis Love III,3
19,0,29461,Jamie Lovemark,3
19,0,32839,Hideki Matsuyama,3
19,0,47993,Denny McCarthy,3
19,0,32640,Troy Merritt,3
19,0,01810,Phil Mickelson,3
19,0,39546,Keith Mitchell,3
19,0,25198,Francesco Molinari,3
19,0,25396,Kevin Na,3
19,0,45486,Joaquin Niemann,3
19,0,27349,Alex Noren,3
19,0,26329,Louis Oosthuizen,3
19,0,20572,Rod Pampling,3
19,0,22056,Cameron Percy,3
19,0,24361,Pat Perez,3
19,0,27556,Ted Potter Jr.,3
19,0,26476,Chez Reavie,3
19,0,34360,Patrick Reed,3
19,0,23621,Rory Sabbatini,3
19,0,46501,Ollie Schniederjans,3
19,0,24502,Adam Scott,3
19,0,39328,Conrad Shindler,3
19,0,39327,Ben Silverman,3
19,0,30110,Kyle Stanley,3
19,0,29485,Brett Stegmaier,3
19,0,34431,Robert Streb,3
19,0,25834,Daniel Summerhays,3
19,0,45478,Julian Suri,3
19,0,25493,Nick Taylor,3
19,0,23325,Vaughn Taylor,3
19,0,47287,Ethan Tracy,3
19,0,28132,Tyrone Van Aswegen,3
19,0,37189,Harold Varner III,3
19,0,27064,Jhonattan Vegas,3
19,0,27770,Camilo Villegas,3
19,0,47128,Richy Werenski,3
19,0,31323,Gary Woodland,3
19,0,08793,Tiger Woods,3
107,0,10885,Robert Allenby,2
107,0,30978,Kiradech Aphibarnrat,2
107,0,20098,Stuart Appleby,2
107,0,23048,Eric Axley,2
107,0,22371,Aaron Baddeley,2
107,0,28259,Sangmoon Bae,2
107,0,32334,Charlie Beljan,2
107,0,40058,Zac Blair,2
107,0,26418,Adam Bland,2
107,0,27895,Jonas Blixt,2
107,0,25274,Steven Bowditch,2
107,0,40009,Dominic Bozzelli,2
107,0,29479,Scott Brown,2
107,0,29268,Bronson Burgoon,2
107,0,47504,Sam Burns,2
107,0,32070,Rafael Campos,2
107,0,35450,Patrick Cantlay,2
107,0,34021,Bud Cauley,2
107,0,20472,Alex Cejka,2
107,0,20593,Greg Chalmers,2
107,0,52372,Cameron Champ,2
107,0,32366,Kevin Chappell,2
107,0,25203,SSP Chawrasia,2
107,0,24357,K.J. Choi,2
107,0,23541,Ben Crane,2
