RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,24924,Bill Haas,67.00,67,1
2,0,26695,Michael Letzig,67.50,135,2
3,0,20070,Matt Bettencourt,68.67,206,3
4,0,28087,Kris Blanks,68.71,481,7
5,0,24846,Ricky Barnes,68.75,275,4
5,0,25720,Chad Collins,68.75,275,4
5,0,08725,Tom Gillis,68.75,275,4
5,0,26289,Boo Weekley,68.75,275,4
9,0,23983,Luke Donald,68.80,344,5
10,0,06251,Chris DiMarco,69.00,276,4
10,0,21731,Freddie Jacobson,69.00,483,7
10,0,01707,Steve Lowery,69.00,345,5
13,0,28620,Aron Price,69.13,553,8
13,0,02206,David Toms,69.13,553,8
15,0,01313,Steve Elkington,69.17,415,6
15,0,22046,Geoff Ogilvy,69.17,415,6
17,0,20160,Charlie Wi,69.22,623,9
18,0,01706,Davis Love III,69.25,554,8
19,0,28307,Matt Every,69.33,208,3
19,0,25345,Carl Pettersson,69.33,416,6
19,0,02239,Scott Verplank,69.33,208,3
22,0,12782,Tim Herron,69.40,347,5
22,0,01577,Lee Janzen,69.40,347,5
24,0,26596,Ryan Moore,69.43,486,7
25,0,25396,Kevin Na,69.50,556,8
26,0,24357,K.J. Choi,69.67,418,6
26,0,24361,Pat Perez,69.67,418,6
26,0,27649,Brandt Snedeker,69.67,418,6
29,0,27060,John Mallinger,69.71,488,7
30,0,12602,Dean Wilson,69.75,279,4
31,0,22371,Aaron Baddeley,69.78,628,9
32,0,24925,Jonathan Byrd,69.80,349,5
33,0,27095,Nick Watney,69.83,419,6
34,0,10585,Scott McCarron,69.88,559,8
35,0,27466,Spencer Levin,69.89,629,9
36,0,06004,Stephen Ames,70.00,280,4
36,0,20848,Ángel Cabrera,70.00,420,6
36,0,25364,Paul Casey,70.00,420,6
36,0,01249,John Daly,70.00,560,8
36,0,30925,Dustin Johnson,70.00,700,10
36,0,23108,Matt Kuchar,70.00,280,4
36,0,24781,Hunter Mahan,70.00,490,7
36,0,23800,Bryce Molder,70.00,490,7
36,0,01941,Tom Pernice Jr.,70.00,140,2
36,0,20127,Chris Riley,70.00,350,5
36,0,23623,Bo Van Pelt,70.00,350,5
47,0,06522,Ernie Els,70.10,701,10
48,0,25818,Scott Piercy,70.14,491,7
49,0,06527,Steve Stricker,70.15,912,13
50,0,27963,Chris Stroud,70.20,351,5
50,0,31560,Brian Stuard,70.20,702,10
52,0,23353,J.J. Henry,70.25,281,4
52,0,26881,Jarrod Lyle,70.25,281,4
52,0,25190,Jeff Quinney,70.25,562,8
55,0,27436,Graham DeLaet,70.29,492,7
56,0,23135,Tim Clark,70.33,422,6
56,0,23718,Nathan Green,70.33,422,6
58,0,08537,J.P. Hayes,70.44,634,9
59,0,12652,Cameron Beckman,70.50,423,6
59,0,28500,Martin Flores,70.50,282,4
59,0,25900,Lucas Glover,70.50,564,8
59,0,20157,Retief Goosen,70.50,282,4
59,0,24024,Zach Johnson,70.50,705,10
59,0,27770,Camilo Villegas,70.50,282,4
65,0,07749,Brett Quigley,70.56,635,9
66,0,24507,Jason Bohn,70.57,494,7
66,0,27933,John Merrick,70.57,494,7
66,0,32640,Troy Merritt,70.57,494,7
66,0,27302,Garth Mulroy,70.57,494,7
66,0,20691,Greg Owen,70.57,494,7
71,0,12510,Chad Campbell,70.60,353,5
71,0,01945,Kenny Perry,70.60,353,5
73,0,20593,Greg Chalmers,70.63,565,8
74,0,20378,Mathias Grönberg,70.67,424,6
74,0,21350,Ryuji Imada,70.67,212,3
74,0,24140,Sean O'Hair,70.67,424,6
74,0,23349,Charles Warren,70.67,424,6
