RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,01876,Greg Norman,.37,1,270
2,0,01648,Billy Kratzert,.56,1,180
3,0,06058,John Flannery,.74,2,270
4,0,02239,Scott Verplank,.85,2,234
5,0,02101,Joey Sindelar,.93,2,216
5,0,02241,Bobby Wadkins,.93,2,216
7,0,01468,Gary Hallberg,1.19,3,252
8,0,01887,Mark O'Meara,1.23,4,324
9,0,01353,Bruce Fleisher,1.28,3,234
10,0,01139,Olin Browne,1.31,4,306
10,0,01475,Donnie Hammond,1.31,4,306
12,0,01235,Ben Crenshaw,1.39,5,360
13,0,01569,Peter Jacobsen,1.48,4,270
13,0,02099,Scott Simpson,1.48,4,270
15,0,01320,Bob Estes,1.52,6,396
15,0,01457,Jay Haas,1.52,6,396
17,0,01378,David Frost,1.54,5,324
18,0,02294,Willie Wood,1.59,4,252
19,0,02167,Mike Sullivan,1.67,3,180
19,0,02230,Stan Utley,1.67,3,180
19,0,02242,Lanny Wadkins,1.67,3,180
22,0,01725,John Mahaffey,1.71,4,234
22,0,01920,Craig Parry,1.71,4,234
22,0,01996,Mike Reid,1.71,4,234
22,0,02267,D.A. Weibring,1.71,4,234
22,0,06791,Mark Wurtz,1.71,4,234
27,0,01823,Larry Mize,1.74,5,288
28,0,01748,Doug Martin,1.85,3,162
28,0,01864,Larry Nelson,1.85,4,216
28,0,01928,Corey Pavin,1.85,5,270
28,0,01938,David Peoples,1.85,5,270
28,0,02223,Bob Tway,1.85,4,216
28,0,02246,Duffy Waldorf,1.85,5,270
34,0,06643,Paul Goydos,1.93,8,414
35,0,02214,Kirk Triplett,1.94,7,360
36,0,01682,Wayne Levi,1.96,6,306
36,0,02049,Gene Sauers,1.96,6,306
38,0,01495,Morris Hatalsky,1.98,5,252
38,0,01837,Gil Morgan,1.98,5,252
38,0,06657,Steve Rintoul,1.98,5,252
41,0,01549,Mike Hulbert,2.02,8,396
42,0,01024,Billy Andrade,2.05,7,342
42,0,08931,Glen Day,2.05,7,342
44,0,01418,Bill Glasson,2.08,6,288
44,0,06088,Steve Gotsche,2.08,3,144
44,0,01810,Phil Mickelson,2.08,6,288
47,0,01226,Fred Couples,2.14,5,234
47,0,06589,Jeff Woodland,2.14,5,234
49,0,01261,Jay Delsing,2.16,7,324
50,0,01414,Bob Gilder,2.22,6,270
50,0,01435,Wayne Grady,2.22,4,180
50,0,06128,Steve Lamontagne,2.22,6,270
50,0,02100,Tim Simpson,2.22,6,270
54,0,01329,Brad Faxon,2.27,9,396
54,0,01945,Kenny Perry,2.27,9,396
54,0,06527,Steve Stricker,2.27,9,396
57,0,10809,Jim Furyk,2.29,7,306
57,0,01559,Hale Irwin,2.29,7,306
57,0,02010,Loren Roberts,2.29,7,306
60,0,01306,David Edwards,2.34,8,342
60,0,01707,Steve Lowery,2.34,8,342
62,0,01201,Lennie Clements,2.38,9,378
62,0,01331,Rick Fehr,2.38,6,252
62,0,06617,Brian Henninger,2.38,6,252
62,0,06012,Greg Kraft,2.38,6,252
62,0,07235,John Morse,2.38,6,252
62,0,01905,Joe Ozaki,2.38,6,252
68,0,01132,Mark Brooks,2.42,10,414
69,0,02104,Jeff Sluman,2.47,8,324
70,0,01771,Blaine McCallister,2.50,9,360
71,0,01282,Trevor Dodds,2.53,5,198
72,0,01927,Dennis Paulson,2.56,6,234
73,0,01385,Jim Gallagher Jr.,2.59,7,270
73,0,06315,Pete Jordan,2.59,7,270
75,0,01444,Ken Green,2.61,8,306
75,0,01633,Tom Kite,2.61,8,306
77,0,01553,John Huston,2.63,9,342
77,0,01926,Steve Pate,2.63,9,342
77,0,02131,Mike Springer,2.63,9,342
80,0,01072,Chip Beck,2.78,9,324
80,0,01129,Bill Britton,2.78,6,216
80,0,01185,Brandel Chamblee,2.78,9,324
80,0,01219,John Cook,2.78,9,324
80,0,01330,David Feherty,2.78,7,252
80,0,01510,Nolan Henke,2.78,7,252
80,0,01527,Scott Hoch,2.78,10,360
80,0,01766,Billy Mayfair,2.78,9,324
80,0,02135,Mike Standly,2.78,9,324
80,0,02218,Ted Tryba,2.78,11,396
80,0,02224,Greg Twiggs,2.78,3,108
91,0,06090,Jim McGovern,2.92,10,342
92,0,01971,Dillard Pruitt,2.94,9,306
92,0,02190,Doug Tewell,2.94,9,306
94,0,01116,Michael Bradley,2.96,8,270
95,0,01313,Steve Elkington,2.99,7,234
96,0,06609,Rob Boldt,3.03,6,198
97,0,06332,Neal Lancaster,3.06,11,360
98,0,01557,John Inman,3.09,10,324
98,0,02159,Curtis Strange,3.09,10,324
100,0,01161,Mark Calcavecchia,3.13,9,288
100,0,01307,Joel Edwards,3.13,9,288
102,0,02322,Richard Zokol,3.17,8,252
103,0,01677,Tom Lehman,3.22,11,342
104,0,01690,Bruce Lietzke,3.24,7,216
104,0,10213,Dicky Pride,3.24,7,216
104,0,01986,Joey Rassett,3.24,7,216
104,0,02067,Ted Schulz,3.24,7,216
108,0,06214,Guy Boros,3.27,10,306
109,0,01723,Andrew Magee,3.33,12,360
109,0,06350,Bob May,3.33,6,180
109,0,01890,Brett Ogle,3.33,6,180
109,0,02303,Robert Wrenn,3.33,6,180
113,0,01143,Brad Bryant,3.38,14,414
114,0,01200,Keith Clearwater,3.40,11,324
114,0,01374,Robin Freeman,3.40,11,324
114,0,01701,Bob Lohr,3.40,11,324
117,0,02090,Tom Sieckmann,3.42,8,234
117,0,02133,Craig Stadler,3.42,8,234
117,0,06078,Esteban Toledo,3.42,8,234
117,0,02256,Tom Watson,3.42,8,234
121,0,02170,Hal Sutton,3.44,13,378
122,0,01098,Jay Don Blake,3.51,12,342
123,0,06809,Bob Burns,3.54,7,198
123,0,12660,Jesper Parnevik,3.54,7,198
125,0,01824,Yoshinori Mizumaki,3.57,9,252
125,0,06577,John Wilson,3.57,9,252
127,0,02225,Howard Twitty,3.59,11,306
128,0,01706,Davis Love III,3.61,13,360
129,0,01381,Fred Funk,3.62,15,414
130,0,06034,Marco Dawson,3.70,10,270
130,0,01724,Jeff Maggert,3.70,14,378
130,0,01968,Nick Price,3.70,8,216
130,0,06062,Charles Raulerson,3.70,6,162
130,0,02095,Larry Silveira,3.70,8,216
130,0,06567,Vijay Singh,3.70,10,270
130,0,02245,Grant Waite,3.70,8,216
137,0,01577,Lee Janzen,3.80,13,342
138,0,06020,Steve Brodie,3.82,11,288
138,0,01550,Ed Humenik,3.82,11,288
140,0,01156,Curt Byrum,3.85,9,234
140,0,08337,Mike Heinen,3.85,9,234
140,0,02201,Jim Thorpe,3.85,9,234
143,0,02321,Fuzzy Zoeller,3.92,12,306
144,0,06197,Michael Allen,4.01,13,324
144,0,01783,Mark McCumber,4.01,13,324
146,0,02007,Larry Rinker,4.04,8,198
147,0,01014,Fulton Allem,4.07,11,270
147,0,01093,Ronnie Black,4.07,11,270
147,0,02146,Payne Stewart,4.07,11,270
150,0,01060,Dave Barr,4.09,14,342
150,0,02033,Dave Rummells,4.09,14,342
152,0,01196,Brian Claar,4.17,15,360
152,0,01203,Russ Cochran,4.17,15,360
152,0,01361,Dan Forsman,4.17,9,216
155,0,12663,Phil Tataurangi,4.32,7,162
156,0,06140,Sean Murphy,4.37,11,252
156,0,01975,Tom Purtzer,4.37,11,252
158,0,01266,Clark Dennis,4.39,15,342
159,0,01392,Tom Garner,4.44,4,90
159,0,07101,Dave Stockton Jr.,4.44,12,270
161,0,06251,Chris DiMarco,4.51,13,288
161,0,01607,Brian Kamm,4.51,13,288
161,0,02206,David Toms,4.51,13,288
164,0,06575,Dudley Hart,4.55,9,198
165,0,01006,John Adams,4.70,11,234
166,0,06016,Brad Lardon,4.76,6,126
167,0,07569,Mark Carnevale,5.16,13,252
167,0,01388,Robert Gamez,5.16,13,252
169,0,01755,Dick Mast,5.21,15,288
170,0,12661,Todd Barranger,5.56,9,162
170,0,01288,Ed Dougherty,5.56,18,324
170,0,01408,Kelly Gibson,5.56,15,270
170,0,08375,Paul Stankowski,5.56,11,198
174,0,06591,Rocky Walcher,6.11,11,180
175,0,01891,David Ogrin,6.54,20,306
176,0,01629,Eddie Kirby,6.79,11,162
177,0,07781,Ty Armstrong,6.94,10,144
178,0,01096,Phil Blackmar,7.41,8,108
