RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
1,0,01876,Greg Norman,.97,11,1134
2,0,01378,David Frost,1.35,19,1404
3,0,01235,Ben Crenshaw,1.36,21,1548
4,0,01928,Corey Pavin,1.55,19,1224
5,0,01837,Gil Morgan,1.62,19,1170
6,0,01495,Morris Hatalsky,1.68,23,1368
7,0,01553,John Huston,1.79,27,1512
8,0,01457,Jay Haas,1.96,36,1836
9,0,01945,Kenny Perry,2.02,36,1782
10,0,01072,Chip Beck,2.07,32,1548
11,0,01771,Blaine McCallister,2.11,36,1710
12,0,01920,Craig Parry,2.15,24,1116
13,0,01475,Donnie Hammond,2.21,33,1494
14,0,01823,Larry Mize,2.22,30,1350
15,0,01559,Hale Irwin,2.25,30,1332
15,0,01707,Steve Lowery,2.25,38,1692
17,0,02239,Scott Verplank,2.26,26,1152
18,0,01132,Mark Brooks,2.28,46,2016
18,0,02214,Kirk Triplett,2.28,37,1620
20,0,01329,Brad Faxon,2.29,38,1656
21,0,10809,Jim Furyk,2.34,40,1710
22,0,02067,Ted Schulz,2.35,33,1404
23,0,01905,Joe Ozaki,2.37,26,1098
24,0,02010,Loren Roberts,2.38,33,1386
25,0,01320,Bob Estes,2.40,41,1710
25,0,01677,Tom Lehman,2.40,35,1458
25,0,01701,Bob Lohr,2.40,38,1584
25,0,01996,Mike Reid,2.40,29,1206
29,0,01219,John Cook,2.43,35,1440
30,0,01385,Jim Gallagher Jr.,2.48,37,1494
30,0,02104,Jeff Sluman,2.48,41,1656
32,0,01098,Jay Don Blake,2.49,39,1566
33,0,01116,Michael Bradley,2.50,40,1602
33,0,02223,Bob Tway,2.50,36,1440
35,0,01926,Steve Pate,2.51,42,1674
36,0,01577,Lee Janzen,2.53,40,1584
37,0,02322,Richard Zokol,2.55,34,1332
38,0,01810,Phil Mickelson,2.56,30,1170
39,0,01201,Lennie Clements,2.58,39,1512
39,0,06088,Steve Gotsche,2.58,26,1008
39,0,06617,Brian Henninger,2.58,32,1242
39,0,01648,Billy Kratzert,2.58,32,1242
43,0,01226,Fred Couples,2.61,24,918
44,0,02099,Scott Simpson,2.62,33,1260
45,0,01353,Bruce Fleisher,2.64,39,1476
45,0,01824,Yoshinori Mizumaki,2.64,29,1098
47,0,02133,Craig Stadler,2.66,33,1242
48,0,01282,Trevor Dodds,2.67,38,1422
48,0,02303,Robert Wrenn,2.67,25,936
50,0,01706,Davis Love III,2.69,44,1638
50,0,12663,Phil Tataurangi,2.69,32,1188
52,0,01129,Bill Britton,2.70,33,1224
53,0,06012,Greg Kraft,2.71,42,1548
53,0,06577,John Wilson,2.71,41,1512
55,0,01203,Russ Cochran,2.72,46,1692
55,0,01527,Scott Hoch,2.72,46,1692
57,0,01864,Larry Nelson,2.73,27,990
58,0,01510,Nolan Henke,2.74,39,1422
58,0,02242,Lanny Wadkins,2.74,33,1206
60,0,01024,Billy Andrade,2.75,43,1566
60,0,06527,Steve Stricker,2.75,46,1674
62,0,01435,Wayne Grady,2.78,28,1008
62,0,06315,Pete Jordan,2.78,44,1584
62,0,07235,John Morse,2.78,38,1368
62,0,02049,Gene Sauers,2.78,41,1476
66,0,01549,Mike Hulbert,2.80,52,1854
67,0,01331,Rick Fehr,2.81,39,1386
67,0,01887,Mark O'Meara,2.81,46,1638
69,0,06058,John Flannery,2.84,48,1692
70,0,01143,Brad Bryant,2.85,56,1962
70,0,01633,Tom Kite,2.85,40,1404
72,0,01557,John Inman,2.86,52,1818
73,0,01890,Brett Ogle,2.87,30,1044
73,0,02100,Tim Simpson,2.87,47,1638
75,0,06643,Paul Goydos,2.88,54,1872
75,0,01748,Doug Martin,2.88,42,1458
75,0,02159,Curtis Strange,2.88,43,1494
78,0,01185,Brandel Chamblee,2.91,45,1548
79,0,02146,Payne Stewart,2.92,40,1368
80,0,01723,Andrew Magee,2.93,47,1602
81,0,06791,Mark Wurtz,2.95,43,1458
82,0,08931,Glen Day,2.96,50,1692
82,0,01313,Steve Elkington,2.96,33,1116
82,0,01968,Nick Price,2.96,32,1080
82,0,02095,Larry Silveira,2.96,41,1386
86,0,02167,Mike Sullivan,2.97,38,1278
87,0,01161,Mark Calcavecchia,2.98,45,1512
87,0,01755,Dick Mast,2.98,45,1512
87,0,02256,Tom Watson,2.98,29,972
90,0,01783,Mark McCumber,3.00,41,1368
91,0,01569,Peter Jacobsen,3.02,37,1224
92,0,01196,Brian Claar,3.03,54,1782
92,0,01766,Billy Mayfair,3.03,54,1782
94,0,02230,Stan Utley,3.04,40,1314
95,0,06020,Steve Brodie,3.07,47,1530
96,0,01724,Jeff Maggert,3.09,49,1584
96,0,02218,Ted Tryba,3.09,60,1944
