RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,22371,Aaron Baddeley,52' 0",1403.333,27
2,0,23353,J.J. Henry,49' 11",1795.833,36
3,0,29425,Andrew Svoboda,49' 3",590.750,12
4,0,28455,Will Claxton,47' 5",1991.250,42
5,0,25804,Bubba Watson,46' 10",1263.833,27
6,0,23638,Brendon de Jonge,46' 8",2053.167,44
7,0,28679,Fabián Gómez,46' 2",1200.417,26
8,0,20848,Ángel Cabrera,45' 8",1917.167,42
8,0,37273,Derek Ernst,45' 8",1141.583,25
10,0,23108,Matt Kuchar,45' 7",1002.833,22
10,0,25336,Alistair Presnell,45' 7",1412.333,31
12,0,24399,Scott Gardiner,45' 6",1275.083,28
13,0,24357,K.J. Choi,45' 4",1586.667,35
14,0,20766,Padraig Harrington,45' 2",858.583,19
15,0,10860,Justin Leonard,45' 0",1169.500,26
16,0,33141,Keegan Bradley,44' 11",1303.333,29
17,0,22378,Trevor Immelman,44' 9",1835.000,41
18,0,20593,Greg Chalmers,44' 8",983.000,22
18,0,22621,Ben Curtis,44' 8",1385.167,31
20,0,23541,Ben Crane,44' 5",1331.750,30
21,0,24924,Bill Haas,44' 4",1197.000,27
22,0,23325,Vaughn Taylor,44' 3",1017.083,23
23,0,27963,Chris Stroud,44' 2",1546.500,35
24,0,21961,Charles Howell III,44' 1",1719.583,39
24,0,30925,Dustin Johnson,44' 1",1322.667,30
24,0,20691,Greg Owen,44' 1",2334.917,53
24,0,26476,Chez Reavie,44' 1",1191.083,27
28,0,10423,Mike Weir,44' 0",791.750,18
29,0,22792,Peter Hanson,43' 11",439.500,10
30,0,20645,John Senden,43' 10",1535.250,35
31,0,01116,Michael Bradley,43' 9",1488.250,34
31,0,06522,Ernie Els,43' 9",962.083,22
31,0,22913,John Rollins,43' 9",1488.417,34
34,0,27408,Martin Kaymer,43' 7",1090.083,25
35,0,28500,Martin Flores,43' 6",2042.917,47
36,0,10213,Dicky Pride,43' 5",1259.417,29
36,0,32150,Michael Thompson,43' 5",1388.083,32
38,0,34099,Harris English,43' 4",1819.500,42
39,0,22056,Cameron Percy,43' 1",1377.917,32
40,0,28135,Aaron Watkins,43' 0",645.417,15
41,0,33869,Eric Meierdierks,42' 11",1460.250,34
41,0,28475,Jeff Overton,42' 11",1374.333,32
43,0,31202,William McGirt,42' 10",1370.750,32
44,0,23409,James Driscoll,42' 9",1411.917,33
45,0,32334,Charlie Beljan,42' 7",1618.667,38
46,0,19970,Robert Karlsson,42' 5",1145.417,27
47,0,23497,Tag Ridings,42' 4",889.667,21
48,0,26951,Johnson Wagner,42' 2",1559.833,37
49,0,22806,Doug LaBelle II,42' 1",1263.167,30
50,0,20572,Rod Pampling,42' 0",588.500,14
51,0,25834,Daniel Summerhays,41' 11",1384.167,33
52,0,29518,Brendan Steele,41' 10",1883.750,45
53,0,20098,Stuart Appleby,41' 9",1838.667,44
53,0,28310,Lee Williams,41' 9",1085.167,26
55,0,12510,Chad Campbell,41' 8",1792.500,43
56,0,24781,Hunter Mahan,41' 6",1328.833,32
57,0,06573,Brandt Jobe,41' 5",1202.250,29
58,0,32200,Roberto Castro,41' 3",1815.167,44
58,0,12782,Tim Herron,41' 3",989.833,24
58,0,27503,Steve LeBrun,41' 3",1444.667,35
58,0,02206,David Toms,41' 3",742.500,18
62,0,27936,Martin Laird,41' 2",1564.583,38
62,0,27330,Josh Teater,41' 2",1069.417,26
64,0,27129,Luke List,41' 1",1684.333,41
64,0,24140,Sean O'Hair,41' 1",1355.833,33
66,0,34021,Bud Cauley,41' 0",1394.000,34
66,0,25632,Jimmy Walker,41' 0",1393.417,34
68,0,26679,Kevin Stadler,40' 11",1433.250,35
68,0,23623,Bo Van Pelt,40' 11",1226.333,30
70,0,24507,Jason Bohn,40' 9",1181.417,29
70,0,21878,Mark Wilson,40' 9",1303.000,32
72,0,27895,Jonas Blixt,40' 8",1138.167,28
73,0,31323,Gary Woodland,40' 6",1538.000,38
74,0,29740,Brad Fritsch,40' 5",1576.000,39
74,0,27095,Nick Watney,40' 5",1941.917,48
76,0,21528,Henrik Stenson,40' 1",1082.333,27
77,0,22961,David Mathis,40' 0",1438.500,36
77,0,24490,George McNeill,40' 0",1559.583,39
77,0,24502,Adam Scott,40' 0",719.250,18
77,0,28780,Nicholas Thompson,40' 0",2159.667,54
81,0,23983,Luke Donald,39' 11",598.750,15
82,0,24227,Justin Bolli,39' 9",1192.083,30
82,0,21753,Brian Davis,39' 9",1550.333,39
82,0,33461,Morgan Hoffmann,39' 9",1072.583,27
82,0,34409,David Lingmerth,39' 9",1350.417,34
82,0,20443,Jin Park,39' 9",1073.833,27
87,0,20229,Stewart Cink,39' 8",1428.500,36
87,0,31557,Jim Herman,39' 8",1309.583,33
87,0,29420,Billy Horschel,39' 8",1585.750,40
90,0,34360,Patrick Reed,39' 5",1693.333,43
91,0,27933,John Merrick,39' 4",1299.250,33
92,0,23800,Bryce Molder,39' 2",1135.667,29
92,0,34431,Robert Streb,39' 2",1371.500,35
94,0,30711,Colt Knost,39' 1",1016.667,26
94,0,26289,Boo Weekley,39' 1",2264.750,58
96,0,30944,Jason Kokrak,39' 0",1834.417,47
96,0,01810,Phil Mickelson,39' 0",818.917,21
98,0,33418,Shawn Stefani,38' 11",740.167,19
98,0,23788,D.J. Trahan,38' 11",933.083,24
98,0,26497,Casey Wittenberg,38' 11",1090.250,28
