RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,06004,Stephen Ames,12' 11",1678.083,130
2,0,30711,Colt Knost,12' 7",1926.500,153
3,0,34261,Scott Langley,12' 0",2164.917,181
4,0,27408,Martin Kaymer,11' 11",1342.667,113
5,0,22792,Peter Hanson,11' 9",1246.333,106
5,0,27556,Ted Potter Jr.,11' 9",2059.917,175
7,0,01116,Michael Bradley,11' 8",1267.333,109
7,0,32102,Rickie Fowler,11' 8",2239.167,192
7,0,23788,D.J. Trahan,11' 8",1308.667,112
10,0,20848,Ángel Cabrera,11' 7",1857.833,160
10,0,24494,Erik Compton,11' 7",2113.667,182
10,0,34098,Russell Henley,11' 7",2472.917,213
10,0,24024,Zach Johnson,11' 7",2518.667,217
10,0,26951,Johnson Wagner,11' 7",1438.083,124
15,0,22371,Aaron Baddeley,11' 6",2082.667,181
15,0,36884,Ben Kohles,11' 6",1899.417,165
15,0,24140,Sean O'Hair,11' 6",1429.083,124
18,0,20098,Stuart Appleby,11' 5",2658.250,233
18,0,27095,Nick Watney,11' 5",2532.583,222
20,0,20104,Ken Duke,11' 4",2591.417,228
20,0,24924,Bill Haas,11' 4",2453.000,217
20,0,22806,Doug LaBelle II,11' 4",2057.750,181
20,0,25572,Graeme McDowell,11' 4",1210.917,107
20,0,23497,Tag Ridings,11' 4",1894.333,167
25,0,29425,Andrew Svoboda,11' 3",1139.417,101
25,0,32150,Michael Thompson,11' 3",1564.250,139
27,0,35539,Luke Guthrie,11' 2",2214.250,198
27,0,31560,Brian Stuard,11' 2",1863.083,167
29,0,01320,Bob Estes,11' 1",2077.333,188
29,0,08725,Tom Gillis,11' 1",1745.833,157
29,0,12782,Tim Herron,11' 1",1380.250,125
29,0,28092,D.H. Lee,11' 1",1934.583,175
29,0,26851,Marc Leishman,11' 1",2128.250,192
29,0,25345,Carl Pettersson,11' 1",2178.333,196
29,0,22295,Darron Stiles,11' 1",1233.083,111
29,0,34431,Robert Streb,11' 1",1935.583,175
37,0,27436,Graham DeLaet,11' 0",2848.250,258
37,0,23409,James Driscoll,11' 0",2310.417,210
37,0,30750,Tommy Gainey,11' 0",2422.583,220
37,0,31557,Jim Herman,11' 0",1410.583,128
37,0,26476,Chez Reavie,11' 0",2227.500,203
37,0,28135,Aaron Watkins,11' 0",1166.667,106
43,0,12510,Chad Campbell,10' 11",2275.750,209
43,0,24399,Scott Gardiner,10' 11",1558.750,143
43,0,23353,J.J. Henry,10' 11",2211.750,203
43,0,31202,William McGirt,10' 11",2329.667,213
43,0,24490,George McNeill,10' 11",1947.833,178
43,0,20443,Jin Park,10' 11",1277.000,117
43,0,26331,Charl Schwartzel,10' 11",2062.583,189
50,0,28259,Sangmoon Bae,10' 10",2733.333,252
50,0,27895,Jonas Blixt,10' 10",2018.333,186
50,0,24227,Justin Bolli,10' 10",1300.917,120
50,0,22621,Ben Curtis,10' 10",1354.250,125
50,0,34099,Harris English,10' 10",3108.250,286
50,0,30852,Ryo Ishikawa,10' 10",1592.750,147
50,0,35139,Richard Lee,10' 10",2337.917,215
50,0,27933,John Merrick,10' 10",2260.833,209
50,0,22046,Geoff Ogilvy,10' 10",1274.417,118
50,0,20645,John Senden,10' 10",1843.750,170
50,0,28780,Nicholas Thompson,10' 10",2889.750,267
61,0,10885,Robert Allenby,10' 9",1425.917,133
61,0,24507,Jason Bohn,10' 9",2417.167,225
61,0,20593,Greg Chalmers,10' 9",2328.417,217
61,0,25818,Scott Piercy,10' 9",2017.083,188
61,0,27649,Brandt Snedeker,10' 9",2309.000,215
66,0,33461,Morgan Hoffmann,10' 8",1860.833,174
66,0,21961,Charles Howell III,10' 8",2837.167,265
66,0,01724,Jeff Maggert,10' 8",1838.667,173
66,0,25240,D.A. Points,10' 8",2279.083,213
66,0,10423,Mike Weir,10' 8",1476.167,138
66,0,20160,Charlie Wi,10' 8",2232.833,210
66,0,26497,Casey Wittenberg,10' 8",1735.500,163
73,0,20229,Stewart Cink,10' 7",1741.333,165
73,0,23452,Nicolas Colsaerts,10' 7",959.750,91
73,0,25444,Justin Hicks,10' 7",2232.500,211
73,0,27936,Martin Laird,10' 7",1603.333,152
73,0,21099,David Lynn,10' 7",1751.500,166
73,0,34360,Patrick Reed,10' 7",2462.833,232
73,0,06567,Vijay Singh,10' 7",1162.750,110
80,0,10809,Jim Furyk,10' 6",2257.583,215
80,0,21209,Sergio Garcia,10' 6",1736.000,165
80,0,20766,Padraig Harrington,10' 6",1100.000,105
80,0,06573,Brandt Jobe,10' 6",1640.333,156
80,0,29289,S.Y. Noh,10' 6",1876.250,179
80,0,28475,Jeff Overton,10' 6",2444.500,232
80,0,26679,Kevin Stadler,10' 6",2359.083,224
80,0,23623,Bo Van Pelt,10' 6",1657.500,158
88,0,23135,Tim Clark,10' 5",1347.667,129
88,0,21753,Brian Davis,10' 5",2908.583,279
88,0,28089,Jason Day,10' 5",2024.750,195
88,0,37273,Derek Ernst,10' 5",1339.000,129
88,0,29420,Billy Horschel,10' 5",3091.250,297
88,0,30944,Jason Kokrak,10' 5",2413.667,231
88,0,10860,Justin Leonard,10' 5",2502.917,240
88,0,27120,Troy Matteson,10' 5",1633.000,157
88,0,23800,Bryce Molder,10' 5",2472.917,237
88,0,10213,Dicky Pride,10' 5",1701.500,163
88,0,21878,Mark Wilson,10' 5",1352.000,130
88,0,31323,Gary Woodland,10' 5",2793.333,269
100,0,24357,K.J. Choi,10' 4",2022.833,195
100,0,28500,Martin Flores,10' 4",2404.167,233
100,0,27644,Brian Harman,10' 4",2220.583,215
100,0,21731,Freddie Jacobson,10' 4",1575.667,152
100,0,22913,John Rollins,10' 4",2127.833,206
100,0,34046,Jordan Spieth,10' 4",2573.000,249
100,0,25834,Daniel Summerhays,10' 4",2440.500,237
100,0,20396,Lee Westwood,10' 4",1523.333,148
100,0,28310,Lee Williams,10' 4",1294.250,125
100,0,24663,Y.E. Yang,10' 4",1278.250,124
110,0,32448,James Hahn,10' 3",2138.750,208
110,0,30926,Chris Kirk,10' 3",2975.250,290
110,0,01810,Phil Mickelson,10' 3",2425.583,236
110,0,22056,Cameron Percy,10' 3",1665.917,163
110,0,33418,Shawn Stefani,10' 3",1440.167,140
115,0,32334,Charlie Beljan,10' 2",1522.500,150
115,0,32200,Roberto Castro,10' 2",2749.417,270
115,0,26758,David Hearn,10' 2",2622.750,258
115,0,12716,Charley Hoffman,10' 2",2525.917,248
115,0,34409,David Lingmerth,10' 2",1883.667,186
115,0,22961,David Mathis,10' 2",1713.917,169
115,0,23320,Ryan Palmer,10' 2",2496.417,246
115,0,25336,Alistair Presnell,10' 2",1313.083,129
115,0,27770,Camilo Villegas,10' 2",2107.583,208
115,0,26289,Boo Weekley,10' 2",2493.500,246
125,0,28455,Will Claxton,10' 1",1422.417,141
125,0,06522,Ernie Els,10' 1",1376.833,136
125,0,28679,Fabián Gómez,10' 1",1650.250,164
125,0,26300,Matt Jones,10' 1",2252.417,224
125,0,23108,Matt Kuchar,10' 1",2396.250,237
130,0,24846,Ricky Barnes,10' 0",1887.667,189
130,0,33141,Keegan Bradley,10' 0",2296.333,230
130,0,29479,Scott Brown,10' 0",1491.250,149
130,0,29740,Brad Fritsch,10' 0",2112.000,211
130,0,29221,Webb Simpson,10' 0",2354.083,235
130,0,29518,Brendan Steele,10' 0",2198.750,219
130,0,21528,Henrik Stenson,10' 0",1561.083,156
130,0,27214,Kevin Streelman,10' 0",2094.500,209
138,0,28307,Matt Every,9' 11",2724.500,275
138,0,24781,Hunter Mahan,9' 11",2133.917,216
138,0,02206,David Toms,9' 11",871.750,88
138,0,33419,Cameron Tringale,9' 11",2305.083,232
138,0,25632,Jimmy Walker,9' 11",2426.250,244
143,0,25274,Steven Bowditch,9' 10",1686.333,172
143,0,22378,Trevor Immelman,9' 10",1499.167,153
143,0,20691,Greg Owen,9' 10",1757.000,178
143,0,24502,Adam Scott,9' 10",1452.333,148
143,0,06527,Steve Stricker,9' 10",1418.500,144
148,0,23541,Ben Crane,9' 9",1596.750,164
148,0,23638,Brendon de Jonge,9' 9",2929.667,301
148,0,32698,Bobby Gates,9' 9",845.833,87
148,0,34174,John Huh,9' 9",2176.750,223
148,0,30925,Dustin Johnson,9' 9",1677.667,172
148,0,27129,Luke List,9' 9",1439.333,147
148,0,23621,Rory Sabbatini,9' 9",2475.333,254
148,0,30692,Scott Stallings,9' 9",2070.000,213
148,0,30110,Kyle Stanley,9' 9",1615.000,165
157,0,33869,Eric Meierdierks,9' 8",912.333,94
158,0,23983,Luke Donald,9' 7",1479.083,155
158,0,25900,Lucas Glover,9' 7",1450.583,151
158,0,19970,Robert Karlsson,9' 7",993.333,104
158,0,27503,Steve LeBrun,9' 7",1467.417,153
158,0,26596,Ryan Moore,9' 7",1705.500,178
158,0,30163,Henrik Norlander,9' 7",1747.833,182
158,0,27963,Chris Stroud,9' 7",2319.250,241
165,0,34021,Bud Cauley,9' 6",1569.417,165
165,0,25686,Jason Dufner,9' 6",1849.833,195
165,0,25562,Andres Romero,9' 6",1519.583,160
165,0,27330,Josh Teater,9' 6",1956.083,206
169,0,19846,Brian Gay,9' 5",1945.167,207
170,0,32366,Kevin Chappell,9' 4",1931.667,207
170,0,08075,Jerry Kelly,9' 4",1759.917,189
170,0,28237,Rory McIlroy,9' 4",1407.667,151
170,0,08793,Tiger Woods,9' 4",1592.000,170
174,0,24138,Ian Poulter,9' 3",1123.000,121
175,0,24361,Pat Perez,9' 2",1782.250,195
175,0,22405,Justin Rose,9' 2",1423.917,155
177,0,25804,Bubba Watson,9' 1",1785.667,196
178,0,24358,Robert Garrigus,9' 0",1379.250,153
179,0,23325,Vaughn Taylor,8' 11",1137.000,127
180,0,20572,Rod Pampling,8' 7",828.667,97
