RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
51,0,27895,Jonas Blixt,2' 3",677,1551.000
51,0,01116,Michael Bradley,2' 3",498,1135.167
51,0,29479,Scott Brown,2' 3",599,1339.833
51,0,34021,Bud Cauley,2' 3",618,1371.417
51,0,20593,Greg Chalmers,2' 3",696,1580.833
51,0,21753,Brian Davis,2' 3",833,1902.500
51,0,23638,Brendon de Jonge,2' 3",1064,2409.667
51,0,23983,Luke Donald,2' 3",455,1038.083
51,0,24358,Robert Garrigus,2' 3",556,1266.417
51,0,28679,Fabián Gómez,2' 3",605,1338.833
51,0,32448,James Hahn,2' 3",714,1626.167
51,0,20766,Padraig Harrington,2' 3",359,818.667
51,0,21961,Charles Howell III,2' 3",830,1873.500
51,0,24024,Zach Johnson,2' 3",724,1605.500
51,0,30711,Colt Knost,2' 3",617,1363.083
51,0,23108,Matt Kuchar,2' 3",710,1595.083
51,0,22961,David Mathis,2' 3",699,1544.000
51,0,31202,William McGirt,2' 3",754,1723.833
51,0,24490,George McNeill,2' 3",704,1606.333
51,0,01810,Phil Mickelson,2' 3",557,1254.833
51,0,23800,Bryce Molder,2' 3",724,1625.917
51,0,23320,Ryan Palmer,2' 3",713,1609.417
51,0,24361,Pat Perez,2' 3",711,1598.750
51,0,23497,Tag Ridings,2' 3",643,1434.833
51,0,22405,Justin Rose,2' 3",493,1115.167
51,0,26331,Charl Schwartzel,2' 3",578,1315.167
51,0,24502,Adam Scott,2' 3",489,1088.917
51,0,20645,John Senden,2' 3",694,1589.250
51,0,06567,Vijay Singh,2' 3",576,1290.417
51,0,30110,Kyle Stanley,2' 3",679,1549.250
51,0,29518,Brendan Steele,2' 3",852,1915.750
51,0,33418,Shawn Stefani,2' 3",523,1170.833
51,0,22295,Darron Stiles,2' 3",443,982.583
51,0,34431,Robert Streb,2' 3",678,1529.917
51,0,27214,Kevin Streelman,2' 3",739,1642.583
51,0,31560,Brian Stuard,2' 3",694,1565.083
51,0,27330,Josh Teater,2' 3",645,1450.750
51,0,25632,Jimmy Walker,2' 3",786,1798.417
51,0,24663,Y.E. Yang,2' 3",432,958.917
91,0,10885,Robert Allenby,2' 4",582,1366.750
91,0,24227,Justin Bolli,2' 4",491,1126.167
91,0,25274,Steven Bowditch,2' 4",588,1393.333
91,0,23135,Tim Clark,2' 4",430,1005.500
91,0,24494,Erik Compton,2' 4",691,1606.250
91,0,27436,Graham DeLaet,2' 4",902,2110.000
91,0,25686,Jason Dufner,2' 4",654,1529.333
91,0,28307,Matt Every,2' 4",834,1943.083
91,0,32102,Rickie Fowler,2' 4",606,1390.750
91,0,21209,Sergio Garcia,2' 4",486,1115.333
91,0,25900,Lucas Glover,2' 4",592,1378.000
91,0,35539,Luke Guthrie,2' 4",674,1567.917
91,0,33461,Morgan Hoffmann,2' 4",545,1278.333
91,0,29420,Billy Horschel,2' 4",885,2101.750
91,0,22378,Trevor Immelman,2' 4",717,1699.083
91,0,30926,Chris Kirk,2' 4",796,1878.500
91,0,30944,Jason Kokrak,2' 4",760,1774.083
91,0,22806,Doug LaBelle II,2' 4",627,1471.917
91,0,28092,D.H. Lee,2' 4",635,1505.167
91,0,27129,Luke List,2' 4",556,1280.083
91,0,24781,Hunter Mahan,2' 4",749,1728.917
91,0,25572,Graeme McDowell,2' 4",384,898.083
91,0,30163,Henrik Norlander,2' 4",658,1561.333
91,0,20691,Greg Owen,2' 4",753,1729.083
91,0,22056,Cameron Percy,2' 4",620,1427.500
91,0,25345,Carl Pettersson,2' 4",690,1591.250
91,0,25240,D.A. Points,2' 4",716,1682.500
91,0,34360,Patrick Reed,2' 4",758,1798.167
91,0,30692,Scott Stallings,2' 4",687,1615.083
91,0,21528,Henrik Stenson,2' 4",490,1153.583
91,0,23623,Bo Van Pelt,2' 4",591,1358.583
91,0,27770,Camilo Villegas,2' 4",668,1532.333
91,0,26951,Johnson Wagner,2' 4",581,1378.750
91,0,27095,Nick Watney,2' 4",823,1891.250
91,0,26289,Boo Weekley,2' 4",949,2240.667
91,0,28310,Lee Williams,2' 4",544,1260.167
91,0,26497,Casey Wittenberg,2' 4",647,1523.500
128,0,32334,Charlie Beljan,2' 5",616,1486.667
128,0,20848,Ángel Cabrera,2' 5",633,1508.750
128,0,32366,Kevin Chappell,2' 5",727,1774.167
128,0,23452,Nicolas Colsaerts,2' 5",423,1008.000
128,0,23409,James Driscoll,2' 5",649,1542.000
128,0,34099,Harris English,2' 5",859,2067.667
128,0,37273,Derek Ernst,2' 5",555,1357.750
128,0,29740,Brad Fritsch,2' 5",733,1753.500
128,0,24399,Scott Gardiner,2' 5",580,1423.083
128,0,08725,Tom Gillis,2' 5",635,1530.333
128,0,26758,David Hearn,2' 5",744,1781.833
128,0,34098,Russell Henley,2' 5",696,1673.333
128,0,25444,Justin Hicks,2' 5",738,1787.167
128,0,30852,Ryo Ishikawa,2' 5",632,1528.083
128,0,06573,Brandt Jobe,2' 5",591,1413.667
128,0,30925,Dustin Johnson,2' 5",552,1318.417
128,0,35139,Richard Lee,2' 5",775,1864.917
128,0,34409,David Lingmerth,2' 5",585,1435.250
128,0,21099,David Lynn,2' 5",583,1396.917
128,0,01724,Jeff Maggert,2' 5",618,1494.000
128,0,29289,S.Y. Noh,2' 5",694,1682.333
128,0,20443,Jin Park,2' 5",463,1118.583
128,0,24138,Ian Poulter,2' 5",394,941.083
128,0,25336,Alistair Presnell,2' 5",490,1203.833
128,0,10213,Dicky Pride,2' 5",641,1524.583
128,0,32150,Michael Thompson,2' 5",575,1374.167
128,0,28780,Nicholas Thompson,2' 5",942,2241.083
128,0,33419,Cameron Tringale,2' 5",808,1969.250
128,0,31323,Gary Woodland,2' 5",904,2184.833
157,0,23541,Ben Crane,2' 6",575,1417.250
157,0,30750,Tommy Gainey,2' 6",796,1975.667
157,0,22792,Peter Hanson,2' 6",327,808.833
157,0,31557,Jim Herman,2' 6",506,1257.833
157,0,19970,Robert Karlsson,2' 6",399,985.917
157,0,36884,Ben Kohles,2' 6",684,1704.333
157,0,27503,Steve LeBrun,2' 6",592,1504.000
157,0,28237,Rory McIlroy,2' 6",417,1032.833
157,0,33869,Eric Meierdierks,2' 6",436,1089.667
157,0,24140,Sean O'Hair,2' 6",575,1445.917
157,0,22046,Geoff Ogilvy,2' 6",449,1117.250
157,0,28475,Jeff Overton,2' 6",778,1965.667
157,0,25562,Andres Romero,2' 6",538,1342.250
157,0,27649,Brandt Snedeker,2' 6",566,1401.250
157,0,27963,Chris Stroud,2' 6",787,1963.833
157,0,02206,David Toms,2' 6",345,850.083
157,0,20160,Charlie Wi,2' 6",669,1653.833
174,0,28259,Sangmoon Bae,2' 7",745,1925.750
174,0,34174,John Huh,2' 7",818,2118.750
174,0,27556,Ted Potter Jr.,2' 7",573,1460.750
174,0,23621,Rory Sabbatini,2' 7",769,2013.583
174,0,28135,Aaron Watkins,2' 7",368,951.833
179,0,27408,Martin Kaymer,2' 8",475,1248.667
180,0,27936,Martin Laird,2' 9",596,1620.500
