RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,20498,Briny Baird,14,6,2,8,2008160
2,0,01810,Phil Mickelson,13,5,3,1,2008210
2,0,21949,Joe Ogilvie,13,3,3,8,2008220
4,0,23125,Brad Elder,12,0,1,17,2008310
4,0,23623,Bo Van Pelt,12,5,2,2,2008290
6,0,23614,Rich Beem,11,1,1,6,2008190
6,0,21209,Sergio Garcia,11,0,1,2,2008430
6,0,21731,Freddie Jacobson,11,5,3,17,2008350
6,0,20572,Rod Pampling,11,0,1,14,2008070
10,0,06214,Guy Boros,10,1,2,13,2008060
10,0,20850,Daniel Chopra,10,0,2,16,2008260
10,0,06251,Chris DiMarco,10,1,3,13,2008240
10,0,26631,Cody Freeman,10,3,2,7,2008100
10,0,21350,Ryuji Imada,10,6,3,16,2008430
10,0,06332,Neal Lancaster,10,10,4,4,2008340
10,0,01724,Jeff Maggert,10,0,2,8,2008020
10,0,01928,Corey Pavin,10,0,4,16,2008190
10,0,24361,Pat Perez,10,0,1,8,2008390
10,0,28780,Nicholas Thompson,10,1,2,17,2008330
20,0,20098,Stuart Appleby,9,1,1,9,2008380
20,0,22621,Ben Curtis,9,0,2,12,2008360
20,0,10809,Jim Furyk,9,2,1,17,2008330
20,0,08537,J.P. Hayes,9,2,4,4,2008280
20,0,21961,Charles Howell III,9,0,4,5,2008180
20,0,26300,Matt Jones,9,0,1,10,2008100
20,0,01677,Tom Lehman,9,0,2,13,2008240
20,0,28158,Steve Marino,9,0,1,16,2008480
20,0,24449,Parker McLachlin,9,0,2,16,2008330
20,0,25396,Kevin Na,9,0,4,2,2008050
20,0,20663,Brenden Pappas,9,0,3,5,2008270
20,0,21959,Ted Purdy,9,0,2,6,2008220
20,0,10423,Mike Weir,9,3,3,10,2008050
20,0,21878,Mark Wilson,9,0,1,3,2008210
34,0,23540,Jason Allred,8,1,2,1,2008020
34,0,19824,Craig Barlow,8,0,1,15,2008060
34,0,10505,Shane Bertsch,8,2,3,3,2008100
34,0,01132,Mark Brooks,8,0,1,17,2008360
34,0,20229,Stewart Cink,8,1,1,1,2008040
34,0,20623,Gavin Coles,8,8,1,16,2008480
34,0,23541,Ben Crane,8,1,4,6,2008180
34,0,01249,John Daly,8,1,1,7,2008360
34,0,08931,Glen Day,8,0,1,17,2008100
34,0,20104,Ken Duke,8,2,3,12,2008250
34,0,01320,Bob Estes,8,0,2,15,2008370
34,0,24184,Alastair Forsyth,8,8,3,9,2008360
34,0,01381,Fred Funk,8,0,4,14,2008050
34,0,19846,Brian Gay,8,2,3,18,2008220
34,0,06643,Paul Goydos,8,0,3,5,2008230
34,0,23718,Nathan Green,8,1,2,17,2008300
34,0,06575,Dudley Hart,8,0,1,4,2008400
34,0,23157,Richard Johnson,8,6,1,15,2008310
34,0,26420,Richard Johnson,8,0,2,7,2008250
34,0,08075,Jerry Kelly,8,0,4,16,2008480
34,0,26695,Michael Letzig,8,2,1,10,2008280
34,0,11032,Frank Lickliter II,8,0,3,3,2008330
34,0,01766,Billy Mayfair,8,2,1,17,2008430
34,0,06090,Jim McGovern,8,0,2,12,2008270
34,0,24138,Ian Poulter,8,0,1,12,2008360
34,0,29221,Webb Simpson,8,0,1,13,2008250
34,0,27214,Kevin Streelman,8,1,3,14,2008400
34,0,06595,Kevin Sutherland,8,5,2,17,2008160
34,0,08385,Omar Uresti,8,2,2,18,2008330
34,0,27770,Camilo Villegas,8,4,2,18,2008100
34,0,20160,Charlie Wi,8,0,1,11,2008280
65,0,06197,Michael Allen,7,2,1,16,2008270
65,0,10885,Robert Allenby,7,1,1,11,2008100
65,0,12652,Cameron Beckman,7,5,1,18,2008370
65,0,32262,Mark Brown,7,1,1,8,2008360
65,0,23135,Tim Clark,7,0,4,12,2008230
65,0,19972,José Coceres,7,7,2,2,2008290
65,0,28089,Jason Day,7,4,4,3,2008300
65,0,10875,Todd Demsey,7,1,2,12,2008300
65,0,21461,Kenneth Ferrie,7,7,3,5,2008480
65,0,01388,Robert Gamez,7,5,3,18,2008060
65,0,20378,Mathias Grönberg,7,6,1,5,2008470
65,0,12782,Tim Herron,7,2,4,7,2008060
65,0,12716,Charley Hoffman,7,1,1,2,2008290
65,0,27141,J.B. Holmes,7,0,4,16,2008120
65,0,20382,Stephen Leaney,7,5,1,2,2008030
65,0,27060,John Mallinger,7,2,1,3,2008180
65,0,10585,Scott McCarron,7,0,1,1,2008330
65,0,01797,Rocco Mediate,7,2,1,8,2008290
