RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
44,0,24507,Jason Bohn,1.757,1659,944,27.95
44,0,31202,William McGirt,1.757,1956,1113,29.23
44,0,22405,Justin Rose,1.757,1439,819,30.96
47,0,10860,Justin Leonard,1.758,1371,780,28.24
48,0,23983,Luke Donald,1.759,1117,635,29.18
48,0,27408,Martin Kaymer,1.759,1309,744,31.00
48,0,30926,Chris Kirk,1.759,2090,1188,31.06
48,0,33413,Ben Martin,1.759,1673,951,28.78
52,0,28259,Sangmoon Bae,1.760,1515,861,32.09
52,0,24024,Zach Johnson,1.760,2050,1165,29.15
52,0,24490,George McNeill,1.760,1656,941,30.24
52,0,25562,Andres Romero,1.760,1477,839,30.82
52,0,27214,Kevin Streelman,1.760,1563,888,31.26
57,0,27770,Camilo Villegas,1.761,2016,1145,30.48
58,0,24494,Erik Compton,1.762,1760,999,29.45
58,0,29478,Kevin Kisner,1.762,1760,999,29.16
60,0,34563,Chesson Hadley,1.763,1680,953,31.02
60,0,23800,Bryce Molder,1.763,1481,840,28.04
62,0,26758,David Hearn,1.764,2044,1159,27.66
62,0,25349,Tim Wilkinson,1.764,1607,911,27.75
64,0,29479,Scott Brown,1.765,2065,1170,29.93
64,0,25720,Chad Collins,1.765,1410,799,27.64
64,0,23541,Ben Crane,1.765,1633,925,27.52
64,0,29221,Webb Simpson,1.765,1742,987,30.93
68,0,06522,Ernie Els,1.766,1547,876,29.24
68,0,28307,Matt Every,1.766,1711,969,30.92
68,0,30750,Tommy Gainey,1.766,1404,795,30.60
68,0,28475,Jeff Overton,1.766,1589,900,29.35
68,0,34431,Robert Streb,1.766,1482,839,30.26
73,0,27895,Jonas Blixt,1.767,1205,682,30.10
73,0,33141,Keegan Bradley,1.767,1866,1056,30.93
73,0,25834,Daniel Summerhays,1.767,2085,1180,28.68
76,0,24846,Ricky Barnes,1.768,1819,1029,29.45
76,0,34360,Patrick Reed,1.768,1823,1031,30.25
76,0,35732,Wes Roach,1.768,1287,728,31.46
76,0,32150,Michael Thompson,1.768,1547,875,30.29
80,0,21753,Brian Davis,1.769,1820,1029,29.20
80,0,34409,David Lingmerth,1.769,1532,866,28.39
80,0,24361,Pat Perez,1.769,1721,973,28.32
80,0,20645,John Senden,1.769,2139,1209,27.63
80,0,02206,David Toms,1.769,1357,767,27.94
85,0,21961,Charles Howell III,1.770,2285,1291,29.23
85,0,32839,Hideki Matsuyama,1.770,1632,922,32.14
87,0,35139,Richard Lee,1.771,1491,842,29.25
87,0,35300,Andrew Loupe,1.771,1227,693,31.36
89,0,24912,Will MacKenzie,1.772,1715,968,30.01
90,0,24925,Jonathan Byrd,1.773,1491,841,27.92
91,0,23409,James Driscoll,1.774,1380,778,29.81
91,0,29518,Brendan Steele,1.774,1804,1017,30.15
91,0,33419,Cameron Tringale,1.774,2367,1334,27.03
91,0,28132,Tyrone Van Aswegen,1.774,1598,901,28.86
91,0,10423,Mike Weir,1.774,1192,672,27.72
91,0,31323,Gary Woodland,1.774,1955,1102,29.57
97,0,20848,Ángel Cabrera,1.776,1433,807,30.06
97,0,28089,Jason Day,1.776,982,553,30.02
97,0,34099,Harris English,1.776,2010,1132,30.29
97,0,29926,Danny Lee,1.776,1648,928,30.74
101,0,29289,S.Y. Noh,1.777,1971,1109,28.55
102,0,22621,Ben Curtis,1.778,1463,823,27.62
102,0,29740,Brad Fritsch,1.778,999,562,29.06
102,0,29535,Brice Garnett,1.778,1835,1032,27.79
102,0,24924,Bill Haas,1.778,2306,1297,28.55
106,0,21528,Henrik Stenson,1.779,1194,671,31.49
107,0,19846,Brian Gay,1.780,1499,842,27.59
107,0,24781,Hunter Mahan,1.780,1816,1020,28.36
109,0,23638,Brendon de Jonge,1.781,2253,1265,27.40
109,0,24358,Robert Garrigus,1.781,1671,938,31.62
111,0,20229,Stewart Cink,1.782,1937,1087,27.79
111,0,33122,Russell Knox,1.782,2006,1126,27.11
113,0,25191,Gonzalo Fernandez-Castaño,1.783,1601,898,29.35
113,0,24663,Y.E. Yang,1.783,1544,866,27.17
115,0,25686,Jason Dufner,1.784,1149,644,29.75
116,0,32200,Roberto Castro,1.785,1437,805,26.47
117,0,25274,Steven Bowditch,1.786,1895,1061,29.99
118,0,10809,Jim Furyk,1.787,1769,990,26.65
118,0,29222,Billy Hurley III,1.787,1823,1020,26.06
118,0,33418,Shawn Stefani,1.787,1278,715,27.49
121,0,27436,Graham DeLaet,1.788,1797,1005,28.91
121,0,28500,Martin Flores,1.788,1820,1018,27.59
121,0,20157,Retief Goosen,1.788,1843,1031,27.86
121,0,26679,Kevin Stadler,1.788,1974,1104,28.45
125,0,32334,Charlie Beljan,1.789,1512,845,29.89
125,0,27466,Spencer Levin,1.789,1222,683,26.69
125,0,25345,Carl Pettersson,1.789,1954,1092,28.41
125,0,23623,Bo Van Pelt,1.789,1834,1025,27.57
129,0,29420,Billy Horschel,1.790,2042,1141,28.41
129,0,20160,Charlie Wi,1.790,1373,767,27.09
131,0,29461,Jamie Lovemark,1.792,1256,701,29.24
131,0,29425,Andrew Svoboda,1.792,1692,944,27.18
131,0,27095,Nick Watney,1.792,1629,909,28.85
134,0,07867,Woody Austin,1.793,1158,646,28.64
134,0,24140,Sean O'Hair,1.793,1576,879,27.28
134,0,23621,Rory Sabbatini,1.793,1646,918,29.88
137,0,01706,Davis Love III,1.794,1500,836,28.14
138,0,22046,Geoff Ogilvy,1.795,1668,929,28.05
139,0,20104,Ken Duke,1.796,1694,943,26.65
140,0,25444,Justin Hicks,1.799,2290,1273,26.36
141,0,27933,John Merrick,1.800,1831,1017,26.60
142,0,34174,John Huh,1.801,1733,962,26.61
143,0,27556,Ted Potter Jr.,1.802,1436,797,24.75
144,0,34021,Bud Cauley,1.803,1226,680,26.70
144,0,26951,Johnson Wagner,1.803,1352,750,24.23
144,0,34265,Will Wilcox,1.803,1064,590,26.15
147,0,27120,Troy Matteson,1.804,1167,647,27.67
147,0,30692,Scott Stallings,1.804,1559,864,27.00
149,0,26956,Bronson La'Cassie,1.805,937,519,26.59
149,0,27330,Josh Teater,1.805,1861,1031,26.50
151,0,22378,Trevor Immelman,1.807,1699,940,24.89
151,0,27936,Martin Laird,1.807,1337,740,28.69
153,0,31557,Jim Herman,1.811,1255,693,25.76
154,0,25240,D.A. Points,1.812,1493,824,26.21
154,0,22293,Heath Slocum,1.812,1515,836,26.08
156,0,32448,James Hahn,1.813,1670,921,26.69
157,0,28092,D.H. Lee,1.814,978,539,23.98
158,0,26329,Louis Oosthuizen,1.815,998,550,28.36
158,0,31193,Jim Renner,1.815,1209,666,27.07
160,0,12510,Chad Campbell,1.816,1255,691,23.91
160,0,28486,Michael Putnam,1.816,2235,1231,27.48
160,0,06567,Vijay Singh,1.816,1774,977,26.41
163,0,34264,Hudson Swafford,1.819,1599,879,26.17
164,0,01724,Jeff Maggert,1.823,1165,639,24.88
164,0,22913,John Rollins,1.823,1703,934,24.22
166,0,27064,Jhonattan Vegas,1.824,1702,933,27.65
167,0,20498,Briny Baird,1.825,1042,571,26.44
167,0,23353,J.J. Henry,1.825,1989,1090,23.44
169,0,10885,Robert Allenby,1.826,1800,986,25.89
169,0,37273,Derek Ernst,1.826,1587,869,26.01
169,0,35541,John Peterson,1.826,1293,708,25.28
172,0,28780,Nicholas Thompson,1.833,1782,972,25.54
173,0,32333,Kevin Tway,1.837,1277,695,25.36
174,0,21878,Mark Wilson,1.838,1360,740,23.27
175,0,30110,Kyle Stanley,1.841,1839,999,26.41
176,0,26289,Boo Weekley,1.842,1625,882,23.61
177,0,25900,Lucas Glover,1.848,1471,796,26.76
