RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,01329,Brad Faxon,25.16,39,155
2,0,21806,Paul Gow,25.13,49,195
3,0,23621,Rory Sabbatini,24.88,52,209
4,0,22371,Aaron Baddeley,24.54,53,216
5,0,01810,Phil Mickelson,24.14,35,145
6,0,02206,David Toms,23.53,44,187
7,0,23135,Tim Clark,23.42,37,158
8,0,24502,Adam Scott,23.39,40,171
9,0,22046,Geoff Ogilvy,22.87,51,223
10,0,02239,Scott Verplank,22.73,45,198
11,0,01219,John Cook,22.60,33,146
12,0,10809,Jim Furyk,22.57,51,226
13,0,02223,Bob Tway,22.50,45,200
14,0,20548,Hidemichi Tanaka,22.46,62,276
15,0,12652,Cameron Beckman,22.35,57,255
16,0,10201,Matt Gogel,22.22,40,180
17,0,12454,Mario Tiziani,22.16,41,185
18,0,01457,Jay Haas,22.03,26,118
19,0,01361,Dan Forsman,21.99,31,141
20,0,23541,Ben Crane,21.93,41,187
21,0,23983,Luke Donald,21.85,26,119
22,0,20094,Jonathan Kaye,21.76,42,193
23,0,20099,Doug Barron,21.67,39,180
24,0,21878,Mark Wilson,21.61,43,199
25,0,12680,Shigeki Maruyama,21.60,54,250
25,0,01823,Larry Mize,21.60,27,125
27,0,20229,Stewart Cink,21.50,46,214
28,0,06527,Steve Stricker,21.43,42,196
29,0,10885,Robert Allenby,21.36,44,206
30,0,01945,Kenny Perry,21.08,39,185
31,0,25396,Kevin Na,21.00,46,219
31,0,22295,Darron Stiles,21.00,42,200
33,0,20812,Tjaart van der Walt,20.98,30,143
34,0,24138,Ian Poulter,20.91,23,110
35,0,24980,Scott Gutschewski,20.89,47,225
36,0,01928,Corey Pavin,20.83,30,144
37,0,21633,Steve Allan,20.79,63,303
38,0,10860,Justin Leonard,20.75,33,159
39,0,12782,Tim Herron,20.70,53,256
40,0,01388,Robert Gamez,20.44,46,225
41,0,01941,Tom Pernice Jr.,20.43,48,235
42,0,26420,Richard Johnson,20.39,31,152
43,0,01473,Todd Hamilton,20.29,42,207
44,0,01035,Tommy Armour III,20.22,54,267
45,0,20623,Gavin Coles,20.13,31,154
45,0,20663,Brenden Pappas,20.13,32,159
47,0,24140,Sean O'Hair,20.00,55,275
48,0,08993,Franklin Langham,19.92,47,236
49,0,12826,Paul Claxton,19.80,39,197
49,0,23623,Bo Van Pelt,19.80,58,293
51,0,25345,Carl Pettersson,19.79,57,288
52,0,23614,Rich Beem,19.70,26,132
53,0,24357,K.J. Choi,19.65,34,173
54,0,06251,Chris DiMarco,19.63,32,163
55,0,11032,Frank Lickliter II,19.56,53,271
56,0,10733,Kent Jones,19.48,52,267
56,0,02106,Chris Smith,19.48,52,267
58,0,08931,Glen Day,19.47,37,190
59,0,02246,Duffy Waldorf,19.31,39,202
60,0,06573,Brandt Jobe,19.26,47,244
61,0,06595,Kevin Sutherland,19.25,46,239
62,0,06004,Stephen Ames,19.23,35,182
63,0,01677,Tom Lehman,19.18,28,146
63,0,24361,Pat Perez,19.18,42,219
65,0,20634,Peter Lonard,19.17,37,193
66,0,23325,Vaughn Taylor,19.11,43,225
