RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,19824,Craig Barlow,8' 0",247.000,31,110
2,0,10809,Jim Furyk,9' 2",403.750,44,29
3,0,24357,K.J. Choi,9' 5",716.250,76,9
4,0,06527,Steve Stricker,9' 6",522.333,55,21
5,0,23983,Luke Donald,9' 8",279.500,29,97
6,0,20766,Padraig Harrington,9' 9",369.083,38,15
7,0,22348,Nick O'Hern,9' 10",451.417,46,120
8,0,20472,Alex Cejka,9' 11",534.083,54,11
8,0,06567,Vijay Singh,9' 11",766.167,77,61
10,0,06522,Ernie Els,10' 1",332.917,33,37
11,0,26360,Bubba Dickerson,10' 2",397.917,39,178
12,0,19972,José Coceres,10' 3",266.917,26,6
12,0,02214,Kirk Triplett,10' 3",510.667,50,86
14,0,20098,Stuart Appleby,10' 4",504.417,49,71
14,0,01797,Rocco Mediate,10' 4",516.333,50,142
16,0,01941,Tom Pernice Jr.,10' 5",893.667,86,40
17,0,24502,Adam Scott,10' 6",460.333,44,179
18,0,21731,Freddie Jacobson,10' 7",573.333,54,96
18,0,07547,Craig Kanada,10' 7",877.833,83,48
18,0,24138,Ian Poulter,10' 7",327.750,31,51
21,0,20157,Retief Goosen,10' 9",280.167,26,154
22,0,01707,Steve Lowery,10' 10",552.667,51,125
22,0,08375,Paul Stankowski,10' 10",455.333,42,161
22,0,23322,Brett Wetterich,10' 10",531.417,49,196
25,0,22892,Jason Gore,10' 11",806.083,74,72
25,0,21528,Henrik Stenson,10' 11",218.333,20,167
25,0,06595,Kevin Sutherland,10' 11",839.167,77,101
28,0,06034,Marco Dawson,11' 0",816.333,74,44
28,0,22378,Trevor Immelman,11' 0",483.667,44,123
30,0,06373,José María Olazábal,11' 1",432.583,39,140
30,0,02104,Jeff Sluman,11' 1",288.583,26,187
32,0,07457,Steve Flesch,11' 2",781.250,70,82
32,0,20433,Mark Hensby,11' 2",771.583,69,85
32,0,24912,Will MacKenzie,11' 2",836.417,75,128
35,0,20628,Arron Oberholser,11' 3",504.667,45,46
36,0,23048,Eric Axley,11' 5",1085.333,95,139
36,0,20104,Ken Duke,11' 5",844.917,74,23
36,0,21209,Sergio Garcia,11' 5",535.917,47,84
39,0,06251,Chris DiMarco,11' 6",738.250,64,156
40,0,23353,J.J. Henry,11' 7",696.250,60,184
40,0,21350,Ryuji Imada,11' 7",1394.083,120,48
40,0,10860,Justin Leonard,11' 7",716.500,62,39
40,0,27060,John Mallinger,11' 7",879.000,76,12
40,0,23623,Bo Van Pelt,11' 7",961.083,83,35
45,0,23108,Matt Kuchar,11' 8",759.167,65,5
45,0,01766,Billy Mayfair,11' 8",837.833,72,74
45,0,22405,Justin Rose,11' 8",383.750,33,41
48,0,24507,Jason Bohn,11' 9",494.667,42,143
48,0,23718,Nathan Green,11' 9",1202.417,102,22
48,0,22913,John Rollins,11' 9",834.917,71,56
51,0,29718,Anthony Kim,11' 10",827.000,70,79
51,0,01810,Phil Mickelson,11' 10",545.083,46,53
51,0,22046,Geoff Ogilvy,11' 10",581.583,49,111
51,0,02246,Duffy Waldorf,11' 10",556.667,47,159
55,0,10423,Mike Weir,11' 11",728.833,61,70
56,0,06197,Michael Allen,12' 0",646.167,54,153
56,0,01024,Billy Andrade,12' 0",782.000,65,177
56,0,20850,Daniel Chopra,12' 0",851.917,71,31
56,0,01948,Tim Petrovic,12' 0",1053.583,88,26
56,0,20127,Chris Riley,12' 0",479.000,40,1
61,0,07867,Woody Austin,12' 1",867.667,72,24
61,0,22371,Aaron Baddeley,12' 1",749.750,62,25
61,0,24449,Parker McLachlin,12' 1",858.750,71,56
61,0,02239,Scott Verplank,12' 1",687.167,57,18
65,0,12782,Tim Herron,12' 2",939.167,77,115
65,0,01706,Davis Love III,12' 2",512.417,42,174
65,0,20572,Rod Pampling,12' 2",829.750,68,76
65,0,22293,Heath Slocum,12' 2",609.583,50,16
65,0,21878,Mark Wilson,12' 2",727.583,60,28
70,0,01132,Mark Brooks,12' 3",331.417,27,33
70,0,22621,Ben Curtis,12' 3",748.167,61,176
70,0,20645,John Senden,12' 3",883.250,72,112
70,0,27095,Nick Watney,12' 3",663.000,54,91
74,0,25190,Jeff Quinney,12' 4",790.667,64,146
