RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,10809,Jim Furyk,2' 3",157.833,69,29
2,0,24357,K.J. Choi,2' 5",158.250,65,9
2,0,12195,Tom Johnson,2' 5",151.250,63,157
4,0,27649,Brandt Snedeker,2' 6",183.167,73,17
4,0,08793,Tiger Woods,2' 6",80.917,32,20
6,0,22371,Aaron Baddeley,2' 7",153.833,60,25
6,0,20229,Stewart Cink,2' 7",181.583,70,107
6,0,20157,Retief Goosen,2' 7",109.583,42,154
6,0,23108,Matt Kuchar,2' 7",173.417,68,5
6,0,06567,Vijay Singh,2' 7",211.417,82,61
11,0,23613,Rich Barcelo,2' 8",205.667,78,130
11,0,06522,Ernie Els,2' 8",120.833,46,37
11,0,10117,Bob Heintz,2' 8",194.917,73,79
11,0,22378,Trevor Immelman,2' 8",113.583,43,123
11,0,01928,Corey Pavin,2' 8",268.333,102,14
11,0,06527,Steve Stricker,2' 8",197.167,73,21
17,0,24507,Jason Bohn,2' 9",167.000,60,143
17,0,24290,D.J. Brigman,2' 9",162.083,59,185
17,0,23135,Tim Clark,2' 9",193.750,71,4
17,0,22913,John Rollins,2' 9",201.000,73,56
21,0,20850,Daniel Chopra,2' 10",320.167,112,31
21,0,07457,Steve Flesch,2' 10",285.167,100,82
21,0,01388,Robert Gamez,2' 10",271.583,96,191
21,0,08075,Jerry Kelly,2' 10",266.917,94,78
21,0,01677,Tom Lehman,2' 10",139.833,50,160
26,0,01161,Mark Calcavecchia,2' 11",241.500,82,117
26,0,21806,Paul Gow,2' 11",189.167,65,146
26,0,10860,Justin Leonard,2' 11",251.750,87,39
26,0,01706,Davis Love III,2' 11",192.250,65,174
26,0,06373,José María Olazábal,2' 11",134.833,46,140
26,0,01941,Tom Pernice Jr.,2' 11",321.667,109,40
26,0,25190,Jeff Quinney,2' 11",289.000,99,146
26,0,21660,Jason Schultz,2' 11",175.750,61,43
26,0,02104,Jeff Sluman,2' 11",92.500,32,187
26,0,02239,Scott Verplank,2' 11",230.333,79,18
26,0,02246,Duffy Waldorf,2' 11",209.833,72,159
26,0,25804,Bubba Watson,2' 11",226.250,78,113
26,0,10423,Mike Weir,2' 11",234.583,80,70
39,0,06251,Chris DiMarco,3' 0",207.000,69,156
39,0,01473,Todd Hamilton,3' 0",182.583,61,189
39,0,01707,Steve Lowery,3' 0",227.083,75,125
39,0,01724,Jeff Maggert,3' 0",262.833,87,118
39,0,27120,Troy Matteson,3' 0",257.167,85,121
39,0,25396,Kevin Na,3' 0",332.250,110,3
39,0,24140,Sean O'Hair,3' 0",277.250,93,36
39,0,01945,Kenny Perry,3' 0",282.917,94,58
39,0,07749,Brett Quigley,3' 0",227.917,76,190
39,0,27963,Chris Stroud,3' 0",174.333,58,124
49,0,23048,Eric Axley,3' 1",292.750,95,139
49,0,20623,Gavin Coles,3' 1",251.333,82,10
49,0,01313,Steve Elkington,3' 1",283.750,92,32
49,0,01320,Bob Estes,3' 1",280.667,92,105
49,0,20574,Mathew Goggin,3' 1",287.833,94,90
49,0,20766,Padraig Harrington,3' 1",204.750,67,15
49,0,12716,Charley Hoffman,3' 1",355.917,117,175
49,0,21350,Ryuji Imada,3' 1",255.667,83,48
49,0,24912,Will MacKenzie,3' 1",314.250,102,128
49,0,01797,Rocco Mediate,3' 1",257.833,84,142
49,0,26596,Ryan Moore,3' 1",228.500,75,87
49,0,22348,Nick O'Hern,3' 1",210.417,69,120
49,0,20628,Arron Oberholser,3' 1",143.333,46,46
49,0,20691,Greg Owen,3' 1",252.083,82,181
49,0,01948,Tim Petrovic,3' 1",346.333,112,26
49,0,29476,Kyle Reifers,3' 1",219.167,72,165
49,0,20645,John Senden,3' 1",281.667,91,112
49,0,26882,Michael Sim,3' 1",192.417,63,8
49,0,22293,Heath Slocum,3' 1",358.250,116,16
49,0,06595,Kevin Sutherland,3' 1",232.417,76,101
49,0,23788,D.J. Trahan,3' 1",312.917,101,63
49,0,02223,Bob Tway,3' 1",309.250,100,106
71,0,24925,Jonathan Byrd,3' 2",217.583,68,69
71,0,23983,Luke Donald,3' 2",140.583,44,97
71,0,19846,Brian Gay,3' 2",362.583,114,19
71,0,23718,Nathan Green,3' 2",312.417,99,22
71,0,01577,Lee Janzen,3' 2",152.833,48,140
71,0,24449,Parker McLachlin,3' 2",271.000,85,56
71,0,25345,Carl Pettersson,3' 2",282.000,90,93
71,0,10213,Dicky Pride,3' 2",232.667,73,26
71,0,23497,Tag Ridings,3' 2",178.333,56,94
71,0,23349,Charles Warren,3' 2",330.833,105,157
81,0,06197,Michael Allen,3' 3",242.000,75,153
81,0,19824,Craig Barlow,3' 3",110.250,34,110
81,0,25273,Andrew Buckle,3' 3",270.250,83,91
81,0,22621,Ben Curtis,3' 3",190.750,59,176
81,0,06034,Marco Dawson,3' 3",274.417,85,44
81,0,20104,Ken Duke,3' 3",356.833,111,23
81,0,20105,Jeff Gove,3' 3",288.500,88,151
81,0,23353,J.J. Henry,3' 3",268.000,83,184
81,0,21961,Charles Howell III,3' 3",230.583,71,133
81,0,21470,Daisuke Maruyama,3' 3",285.833,88,149
81,0,12680,Shigeki Maruyama,3' 3",313.417,97,64
81,0,27933,John Merrick,3' 3",221.750,69,150
81,0,23800,Bryce Molder,3' 3",193.000,60,134
81,0,21949,Joe Ogilvie,3' 3",345.750,107,104
81,0,20127,Chris Riley,3' 3",192.917,59,1
81,0,02036,Jim Rutledge,3' 3",157.333,49,114
81,0,02206,David Toms,3' 3",252.417,77,66
81,0,02214,Kirk Triplett,3' 3",263.750,81,86
81,0,20160,Charlie Wi,3' 3",284.167,87,54
100,0,01142,Bart Bryant,3' 4",333.083,100,59
100,0,06621,Joe Durant,3' 4",337.333,100,172
100,0,21805,Harrison Frazar,3' 4",312.417,93,165
100,0,25900,Lucas Glover,3' 4",301.250,91,66
100,0,27141,J.B. Holmes,3' 4",288.917,86,182
100,0,29718,Anthony Kim,3' 4",294.083,89,79
100,0,20634,Peter Lonard,3' 4",353.083,105,42
100,0,26881,Jarrod Lyle,3' 4",224.167,67,81
100,0,27060,John Mallinger,3' 4",373.083,112,12
100,0,24490,George McNeill,3' 4",298.250,90,74
100,0,22046,Geoff Ogilvy,3' 4",193.583,58,111
100,0,23621,Rory Sabbatini,3' 4",241.500,72,2
100,0,26679,Kevin Stadler,3' 4",292.083,88,186
100,0,27770,Camilo Villegas,3' 4",230.500,70,98
100,0,25892,Steve Wheatcroft,3' 4",239.250,72,148
115,0,07867,Woody Austin,3' 5",308.083,91,24
115,0,20472,Alex Cejka,3' 5",271.250,80,11
