RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
38,0,02267,D.A. Weibring,1.52,517062,34100000
39,0,01724,Jeff Maggert,1.48,527950,35581484
40,0,02207,Sam Torrance,1.40,56970,4081484
41,0,02246,Duffy Waldorf,1.39,525621,37800000
42,0,02104,Jeff Sluman,1.36,563681,41550000
43,0,06527,Steve Stricker,1.31,438929,33450000
44,0,02133,Craig Stadler,1.28,402315,31531484
45,0,01329,Brad Faxon,1.27,471883,37081484
45,0,10809,Jim Furyk,1.27,535378,42150000
47,0,02170,Hal Sutton,1.26,554732,44200000
48,0,01226,Fred Couples,1.25,299258,24000000
48,0,02271,Wayne Westner,1.25,18750,1500000
50,0,01418,Bill Glasson,1.23,412092,33531484
50,0,01783,Mark McCumber,1.23,375921,30481484
52,0,01320,Bob Estes,1.20,433987,36181484
53,0,02256,Tom Watson,1.19,320781,26881484
54,0,06557,Stephen Keppler,1.18,90040,7600000
55,0,02300,Ian Woosnam,1.17,174463,14881484
56,0,07235,John Morse,1.16,416803,35931484
57,0,06373,José María Olazábal,1.15,213413,18581484
58,0,01378,David Frost,1.11,357655,32281484
59,0,01690,Bruce Lietzke,1.07,269393,25250000
59,0,01707,Steve Lowery,1.07,463854,43181484
61,0,01201,Lennie Clements,1.06,355128,33400000
61,0,01890,Brett Ogle,1.06,326929,30981484
63,0,19965,Peter Mitchell,1.03,21532,2081484
63,0,06140,Sean Murphy,1.03,40115,3900000
65,0,01249,John Daly,1.00,321747,32131484
66,0,01905,Joe Ozaki,.99,290000,29300000
67,0,02159,Curtis Strange,.98,358174,36481484
68,0,02049,Gene Sauers,.96,311576,32381484
69,0,02218,Ted Tryba,.93,451982,48800000
70,0,02239,Scott Verplank,.92,332883,36200000
71,0,01098,Jay Don Blake,.91,333549,36850000
71,0,06090,Jim McGovern,.91,402584,44000000
73,0,01127,Danny Briggs,.90,46415,5150000
74,0,01157,Tom Byrum,.89,145425,16400000
74,0,20229,Stewart Cink,.89,58426,6600000
74,0,07707,Mike Small,.89,17875,2000000
77,0,01132,Mark Brooks,.88,366858,41781484
78,0,06034,Marco Dawson,.87,261211,30000000
79,0,01823,Larry Mize,.86,289573,33831484
79,0,01920,Craig Parry,.86,293412,34081484
81,0,01560,David Ishii,.85,31200,3650000
81,0,01837,Gil Morgan,.85,255561,30200000
83,0,01355,Raymond Floyd,.84,65030,7781484
83,0,08337,Mike Heinen,.84,350919,41700000
83,0,01559,Hale Irwin,.84,190960,22600000
86,0,01288,Ed Dougherty,.82,154006,18700000
86,0,01701,Bob Lohr,.82,314944,38281484
88,0,11155,Katsuyoshi Tomori,.79,16455,2081484
89,0,12660,Jesper Parnevik,.78,222457,28531484
90,0,01958,Dan Pohl,.77,166218,21450000
90,0,01960,Don Pooley,.77,226803,29531484
92,0,19927,Mark Roe,.76,30934,4081484
93,0,01006,John Adams,.74,243365,32750000
93,0,01599,Steve Jones,.74,234747,31700000
95,0,01553,John Huston,.73,294573,40131484
96,0,19905,Andrew Coltart,.72,36682,5081484
97,0,01549,Mike Hulbert,.71,311053,43600000
97,0,02321,Fuzzy Zoeller,.71,170704,24150000
99,0,01374,Robin Freeman,.70,283755,40800000
100,0,01306,David Edwards,.69,225855,32600000
100,0,01510,Nolan Henke,.69,237140,34450000
100,0,02101,Joey Sindelar,.69,202894,29400000
100,0,02245,Grant Waite,.69,240719,34700000
104,0,01723,Andrew Magee,.68,256914,37850000
104,0,20259,Hisayuki Sasaki,.68,27854,4081484
106,0,01024,Billy Andrade,.66,276493,41931484
106,0,06315,Pete Jordan,.66,143934,21750000
106,0,01771,Blaine McCallister,.66,238845,36400000
109,0,06214,Guy Boros,.64,303652,47200000
109,0,20094,Jonathan Kaye,.64,191882,29850000
111,0,01261,Jay Delsing,.63,230768,36581484
112,0,19825,Darren Clarke,.62,12954,2081484
112,0,19960,Ross Drummond,.62,12954,2081484
112,0,01361,Dan Forsman,.62,194538,31350000
112,0,01971,Dillard Pruitt,.62,210451,33900000
116,0,01185,Brandel Chamblee,.59,213794,36381484
116,0,19958,Miguel Angel Jiménez,.59,57195,9681484
116,0,01748,Doug Martin,.59,227461,38600000
119,0,02279,Mark Wiebe,.58,168832,29300000
120,0,01116,Michael Bradley,.57,214466,37400000
120,0,01196,Brian Claar,.57,241107,42281484
122,0,02257,Brian Watts,.55,33724,6081484
123,0,19929,Warren Bennett,.54,11244,2081484
123,0,01096,Phil Blackmar,.54,154800,28900000
123,0,01388,Robert Gamez,.54,206587,38100000
123,0,01444,Ken Green,.54,173575,32281484
123,0,08633,Per-Ulrik Johansson,.54,32659,6081484
123,0,12389,Barry Lane,.54,33079,6081484
129,0,01282,Trevor Dodds,.53,20122,3800000
130,0,01042,Paul Azinger,.52,182595,34781484
130,0,10569,Mike Brisky,.52,194873,37300000
130,0,06124,Patrick Burke,.52,162889,31231484
133,0,01938,David Peoples,.51,86679,17000000
133,0,02008,Lee Rinker,.51,187063,36750000
133,0,10215,Charlie Rymer,.51,180400,35500000
133,0,02294,Willie Wood,.51,64696,12600000
137,0,06044,Scott Gump,.50,184826,36900000
137,0,10585,Scott McCarron,.50,147370,29550000
137,0,01984,Sam Randolph,.50,4955,1000000
137,0,06409,Brad Sherfy,.50,18112,3600000
137,0,06613,Tommy Tolles,.50,166429,33150000
142,0,01360,Anders Forsbrand,.49,10128,2081484
142,0,01633,Tom Kite,.49,178578,36531484
144,0,20051,Joe Acosta Jr.,.48,147743,30750000
144,0,01175,Jim Carter,.48,180661,37600000
144,0,01906,Masashi Jumbo Ozaki,.48,60292,12481484
147,0,01975,Tom Purtzer,.47,120715,25800000
147,0,06591,Rocky Walcher,.47,20300,4350000
149,0,01219,John Cook,.46,186973,40481484
149,0,08931,Glen Day,.46,201808,44100000
149,0,20118,Eiji Mizoguchi,.46,14650,3200000
149,0,10457,Frank Nobilo,.46,52119,11281484
149,0,10425,Jay Williamson,.46,120179,25950000
154,0,10885,Robert Allenby,.45,73287,16181484
154,0,19902,Russell Claydon,.45,9410,2081484
154,0,10963,Jimmy Green,.45,3161,700000
154,0,06332,Neal Lancaster,.45,182216,40850000
154,0,01725,John Mahaffey,.45,156605,35150000
154,0,01886,Peter O'Malley,.45,9410,2081484
154,0,02167,Mike Sullivan,.45,167483,37400000
161,0,01203,Russ Cochran,.44,145662,33400000
161,0,01334,Keith Fergus,.44,146357,33250000
161,0,01346,Ed Fiori,.44,83852,18850000
161,0,20230,Anthony Gilligan,.44,15350,3500000
161,0,02076,Peter Senior,.44,33390,7581484
161,0,02135,Mike Standly,.44,177917,40600000
167,0,01331,Rick Fehr,.43,147765,34550000
167,0,09071,David Gilford,.43,26992,6281484
167,0,20157,Retief Goosen,.43,20652,4800000
167,0,01475,Donnie Hammond,.43,141149,32600000
171,0,08191,Paul Broadhurst,.42,8732,2081484
171,0,01214,Frank Conner,.42,7480,1800000
171,0,11651,Derrick Cooper,.42,8732,2081484
171,0,01353,Bruce Fleisher,.42,108828,26050000
171,0,19984,Martin Gates,.42,8732,2081484
171,0,01408,Kelly Gibson,.42,173421,40950000
171,0,06617,Brian Henninger,.42,166729,39900000
171,0,01514,Eduardo Herrera,.42,8732,2081484
171,0,19904,Paul Lawrie,.42,8732,2081484
180,0,01607,Brian Kamm,.41,165233,40300000
180,0,01797,Rocco Mediate,.41,105617,25600000
180,0,02224,Greg Twiggs,.41,42473,10300000
180,0,02241,Bobby Wadkins,.41,166526,40200000
184,0,01072,Chip Beck,.40,170080,42100000
185,0,01051,Seve Ballesteros,.39,64344,16581484
185,0,01156,Curt Byrum,.39,173834,44600000
185,0,01891,David Ogrin,.39,151418,39150000
185,0,02023,Clarence Rose,.39,7061,1800000
185,0,02094,Tony Sills,.39,113185,28950000
190,0,12546,Peter Baker,.38,7935,2081484
190,0,20379,Mats Hallberg,.38,7935,2081484
190,0,19961,Olle Karlsson,.38,7935,2081484
190,0,19903,Jonathan Lomas,.38,7935,2081484
190,0,01736,Roger Maltbie,.38,61663,16300000
190,0,02009,José Rivero,.38,7935,2081484
190,0,02225,Howard Twitty,.38,140693,36900000
190,0,06577,John Wilson,.38,149279,39200000
198,0,01040,Emlyn Aubrey,.37,137019,37500000
198,0,01796,Mark McNulty,.37,64794,17481484
200,0,01035,Tommy Armour III,.35,134405,38200000
200,0,01142,Bart Bryant,.35,119200,33800000
200,0,01414,Bob Gilder,.35,139360,39300000
200,0,01540,Robert Hoyt,.35,4550,1300000
200,0,07101,Dave Stockton Jr.,.35,149578,42400000
205,0,08537,J.P. Hayes,.34,111694,32550000
205,0,20381,Ryoken Kawagishi,.34,7177,2081484
205,0,01869,Jack Nicklaus,.34,68179,19881484
205,0,20385,Dean Robertson,.34,7177,2081484
205,0,20387,Jarmo Sandelin,.34,7177,2081484
205,0,08375,Paul Stankowski,.34,144557,42100000
211,0,01093,Ronnie Black,.33,122185,36550000
211,0,02226,Tray Tyner,.33,126339,38700000
213,0,01060,Dave Barr,.32,118217,36950000
213,0,22087,Mark Davis,.32,6579,2081484
213,0,01846,Jodie Mudd,.32,43200,13400000
213,0,01996,Mike Reid,.32,102809,31700000
213,0,02242,Lanny Wadkins,.32,97484,30450000
218,0,20372,Simon Burnell,.31,6380,2081484
218,0,19972,José Coceres,.31,6380,2081484
218,0,06643,Paul Goydos,.31,146419,46600000
218,0,06575,Dudley Hart,.31,116333,37700000
218,0,20380,John Hawksworth,.31,6380,2081484
218,0,20383,Peter Linhart,.31,6380,2081484
218,0,10803,Bill Longmuir,.31,6380,2081484
218,0,20384,Mark Nichols,.31,6380,2081484
218,0,20396,Lee Westwood,.31,6380,2081484
227,0,19913,Ron Whittaker,.30,14650,4950000
228,0,10201,Matt Gogel,.29,5842,2000000
228,0,06012,Greg Kraft,.29,137654,46700000
228,0,01943,Chris Perry,.29,113629,38900000
231,0,01307,Joel Edwards,.28,114284,40600000
232,0,07275,Mike Taylor,.27,4035,1500000
232,0,08385,Omar Uresti,.27,104875,39000000
234,0,01330,David Feherty,.26,90272,34431484
234,0,01779,Gary McCord,.26,15812,6150000
234,0,20095,Carl Paulson,.26,64500,24350000
234,0,01927,Dennis Paulson,.26,103411,39600000
234,0,20158,Anthony Rodriguez,.26,12846,5000000
234,0,02180,Harry Taylor,.26,94263,35800000
240,0,01129,Bill Britton,.25,73573,29700000
240,0,01468,Gary Hallberg,.25,99331,39531484
240,0,06657,Steve Rintoul,.25,112874,44900000
243,0,06118,Greg Bruckner,.24,4833,2000000
243,0,01619,Skip Kendall,.24,93604,38600000
243,0,02033,Dave Rummells,.24,26095,10900000
246,0,06197,Michael Allen,.23,55824,24550000
246,0,19809,Richard Backwell,.23,2250,1000000
246,0,07763,Doug Dunakey,.23,2308,1000000
246,0,01458,Jerry Haas,.23,78768,34900000
246,0,10213,Dicky Pride,.23,97711,42000000
246,0,07001,J.B. Sneve,.23,2925,1250000
252,0,01925,Jerry Pate,.22,62001,27950000
252,0,10501,Christian Pena,.22,7146,3250000
252,0,06386,Bill Porter,.22,68389,30400000
252,0,02100,Tim Simpson,.22,2688,1200000
252,0,02152,Dave Stockton,.22,3122,1400000
252,0,06969,Mike Tschetter,.22,1540,700000
258,0,19770,Bobby Doolittle,.21,2508,1200000
258,0,06088,Steve Gotsche,.21,70424,33750000
258,0,08583,Ken McDonald,.21,2266,1100000
258,0,20213,Katsumasa Miyamoto,.21,3075,1500000
258,0,01926,Steve Pate,.21,89757,43500000
258,0,06563,Roger Salazar,.21,2730,1300000
258,0,08563,Bruce Vaughan,.21,77559,37000000
265,0,01191,Barry Cheesman,.20,1960,1000000
265,0,01266,Clark Dennis,.20,92076,46050000
265,0,02054,Ken Schall,.20,1960,1000000
265,0,02148,Ray Stewart,.20,48964,25050000
265,0,02322,Richard Zokol,.20,23370,11750000
270,0,01014,Fulton Allem,.19,54239,29150000
270,0,01114,Bob Boyd,.19,5400,2800000
270,0,01133,Billy Ray Brown,.19,56110,30200000
270,0,10837,Kevin Burton,.19,2232,1200000
270,0,12393,Rodney Butcher,.19,1860,1000000
270,0,01495,Morris Hatalsky,.19,9833,5200000
270,0,01550,Ed Humenik,.19,78149,41900000
270,0,07547,Craig Kanada,.19,2220,1200000
270,0,01930,Eddie Pearce,.19,2280,1200000
270,0,01955,Gary Player,.19,7935,4281484
270,0,20145,Richard Sadler,.19,2790,1500000
270,0,20016,Ikuo Shirahama,.19,2304,1200000
282,0,08717,Kawika Cotner,.18,56624,30750000
282,0,01373,Ray Freeman,.18,2314,1300000
282,0,01435,Wayne Grady,.18,45217,25631484
282,0,01610,Yoshinori Kaneko,.18,4205,2400000
282,0,01685,J.L. Lewis,.18,59748,33550000
282,0,01717,Sandy Lyle,.18,22907,12981484
282,0,01755,Dick Mast,.18,26622,14500000
282,0,20448,David Rueter,.18,1780,1000000
282,0,18886,Tom Sullivan,.18,2208,1200000
282,0,06048,Dicky Thompson,.18,53378,29450000
282,0,06791,Mark Wurtz,.18,59948,34250000
293,0,06251,Chris DiMarco,.17,74697,42900000
293,0,06641,Jeff Leonard,.17,53443,30900000
293,0,01682,Wayne Levi,.17,46094,26400000
293,0,07405,John Sikes,.17,2236,1300000
293,0,20155,Bobby Tracy,.17,2088,1200000
293,0,20393,Philip Walton,.17,6750,4081484
299,0,07569,Mark Carnevale,.16,62206,38400000
299,0,10145,Tom Hearn,.16,39163,24450000
299,0,08075,Jerry Kelly,.16,4733,3000000
299,0,01858,Tommy Nakajima,.16,10128,6281484
299,0,08973,Wayne Riley,.16,6579,4081484
299,0,02067,Ted Schulz,.16,29290,18200000
299,0,02111,Mike Smith,.16,48087,29850000
299,0,02190,Doug Tewell,.16,45877,28900000
307,0,01425,Ernie Gonzalez,.15,4227,2800000
307,0,06284,Jim Hallet,.15,4955,3200000
309,0,06809,Bob Burns,.14,59241,41400000
309,0,01162,Rex Caldwell,.14,8693,6100000
309,0,08547,John Maginnes,.14,2806,2000000
309,0,01824,Yoshinori Mizumaki,.14,28291,20550000
313,0,06020,Steve Brodie,.13,11460,8500000
313,0,12626,Joey Gullion,.13,2574,2000000
313,0,01782,Mike McCullough,.13,2376,1900000
313,0,01864,Larry Nelson,.13,40689,30200000
313,0,01986,Joey Rassett,.13,34130,26400000
313,0,01992,Don Reese,.13,38904,30700000
313,0,02131,Mike Springer,.13,55146,42381484
320,0,07721,Pat Bates,.12,48047,38900000
320,0,11234,Pete Mathews,.12,2268,1900000
320,0,02020,Eduardo Romero,.12,24941,21181484
323,0,07267,Allen Doyle,.11,3264,3000000
323,0,20024,Marco Gortana,.11,2940,2600000
323,0,01499,Mark Hayes,.11,7061,6400000
323,0,01533,P.H. Horgan III,.11,2462,2200000
323,0,02007,Larry Rinker,.11,9975,9100000
323,0,12416,Chris Van Der Velde,.11,2244,2100000
329,0,06128,Steve Lamontagne,.10,2175,2200000
329,0,01924,Alan Pate,.10,4160,4200000
331,0,01200,Keith Clearwater,.09,34354,38200000
331,0,10041,Wayne DeFrancesco,.09,3162,3400000
331,0,01390,Buddy Gardner,.09,5621,6200000
331,0,10838,John Godwin,.09,2040,2300000
331,0,10962,Bradley Hughes,.09,7146,7950000
336,0,01501,Vance Heafner,.08,1690,2200000
336,0,01639,Kenny Knox,.08,9010,11700000
336,0,01659,Massy Kuramoto,.08,2460,3200000
336,0,02064,John Schroeder,.08,5121,6400000
340,0,20111,John Connelly,.07,3039,4200000
340,0,01705,Tim Loustalot,.07,17077,26150000
340,0,01949,Mark Pfeil,.07,2890,3900000
340,0,06422,Kazuhiro Takami,.07,2328,3281484
344,0,01964,Greg Powers,.06,2712,4300000
344,0,02201,Jim Thorpe,.06,12945,21350000
346,0,01197,Bobby Clampett,.05,5471,10700000
346,0,01436,David Graham,.05,3196,7000000
346,0,12449,Ryan Howison,.05,11077,22750000
346,0,06573,Brandt Jobe,.05,3969,7281484
350,0,01068,Andy Bean,.04,7404,17050000
350,0,10933,Scott Ford,.04,7608,21650000
350,0,01648,Billy Kratzert,.04,4548,10800000
353,0,01150,George Burns,.03,2462,7400000
353,0,01151,Clark Burroughs,.03,5218,17550000
353,0,01284,Mike Donald,.03,5760,17450000
353,0,01443,Hubert Green,.03,6200,23500000
353,0,01884,Mac O'Grady,.03,1540,5000000
358,0,01571,Barry Jaeckel,.02,1540,8900000
359,0,01489,Steve Hart,.01,2748,20550000
