RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,54591,Ben Griffin,61
2,0,51349,Nico Echavarria,54
2,0,36801,Mark Hubbard,54
4,0,55893,Sam Stevens,53
5,0,35532,Tom Hoge,52
5,0,46442,Maverick McNealy,52
7,0,52375,Doug Ghim,51
8,0,28252,Seamus Power,50
8,0,48081,Xander Schauffele,50
10,0,47591,Eric Cole,49
10,0,51287,Ryo Hisatsune,49
10,0,40162,Justin Lower,49
10,0,39546,Keith Mitchell,49
10,0,46046,Scottie Scheffler,49
10,0,51634,Sahith Theegala,49
16,0,60004,Jacob Bridgeman,48
16,0,35506,Mackenzie Hughes,48
16,0,57900,Chandler Phillips,48
16,0,36699,Patrick Rodgers,48
16,0,58168,Davis Thompson,48
16,0,52513,Carson Young,48
22,0,57975,Harry Hall,47
22,0,51696,Rico Hoey,47
22,0,35461,Beau Hossler,47
22,0,50188,S.H. Kim,47
22,0,51997,Andrew Novak,47
27,0,29725,Tony Finau,46
27,0,51977,Max Greyserman,46
29,0,54628,Lee Hodges,45
29,0,46414,Aaron Rai,45
31,0,56630,Akshay Bhatia,44
31,0,25900,Lucas Glover,44
31,0,39971,Sungjae Im,44
31,0,39975,Michael Kim,44
31,0,40115,Adam Svensson,44
36,0,57362,Austin Eckroat,43
36,0,34099,Harris English,43
36,0,29420,Billy Horschel,43
36,0,32791,K.H. Lee,43
36,0,49771,J.T. Poston,43
41,0,37455,Si Woo Kim,42
41,0,55182,Tom Kim,42
41,0,59143,Mac Meissner,42
41,0,39324,J.J. Spaun,42
41,0,27064,Jhonattan Vegas,42
41,0,54783,Dylan Wu,42
41,0,45242,Kevin Yu,42
48,0,47504,Sam Burns,41
48,0,34076,Joel Dahmen,41
48,0,27644,Brian Harman,41
48,0,36799,Stephan Jaeger,41
48,0,34587,Chan Kim,41
48,0,49947,Taylor Moore,41
48,0,39327,Ben Silverman,41
55,0,47993,Denny McCarthy,40
55,0,50525,Collin Morikawa,40
55,0,51890,Greyson Sigg,40
55,0,40006,Erik van Rooyen,40
55,0,51894,Vince Whaley,40
60,0,39997,Corey Conners,39
60,0,48117,Kurt Kitayama,39
60,0,27936,Martin Laird,39
60,0,40250,Taylor Pendrith,39
60,0,37275,Sam Ryder,39
60,0,33448,Justin Thomas,39
66,0,40026,Daniel Berger,38
66,0,34255,Joseph Bramlett,38
66,0,54576,Patrick Fishburn,38
66,0,30163,Henrik Norlander,38
66,0,27139,David Skinns,38
66,0,46340,Alex Smalley,38
72,0,52955,Ludvig Åberg,37
72,0,40058,Zac Blair,37
72,0,34098,Russell Henley,37
72,0,36884,Ben Kohles,37
72,0,47983,Chad Ramey,37
72,0,25493,Nick Taylor,37
72,0,30927,Brendon Todd,37
79,0,33948,Byeong Hun An,36
79,0,51766,Wyndham Clark,36
79,0,28089,Jason Day,36
79,0,59095,Chris Gotterup,36
79,0,31646,Emiliano Grillo,36
79,0,52215,Robert MacIntyre,36
79,0,28237,Rory McIlroy,36
79,0,34256,Andrew Putnam,36
79,0,48867,Matti Schmid,36
79,0,46441,Robby Shelton,36
89,0,35310,Lanto Griffin,35
89,0,33399,Adam Hadwin,35
89,0,30926,Chris Kirk,35
89,0,27129,Luke List,35
89,0,32839,Hideki Matsuyama,35
89,0,52374,Brandon Wu,35
95,0,45522,Christiaan Bezuidenhout,34
95,0,33141,Keegan Bradley,34
95,0,59836,Pierceson Coody,34
95,0,54421,Garrick Higgo,34
95,0,60067,Joe Highsmith,34
95,0,37378,Min Woo Lee,34
95,0,27349,Alex Noren,34
95,0,24502,Adam Scott,34
95,0,50493,Justin Suh,34
104,0,33653,Thomas Detry,33
104,0,29936,Ryan Fox,33
104,0,12716,Charley Hoffman,33
104,0,33204,Shane Lowry,33
104,0,50484,Hayden Springer,33
109,0,52514,Trace Crowe,32
109,0,45157,Cam Davis,32
109,0,32102,Rickie Fowler,32
109,0,47988,Nick Hardy,32
109,0,32757,Patton Kizzire,32
109,0,36871,Matt NeSmith,32
109,0,47679,Victor Perez,32
109,0,34046,Jordan Spieth,32
109,0,57366,Cameron Young,32
118,0,30911,Tommy Fleetwood,31
118,0,38991,Alejandro Tosti,31
118,0,48887,Matt Wallace,31
118,0,31323,Gary Woodland,31
122,0,35450,Patrick Cantlay,30
122,0,40098,Matt Fitzpatrick,30
122,0,23108,Matt Kuchar,30
122,0,28775,Nate Lashley,30
122,0,32640,Troy Merritt,30
122,0,26596,Ryan Moore,30
122,0,47347,Adam Schenk,30
129,0,50497,Adrien Dumont de Chassart,29
129,0,34563,Chesson Hadley,29
129,0,46717,Viktor Hovland,29
129,0,33486,Roger Sloan,29
129,0,27214,Kevin Streelman,29
129,0,47483,Will Zalatoris,29
135,0,45609,Tyler Duncan,28
135,0,39977,Max Homa,28
135,0,48153,Matthieu Pavon,28
138,0,33408,Tyson Alexander,27
138,0,55708,Hayden Buckley,27
138,0,59866,Nick Dunlap,27
138,0,34466,Peter Malnati,27
138,0,29908,C.T. Pan,27
143,0,22371,Aaron Baddeley,26
143,0,32367,Jorge Campillo,26
143,0,32366,Kevin Chappell,26
143,0,47420,Jake Knapp,26
143,0,46113,Ryan McCormick,26
143,0,26476,Chez Reavie,26
143,0,32333,Kevin Tway,26
143,0,48319,Tom Whitney,26
151,0,34021,Bud Cauley,25
151,0,36326,David Lipsky,25
151,0,55789,Taylor Montgomery,25
151,0,49960,Sepp Straka,25
155,0,48084,Wesley Bryan,24
155,0,47995,Davis Riley,24
155,0,50095,Austin Smotherman,24
155,0,52666,Sami Valimaki,24
159,0,32070,Rafael Campos,23
159,0,24024,Zach Johnson,23
159,0,22405,Justin Rose,23
162,0,20229,Stewart Cink,22
162,0,47663,Kevin Dougherty,22
162,0,29535,Brice Garnett,22
162,0,48699,Callum Tarren,22
166,0,52372,Cameron Champ,21
166,0,59442,Parker Coody,21
166,0,29289,S.Y. Noh,21
166,0,55454,Carl Yuan,21
170,0,66743,Luke Clanton,20
170,0,51600,Jimmy Stanger,20
172,0,56149,Wilson Furr,19
172,0,56762,Will Gordon,19
172,0,33968,Thorbjørn Olesen,19
172,0,23320,Ryan Palmer,19
172,0,27649,Brandt Snedeker,19
177,0,52453,Nicolai Højgaard,18
177,0,35879,Kelly Kraft,18
177,0,25818,Scott Piercy,18
177,0,48119,Ben Taylor,18
177,0,57364,Michael Thorbjornsen,18
182,0,33413,Ben Martin,17
183,0,34310,Alexander Björk,16
183,0,54328,Norman Xiong,16
