RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
1,0,50484,Hayden Springer,59,John Deere/TPC ,1
1,0,57366,Cameron Young,59,Travelers/TPC R,3
3,0,51766,Wyndham Clark,60,AT&T Pebble Bea,3
3,0,59866,Nick Dunlap,60,The American Ex,3
3,0,51977,Max Greyserman,60,Wyndham/Sedgefi,2
3,0,35461,Beau Hossler,60,Wyndham/Sedgefi,1
3,0,27139,David Skinns,60,Sanderson Farms,1
3,0,40115,Adam Svensson,60,Black Desert/Bl,1
3,0,25493,Nick Taylor,60,WM Phoenix Open,1
10,0,48084,Wesley Bryan,61,Butterfield Ber,3
10,0,47504,Sam Burns,61,The American Ex,2
10,0,59836,Pierceson Coody,61,ISCO Championsh,1
10,0,54190,Richard Mansell,61,Genesis Scottis,4
10,0,33968,Thorbjørn Olesen,61,Myrtle Beach/Du,4
10,0,40250,Taylor Pendrith,61,Shriners Childr,1
10,0,49771,J.T. Poston,61,Sony Open/Waial,4
10,0,22405,Justin Rose,61,Sentry/Plantati,4
10,0,49960,Sepp Straka,61,Travelers/TPC R,4
10,0,33448,Justin Thomas,61,The American Ex,3
10,0,52666,Sami Valimaki,61,John Deere/TPC ,1
10,0,52513,Carson Young,61,World Wide Tech,2
22,0,52955,Ludvig Åberg,62,Travelers/TPC R,3
22,0,60369,Sam Bairstow,62,ISCO Championsh,3
22,0,32070,Rafael Campos,62,Butterfield Ber,3
22,0,66743,Luke Clanton,62,Wyndham/Sedgefi,3
22,0,47591,Eric Cole,62,John Deere/TPC ,1
22,0,45157,Cam Davis,62,Sony Open/Waial,1
22,0,50762,Alejandro Del Rey,62,Genesis Scottis,2
22,0,47079,Harrison Endycott,62,The American Ex,3
22,0,29725,Tony Finau,62,Houston Open/Me,2
22,0,25900,Lucas Glover,62,Black Desert/Bl,4
22,0,54591,Ben Griffin,62,John Deere/TPC ,4
22,0,27644,Brian Harman,62,Travelers/TPC R,4
22,0,34363,Tyrrell Hatton,62,Sentry/Plantati,2
22,0,34098,Russell Henley,62,TOUR Championsh,4
22,0,60067,Joe Highsmith,62,Black Desert/Bl,3
22,0,35532,Tom Hoge,62,Travelers/TPC R,4
22,0,29420,Billy Horschel,62,Wyndham/Sedgefi,1
22,0,39971,Sungjae Im,62,ZOZO CHAMPIONSH,3
22,0,24024,Zach Johnson,62,The American Ex,1
22,0,39975,Michael Kim,62,Shriners Childr,4
22,0,37455,Si Woo Kim,62,Genesis Scottis,4
22,0,55182,Tom Kim,62,Travelers/TPC R,1
22,0,48117,Kurt Kitayama,62,Sony Open/Waial,2
22,0,33204,Shane Lowry,62,Travelers/TPC R,2
22,0,52215,Robert MacIntyre,62,Travelers/TPC R,2
22,0,32839,Hideki Matsuyama,62,Genesis/The Riv,4
