RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,54591,Ben Griffin,74
2,0,55893,Sam Stevens,73
3,0,46442,Maverick McNealy,70
4,0,35532,Tom Hoge,69
5,0,51349,Nico Echavarria,67
6,0,52375,Doug Ghim,66
6,0,36801,Mark Hubbard,66
6,0,50188,S.H. Kim,66
9,0,40162,Justin Lower,65
10,0,60004,Jacob Bridgeman,64
11,0,39546,Keith Mitchell,62
11,0,49947,Taylor Moore,62
11,0,36699,Patrick Rodgers,62
14,0,35506,Mackenzie Hughes,61
14,0,48081,Xander Schauffele,61
16,0,47591,Eric Cole,60
16,0,51696,Rico Hoey,60
16,0,46046,Scottie Scheffler,60
16,0,40115,Adam Svensson,60
20,0,39975,Michael Kim,59
20,0,51997,Andrew Novak,59
20,0,28252,Seamus Power,59
20,0,52513,Carson Young,59
24,0,57975,Harry Hall,58
24,0,35461,Beau Hossler,58
24,0,37455,Si Woo Kim,58
24,0,58168,Davis Thompson,58
28,0,29725,Tony Finau,57
28,0,34587,Chan Kim,57
28,0,46414,Aaron Rai,57
28,0,51634,Sahith Theegala,57
32,0,39997,Corey Conners,56
32,0,25900,Lucas Glover,56
32,0,51287,Ryo Hisatsune,56
32,0,39971,Sungjae Im,56
32,0,57900,Chandler Phillips,56
37,0,56630,Akshay Bhatia,55
37,0,51977,Max Greyserman,55
37,0,54628,Lee Hodges,55
37,0,50525,Collin Morikawa,55
37,0,30927,Brendon Todd,55
42,0,34076,Joel Dahmen,54
42,0,57362,Austin Eckroat,54
42,0,27644,Brian Harman,54
42,0,48117,Kurt Kitayama,54
42,0,47993,Denny McCarthy,54
42,0,40006,Erik van Rooyen,54
48,0,34255,Joseph Bramlett,53
48,0,30163,Henrik Norlander,53
48,0,39327,Ben Silverman,53
48,0,27064,Jhonattan Vegas,53
52,0,40026,Daniel Berger,52
52,0,47504,Sam Burns,52
52,0,59143,Mac Meissner,52
55,0,54576,Patrick Fishburn,51
55,0,27349,Alex Noren,51
55,0,49771,J.T. Poston,51
55,0,34256,Andrew Putnam,51
55,0,37275,Sam Ryder,51
55,0,47347,Adam Schenk,51
55,0,51890,Greyson Sigg,51
55,0,39324,J.J. Spaun,51
55,0,54783,Dylan Wu,51
64,0,40058,Zac Blair,50
64,0,34099,Harris English,50
64,0,47988,Nick Hardy,50
64,0,60067,Joe Highsmith,50
64,0,55182,Tom Kim,50
64,0,32839,Hideki Matsuyama,50
64,0,27139,David Skinns,50
71,0,59836,Pierceson Coody,49
71,0,36884,Ben Kohles,49
71,0,47983,Chad Ramey,49
71,0,48867,Matti Schmid,49
71,0,50493,Justin Suh,49
71,0,25493,Nick Taylor,49
71,0,51894,Vince Whaley,49
78,0,54421,Garrick Higgo,48
78,0,29420,Billy Horschel,48
78,0,27936,Martin Laird,48
78,0,32791,K.H. Lee,48
78,0,28237,Rory McIlroy,48
78,0,46340,Alex Smalley,48
84,0,33948,Byeong Hun An,47
84,0,33141,Keegan Bradley,47
84,0,34098,Russell Henley,47
84,0,27129,Luke List,47
84,0,52215,Robert MacIntyre,47
84,0,46441,Robby Shelton,47
84,0,50484,Hayden Springer,47
91,0,52955,Ludvig Ãberg,46
91,0,59095,Chris Gotterup,46
91,0,35310,Lanto Griffin,46
91,0,31646,Emiliano Grillo,46
91,0,40250,Taylor Pendrith,46
91,0,52374,Brandon Wu,46
91,0,45242,Kevin Yu,46
98,0,45522,Christiaan Bezuidenhout,45
98,0,34563,Chesson Hadley,45
98,0,36799,Stephan Jaeger,45
98,0,32757,Patton Kizzire,45
98,0,26596,Ryan Moore,45
103,0,51766,Wyndham Clark,44
103,0,52514,Trace Crowe,44
103,0,28089,Jason Day,44
103,0,30926,Chris Kirk,44
103,0,33204,Shane Lowry,44
103,0,47679,Victor Perez,44
103,0,33448,Justin Thomas,44
110,0,40098,Matt Fitzpatrick,43
110,0,30911,Tommy Fleetwood,43
110,0,39977,Max Homa,43
110,0,23108,Matt Kuchar,43
110,0,36871,Matt NeSmith,43
115,0,33408,Tyson Alexander,42
115,0,22371,Aaron Baddeley,42
115,0,33399,Adam Hadwin,42
115,0,12716,Charley Hoffman,42
115,0,28775,Nate Lashley,42
115,0,36326,David Lipsky,42
115,0,32640,Troy Merritt,42
115,0,24502,Adam Scott,42
115,0,57366,Cameron Young,42
124,0,33653,Thomas Detry,41
124,0,32102,Rickie Fowler,41
124,0,47483,Will Zalatoris,41
127,0,35450,Patrick Cantlay,40
127,0,45157,Cam Davis,40
127,0,29936,Ryan Fox,40
127,0,37378,Min Woo Lee,40
127,0,31323,Gary Woodland,40
132,0,50497,Adrien Dumont de Chassart,39
132,0,59866,Nick Dunlap,39
132,0,33486,Roger Sloan,39
132,0,27214,Kevin Streelman,39
132,0,32333,Kevin Tway,39
137,0,46717,Viktor Hovland,38
137,0,26476,Chez Reavie,38
137,0,38991,Alejandro Tosti,38
140,0,45609,Tyler Duncan,37
140,0,46113,Ryan McCormick,37
140,0,34046,Jordan Spieth,37
140,0,48887,Matt Wallace,37
140,0,48319,Tom Whitney,37
145,0,55708,Hayden Buckley,36
145,0,47420,Jake Knapp,36
145,0,34466,Peter Malnati,36
145,0,47995,Davis Riley,36
145,0,50095,Austin Smotherman,36
145,0,49960,Sepp Straka,36
151,0,48153,Matthieu Pavon,35
152,0,29908,C.T. Pan,34
153,0,47663,Kevin Dougherty,33
153,0,55789,Taylor Montgomery,33
155,0,32070,Rafael Campos,32
155,0,34021,Bud Cauley,32
155,0,32366,Kevin Chappell,32
155,0,60767,Blaine Hale Jr.,32
155,0,48699,Callum Tarren,32
160,0,48084,Wesley Bryan,31
160,0,32367,Jorge Campillo,31
160,0,52372,Cameron Champ,31
160,0,59442,Parker Coody,31
160,0,24024,Zach Johnson,31
160,0,52666,Sami Valimaki,31
166,0,29535,Brice Garnett,30
166,0,22405,Justin Rose,30
168,0,55454,Carl Yuan,29
169,0,56149,Wilson Furr,28
169,0,33413,Ben Martin,28
169,0,27649,Brandt Snedeker,28
169,0,48119,Ben Taylor,28
173,0,34374,Erik Barnes,26
173,0,20229,Stewart Cink,26
173,0,29289,S.Y. Noh,26
173,0,33968,ThorbjÃ¸rn Olesen,26
173,0,25818,Scott Piercy,26
178,0,28420,Ryan Brehm,25
178,0,56762,Will Gordon,25
178,0,52453,Nicolai HÃ¸jgaard,25
178,0,27770,Camilo Villegas,25
178,0,54328,Norman Xiong,25
183,0,29221,Webb Simpson,24
183,0,51600,Jimmy Stanger,24
185,0,66743,Luke Clanton,23
185,0,35879,Kelly Kraft,23
187,0,37212,Paul Barjon,22
187,0,34310,Alexander BjÃ¶rk,22
187,0,47079,Harrison Endycott,22
187,0,29478,Kevin Kisner,22
187,0,23320,Ryan Palmer,22
187,0,27330,Josh Teater,22
193,0,32448,James Hahn,21
194,0,34213,Grayson Murray,20
194,0,63807,Neal Shipley,20
194,0,57364,Michael Thorbjornsen,20
194,0,35617,Martin Trainer,20
198,0,39954,Cody Gribble,18
198,0,24924,Bill Haas,18
198,0,25198,Francesco Molinari,18
201,0,37278,Nicholas Lindheim,17
201,0,47888,Taiga Semikawa,17
203,0,51070,Vincent Norrman,16
204,0,37338,Zecheng Dou,15
204,0,31202,William McGirt,15
204,0,47806,Raul Pereda,15
207,0,24980,Scott Gutschewski,14
208,0,33597,Harry Higgs,13
208,0,33122,Russell Knox,13
208,0,35449,Adam Long,13
208,0,24140,Sean O'Hair,13
212,0,46435,Austin Cook,12
212,0,30692,Scott Stallings,12
214,0,29268,Bronson Burgoon,11
214,0,34363,Tyrrell Hatton,11
216,0,39067,MJ Daffue,10
216,0,46601,Trey Mullinax,10
216,0,47128,Richy Werenski,10
219,0,28259,Sangmoon Bae,9
219,0,24925,Jonathan Byrd,9
219,0,52686,Rasmus Hojgaard,9
219,0,45523,Thriston Lawrence,9
223,0,47959,Bryson DeChambeau,8
