RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,02206,David Toms,34.59,128,370
2,0,01249,John Daly,34.48,40,116
3,0,06373,José María Olazábal,33.73,57,169
4,0,20098,Stuart Appleby,33.45,97,290
5,0,01161,Mark Calcavecchia,33.33,65,195
6,0,01797,Rocco Mediate,32.66,81,248
7,0,20157,Retief Goosen,32.60,59,181
8,0,08793,Tiger Woods,32.56,56,172
9,0,01685,J.L. Lewis,32.18,112,348
10,0,06567,Vijay Singh,32.04,107,334
11,0,01810,Phil Mickelson,31.76,94,296
12,0,09011,David Duval,31.63,68,215
13,0,20572,Rod Pampling,31.54,88,279
13,0,01920,Craig Parry,31.54,88,279
15,0,01024,Billy Andrade,31.48,102,324
15,0,20229,Stewart Cink,31.48,85,270
17,0,01706,Davis Love III,31.14,90,289
18,0,01553,John Huston,30.82,102,331
19,0,24357,K.J. Choi,30.55,95,311
20,0,10912,Craig Perks,30.49,68,223
21,0,23135,Tim Clark,30.48,96,315
22,0,21961,Charles Howell III,30.46,106,348
23,0,21633,Steve Allan,30.25,95,314
24,0,06613,Tommy Tolles,30.09,65,216
25,0,24925,Jonathan Byrd,30.03,97,323
26,0,12680,Shigeki Maruyama,29.69,76,256
27,0,12510,Chad Campbell,29.44,116,394
28,0,22046,Geoff Ogilvy,29.39,77,262
29,0,01475,Donnie Hammond,29.38,62,211
30,0,20634,Peter Lonard,29.25,86,294
31,0,01945,Kenny Perry,29.18,96,329
32,0,24361,Pat Perez,29.13,74,254
33,0,19846,Brian Gay,28.82,117,406
34,0,02246,Duffy Waldorf,28.71,87,303
35,0,22913,John Rollins,28.70,132,460
36,0,08375,Paul Stankowski,28.33,85,300
37,0,20095,Carl Paulson,28.26,91,322
38,0,02239,Scott Verplank,28.22,81,287
39,0,20593,Greg Chalmers,28.04,76,271
40,0,10733,Kent Jones,27.94,107,383
40,0,02002,John Riegger,27.94,95,340
42,0,01926,Steve Pate,27.84,54,194
43,0,01329,Brad Faxon,27.82,74,266
44,0,10885,Robert Allenby,27.79,97,349
45,0,06004,Stephen Ames,27.78,70,252
46,0,01381,Fred Funk,27.68,124,448
47,0,01219,John Cook,27.64,68,246
47,0,10809,Jim Furyk,27.64,76,275
49,0,23541,Ben Crane,27.56,78,283
50,0,23614,Rich Beem,27.53,87,316
51,0,12753,David Morland IV,27.51,63,229
52,0,08537,J.P. Hayes,27.50,66,240
53,0,01948,Tim Petrovic,27.46,81,295
54,0,01707,Steve Lowery,27.41,91,332
55,0,12782,Tim Herron,27.36,84,307
56,0,19881,Robert Damron,27.33,85,311
57,0,12652,Cameron Beckman,27.17,72,265
58,0,01527,Scott Hoch,27.06,59,218
58,0,23621,Rory Sabbatini,27.06,46,170
60,0,12663,Phil Tataurangi,27.04,73,270
61,0,01666,Bernhard Langer,26.92,35,130
62,0,23108,Matt Kuchar,26.91,74,275
62,0,02106,Chris Smith,26.91,88,327
64,0,01361,Dan Forsman,26.88,86,320
65,0,21806,Paul Gow,26.80,93,347
66,0,02101,Joey Sindelar,26.76,99,370
67,0,06621,Joe Durant,26.67,80,300
68,0,06251,Chris DiMarco,26.56,85,320
69,0,02245,Grant Waite,26.55,90,339
70,0,01307,Joel Edwards,26.53,104,392
71,0,23623,Bo Van Pelt,26.52,74,279
72,0,01577,Lee Janzen,26.49,80,302
73,0,01142,Bart Bryant,26.47,72,272
74,0,08123,Jeff Brehaut,26.45,91,344
75,0,20645,John Senden,26.43,74,280
76,0,20436,Garrett Willis,26.39,71,269
77,0,06522,Ernie Els,26.37,53,201
78,0,19824,Craig Barlow,26.36,63,239
79,0,10425,Jay Williamson,26.35,93,353
80,0,21805,Harrison Frazar,26.28,72,274
81,0,10585,Scott McCarron,26.25,79,301
82,0,01619,Skip Kendall,26.20,93,355
83,0,23322,Brett Wetterich,26.16,79,302
84,0,08545,Glen Hnatiuk,26.08,103,395
85,0,11032,Frank Lickliter II,25.95,75,289
86,0,20105,Jeff Gove,25.88,88,340
87,0,23800,Bryce Molder,25.87,67,259
87,0,26289,Boo Weekley,25.87,52,201
89,0,08075,Jerry Kelly,25.86,83,321
90,0,20029,Notah Begay III,25.73,88,342
91,0,06197,Michael Allen,25.69,56,218
92,0,01374,Robin Freeman,25.60,64,250
93,0,01457,Jay Haas,25.58,66,258
94,0,07457,Steve Flesch,25.57,79,309
95,0,01320,Bob Estes,25.55,82,321
95,0,10565,Ian Leggatt,25.55,81,317
97,0,20094,Jonathan Kaye,25.48,79,310
98,0,20502,Michael Long,25.46,69,271
99,0,01723,Andrew Magee,25.39,65,256
100,0,20663,Brenden Pappas,25.38,50,197
101,0,07749,Brett Quigley,25.34,75,296
102,0,01042,Paul Azinger,25.32,39,154
102,0,01941,Tom Pernice Jr.,25.32,80,316
104,0,02104,Jeff Sluman,25.30,105,415
105,0,06573,Brandt Jobe,25.29,87,344
106,0,06515,Shaun Micheel,25.21,89,353
107,0,07721,Pat Bates,25.14,89,354
108,0,10423,Mike Weir,25.09,67,267
109,0,20498,Briny Baird,25.00,98,392
109,0,01226,Fred Couples,25.00,33,132
109,0,23983,Luke Donald,25.00,96,384
109,0,20127,Chris Riley,25.00,92,368
113,0,06527,Steve Stricker,24.84,39,157
114,0,20548,Hidemichi Tanaka,24.72,89,360
115,0,07223,Brian Bateman,24.71,86,348
115,0,10201,Matt Gogel,24.71,63,255
117,0,01378,David Frost,24.54,80,326
118,0,20574,Mathew Goggin,24.53,52,212
119,0,19972,José Coceres,24.50,37,151
120,0,01927,Dennis Paulson,24.46,68,278
121,0,01175,Jim Carter,24.44,77,315
122,0,01098,Jay Don Blake,24.38,88,361
123,0,10117,Bob Heintz,24.26,49,202
124,0,20043,Edward Fryatt,24.20,68,281
125,0,07003,David Berganio Jr.,24.19,75,310
126,0,10649,Tom Scherrer,24.15,78,323
127,0,01388,Robert Gamez,24.07,65,270
128,0,01771,Blaine McCallister,24.00,66,275
129,0,11011,Mike Sposa,23.93,95,397
130,0,23338,David Gossett,23.84,87,365
131,0,23353,J.J. Henry,23.68,94,397
132,0,01887,Mark O'Meara,23.67,40,169
133,0,23903,Stephen Gangluff,23.65,70,296
134,0,01928,Corey Pavin,23.53,64,272
134,0,02133,Craig Stadler,23.53,44,187
136,0,08633,Per-Ulrik Johansson,23.45,68,290
136,0,01766,Billy Mayfair,23.45,72,307
138,0,19817,Michael Muehr,23.44,45,192
139,0,01132,Mark Brooks,23.43,71,303
140,0,08881,Tripp Isenhour,23.41,59,252
140,0,06595,Kevin Sutherland,23.41,59,252
142,0,12660,Jesper Parnevik,23.39,40,171
143,0,01157,Tom Byrum,23.34,67,287
144,0,02170,Hal Sutton,23.29,51,219
145,0,24937,Jess Daley,23.22,62,267
146,0,12645,Brent Geiberger,23.17,73,315
147,0,01313,Steve Elkington,23.11,52,225
148,0,01139,Olin Browne,23.10,94,407
149,0,01677,Tom Lehman,23.08,42,182
150,0,10860,Justin Leonard,23.05,74,321
151,0,12823,Carlos Franco,23.00,92,400
152,0,06350,Bob May,22.96,73,318
153,0,06643,Paul Goydos,22.94,64,279
154,0,06575,Dudley Hart,22.76,56,246
155,0,01968,Nick Price,22.75,53,233
156,0,07867,Woody Austin,22.71,77,339
157,0,23125,Brad Elder,22.69,54,238
158,0,01014,Fulton Allem,22.62,50,221
159,0,01761,Len Mattiace,22.51,86,382
159,0,10457,Frank Nobilo,22.51,79,351
159,0,01938,David Peoples,22.51,86,382
162,0,06036,Scott Dunlap,22.45,55,245
163,0,06332,Neal Lancaster,22.40,71,317
164,0,12388,Michael Clark II,22.38,79,353
165,0,08535,Gary Nicklaus,22.32,50,224
165,0,08553,Lee Porter,22.32,75,336
167,0,02214,Kirk Triplett,22.26,59,265
168,0,06809,Bob Burns,22.19,71,320
169,0,10107,Deane Pappas,22.18,57,257
170,0,02010,Loren Roberts,22.13,81,366
171,0,01035,Tommy Armour III,22.09,57,258
172,0,01724,Jeff Maggert,21.92,57,260
173,0,01599,Steve Jones,21.90,46,210
174,0,23177,Kenneth Staton,21.72,81,373
175,0,22293,Heath Slocum,21.62,72,333
176,0,08931,Glen Day,21.56,94,436
177,0,12826,Paul Claxton,21.54,70,325
178,0,10213,Dicky Pride,21.50,43,200
179,0,06498,Matt Peterson,21.49,72,335
180,0,21259,Jason Hill,21.47,41,191
181,0,02257,Brian Watts,21.43,39,182
182,0,20566,Kaname Yokoo,21.31,52,244
183,0,01185,Brandel Chamblee,21.19,64,302
184,0,06617,Brian Henninger,21.14,52,246
184,0,02322,Richard Zokol,21.14,37,175
186,0,10962,Bradley Hughes,21.13,45,213
187,0,02110,Jerry Smith,21.09,66,313
188,0,08339,Spike McRoy,20.95,44,210
189,0,06012,Greg Kraft,20.75,66,318
190,0,01569,Peter Jacobsen,20.26,47,232
191,0,21209,Sergio Garcia,20.10,39,194
192,0,06078,Esteban Toledo,20.06,63,314
193,0,01203,Russ Cochran,20.00,43,215
194,0,21949,Joe Ogilvie,19.90,39,196
195,0,06315,Pete Jordan,19.80,59,298
196,0,19958,Miguel Angel Jiménez,19.76,33,167
197,0,08993,Franklin Langham,19.69,50,254
198,0,02223,Bob Tway,19.05,60,315
199,0,02099,Scott Simpson,19.00,42,221
200,0,06016,Brad Lardon,18.45,38,206
201,0,01514,Eduardo Herrera,17.96,37,206
202,0,01549,Mike Hulbert,17.61,25,142
