RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,01810,Phil Mickelson,29.05,210,723,-0.124
2,0,06567,Vijay Singh,27.67,290,1048,-0.231
3,0,19825,Darren Clarke,26.69,138,517,-0.188
4,0,25450,Ty Tryon,25.18,143,568,-0.126
5,0,01723,Andrew Magee,24.02,251,1045,-0.151
6,0,23552,Hank Kuehne,23.93,206,861,-0.087
7,0,10107,Deane Pappas,23.86,209,876,-0.201
8,0,01249,John Daly,23.51,138,587,-0.051
9,0,12661,Todd Barranger,23.04,203,881,-0.158
10,0,23621,Rory Sabbatini,22.94,225,981,-0.138
11,0,20574,Mathew Goggin,22.88,227,992,-0.194
12,0,23177,Kenneth Staton,22.84,161,705,-0.155
13,0,01706,Davis Love III,22.79,178,781,-0.197
14,0,21209,Sergio Garcia,22.60,113,500,-0.080
14,0,08375,Paul Stankowski,22.60,172,761,-0.151
16,0,20157,Retief Goosen,22.58,135,598,-0.222
17,0,08337,Mike Heinen,22.27,239,1073,-0.117
18,0,20663,Brenden Pappas,22.13,264,1193,-0.197
19,0,10565,Ian Leggatt,21.98,175,796,-0.086
20,0,06522,Ernie Els,21.92,121,552,-0.215
21,0,08793,Tiger Woods,21.56,149,691,-0.336
22,0,12823,Carlos Franco,21.45,254,1184,-0.240
23,0,10585,Scott McCarron,21.23,169,796,-0.213
24,0,23656,Jason Caron,21.19,178,840,-0.112
25,0,20634,Peter Lonard,21.11,205,971,-0.200
26,0,20098,Stuart Appleby,20.86,190,911,-0.221
27,0,23614,Rich Beem,20.81,159,764,-0.214
28,0,10885,Robert Allenby,20.57,166,807,-0.277
29,0,24502,Adam Scott,20.51,96,468,+0.010
30,0,01945,Kenny Perry,20.35,195,958,-0.123
31,0,21805,Harrison Frazar,20.25,207,1022,-0.184
32,0,06332,Neal Lancaster,20.23,262,1295,-0.214
32,0,23034,Brent Schwarzrock,20.23,140,692,-0.150
34,0,02106,Chris Smith,19.53,199,1019,-0.101
35,0,22295,Darron Stiles,19.41,190,979,-0.147
36,0,12755,Vance Veazey,19.30,144,746,-0.104
37,0,22548,Patrick Sheehan,19.24,233,1211,-0.124
38,0,07867,Woody Austin,19.20,227,1182,-0.247
39,0,20094,Jonathan Kaye,19.18,182,949,-0.225
40,0,12645,Brent Geiberger,19.11,116,607,-0.233
41,0,02206,David Toms,19.01,158,831,-0.228
42,0,24925,Jonathan Byrd,18.90,196,1037,-0.204
43,0,21961,Charles Howell III,18.71,223,1192,-0.143
44,0,07223,Brian Bateman,18.68,147,787,-0.170
44,0,07749,Brett Quigley,18.68,192,1028,-0.224
46,0,22892,Jason Gore,18.49,172,930,-0.163
47,0,06515,Shaun Micheel,18.35,207,1128,-0.174
48,0,12510,Chad Campbell,18.15,198,1091,-0.207
49,0,10912,Craig Perks,18.01,156,866,-0.115
50,0,01226,Fred Couples,17.96,102,568,-0.186
51,0,01707,Steve Lowery,17.87,156,873,-0.192
51,0,25031,Andy Miller,17.87,153,856,-0.209
53,0,23353,J.J. Henry,17.68,213,1205,-0.225
54,0,19824,Craig Barlow,17.60,198,1125,-0.263
55,0,01035,Tommy Armour III,17.52,130,742,-0.208
56,0,12782,Tim Herron,17.36,201,1158,-0.249
57,0,23541,Ben Crane,17.21,178,1034,-0.225
58,0,01941,Tom Pernice Jr.,17.10,198,1158,-0.217
59,0,20572,Rod Pampling,17.00,153,900,-0.229
60,0,22046,Geoff Ogilvy,16.94,154,909,-0.234
61,0,24357,K.J. Choi,16.92,187,1105,-0.070
62,0,02002,John Riegger,16.56,103,622,-0.165
63,0,08123,Jeff Brehaut,16.44,209,1271,-0.258
64,0,26950,John Morgan,16.42,154,938,-0.084
65,0,20645,John Senden,16.35,209,1278,-0.311
66,0,21633,Steve Allan,16.19,102,630,-0.108
67,0,06034,Marco Dawson,16.05,144,897,-0.125
68,0,02223,Bob Tway,15.84,160,1010,-0.263
69,0,20498,Briny Baird,15.74,204,1296,-0.230
70,0,12662,Thomas Levet,15.73,152,966,-0.145
