RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,23614,Rich Beem,37.70,288,764,+0.014
2,0,22046,Geoff Ogilvy,36.63,333,909,-0.138
3,0,10912,Craig Perks,36.49,316,866,-0.089
4,0,22913,John Rollins,36.05,283,785,-0.141
5,0,20436,Garrett Willis,35.86,416,1160,-0.118
6,0,12510,Chad Campbell,35.84,391,1091,-0.174
7,0,23338,David Gossett,35.77,402,1124,-0.102
8,0,01161,Mark Calcavecchia,35.58,327,919,-0.095
9,0,08375,Paul Stankowski,35.48,270,761,-0.074
10,0,10885,Robert Allenby,35.44,286,807,-0.112
10,0,22295,Darron Stiles,35.44,347,979,-0.075
12,0,08123,Jeff Brehaut,35.41,450,1271,-0.120
13,0,24357,K.J. Choi,35.11,388,1105,-0.144
14,0,06621,Joe Durant,35.01,375,1071,-0.107
15,0,21961,Charles Howell III,34.90,416,1192,-0.173
15,0,02206,David Toms,34.90,290,831,-0.062
17,0,20498,Briny Baird,34.88,452,1296,-0.108
18,0,26950,John Morgan,34.75,326,938,-0.052
19,0,06034,Marco Dawson,34.56,310,897,-0.106
20,0,22892,Jason Gore,34.41,320,930,-0.028
21,0,10423,Mike Weir,34.34,249,725,-0.149
22,0,12652,Cameron Beckman,34.21,352,1029,-0.105
23,0,19824,Craig Barlow,34.13,384,1125,-0.070
24,0,20157,Retief Goosen,34.11,204,598,-0.098
25,0,07867,Woody Austin,34.09,403,1182,-0.159
26,0,01388,Robert Gamez,33.82,438,1295,-0.112
27,0,06595,Kevin Sutherland,33.62,308,916,-0.110
28,0,20572,Rod Pampling,33.56,302,900,-0.149
29,0,20568,Anthony Painter,33.53,333,993,-0.111
30,0,06573,Brandt Jobe,33.48,297,887,-0.061
31,0,08633,Per-Ulrik Johansson,33.42,374,1119,-0.107
32,0,06332,Neal Lancaster,33.20,430,1295,-0.070
33,0,21806,Paul Gow,33.11,252,761,-0.107
34,0,20095,Carl Paulson,33.07,412,1246,-0.066
34,0,02106,Chris Smith,33.07,337,1019,-0.006
36,0,20634,Peter Lonard,32.85,319,971,-0.066
37,0,12755,Vance Veazey,32.84,245,746,+0.033
38,0,10585,Scott McCarron,32.79,261,796,-0.080
39,0,12645,Brent Geiberger,32.78,199,607,-0.085
40,0,08725,Tom Gillis,32.76,268,818,-0.034
40,0,12705,Cliff Kresge,32.76,359,1096,-0.117
42,0,06581,David Sutherland,32.74,278,849,-0.122
43,0,20094,Jonathan Kaye,32.67,310,949,-0.045
44,0,23034,Brent Schwarzrock,32.66,226,692,-0.053
45,0,01569,Peter Jacobsen,32.61,272,834,-0.121
46,0,07223,Brian Bateman,32.53,256,787,-0.051
47,0,20593,Greg Chalmers,32.50,378,1163,-0.093
48,0,10733,Kent Jones,32.43,274,845,-0.168
49,0,20098,Stuart Appleby,32.38,295,911,-0.180
50,0,19825,Darren Clarke,32.30,167,517,-0.084
51,0,22548,Patrick Sheehan,32.29,391,1211,-0.107
52,0,01685,J.L. Lewis,32.27,334,1035,-0.036
53,0,12823,Carlos Franco,32.26,382,1184,-0.086
54,0,01945,Kenny Perry,32.25,309,958,-0.133
55,0,01226,Fred Couples,32.22,183,568,-0.213
56,0,21633,Steve Allan,32.06,202,630,+0.040
57,0,08793,Tiger Woods,31.84,220,691,-0.191
58,0,20472,Alex Cejka,31.80,305,959,-0.118
58,0,23621,Rory Sabbatini,31.80,312,981,-0.022
60,0,20121,Todd Fischer,31.79,350,1101,-0.071
61,0,01677,Tom Lehman,31.77,257,809,-0.093
62,0,02170,Hal Sutton,31.67,286,903,-0.185
63,0,10425,Jay Williamson,31.65,351,1109,-0.094
64,0,24925,Jonathan Byrd,31.53,327,1037,-0.095
65,0,07457,Steve Flesch,31.44,398,1266,-0.143
66,0,08075,Jerry Kelly,31.35,343,1094,-0.184
67,0,10860,Justin Leonard,31.33,256,817,-0.160
68,0,12782,Tim Herron,31.26,362,1158,-0.066
69,0,22371,Aaron Baddeley,31.24,234,749,-0.111
70,0,21805,Harrison Frazar,31.21,319,1022,-0.009
70,0,25345,Carl Pettersson,31.21,294,942,-0.143
72,0,25450,Ty Tryon,31.16,177,568,+0.040
73,0,02246,Duffy Waldorf,31.10,293,942,-0.143
74,0,06617,Brian Henninger,31.09,208,669,-0.038
75,0,11011,Mike Sposa,31.07,270,869,-0.119
76,0,23177,Kenneth Staton,31.06,219,705,-0.018
77,0,01707,Steve Lowery,31.04,271,873,-0.026
78,0,10565,Ian Leggatt,31.03,247,796,-0.081
79,0,01042,Paul Azinger,31.00,257,829,-0.093
80,0,01553,John Huston,30.89,270,874,-0.163
81,0,06004,Stephen Ames,30.87,334,1082,-0.186
82,0,23656,Jason Caron,30.83,259,840,+0.046
83,0,02214,Kirk Triplett,30.70,303,987,-0.195
84,0,10809,Jim Furyk,30.66,313,1021,-0.249
85,0,06527,Steve Stricker,30.63,215,702,-0.065
86,0,01766,Billy Mayfair,30.56,349,1142,-0.146
87,0,11032,Frank Lickliter II,30.54,310,1015,-0.161
88,0,06251,Chris DiMarco,30.39,296,974,-0.179
89,0,20645,John Senden,30.36,388,1278,-0.059
90,0,01024,Billy Andrade,30.32,346,1141,-0.147
90,0,20628,Arron Oberholser,30.32,305,1006,-0.089
92,0,22621,Ben Curtis,30.29,242,799,+0.029
93,0,07941,Mike Grob,30.24,293,969,-0.017
94,0,01035,Tommy Armour III,30.19,224,742,-0.049
95,0,01941,Tom Pernice Jr.,30.14,349,1158,-0.103
96,0,20663,Brenden Pappas,30.09,359,1193,-0.039
97,0,23541,Ben Crane,30.08,311,1034,-0.087
98,0,20574,Mathew Goggin,30.04,298,992,+0.037
99,0,21209,Sergio Garcia,30.00,150,500,-0.047
100,0,01723,Andrew Magee,29.95,313,1045,-0.067
101,0,23353,J.J. Henry,29.79,359,1205,-0.064
102,0,01797,Rocco Mediate,29.78,246,826,-0.110
103,0,01577,Lee Janzen,29.77,234,786,-0.115
103,0,06567,Vijay Singh,29.77,312,1048,-0.170
105,0,02002,John Riegger,29.74,185,622,-0.141
106,0,20229,Stewart Cink,29.72,340,1144,-0.126
107,0,25031,Andy Miller,29.67,254,856,-0.004
108,0,23036,Chris Anderson,29.61,310,1047,-0.068
109,0,10213,Dicky Pride,29.58,239,808,-0.167
110,0,01361,Dan Forsman,29.41,327,1112,-0.128
111,0,12662,Thomas Levet,29.40,284,966,-0.158
112,0,01948,Tim Petrovic,29.39,340,1157,-0.182
113,0,07101,Dave Stockton Jr.,29.36,251,855,-0.040
