RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
1,0,26289,Boo Weekley,6,1,5
2,0,25686,Jason Dufner,12,4,8
3,0,24781,Hunter Mahan,14,2,12
4,0,22405,Justin Rose,16,15,1
4,0,20396,Lee Westwood,16,13,3
6,0,26329,Louis Oosthuizen,22,7,15
7,0,27933,John Merrick,23,13,10
8,0,20645,John Senden,27,11,16
9,0,28455,Will Claxton,30,19,11
10,0,29420,Billy Horschel,31,17,14
11,0,25804,Bubba Watson,33,31,2
12,0,08793,Tiger Woods,35,6,29
13,0,32200,Roberto Castro,36,18,18
13,0,26679,Kevin Stadler,36,10,26
15,0,23623,Bo Van Pelt,43,3,40
16,0,33122,Russell Knox,50,44,6
17,0,27330,Josh Teater,54,23,31
18,0,35139,Richard Lee,56,36,20
19,0,24358,Robert Garrigus,59,52,7
20,0,24140,Sean O'Hair,62,41,21
21,0,33141,Keegan Bradley,63,11,52
21,0,20691,Greg Owen,63,46,17
23,0,27770,Camilo Villegas,64,60,4
24,0,34099,Harris English,65,38,27
25,0,23638,Brendon de Jonge,67,59,8
26,0,30110,Kyle Stanley,68,27,41
27,0,27436,Graham DeLaet,69,23,46
28,0,29289,S.Y. Noh,72,39,33
29,0,33419,Cameron Tringale,77,29,48
30,0,24502,Adam Scott,78,28,50
31,0,12716,Charley Hoffman,80,19,61
32,0,22913,John Rollins,81,9,72
33,0,34174,John Huh,82,25,57
34,0,32334,Charlie Beljan,90,34,56
35,0,10809,Jim Furyk,97,74,23
36,0,26596,Ryan Moore,100,39,61
36,0,22293,Heath Slocum,100,76,24
38,0,23353,J.J. Henry,101,79,22
38,0,25572,Graeme McDowell,101,34,67
38,0,06567,Vijay Singh,101,32,69
41,0,26287,Roland Thatcher,105,80,25
42,0,28475,Jeff Overton,106,43,63
42,0,30692,Scott Stallings,106,47,59
44,0,29476,Kyle Reifers,109,76,33
45,0,25834,Daniel Summerhays,110,82,28
46,0,29910,Blake Adams,111,33,78
46,0,23204,Gary Christian,111,69,42
48,0,22621,Ben Curtis,113,100,13
48,0,32102,Rickie Fowler,113,15,98
48,0,27214,Kevin Streelman,113,44,69
51,0,28237,Rory McIlroy,114,54,60
52,0,24924,Bill Haas,115,22,93
53,0,28087,Kris Blanks,117,72,45
54,0,06573,Brandt Jobe,118,8,110
55,0,27095,Nick Watney,122,64,58
56,0,21528,Henrik Stenson,128,41,87
56,0,06527,Steve Stricker,128,109,19
58,0,23788,D.J. Trahan,131,54,77
59,0,24361,Pat Perez,132,36,96
60,0,32698,Bobby Gates,134,49,85
61,0,01724,Jeff Maggert,135,52,83
62,0,27936,Martin Laird,136,47,89
62,0,27060,John Mallinger,136,82,54
64,0,30925,Dustin Johnson,137,56,81
65,0,11123,Chris Couch,138,4,134
66,0,34021,Bud Cauley,140,89,51
67,0,23320,Ryan Palmer,145,51,94
67,0,26476,Chez Reavie,145,72,73
69,0,29221,Webb Simpson,146,114,32
70,0,29518,Brendan Steele,147,58,89
71,0,27644,Brian Harman,148,21,127
72,0,30926,Chris Kirk,149,101,48
73,0,23108,Matt Kuchar,150,64,86
74,0,25818,Scott Piercy,151,69,82
75,0,12510,Chad Campbell,154,115,39
76,0,21209,Sergio Garcia,155,56,99
76,0,08725,Tom Gillis,155,26,129
78,0,23548,Bill Lunde,157,127,30
79,0,24846,Ricky Barnes,158,123,35
80,0,01706,Davis Love III,159,62,97
80,0,25457,Alexandre Rocha,159,115,44
80,0,25892,Steve Wheatcroft,159,90,69
83,0,25240,D.A. Points,160,105,55
84,0,27302,Garth Mulroy,162,67,95
85,0,06036,Scott Dunlap,163,125,38
86,0,20572,Rod Pampling,164,62,102
87,0,02206,David Toms,165,91,74
88,0,26758,David Hearn,166,103,63
88,0,27064,Jhonattan Vegas,166,91,75
90,0,30944,Jason Kokrak,167,91,76
91,0,12782,Tim Herron,168,133,35
92,0,08075,Jerry Kelly,169,85,84
93,0,23541,Ben Crane,172,67,105
93,0,06522,Ernie Els,172,119,53
93,0,01766,Billy Mayfair,172,49,123
96,0,20574,Mathew Goggin,183,146,37
96,0,24024,Zach Johnson,183,82,101
96,0,26331,Charl Schwartzel,183,30,153
99,0,21961,Charles Howell III,185,138,47
100,0,27141,J.B. Holmes,194,80,114
100,0,22046,Geoff Ogilvy,194,61,133
102,0,23135,Tim Clark,202,85,117
102,0,20104,Ken Duke,202,91,111
104,0,20098,Stuart Appleby,204,98,106
105,0,29479,Scott Brown,205,91,114
106,0,25345,Carl Pettersson,213,85,128
107,0,23325,Vaughn Taylor,214,149,65
108,0,20848,Ángel Cabrera,215,74,141
108,0,31323,Gary Woodland,215,91,124
110,0,26951,Johnson Wagner,216,138,78
111,0,24494,Erik Compton,220,66,154
112,0,23983,Luke Donald,221,121,100
113,0,28307,Matt Every,223,155,68
114,0,23718,Nathan Green,224,181,43
114,0,21878,Mark Wilson,224,102,122
116,0,31202,William McGirt,227,162,65
117,0,29926,Danny Lee,230,138,92
118,0,01249,John Daly,232,69,163
119,0,12652,Cameron Beckman,234,145,89
120,0,22582,Kyle Thompson,236,128,108
121,0,20766,Padraig Harrington,237,76,161
122,0,24507,Jason Bohn,242,130,112
123,0,21753,Brian Davis,243,105,138
124,0,10885,Robert Allenby,245,165,80
124,0,26300,Matt Jones,245,136,109
124,0,27963,Chris Stroud,245,105,140
127,0,32366,Kevin Chappell,247,126,121
127,0,27120,Troy Matteson,247,123,124
129,0,25632,Jimmy Walker,250,134,116
130,0,22378,Trevor Immelman,251,112,139
131,0,27556,Ted Potter Jr.,252,110,142
132,0,10213,Dicky Pride,255,142,113
133,0,25396,Kevin Na,256,91,165
133,0,24138,Ian Poulter,256,88,168
135,0,24604,Hunter Haas,259,112,147
136,0,28093,Miguel Angel Carballo,262,156,106
136,0,01797,Rocco Mediate,262,158,104
138,0,24490,George McNeill,263,115,148
139,0,01810,Phil Mickelson,264,144,120
140,0,24357,K.J. Choi,265,128,137
140,0,28308,Troy Kelly,265,119,146
142,0,30750,Tommy Gainey,266,108,158
142,0,27649,Brandt Snedeker,266,134,132
144,0,20623,Gavin Coles,267,148,119
144,0,28089,Jason Day,267,98,169
146,0,28500,Martin Flores,269,143,126
147,0,33120,Mark Anderson,275,146,129
147,0,19970,Robert Karlsson,275,130,145
149,0,30711,Colt Knost,277,115,162
149,0,23800,Bryce Molder,277,174,103
151,0,01116,Michael Bradley,278,190,88
151,0,06251,Chris DiMarco,278,103,175
153,0,21805,Harrison Frazar,281,110,171
154,0,29478,Kevin Kisner,284,130,154
155,0,24940,Edward Loar,285,121,164
156,0,21407,Arjun Atwal,290,161,129
157,0,24925,Jonathan Byrd,292,156,136
158,0,20229,Stewart Cink,294,177,117
159,0,23621,Rory Sabbatini,297,138,159
160,0,27895,Jonas Blixt,303,169,134
