RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
256,0,58168,Davis Thompson,1.55,73077,4716000
256,0,33936,Gunner Wiebe,1.55,10348,666000
258,0,34364,David Law,1.54,60163,3900000
259,0,47846,Pep Angles,1.51,10064,666000
259,0,30163,Henrik Norlander,1.51,613966,40574350
261,0,29479,Scott Brown,1.48,238839,16121350
261,0,34099,Harris English,1.48,305923,20667000
263,0,52096,Adri Arnaus,1.47,143413,9750000
263,0,48098,Sebastian Garcia Rodriguez,1.47,19573,1332000
265,0,29535,Brice Garnett,1.45,579670,40025350
266,0,39201,Nacho Elvira,1.44,20160,1400000
266,0,50223,Ewen Ferguson,1.44,20160,1400000
266,0,23325,Vaughn Taylor,1.44,358473,24941350
266,0,25841,Marc Warren,1.44,20160,1400000
270,0,29954,Robert Dinwiddie,1.43,35656,2500000
270,0,23802,Brad Kennedy,1.43,35656,2500000
270,0,49766,Hank Lebioda,1.43,588984,41213350
270,0,31560,Brian Stuard,1.43,705260,49367350
270,0,45227,Lars Van Meijel,1.43,35656,2500000
275,0,12716,Charley Hoffman,1.42,554475,39175350
276,0,30750,Tommy Gainey,1.41,252536,17957350
277,0,34213,Grayson Murray,1.40,218304,15588000
277,0,51997,Andrew Novak,1.40,513881,36637350
279,0,28125,Josh Geary,1.38,9195,666000
280,0,55893,Sam Stevens,1.36,62198,4590000
281,0,30996,Mark Baldwin,1.35,30198,2232000
281,0,48898,David Carey,1.35,33625,2500000
281,0,01457,Jay Haas,1.35,16185,1199350
281,0,28723,John Parry,1.35,33625,2500000
281,0,39953,Chase Seiffert,1.35,343305,25391350
286,0,45194,Marcus Armitage,1.33,51923,3900000
287,0,26596,Ryan Moore,1.32,282801,21348000
287,0,46405,Sebastian Soderberg,1.32,68780,5216000
289,0,33674,Adrian Meronk,1.31,51000,3900000
290,0,22371,Aaron Baddeley,1.30,199830,15426000
290,0,23983,Luke Donald,1.30,410042,31550000
292,0,36852,Jim Knous,1.29,307059,23753350
292,0,33196,Carlos Pigem,1.29,8584,666000
294,0,33968,Thorbjørn Olesen,1.28,58100,4550000
295,0,54480,Justin De Los Santos,1.27,31763,2500000
296,0,32366,Kevin Chappell,1.25,332336,26687350
296,0,01810,Phil Mickelson,1.25,140608,11266000
296,0,49801,Preston Stanley,1.25,24391,1944000
299,0,37212,Paul Barjon,1.24,436732,35309350
299,0,06643,Paul Goydos,1.24,16800,1350000
299,0,46410,Jamie Rutherford,1.24,31075,2500000
299,0,50493,Justin Suh,1.24,15680,1260000
303,0,30978,Kiradech Aphibarnrat,1.23,299174,24235350
304,0,34362,Laurie Canter,1.22,63471,5200000
304,0,51287,Ryo Hisatsune,1.22,21791,1791000
306,0,24980,Scott Gutschewski,1.20,351321,29279350
306,0,34409,David Lingmerth,1.20,229256,19098000
308,0,54783,Dylan Wu,1.19,382717,32123350
309,0,29939,Fabrizio Zanotti,1.18,46033,3900000
310,0,29268,Bronson Burgoon,1.16,192026,16596000
311,0,24924,Bill Haas,1.14,466497,41078350
312,0,47856,Seth Reeves,1.13,376574,33383350
313,0,24358,Robert Garrigus,1.12,185879,16553350
313,0,36514,Yuki Inamori,1.12,50098,4491000
313,0,52091,Blake Kennedy,1.12,15678,1404000
316,0,22986,Søren Kjeldsen,1.08,7215,666000
317,0,58944,Blake McShea,1.07,14016,1314000
318,0,29289,S.Y. Noh,1.05,291033,27785350
319,0,52583,Sanghun Shin,1.03,18038,1755000
320,0,27649,Brandt Snedeker,1.02,352198,34589350
321,0,46879,Naoyuki Kataoka,1.01,18109,1791000
321,0,36884,Ben Kohles,1.01,309955,30719350
323,0,26499,Rafa Cabrera Bello,.99,107888,10951350
324,0,10381,Curtis Thompson,.98,338509,34679350
325,0,25632,Jimmy Walker,.97,210827,21726000
325,0,47128,Richy Werenski,.97,354791,36407350
327,0,34310,Alexander Björk,.95,37200,3900000
327,0,34255,Joseph Bramlett,.95,409468,42923350
329,0,49022,Yoseop Seo,.94,16575,1755000
329,0,27770,Camilo Villegas,.94,318554,33995350
331,0,47679,Victor Perez,.93,77564,8382000
332,0,47842,Hanbyeol Kim,.92,16185,1755000
333,0,33486,Roger Sloan,.89,388678,43533000
334,0,27974,Sung Kang,.87,359397,41321350
335,0,48084,Wesley Bryan,.86,214572,25058350
336,0,27909,Wil Besseling,.85,38511,4550000
337,0,23623,Bo Van Pelt,.84,161157,19253350
338,0,27139,David Skinns,.81,243143,30053350
339,0,31557,Jim Herman,.80,202105,25391350
340,0,26503,Alfredo Garcia-Heredia,.78,10348,1332000
340,0,33490,Bo Hoag,.78,215072,27605350
340,0,21528,Henrik Stenson,.78,184439,23675350
343,0,55412,Mickey DeMorat,.76,19728,2610000
343,0,19846,Brian Gay,.76,203278,26730000
345,0,47579,Kyle Wilshire,.75,30927,4104000
346,0,35376,Roberto Díaz,.74,19342,2610000
346,0,34607,Francesco Laporta,.74,15355,2066000
348,0,29484,Peter Uihlein,.73,142276,19613350
349,0,30110,Kyle Stanley,.70,188048,26840350
350,0,35104,Tom Lewis,.69,9195,1332000
351,0,24846,Ricky Barnes,.68,83169,12222000
351,0,29772,Michael Lorenzo-Vera,.68,9109,1332000
353,0,33689,Jinichiro Kozuma,.66,50098,7641000
353,0,57944,Andy Ogletree,.66,17234,2610000
355,0,27963,Chris Stroud,.65,95402,14724000
356,0,28938,Justin Harding,.63,41690,6600000
356,0,45540,Jared Wolfe,.63,189112,29927350
358,0,58605,Quade Cummins,.62,15680,2520000
358,0,48929,Santiago Tarrio,.62,8251,1332000
360,0,27140,Justin Walters,.60,7955,1332000
361,0,29936,Ryan Fox,.59,57400,9750000
362,0,46550,Brandon Hagy,.58,261376,45344350
362,0,47056,Rikuya Hoshino,.58,66522,11491000
362,0,54190,Richard Mansell,.58,32525,5650000
362,0,28114,Dawie van der Walt,.58,184972,32069350
366,0,20593,Greg Chalmers,.57,62549,10908000
366,0,52462,Chase Hanna,.57,7548,1332000
368,0,55955,Matthew Jordan,.56,21840,3900000
369,0,26328,Shaun Norris,.55,64647,11779000
369,0,08793,Tiger Woods,.55,43500,7900000
371,0,28679,Fabián Gómez,.51,40401,7866000
371,0,23353,J.J. Henry,.51,41727,8244000
373,0,23481,Marcel Siem,.50,6697,1332000
374,0,26758,David Hearn,.49,66239,13464000
374,0,51491,Brandon Matthews,.49,37589,7632000
376,0,33461,Morgan Hoffmann,.47,34393,7344000
377,0,10809,Jim Furyk,.46,27375,5940000
377,0,35778,Kazuki Higa,.46,19900,4291000
377,0,50323,Minkyu Kim,.46,19598,4255000
380,0,27895,Jonas Blixt,.45,135079,29826000
381,0,35110,Brett Drewitt,.42,121307,29171350
381,0,47989,Sam Horsfield,.42,40048,9549350
381,0,34126,Scott Vincent,.42,18109,4291000
384,0,39436,Joshua Creel,.41,115976,28001350
384,0,26951,Johnson Wagner,.41,35205,8514000
386,0,25686,Jason Dufner,.40,118175,29891350
386,0,34500,Ryosuke Kinoshita,.40,18109,4491000
386,0,45396,Tomoyasu Sugiyama,.40,19900,4941000
389,0,37273,Derek Ernst,.38,25057,6606000
389,0,25240,D.A. Points,.38,45522,12107350
391,0,23541,Ben Crane,.35,40658,11538000
392,0,24490,George McNeill,.34,16800,4914000
392,0,59160,John Pak,.34,28170,8370000
392,0,20645,John Senden,.34,13650,4014000
395,0,52453,Nicolai Hojgaard,.33,35656,10866000
395,0,23788,D.J. Trahan,.33,35292,10728000
397,0,46930,Jaekyeong Lee,.32,17258,5315000
397,0,39327,Ben Silverman,.32,23679,7470000
397,0,08385,Omar Uresti,.32,14910,4680000
400,0,21350,Ryuji Imada,.31,16318,5301000
400,0,27408,Martin Kaymer,.31,19439,6210000
402,0,60004,Jacob Bridgeman,.30,6919,2286000
403,0,20766,Padraig Harrington,.29,37464,12900000
404,0,21407,Arjun Atwal,.28,21150,7643350
405,0,28259,Sangmoon Bae,.25,23357,9497350
406,0,58967,Trevor Werbylo,.22,7807,3492000
407,0,27933,John Merrick,.20,19502,9594000
408,0,26420,Richard Johnson,.18,15725,8892000
409,0,01706,Davis Love III,.15,15048,9900000
410,0,21753,Brian Davis,.12,8177,6858000
411,0,28307,Matt Every,.09,7659,8676000
412,0,26679,Kevin Stadler,.07,7955,12114000
