RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,01810,Phil Mickelson,5784823
2,0,08793,Tiger Woods,5365472
3,0,20229,Stewart Cink,4450270
4,0,01706,Davis Love III,3075092
5,0,01473,Todd Hamilton,3063778
6,0,06251,Chris DiMarco,2971842
7,0,08075,Jerry Kelly,2496222
8,0,07457,Steve Flesch,2461787
9,0,24024,Zach Johnson,2417685
10,0,02239,Scott Verplank,2365592
11,0,01249,John Daly,2359507
12,0,02206,David Toms,2357531
13,0,12510,Chad Campbell,2264985
14,0,01381,Fred Funk,2103731
15,0,01457,Jay Haas,2071626
16,0,01945,Kenny Perry,1952043
17,0,12782,Tim Herron,1727577
18,0,21961,Charles Howell III,1703485
19,0,20094,Jonathan Kaye,1695332
20,0,21959,Ted Purdy,1636876
21,0,23320,Ryan Palmer,1592344
22,0,02214,Kirk Triplett,1566426
23,0,23623,Bo Van Pelt,1553825
24,0,02101,Joey Sindelar,1536881
25,0,10860,Justin Leonard,1531023
26,0,01724,Jeff Maggert,1527884
27,0,07867,Woody Austin,1495980
28,0,02246,Duffy Waldorf,1487912
29,0,01941,Tom Pernice Jr.,1475274
30,0,21805,Harrison Frazar,1446764
31,0,21949,Joe Ogilvie,1443363
32,0,01226,Fred Couples,1396109
33,0,20628,Arron Oberholser,1355433
34,0,01677,Tom Lehman,1343277
35,0,20127,Chris Riley,1292732
36,0,12645,Brent Geiberger,1259779
37,0,11032,Frank Lickliter II,1259234
38,0,01527,Scott Hoch,1239360
39,0,22548,Patrick Sheehan,1234344
40,0,01619,Skip Kendall,1206438
41,0,01948,Tim Petrovic,1193354
42,0,01707,Steve Lowery,1191245
43,0,23325,Vaughn Taylor,1176434
44,0,20498,Briny Baird,1156517
45,0,24925,Jonathan Byrd,1133165
46,0,22293,Heath Slocum,1066837
47,0,01320,Bob Estes,1046064
48,0,23541,Ben Crane,1036958
49,0,01329,Brad Faxon,1016898
50,0,02104,Jeff Sluman,1007635
51,0,02010,Loren Roberts,998677
52,0,02223,Bob Tway,966553
53,0,01142,Bart Bryant,962167
54,0,06621,Joe Durant,952547
55,0,06515,Shaun Micheel,949919
56,0,19881,Robert Damron,933388
57,0,06595,Kevin Sutherland,928760
58,0,07223,Brian Bateman,919255
59,0,25396,Kevin Na,901158
60,0,06197,Michael Allen,882872
61,0,01928,Corey Pavin,881938
62,0,01553,John Huston,874280
63,0,01157,Tom Byrum,873139
64,0,06575,Dudley Hart,854638
65,0,23353,J.J. Henry,848823
66,0,20121,Todd Fischer,847996
67,0,01035,Tommy Armour III,844634
68,0,01577,Lee Janzen,837482
69,0,07749,Brett Quigley,836380
70,0,10201,Matt Gogel,817117
71,0,23552,Hank Kuehne,816889
72,0,24781,Hunter Mahan,813089
73,0,01685,J.L. Lewis,807345
74,0,10585,Scott McCarron,790720
75,0,12652,Cameron Beckman,779189
76,0,22913,John Rollins,737957
77,0,01388,Robert Gamez,725368
78,0,24361,Pat Perez,723724
79,0,01161,Mark Calcavecchia,717876
80,0,06332,Neal Lancaster,701239
81,0,02106,Chris Smith,692785
82,0,10809,Jim Furyk,691675
83,0,01927,Dennis Paulson,677035
84,0,10733,Kent Jones,674909
85,0,10425,Jay Williamson,660038
86,0,19846,Brian Gay,645194
87,0,01024,Billy Andrade,631143
88,0,23497,Tag Ridings,623262
89,0,01042,Paul Azinger,601438
90,0,01139,Olin Browne,597034
91,0,19824,Craig Barlow,595820
92,0,20029,Notah Begay III,583537
93,0,06809,Bob Burns,581421
94,0,24507,Jason Bohn,567930
95,0,12602,Dean Wilson,561340
96,0,25900,Lucas Glover,557454
97,0,01887,Mark O'Meara,543866
98,0,08931,Glen Day,519935
99,0,23108,Matt Kuchar,509257
100,0,01766,Billy Mayfair,503251
101,0,22621,Ben Curtis,500818
102,0,07363,Craig Bowden,494568
103,0,12760,Danny Ellis,490413
104,0,01938,David Peoples,479464
105,0,08123,Jeff Brehaut,448914
106,0,08375,Paul Stankowski,442872
107,0,06527,Steve Stricker,440906
108,0,02002,John Riegger,423263
109,0,01127,Danny Briggs,397606
110,0,12394,Tom Carter,395780
111,0,08339,Spike McRoy,374187
112,0,24290,D.J. Brigman,356943
113,0,01418,Bill Glasson,346030
114,0,08385,Omar Uresti,345797
115,0,25686,Jason Dufner,317770
116,0,01361,Dan Forsman,315540
117,0,20104,Ken Duke,301309
118,0,21878,Mark Wilson,300317
119,0,07721,Pat Bates,299384
120,0,21646,David Branshaw,293617
121,0,02049,Gene Sauers,287151
122,0,22624,Joel Kribel,276862
123,0,01132,Mark Brooks,264076
124,0,08537,J.P. Hayes,260816
125,0,12705,Cliff Kresge,258062
126,0,01797,Rocco Mediate,257692
127,0,26287,Roland Thatcher,247987
128,0,06573,Brandt Jobe,247911
129,0,23307,Roger Tambellini,234164
130,0,01569,Peter Jacobsen,232851
131,0,23614,Rich Beem,230499
132,0,10213,Dicky Pride,230329
133,0,21739,Aaron Barber,229915
134,0,23613,Rich Barcelo,223597
135,0,06581,David Sutherland,216419
136,0,01761,Len Mattiace,213707
137,0,01219,John Cook,210448
138,0,08835,Kris Cox,205171
139,0,01926,Steve Pate,199569
140,0,02099,Scott Simpson,190986
141,0,01261,Jay Delsing,190184
142,0,01203,Russ Cochran,185108
143,0,08337,Mike Heinen,166185
144,0,20436,Garrett Willis,165210
145,0,01771,Blaine McCallister,162700
146,0,21893,Brian Kortan,159939
147,0,06613,Tommy Tolles,151852
148,0,01374,Robin Freeman,144000
149,0,02133,Craig Stadler,137475
150,0,01823,Larry Mize,136020
151,0,07939,Dan Olsen,135731
152,0,06214,Guy Boros,130783
153,0,01306,David Edwards,123681
154,0,09011,David Duval,121044
155,0,01175,Jim Carter,111105
156,0,01116,Michael Bradley,106336
157,0,02170,Hal Sutton,103698
158,0,12388,Michael Clark II,101639
159,0,11123,Chris Couch,100283
160,0,08881,Tripp Isenhour,90699
161,0,01307,Joel Edwards,83572
162,0,01385,Jim Gallagher Jr.,82385
163,0,02294,Willie Wood,78937
164,0,07013,Wes Short Jr.,75536
165,0,06090,Jim McGovern,72377
166,0,20095,Carl Paulson,70088
167,0,01475,Donnie Hammond,65024
168,0,07941,Mike Grob,60103
169,0,06034,Marco Dawson,59550
170,0,02230,Stan Utley,45610
171,0,02131,Mike Springer,44616
