RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
86,0,01150,George Burns,177,92,85
87,0,02167,Mike Sullivan,178,49,129
88,0,02196,Robert Thompson,179,125,54
89,0,02223,Bob Tway,180,59,121
90,0,01200,Keith Clearwater,181,123,58
90,0,02099,Scott Simpson,181,107,74
92,0,02267,D.A. Weibring,187,61,126
93,0,01313,Steve Elkington,190,112,78
93,0,01499,Mark Hayes,190,118,72
93,0,02016,Bill Rogers,190,80,110
96,0,01468,Gary Hallberg,191,78,113
97,0,01168,David Canipe,192,130,62
97,0,01197,Bobby Clampett,192,56,136
99,0,01219,John Cook,193,93,100
100,0,02111,Mike Smith,197,106,91
101,0,01599,Steve Jones,204,87,117
101,0,01891,David Ogrin,204,133,71
103,0,02303,Robert Wrenn,206,87,119
104,0,01303,Bob Eastwood,207,142,65
104,0,01346,Ed Fiori,207,150,57
106,0,01282,Trevor Dodds,209,112,97
107,0,01096,Phil Blackmar,212,78,134
107,0,01355,Raymond Floyd,212,133,79
109,0,01175,Jim Carter,213,91,122
110,0,02118,J.C. Snead,215,116,99
111,0,01006,John Adams,216,104,112
111,0,02010,Loren Roberts,216,126,90
113,0,01469,Dan Halldorson,218,166,52
113,0,02126,Bruce Soulsby,218,150,68
115,0,01892,Aki Ohmachi,219,95,124
116,0,01782,Mike McCullough,224,110,114
116,0,01928,Corey Pavin,224,114,110
118,0,01701,Bob Lohr,227,138,89
119,0,02007,Larry Rinker,228,108,120
120,0,02279,Mark Wiebe,229,85,144
121,0,01715,Mark Lye,231,182,49
122,0,01436,David Graham,232,75,157
123,0,01877,Tim Norris,234,154,80
124,0,01261,Jay Delsing,240,133,107
125,0,01952,Billy Pierot,244,148,96
126,0,01385,Jim Gallagher Jr.,246,101,145
127,0,01129,Bill Britton,247,145,102
127,0,02239,Scott Verplank,247,124,123
129,0,01522,Lon Hinkle,250,108,142
130,0,02041,Bill Sander,252,104,148
131,0,01448,Tony Grimes,256,101,155
132,0,01851,Bob Murphy,257,99,158
132,0,02244,Fred Wadsworth,257,93,164
134,0,01687,Jeff Lewis,259,99,160
135,0,01446,Brad Greer,260,101,159
135,0,01513,Denny Hepler,260,80,180
137,0,01061,Ray Barr Jr.,263,157,106
137,0,01329,Brad Faxon,263,130,133
137,0,01878,Andy North,263,120,143
140,0,01278,Andy Dillard,264,160,104
141,0,01284,Mike Donald,267,117,150
142,0,02160,Ron Streck,271,155,116
143,0,01248,Rick Dalpos,275,126,149
144,0,01179,Antonio Cerda,277,149,128
144,0,01943,Chris Perry,277,159,118
146,0,01425,Ernie Gonzalez,281,110,171
147,0,01392,Tom Garner,282,145,137
147,0,02229,Brett Upper,282,155,127
149,0,01414,Bob Gilder,285,138,147
149,0,01639,Kenny Knox,285,119,166
151,0,01938,David Peoples,290,158,132
152,0,01310,Dave Eichelberger,292,152,140
153,0,01557,John Inman,293,142,151
153,0,02002,John Riegger,293,120,173
155,0,01037,Dewey Arnette,294,141,153
156,0,02148,Ray Stewart,297,144,153
157,0,01648,Billy Kratzert,299,169,130
158,0,02090,Tom Sieckmann,300,133,167
159,0,01871,Mike Nicolette,302,167,135
160,0,01331,Rick Fehr,305,130,175
160,0,01571,Barry Jaeckel,305,174,131
162,0,01103,Charles Bolling,306,161,145
162,0,01214,Frank Conner,306,168,138
164,0,02287,Jim Wilson,307,126,181
165,0,01039,Perry Arthur,312,137,175
166,0,01196,Brian Claar,314,173,141
167,0,02098,Jim Simons,316,153,163
168,0,01443,Hubert Green,317,140,177
169,0,02294,Willie Wood,319,180,139
170,0,01641,Gary Koch,322,170,152
171,0,01501,Vance Heafner,327,171,156
172,0,01949,Mark Pfeil,331,162,169
173,0,01077,Mike Bender,336,171,165
174,0,02201,Jim Thorpe,337,176,161
175,0,01323,Brad Fabel,338,176,162
176,0,01654,Gary Krueger,345,175,170
177,0,01495,Morris Hatalsky,347,164,183
177,0,01534,John Horne,347,163,184
179,0,01132,Mark Brooks,351,183,168
179,0,01676,Ted Lehmann,351,164,187
181,0,01162,Rex Caldwell,353,179,174
182,0,01861,Jim Nelford,354,176,178
183,0,01790,Pat McGowan,357,185,172
184,0,01526,David Hobby,359,180,179
185,0,01584,Doug Johnson,366,184,182
186,0,01593,Philip Jonas,372,186,186
186,0,02152,Dave Stockton,372,187,185
188,0,01095,Woody Blackburn,375,187,188
