RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,11032,Frank Lickliter II,72.3,47,65,-7.00
2,0,22378,Trevor Immelman,65.7,23,35,-3.00
3,0,10423,Mike Weir,63.6,28,44,-6.00
4,0,24507,Jason Bohn,63.3,19,30,-5.00
4,0,01157,Tom Byrum,63.3,19,30,-3.00
6,0,22293,Heath Slocum,61.0,25,41,-6.00
7,0,19972,José Coceres,60.9,14,23,-1.00
8,0,01724,Jeff Maggert,60.8,31,51,+1.00
9,0,12652,Cameron Beckman,60.0,39,65,-10.00
9,0,01381,Fred Funk,60.0,15,25,-4.00
9,0,01388,Robert Gamez,60.0,30,50,-3.00
12,0,01577,Lee Janzen,59.2,29,49,-7.00
12,0,06527,Steve Stricker,59.2,29,49,-5.00
14,0,20378,Mathias Grönberg,58.5,48,82,-11.00
15,0,27770,Camilo Villegas,58.1,25,43,-3.00
16,0,06373,José María Olazábal,57.9,22,38,-5.00
17,0,02104,Jeff Sluman,57.8,26,45,E
18,0,07223,Brian Bateman,57.5,23,40,-5.00
19,0,26596,Ryan Moore,57.1,32,56,-5.00
20,0,20229,Stewart Cink,56.9,29,51,-5.00
21,0,21209,Sergio Garcia,56.8,21,37,-3.00
22,0,24924,Bill Haas,56.7,38,67,-4.00
23,0,26881,Jarrod Lyle,56.2,41,73,-12.00
24,0,01948,Tim Petrovic,56.0,47,84,-13.00
25,0,28475,Jeff Overton,55.9,19,34,-5.00
26,0,22405,Justin Rose,55.6,15,27,-4.00
27,0,25686,Jason Dufner,55.1,38,69,-8.00
27,0,25892,Steve Wheatcroft,55.1,27,49,-2.00
29,0,26289,Boo Weekley,54.9,28,51,-4.00
30,0,29476,Kyle Reifers,54.7,29,53,-6.00
31,0,23613,Rich Barcelo,54.5,36,66,-5.00
32,0,10809,Jim Furyk,53.8,14,26,-2.00
33,0,21633,Steve Allan,53.7,29,54,-8.00
33,0,29718,Anthony Kim,53.7,29,54,-6.00
33,0,25804,Bubba Watson,53.7,22,41,-6.00
36,0,01035,Tommy Armour III,53.6,30,56,-2.00
36,0,07457,Steve Flesch,53.6,37,69,-8.00
38,0,27649,Brandt Snedeker,53.4,39,73,-8.00
39,0,20472,Alex Cejka,53.2,25,47,-4.00
40,0,07867,Woody Austin,53.1,34,64,-6.00
41,0,23638,Brendon de Jonge,52.9,36,68,-9.00
41,0,25900,Lucas Glover,52.9,36,68,-5.00
43,0,27095,Nick Watney,52.8,28,53,-6.00
44,0,23718,Nathan Green,52.6,41,78,-3.00
44,0,23623,Bo Van Pelt,52.6,51,97,-14.00
46,0,02246,Duffy Waldorf,52.5,31,59,-3.00
47,0,25345,Carl Pettersson,52.4,44,84,-9.00
48,0,01945,Kenny Perry,51.9,27,52,-2.00
49,0,23349,Charles Warren,51.8,43,83,-13.00
50,0,24140,Sean O'Hair,51.6,32,62,-9.00
51,0,28158,Steve Marino,51.4,36,70,-10.00
51,0,08375,Paul Stankowski,51.4,18,35,-5.00
53,0,06004,Stephen Ames,51.2,21,41,-3.00
54,0,08881,Tripp Isenhour,51.1,24,47,-3.00
55,0,24357,K.J. Choi,51.0,25,49,-5.00
56,0,21805,Harrison Frazar,50.7,35,69,-9.00
56,0,28486,Michael Putnam,50.7,36,71,-5.00
56,0,06595,Kevin Sutherland,50.7,35,69,-5.00
59,0,22892,Jason Gore,50.6,39,77,-4.00
59,0,21949,Joe Ogilvie,50.6,40,79,-10.00
61,0,10885,Robert Allenby,50.0,23,46,-6.00
61,0,01024,Billy Andrade,50.0,25,50,-3.00
61,0,08123,Jeff Brehaut,50.0,13,26,-1.00
61,0,20623,Gavin Coles,50.0,25,50,-7.00
61,0,01320,Bob Estes,50.0,29,58,-9.00
61,0,10733,Kent Jones,50.0,34,68,-8.00
61,0,07547,Craig Kanada,50.0,38,76,-7.00
61,0,27120,Troy Matteson,50.0,30,60,-1.00
61,0,24449,Parker McLachlin,50.0,36,72,-11.00
61,0,01810,Phil Mickelson,50.0,14,28,-5.00
61,0,01941,Tom Pernice Jr.,50.0,32,64,-5.00
61,0,24502,Adam Scott,50.0,19,38,E
61,0,02101,Joey Sindelar,50.0,28,56,-7.00
74,0,06515,Shaun Micheel,49.1,28,57,-5.00
75,0,23353,J.J. Henry,49.0,25,51,-6.00
75,0,02206,David Toms,49.0,25,51,-7.00
77,0,23325,Vaughn Taylor,48.9,23,47,-6.00
78,0,24290,D.J. Brigman,48.8,21,43,-2.00
78,0,01797,Rocco Mediate,48.8,21,43,-8.00
78,0,27963,Chris Stroud,48.8,21,43,E
81,0,01677,Tom Lehman,48.7,19,39,+2.00
82,0,20105,Jeff Gove,48.6,36,74,-4.00
83,0,19824,Craig Barlow,48.4,15,31,+2.00
83,0,24925,Jonathan Byrd,48.4,30,62,-10.00
85,0,01707,Steve Lowery,48.3,28,58,-5.00
86,0,12705,Cliff Kresge,48.1,37,77,-2.00
86,0,20382,Stephen Leaney,48.1,25,52,-3.00
86,0,23621,Rory Sabbatini,48.1,26,54,-3.00
89,0,01142,Bart Bryant,48.0,24,50,-1.00
90,0,06643,Paul Goydos,47.8,11,23,-2.00
90,0,21470,Daisuke Maruyama,47.8,22,46,-7.00
90,0,26679,Kevin Stadler,47.8,33,69,-9.00
93,0,20098,Stuart Appleby,47.6,20,42,-6.00
94,0,01249,John Daly,47.5,19,40,-3.00
94,0,10117,Bob Heintz,47.5,29,61,-6.00
94,0,10213,Dicky Pride,47.5,29,61,-4.00
97,0,06621,Joe Durant,47.4,18,38,+1.00
97,0,01928,Corey Pavin,47.4,18,38,-4.00
99,0,20574,Mathew Goggin,47.3,26,55,-5.00
99,0,24490,George McNeill,47.3,35,74,-6.00
101,0,12680,Shigeki Maruyama,47.0,31,66,-6.00
102,0,21753,Brian Davis,46.9,23,49,-9.00
102,0,08931,Glen Day,46.9,23,49,-4.00
102,0,20634,Peter Lonard,46.9,30,64,-1.00
102,0,27933,John Merrick,46.9,30,64,+1.00
106,0,25396,Kevin Na,46.8,29,62,-4.00
107,0,20572,Rod Pampling,46.7,28,60,-3.00
108,0,12195,Tom Johnson,46.6,27,58,-5.00
109,0,23983,Luke Donald,46.4,13,28,-3.00
110,0,01161,Mark Calcavecchia,46.3,31,67,-9.00
110,0,20766,Padraig Harrington,46.3,19,41,-3.00
110,0,12660,Jesper Parnevik,46.3,25,54,-3.00
110,0,12714,Chris Tidland,46.3,25,54,-2.00
114,0,22913,John Rollins,45.9,34,74,-6.00
115,0,23800,Bryce Molder,45.8,22,48,-3.00
116,0,23497,Tag Ridings,45.7,21,46,-5.00
117,0,23320,Ryan Palmer,45.6,26,57,-2.00
118,0,02036,Jim Rutledge,45.5,20,44,-3.00
118,0,21660,Jason Schultz,45.5,25,55,-2.00
120,0,11123,Chris Couch,45.2,28,62,-6.00
121,0,25273,Andrew Buckle,45.1,23,51,-2.00
121,0,21731,Freddie Jacobson,45.1,23,51,-3.00
123,0,01766,Billy Mayfair,44.7,21,47,-2.00
124,0,12510,Chad Campbell,44.4,24,54,-2.00
124,0,20859,Anders Hansen,44.4,8,18,E
124,0,24024,Zach Johnson,44.4,12,27,-6.00
124,0,22295,Darron Stiles,44.4,20,45,-5.00
128,0,12782,Tim Herron,44.3,27,61,-7.00
129,0,20850,Daniel Chopra,44.2,38,86,-14.00
130,0,06522,Ernie Els,44.0,11,25,-1.00
131,0,21961,Charles Howell III,43.9,29,66,-6.00
132,0,23322,Brett Wetterich,43.8,21,48,+1.00
132,0,21878,Mark Wilson,43.8,21,48,-4.00
134,0,23048,Eric Axley,43.6,34,78,-6.00
134,0,12716,Charley Hoffman,43.6,34,78,-5.00
136,0,01706,Davis Love III,43.5,20,46,-2.00
136,0,24912,Will MacKenzie,43.5,27,62,-1.00
138,0,07749,Brett Quigley,43.3,26,60,-1.00
139,0,06034,Marco Dawson,43.1,22,51,-5.00
140,0,20498,Briny Baird,43.0,37,86,-7.00
140,0,24358,Robert Garrigus,43.0,34,79,-1.00
142,0,23108,Matt Kuchar,42.9,21,49,-4.00
142,0,20645,John Senden,42.9,27,63,-3.00
144,0,08537,J.P. Hayes,42.6,26,61,-5.00
144,0,08075,Jerry Kelly,42.6,20,47,-7.00
144,0,26951,Johnson Wagner,42.6,26,61,-4.00
147,0,23135,Tim Clark,42.5,17,40,-5.00
148,0,21959,Ted Purdy,42.4,28,66,-7.00
149,0,25190,Jeff Quinney,41.9,26,62,-5.00
149,0,24457,Jaco Van Zyl,41.9,13,31,+1.00
151,0,27702,Matt Hendrix,41.3,19,46,-2.00
151,0,21350,Ryuji Imada,41.3,33,80,-3.00
151,0,10860,Justin Leonard,41.3,19,46,+1.00
151,0,26882,Michael Sim,41.3,19,46,-1.00
155,0,20433,Mark Hensby,40.7,24,59,-3.00
155,0,24361,Pat Perez,40.7,22,54,-5.00
155,0,08793,Tiger Woods,40.7,11,27,-2.00
158,0,24980,Scott Gutschewski,40.4,19,47,-5.00
158,0,01473,Todd Hamilton,40.4,23,57,+1.00
160,0,23614,Rich Beem,40.0,14,35,-1.00
160,0,20691,Greg Owen,40.0,26,65,-1.00
160,0,02239,Scott Verplank,40.0,12,30,-1.00
163,0,22806,Doug LaBelle II,39.5,17,43,-1.00
164,0,20104,Ken Duke,39.3,24,61,-5.00
165,0,23788,D.J. Trahan,39.1,25,64,-2.00
166,0,02223,Bob Tway,38.7,29,75,-9.00
167,0,27060,John Mallinger,38.5,20,52,-3.00
168,0,26360,Bubba Dickerson,38.2,13,34,-3.00
169,0,19846,Brian Gay,37.8,17,45,-3.00
169,0,06567,Vijay Singh,37.8,28,74,-9.00
171,0,21806,Paul Gow,37.5,15,40,-1.00
171,0,21528,Henrik Stenson,37.5,9,24,+1.00
173,0,22212,Craig Lile,37.1,23,62,-7.00
174,0,06197,Michael Allen,36.2,21,58,-1.00
175,0,07363,Craig Bowden,35.9,14,39,-7.00
176,0,21646,David Branshaw,35.6,21,59,E
177,0,12602,Dean Wilson,35.1,20,57,-6.00
178,0,20127,Chris Riley,34.8,8,23,E
179,0,02214,Kirk Triplett,34.6,18,52,E
180,0,22046,Geoff Ogilvy,34.2,13,38,-1.00
181,0,23933,Michael Boyd,33.3,11,33,-2.00
181,0,24781,Hunter Mahan,33.3,15,45,E
181,0,20628,Arron Oberholser,33.3,14,42,-2.00
184,0,20160,Charlie Wi,32.8,19,58,-5.00
185,0,26420,Richard Johnson,32.7,17,52,-2.00
186,0,10425,Jay Williamson,32.1,9,28,-2.00
187,0,06251,Chris DiMarco,31.7,20,63,-4.00
187,0,27141,J.B. Holmes,31.7,13,41,-2.00
189,0,01132,Mark Brooks,31.6,6,19,-1.00
189,0,22621,Ben Curtis,31.6,12,38,-4.00
189,0,22348,Nick O'Hern,31.6,12,38,-3.00
192,0,22371,Aaron Baddeley,30.6,11,36,-2.00
193,0,20157,Retief Goosen,30.3,10,33,-1.00
194,0,19803,Ryan Armour,29.8,17,57,-4.00
195,0,24138,Ian Poulter,26.7,8,30,E
196,0,01313,Steve Elkington,23.5,8,34,-2.00
