RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,30925,Dustin Johnson,3.94,414,105
2,0,25364,Paul Casey,3.95,933,236
2,0,27129,Luke List,3.95,692,175
2,0,36699,Patrick Rodgers,3.95,1014,257
2,0,27649,Brandt Snedeker,3.95,600,152
6,0,22405,Justin Rose,3.96,729,184
6,0,31323,Gary Woodland,3.96,1299,328
8,0,28089,Jason Day,3.97,683,172
8,0,35879,Kelly Kraft,3.97,567,143
8,0,29461,Jamie Lovemark,3.97,1009,254
11,0,32618,Rhein Gibson,3.98,705,177
11,0,34098,Russell Henley,3.98,1126,283
11,0,24024,Zach Johnson,3.98,1098,276
11,0,36689,Brooks Koepka,3.98,823,207
11,0,33410,Andrew Landry,3.98,697,175
11,0,26951,Johnson Wagner,3.98,1276,321
17,0,20098,Stuart Appleby,3.99,1408,353
17,0,32200,Roberto Castro,3.99,1341,336
17,0,20472,Alex Cejka,3.99,889,223
17,0,20157,Retief Goosen,3.99,667,167
17,0,31646,Emiliano Grillo,3.99,1641,411
17,0,29420,Billy Horschel,3.99,722,181
17,0,34174,John Huh,3.99,1234,309
17,0,28237,Rory McIlroy,3.99,579,145
17,0,22046,Geoff Ogilvy,3.99,846,212
17,0,26329,Louis Oosthuizen,3.99,695,174
17,0,35732,Wes Roach,3.99,738,185
17,0,34046,Jordan Spieth,3.99,554,139
17,0,34264,Hudson Swafford,3.99,1441,361
30,0,29974,Branden Grace,4.00,885,221
30,0,27644,Brian Harman,4.00,1555,389
30,0,37455,Si Woo Kim,4.00,1563,391
30,0,35300,Andrew Loupe,4.00,893,223
30,0,31202,William McGirt,4.00,1512,378
30,0,23320,Ryan Palmer,4.00,1371,343
30,0,26476,Chez Reavie,4.00,1092,273
30,0,26331,Charl Schwartzel,4.00,839,210
30,0,31560,Brian Stuard,4.00,953,238
30,0,25349,Tim Wilkinson,4.00,811,203
40,0,24846,Ricky Barnes,4.01,1283,320
40,0,40026,Daniel Berger,4.01,1232,307
40,0,20766,Padraig Harrington,4.01,774,193
40,0,26758,David Hearn,4.01,1039,259
40,0,21961,Charles Howell III,4.01,1278,319
40,0,46440,Smylie Kaufman,4.01,1059,264
40,0,31420,Anirban Lahiri,4.01,854,213
40,0,26851,Marc Leishman,4.01,1369,341
40,0,27466,Spencer Levin,4.01,1413,352
40,0,34409,David Lingmerth,4.01,1244,310
40,0,32839,Hideki Matsuyama,4.01,746,186
40,0,24140,Sean O'Hair,4.01,1468,366
40,0,35451,Scott Pinckney,4.01,1270,317
40,0,25240,D.A. Points,4.01,734,183
40,0,34360,Patrick Reed,4.01,1247,311
40,0,29223,Sam Saunders,4.01,725,181
40,0,27064,Jhonattan Vegas,4.01,1243,310
40,0,25632,Jimmy Walker,4.01,1031,257
40,0,34265,Will Wilcox,4.01,1075,268
59,0,22371,Aaron Baddeley,4.02,1078,268
59,0,24358,Robert Garrigus,4.02,1181,294
59,0,25900,Lucas Glover,4.02,900,224
59,0,22892,Jason Gore,4.02,1044,260
59,0,33461,Morgan Hoffmann,4.02,346,86
59,0,36801,Mark Hubbard,4.02,1105,275
59,0,32640,Troy Merritt,4.02,1384,344
59,0,29289,S.Y. Noh,4.02,1195,297
59,0,33418,Shawn Stefani,4.02,1255,312
59,0,25493,Nick Taylor,4.02,1040,259
69,0,29745,Tyler Aldridge,4.03,834,207
69,0,35545,Blayne Barber,4.03,1246,309
69,0,24357,K.J. Choi,4.03,624,155
69,0,20229,Stewart Cink,4.03,1128,280
69,0,23541,Ben Crane,4.03,1100,273
69,0,23983,Luke Donald,4.03,1238,307
69,0,27141,J.B. Holmes,4.03,1230,305
69,0,29222,Billy Hurley III,4.03,818,203
69,0,39975,Michael Kim,4.03,1279,317
69,0,30926,Chris Kirk,4.03,1417,352
69,0,33122,Russell Knox,4.03,1272,316
69,0,27936,Martin Laird,4.03,935,232
69,0,25396,Kevin Na,4.03,1374,341
69,0,20645,John Senden,4.03,1384,343
69,0,30110,Kyle Stanley,4.03,1468,364
69,0,26289,Boo Weekley,4.03,1397,347
85,0,33141,Keegan Bradley,4.04,1168,289
85,0,12510,Chad Campbell,4.04,1151,285
85,0,25686,Jason Dufner,4.04,1576,390
85,0,37273,Derek Ernst,4.04,995,246
85,0,31416,Derek Fathauer,4.04,1286,318
85,0,33399,Adam Hadwin,4.04,1243,308
85,0,30944,Jason Kokrak,4.04,1180,292
85,0,33204,Shane Lowry,4.04,626,155
85,0,24490,George McNeill,4.04,481,119
