RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL EARLY ROUNDS
58,0,23320,Ryan Palmer,70.45,2959,42
60,0,29518,Brendan Steele,70.46,2889,41
61,0,24357,K.J. Choi,70.47,2114,30
62,0,31646,Emiliano Grillo,70.48,3665,52
63,0,20229,Stewart Cink,70.49,2608,37
63,0,34099,Harris English,70.49,3736,53
63,0,25493,Nick Taylor,70.49,2749,39
66,0,22371,Aaron Baddeley,70.50,3384,48
66,0,20766,Padraig Harrington,70.50,2115,30
66,0,32150,Michael Thompson,70.50,2538,36
66,0,26289,Boo Weekley,70.50,3243,46
70,0,29725,Tony Finau,70.51,3314,47
70,0,30926,Chris Kirk,70.51,3314,47
70,0,25818,Scott Piercy,70.51,3032,43
73,0,25834,Daniel Summerhays,70.52,3667,52
74,0,27974,Sung Kang,70.53,3033,43
75,0,27466,Spencer Levin,70.56,3669,52
76,0,33410,Andrew Landry,70.57,1976,28
77,0,23541,Ben Crane,70.58,2541,36
78,0,25198,Francesco Molinari,70.59,2259,32
79,0,29223,Sam Saunders,70.61,2189,31
80,0,26300,Matt Jones,70.63,3037,43
81,0,30944,Jason Kokrak,70.64,3532,50
82,0,29222,Billy Hurley III,70.65,2402,34
82,0,34409,David Lingmerth,70.65,3038,43
84,0,35545,Blayne Barber,70.66,2897,41
84,0,24358,Robert Garrigus,70.66,2685,38
86,0,29476,Kyle Reifers,70.67,4028,57
87,0,25804,Bubba Watson,70.68,2615,37
88,0,32640,Troy Merritt,70.69,2969,42
89,0,34098,Russell Henley,70.71,2475,35
90,0,40026,Daniel Berger,70.73,3395,48
90,0,21731,Freddie Jacobson,70.73,2900,41
92,0,32618,Rhein Gibson,70.74,1910,27
92,0,08075,Jerry Kelly,70.74,2476,35
94,0,29478,Kevin Kisner,70.75,3396,48
95,0,23800,Bryce Molder,70.76,2689,38
95,0,21878,Mark Wilson,70.76,2618,37
97,0,29289,S.Y. Noh,70.77,3043,43
98,0,29221,Webb Simpson,70.78,2548,36
99,0,26596,Ryan Moore,70.79,2336,33
100,0,39975,Michael Kim,70.80,3611,51
101,0,33413,Ben Martin,70.81,3682,52
101,0,30692,Scott Stallings,70.81,2620,37
103,0,27963,Chris Stroud,70.82,3187,45
104,0,32102,Rickie Fowler,70.83,2054,29
105,0,29479,Scott Brown,70.86,2976,42
105,0,30110,Kyle Stanley,70.86,3472,49
107,0,35539,Luke Guthrie,70.87,2126,30
108,0,46440,Smylie Kaufman,70.88,2977,42
109,0,27214,Kevin Streelman,70.90,2978,42
110,0,25720,Chad Collins,70.91,3049,43
111,0,27895,Jonas Blixt,70.92,2766,39
112,0,29485,Brett Stegmaier,70.93,3192,45
113,0,28475,Jeff Overton,70.94,2483,35
113,0,02206,David Toms,70.94,2270,32
115,0,23638,Brendon de Jonge,70.95,3051,43
116,0,34563,Chesson Hadley,70.97,2697,38
116,0,35532,Tom Hoge,70.97,2768,39
118,0,36801,Mark Hubbard,70.98,3549,50
118,0,35451,Scott Pinckney,70.98,3194,45
120,0,12716,Charley Hoffman,71.00,2911,41
120,0,27141,J.B. Holmes,71.00,2840,40
122,0,29745,Tyler Aldridge,71.02,2912,41
123,0,27436,Graham DeLaet,71.03,2131,30
123,0,22046,Geoff Ogilvy,71.03,2273,32
125,0,30163,Henrik Norlander,71.05,2842,40
126,0,31557,Jim Herman,71.08,3412,48
126,0,33204,Shane Lowry,71.08,1777,25
128,0,25240,D.A. Points,71.11,1920,27
129,0,22892,Jason Gore,71.12,2916,41
130,0,30711,Colt Knost,71.15,3273,46
131,0,28132,Tyrone Van Aswegen,71.16,3558,50
132,0,32366,Kevin Chappell,71.17,2989,42
132,0,28679,Fabián Gómez,71.17,3345,47
132,0,24490,George McNeill,71.17,1708,24
135,0,35300,Andrew Loupe,71.18,2705,38
136,0,34265,Will Wilcox,71.19,2563,36
137,0,24912,Will MacKenzie,71.20,2919,41
138,0,24461,Thomas Aiken,71.21,2706,38
138,0,23983,Luke Donald,71.21,2991,42
138,0,23325,Vaughn Taylor,71.21,2777,39
141,0,33448,Justin Thomas,71.23,3348,47
142,0,37273,Derek Ernst,71.25,2280,32
143,0,34262,Jon Curran,71.29,3921,55
143,0,29974,Branden Grace,71.29,2210,31
145,0,24507,Jason Bohn,71.32,2710,38
146,0,27747,Hiroshi Iwata,71.33,3210,45
147,0,34261,Scott Langley,71.34,2497,35
148,0,29926,Danny Lee,71.35,3068,43
148,0,34466,Peter Malnati,71.35,3068,43
150,0,37454,Whee Kim,71.39,3284,46
150,0,32757,Patton Kizzire,71.39,3498,49
152,0,33461,Morgan Hoffmann,71.40,2142,30
152,0,20691,Greg Owen,71.40,3213,45
154,0,24924,Bill Haas,71.42,2714,38
155,0,27770,Camilo Villegas,71.44,2929,41
156,0,20572,Rod Pampling,71.46,2001,28
157,0,35732,Wes Roach,71.48,2073,29
158,0,31416,Derek Fathauer,71.52,3147,44
159,0,24494,Erik Compton,71.53,2575,36
159,0,28158,Steve Marino,71.53,2575,36
159,0,25892,Steve Wheatcroft,71.53,3219,45
162,0,06522,Ernie Els,71.54,2790,39
162,0,28114,Dawie van der Walt,71.54,2647,37
164,0,34431,Robert Streb,71.57,3292,46
165,0,40058,Zac Blair,71.58,3722,52
166,0,33667,Carlos Ortiz,71.59,2935,41
167,0,37189,Harold Varner III,71.63,3080,43
168,0,45526,Abraham Ancer,71.67,1720,24
169,0,25572,Graeme McDowell,71.70,2151,30
170,0,32448,James Hahn,71.71,3514,49
170,0,32876,Martin Piller,71.71,2008,28
172,0,35891,Cameron Smith,71.72,2582,36
173,0,29720,Andres Gonzales,71.75,3157,44
174,0,06567,Vijay Singh,71.76,2655,37
175,0,23621,Rory Sabbatini,71.78,2297,32
176,0,27942,Rob Oppenheim,71.82,2370,33
177,0,20104,Ken Duke,71.85,1940,27
178,0,10213,Dicky Pride,71.89,2013,28
179,0,28092,D.H. Lee,72.03,2233,31
180,0,23353,J.J. Henry,72.05,2738,38
181,0,20848,Ángel Cabrera,72.09,2451,34
182,0,30927,Brendon Todd,72.29,2241,31
183,0,24781,Hunter Mahan,72.49,2682,37
184,0,10885,Robert Allenby,73.38,1908,26
185,0,25274,Steven Bowditch,74.22,2746,37
