RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
136,0,10860,Justin Leonard,46' 7",70,3258.833,+7.00
136,0,12660,Jesper Parnevik,46' 7",121,5633.417,+23.00
136,0,01941,Tom Pernice Jr.,46' 7",146,6798.583,+12.00
140,0,01226,Fred Couples,46' 8",85,3970.167,+11.00
140,0,01378,David Frost,46' 8",99,4623.333,+22.00
140,0,01685,J.L. Lewis,46' 8",119,5551.667,+31.00
143,0,07941,Mike Grob,46' 9",97,4533.750,+36.00
144,0,01024,Billy Andrade,46' 10",164,7675.833,+18.00
144,0,10585,Scott McCarron,46' 10",96,4492.083,+6.00
146,0,01761,Len Mattiace,46' 11",95,4460.750,+27.00
146,0,08339,Spike McRoy,46' 11",106,4973.917,+30.00
146,0,02010,Loren Roberts,46' 11",89,4175.000,+10.00
149,0,06475,Jeff Klein,47' 0",72,3386.750,+18.00
150,0,01098,Jay Don Blake,47' 4",85,4025.417,+23.00
150,0,22548,Patrick Sheehan,47' 4",150,7105.333,+8.00
152,0,20573,Scott Laycock,47' 5",113,5359.500,+21.00
153,0,20127,Chris Riley,47' 8",100,4762.917,+10.00
154,0,21805,Harrison Frazar,47' 9",121,5781.667,+9.00
154,0,23177,Kenneth Staton,47' 9",92,4392.833,+17.00
156,0,20568,Anthony Painter,47' 10",136,6503.750,+17.00
157,0,19825,Darren Clarke,47' 11",55,2636.000,+4.00
158,0,19881,Robert Damron,48' 1",92,4421.667,+24.00
158,0,12782,Tim Herron,48' 1",119,5720.417,+15.00
158,0,08633,Per-Ulrik Johansson,48' 1",137,6586.417,+37.00
161,0,06617,Brian Henninger,48' 2",77,3708.833,+8.00
162,0,06595,Kevin Sutherland,48' 4",109,5271.750,+14.00
163,0,20121,Todd Fischer,48' 5",124,6008.333,+26.00
164,0,21878,Mark Wilson,48' 7",111,5389.750,+28.00
165,0,20566,Kaname Yokoo,48' 10",79,3855.167,+20.00
166,0,20029,Notah Begay III,48' 11",116,5676.833,+19.00
167,0,01569,Peter Jacobsen,49' 0",75,3676.750,+14.00
167,0,22293,Heath Slocum,49' 0",92,4507.917,+25.00
169,0,12645,Brent Geiberger,49' 2",92,4522.167,+17.00
169,0,06581,David Sutherland,49' 2",110,5411.667,+17.00
171,0,06527,Steve Stricker,49' 4",117,5773.250,+11.00
172,0,08793,Tiger Woods,49' 5",79,3904.750,E
172,0,26489,Cameron Yancey,49' 5",73,3604.917,+15.00
174,0,25031,Andy Miller,49' 6",97,4797.750,+20.00
174,0,20628,Arron Oberholser,49' 6",83,4111.500,+9.00
176,0,20574,Mathew Goggin,49' 7",115,5703.000,+29.00
176,0,20094,Jonathan Kaye,49' 7",99,4904.917,+27.00
178,0,01320,Bob Estes,49' 8",125,6209.500,+19.00
179,0,01139,Olin Browne,50' 4",83,4178.917,+20.00
180,0,24502,Adam Scott,50' 7",67,3389.500,+25.00
181,0,22621,Ben Curtis,50' 8",99,5013.167,+21.00
182,0,23034,Brent Schwarzrock,50' 11",84,4275.500,+14.00
183,0,01766,Billy Mayfair,51' 2",110,5625.833,+15.00
184,0,01724,Jeff Maggert,51' 3",79,4047.083,+15.00
185,0,07101,Dave Stockton Jr.,51' 8",108,5583.667,+24.00
186,0,01706,Davis Love III,52' 3",94,4911.750,+11.00
187,0,01677,Tom Lehman,52' 6",91,4775.083,+8.00
188,0,01887,Mark O'Meara,52' 9",50,2637.667,+19.00
189,0,10885,Robert Allenby,52' 10",109,5758.917,+21.00
190,0,06522,Ernie Els,54' 10",72,3945.667,+3.00
