RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,01887,Mark O'Meara,37' 8",70,2636.500,+9.00
2,0,01161,Mark Calcavecchia,38' 0",100,3796.583,+7.00
3,0,20229,Stewart Cink,38' 2",134,5119.500,+8.00
4,0,10912,Craig Perks,38' 5",104,3995.000,+26.00
4,0,02246,Duffy Waldorf,38' 5",97,3726.250,+7.00
6,0,08725,Tom Gillis,39' 3",74,2901.417,E
7,0,20094,Jonathan Kaye,39' 5",130,5118.917,+24.00
8,0,06332,Neal Lancaster,39' 9",172,6833.167,+14.00
9,0,12661,Todd Barranger,39' 10",106,4224.917,+29.00
9,0,12662,Thomas Levet,39' 10",114,4540.667,+15.00
9,0,10425,Jay Williamson,39' 10",101,4025.000,+18.00
12,0,08633,Per-Ulrik Johansson,39' 11",107,4270.833,+16.00
12,0,01619,Skip Kendall,39' 11",92,3675.333,+11.00
14,0,06621,Joe Durant,40' 0",73,2917.250,+12.00
14,0,22046,Geoff Ogilvy,40' 0",115,4601.417,+8.00
16,0,07867,Woody Austin,40' 5",153,6188.750,+1.00
17,0,23135,Tim Clark,40' 6",60,2431.417,+14.00
18,0,19881,Robert Damron,40' 8",86,3494.083,+18.00
19,0,01035,Tommy Armour III,40' 9",78,3177.667,+7.00
20,0,12510,Chad Campbell,40' 10",118,4820.333,+11.00
20,0,10733,Kent Jones,40' 10",78,3186.500,-4.00
20,0,20127,Chris Riley,40' 10",107,4369.333,+12.00
23,0,06034,Marco Dawson,41' 0",100,4096.750,+15.00
23,0,12755,Vance Veazey,41' 0",113,4628.500,+20.00
25,0,21805,Harrison Frazar,41' 1",92,3780.583,+5.00
25,0,08339,Spike McRoy,41' 1",137,5631.917,+19.00
27,0,06573,Brandt Jobe,41' 2",79,3252.083,-7.00
28,0,01706,Davis Love III,41' 4",89,3681.000,+15.00
28,0,02101,Joey Sindelar,41' 4",105,4338.167,+16.00
30,0,10565,Ian Leggatt,41' 5",93,3850.083,+14.00
