RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01157,Tom Byrum,9' 3",37.000,4,-1
2,0,02214,Kirk Triplett,9' 6",56.750,6,-1
3,0,02106,Chris Smith,12' 8",88.917,7,+1
4,0,12652,Cameron Beckman,12' 9",115.083,9,+5
5,0,20645,John Senden,13' 2",171.583,13,-1
6,0,22293,Heath Slocum,13' 4",106.500,8,+3
7,0,01724,Jeff Maggert,13' 7",95.250,7,-1
8,0,20094,Jonathan Kaye,13' 8",95.833,7,+1
9,0,10885,Robert Allenby,14' 2",56.750,4,-2
10,0,19825,Darren Clarke,14' 8",58.667,4,-1
11,0,08075,Jerry Kelly,14' 9",162.583,11,-1
12,0,23541,Ben Crane,14' 11",164.417,11,+4
13,0,02170,Hal Sutton,15' 0",29.917,2,+1
14,0,06643,Paul Goydos,15' 1",180.917,12,-1
14,0,12705,Cliff Kresge,15' 1",211.417,14,+5
16,0,06527,Steve Stricker,15' 5",123.417,8,+1
17,0,01761,Len Mattiace,15' 6",77.417,5,+2
18,0,06567,Vijay Singh,15' 7",249.833,16,-6
19,0,22913,John Rollins,15' 9",125.667,8,-2
20,0,20472,Alex Cejka,16' 0",208.417,13,E
20,0,12388,Michael Clark II,16' 0",112.083,7,-1
22,0,20229,Stewart Cink,16' 2",129.250,8,+1
23,0,01666,Bernhard Langer,16' 5",114.750,7,+1
23,0,02010,Loren Roberts,16' 5",114.917,7,-3
23,0,02206,David Toms,16' 5",98.333,6,-3
26,0,01677,Tom Lehman,16' 6",99.083,6,E
26,0,11032,Frank Lickliter II,16' 6",82.500,5,+5
28,0,23983,Luke Donald,16' 10",151.583,9,+3
29,0,06617,Brian Henninger,16' 11",135.250,8,-1
29,0,02239,Scott Verplank,16' 11",168.917,10,+3
31,0,10809,Jim Furyk,17' 0",170.000,10,-2
31,0,20157,Retief Goosen,17' 0",101.750,6,-2
33,0,20573,Scott Laycock,17' 1",119.333,7,+1
34,0,01941,Tom Pernice Jr.,17' 2",257.083,15,E
35,0,01098,Jay Don Blake,17' 5",157.083,9,+5
35,0,06595,Kevin Sutherland,17' 5",121.750,7,-2
37,0,10585,Scott McCarron,17' 7",140.583,8,+1
38,0,23353,J.J. Henry,18' 0",144.167,8,+1
39,0,20436,Garrett Willis,18' 4",274.583,15,+1
40,0,23338,David Gossett,18' 7",185.750,10,E
41,0,02049,Gene Sauers,18' 8",111.750,6,+1
42,0,23135,Tim Clark,18' 10",150.500,8,E
42,0,06251,Chris DiMarco,18' 10",245.083,13,+1
44,0,10107,Deane Pappas,19' 0",437.333,23,+3
45,0,01797,Rocco Mediate,19' 1",114.583,6,+2
46,0,10860,Justin Leonard,19' 5",58.167,3,+3
47,0,01249,John Daly,19' 7",274.500,14,+3
47,0,22046,Geoff Ogilvy,19' 7",254.917,13,+3
49,0,20095,Carl Paulson,19' 8",334.083,17,+8
49,0,10213,Dicky Pride,19' 8",235.667,12,+1
51,0,01553,John Huston,19' 11",119.417,6,+4
52,0,23621,Rory Sabbatini,20' 0",380.250,19,+8
53,0,25450,Ty Tryon,20' 1",261.250,13,+2
54,0,19972,José Coceres,20' 4",244.083,12,-2
54,0,20628,Arron Oberholser,20' 4",183.250,9,-2
56,0,07867,Woody Austin,20' 5",408.750,20,+8
57,0,07721,Pat Bates,20' 6",225.750,11,+2
58,0,07223,Brian Bateman,20' 7",205.667,10,+2
58,0,08725,Tom Gillis,20' 7",164.583,8,E
58,0,02104,Jeff Sluman,20' 7",164.333,8,+3
61,0,25345,Carl Pettersson,20' 10",270.333,13,E
62,0,08547,John Maginnes,20' 11",250.500,12,E
63,0,20771,Steven Alker,21' 0",293.583,14,+3
63,0,22621,Ben Curtis,21' 0",146.917,7,+8
63,0,08931,Glen Day,21' 0",252.333,12,+1
63,0,12823,Carlos Franco,21' 0",378.167,18,E
67,0,26950,John Morgan,21' 1",421.500,20,+1
68,0,06004,Stephen Ames,21' 2",295.750,14,-4
68,0,01948,Tim Petrovic,21' 2",359.500,17,-2
70,0,08337,Mike Heinen,21' 3",148.667,7,+2
71,0,23036,Chris Anderson,21' 4",170.333,8,-1
71,0,06809,Bob Burns,21' 4",192.333,9,+4
71,0,24361,Pat Perez,21' 4",383.750,18,+6
74,0,20098,Stuart Appleby,21' 6",323.000,15,+7
74,0,20593,Greg Chalmers,21' 6",472.083,22,+2
76,0,07457,Steve Flesch,21' 7",151.083,7,+4
76,0,01619,Skip Kendall,21' 7",345.500,16,+1
78,0,01361,Dan Forsman,21' 8",238.417,11,+4
78,0,22295,Darron Stiles,21' 8",259.667,12,+3
80,0,06475,Jeff Klein,21' 10",174.833,8,+4
81,0,25692,Akio Sadakata,21' 11",263.417,12,+9
82,0,20099,Doug Barron,22' 1",353.833,16,+6
83,0,26489,Cameron Yancey,22' 3",88.917,4,+1
84,0,06621,Joe Durant,22' 4",223.083,10,+1
84,0,10733,Kent Jones,22' 4",312.917,14,-2
86,0,12510,Chad Campbell,22' 5",179.000,8,+2
86,0,11011,Mike Sposa,22' 5",179.167,8,+1
88,0,21805,Harrison Frazar,22' 7",203.083,9,-1
88,0,01945,Kenny Perry,22' 7",203.417,9,-1
90,0,01723,Andrew Magee,22' 8",226.250,10,+2
91,0,06522,Ernie Els,22' 9",250.500,11,+2
92,0,20940,Kenichi Kuboya,22' 11",320.833,14,+6
93,0,02002,John Riegger,23' 0",138.000,6,-2
94,0,08537,J.P. Hayes,23' 1",184.333,8,+4
