RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,28237,Rory McIlroy,4' 9",5.150,90,57
2,0,33204,Shane Lowry,4' 10",3.421,59,32
3,0,23788,D.J. Trahan,4' 11",3.077,52,128
4,0,31420,Anirban Lahiri,5' 1",3.122,51,125
5,2,51894,Vince Whaley,5' 3",3.712,59,119
6,2,33122,Russell Knox,5' 4",6.207,97,22
7,-1,32839,Hideki Matsuyama,5' 5",8.186,125,19
8,2,10809,Jim Furyk,5' 6",3.869,59,187
9,2,25686,Jason Dufner,5' 7",6.790,101,41
9,2,34363,Tyrrell Hatton,5' 7",5.010,75,102
11,6,33948,Byeong Hun An,5' 8",8.243,122,58
11,-2,35891,Cameron Smith,5' 8",6.852,101,93
11,0,33448,Justin Thomas,5' 8",8.101,120,25
14,4,19803,Ryan Armour,5' 9",6.745,98,151
14,4,26499,Rafa Cabrera Bello,5' 9",5.960,87,118
14,4,27644,Brian Harman,5' 9",12.201,176,9
14,4,26758,David Hearn,5' 9",5.581,81,15
14,4,35506,Mackenzie Hughes,5' 9",8.431,122,63
14,4,36689,Brooks Koepka,5' 9",4.712,68,188
14,4,33449,Zack Sucher,5' 9",3.169,46,176
14,4,23623,Bo Van Pelt,5' 9",4.138,60,192
22,-11,23320,Ryan Palmer,5' 10",10.018,143,76
22,5,39953,Chase Seiffert,5' 10",4.291,61,123
22,5,30692,Scott Stallings,5' 10",7.075,101,78
22,-4,30927,Brendon Todd,5' 10",11.202,160,3
26,4,28089,Jason Day,5' 11",5.620,79,28
26,4,33667,Carlos Ortiz,5' 11",8.836,125,29
26,4,27556,Ted Potter Jr.,5' 11",4.906,69,124
26,4,32254,Xinjun Zhang,5' 11",8.013,113,155
30,9,39971,Sungjae Im,6' 0",10.158,142,35
30,5,37455,Si Woo Kim,6' 0",9.851,137,98
30,5,34466,Peter Malnati,6' 0",8.351,116,48
30,5,32333,Kevin Tway,6' 0",7.439,104,185
30,5,47128,Richy Werenski,6' 0",4.864,68,83
35,4,40009,Dominic Bozzelli,6' 1",3.341,46,174
35,4,34076,Joel Dahmen,6' 1",9.008,124,65
35,16,29725,Tony Finau,6' 1",7.807,107,51
35,4,25900,Lucas Glover,6' 1",6.601,91,139
35,4,29974,Branden Grace,6' 1",4.898,67,80
35,4,35532,Tom Hoge,6' 1",7.761,107,66
35,4,36801,Mark Hubbard,6' 1",11.318,154,54
35,4,32791,K.H. Lee,6' 1",9.964,136,38
35,-5,25396,Kevin Na,6' 1",8.776,121,4
35,4,36871,Matthew NeSmith,6' 1",7.835,107,73
35,-8,46046,Scottie Scheffler,6' 1",7.648,105,58
35,16,29221,Webb Simpson,6' 1",6.385,87,12
35,4,23325,Vaughn Taylor,6' 1",5.704,78,104
35,4,32139,Danny Willett,6' 1",4.110,56,177
49,2,33120,Mark Anderson,6' 2",4.543,61,8
49,2,31646,Emiliano Grillo,6' 2",6.030,82,181
49,2,49298,Kramer Hickok,6' 2",5.587,76,18
49,21,30925,Dustin Johnson,6' 2",6.251,84,63
49,2,23108,Matt Kuchar,6' 2",6.180,83,49
49,2,01810,Phil Mickelson,6' 2",5.446,74,60
49,2,26596,Ryan Moore,6' 2",5.307,72,96
