RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,08993,Franklin Langham,16,0,4,7,2001050
2,0,01093,Ronnie Black,13,1,4,7,2001100
2,0,10585,Scott McCarron,13,1,1,12,2001460
2,0,01876,Greg Norman,13,1,2,17,2001150
2,0,12660,Jesper Parnevik,13,4,3,17,2001100
6,0,06251,Chris DiMarco,12,1,3,5,2001110
6,0,19846,Brian Gay,12,0,1,5,2001390
6,0,12753,David Morland IV,12,0,1,11,2001110
9,0,01175,Jim Carter,11,0,1,7,2001210
9,0,01569,Peter Jacobsen,11,10,1,14,2001120
9,0,21949,Joe Ogilvie,11,1,1,5,2001280
9,0,02159,Curtis Strange,11,3,2,17,2001100
9,0,02191,Tim Thelen,11,1,1,3,2001190
9,0,02239,Scott Verplank,11,0,4,12,2001280
15,0,01042,Paul Azinger,10,2,4,12,2001150
15,0,06809,Bob Burns,10,0,2,5,2001070
15,0,20229,Stewart Cink,10,0,4,2,2001210
15,0,06522,Ernie Els,10,7,1,12,2001050
15,0,20043,Edward Fryatt,10,2,4,12,2001300
15,0,20766,Padraig Harrington,10,0,4,14,2001250
15,0,01619,Skip Kendall,10,4,3,6,2001340
15,0,06012,Greg Kraft,10,0,2,3,2001080
15,0,01810,Phil Mickelson,10,1,1,2,2001150
15,0,02104,Jeff Sluman,10,1,3,2,2001480
25,0,20593,Greg Chalmers,9,1,2,14,2001050
25,0,09011,David Duval,9,1,2,3,2001480
25,0,01307,Joel Edwards,9,1,4,7,2001360
25,0,23125,Brad Elder,9,0,2,9,2001200
25,0,01320,Bob Estes,9,0,3,15,2001210
25,0,01329,Brad Faxon,9,0,3,14,2001350
25,0,01361,Dan Forsman,9,2,1,16,2001120
25,0,01603,Jeff Julian,9,0,2,3,2001380
25,0,12705,Cliff Kresge,9,9,3,5,2001460
25,0,06332,Neal Lancaster,9,2,1,2,2001180
25,0,10565,Ian Leggatt,9,0,4,11,2001220
25,0,10860,Justin Leonard,9,0,3,3,2001340
25,0,06350,Bob May,9,1,4,11,2001190
25,0,01797,Rocco Mediate,9,3,3,13,2001160
25,0,06527,Steve Stricker,9,3,3,13,2001190
25,0,06078,Esteban Toledo,9,1,2,17,2001210
25,0,10423,Mike Weir,9,1,4,16,2001150
25,0,10425,Jay Williamson,9,0,1,5,2001320
43,0,01014,Fulton Allem,8,0,1,6,2001120
43,0,20099,Doug Barron,8,2,1,9,2001320
43,0,23614,Rich Beem,8,2,1,13,2001110
43,0,01157,Tom Byrum,8,0,2,17,2001340
43,0,01185,Brandel Chamblee,8,1,2,6,2001040
43,0,08931,Glen Day,8,0,4,14,2001180
43,0,01313,Steve Elkington,8,0,2,3,2001390
43,0,22051,Ben Ferguson,8,0,1,10,2001380
43,0,21806,Paul Gow,8,2,1,1,2001260
43,0,08063,Kelly Grunewald,8,0,1,10,2001180
43,0,01457,Jay Haas,8,0,3,10,2001230
43,0,01487,Jeff Hart,8,0,1,10,2001110
43,0,01549,Mike Hulbert,8,1,1,14,2001250
43,0,08881,Tripp Isenhour,8,0,2,1,2001100
43,0,07547,Craig Kanada,8,2,2,16,2001430
43,0,20094,Jonathan Kaye,8,0,4,7,2001350
43,0,01666,Bernhard Langer,8,0,2,10,2001240
43,0,01706,Davis Love III,8,2,3,16,2001050
43,0,12680,Shigeki Maruyama,8,3,1,10,2001350
43,0,01761,Len Mattiace,8,0,1,8,2001230
43,0,06373,José María Olazábal,8,0,1,14,2001080
43,0,01928,Corey Pavin,8,1,3,4,2001290
43,0,01938,David Peoples,8,0,2,1,2001190
43,0,01945,Kenny Perry,8,1,1,6,2001080
43,0,01968,Nick Price,8,1,4,10,2001470
43,0,10213,Dicky Pride,8,0,4,12,2001320
43,0,02010,Loren Roberts,8,2,2,15,2001340
43,0,02214,Kirk Triplett,8,0,4,6,2001190
43,0,02257,Brian Watts,8,0,2,6,2001200
72,0,06004,Stephen Ames,7,1,1,15,2001170
72,0,01035,Tommy Armour III,7,1,3,2,2001160
72,0,20029,Notah Begay III,7,3,2,12,2001030
