RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
147,0,20498,Briny Baird,42.86,3,7
147,0,22621,Ben Curtis,42.86,3,7
147,0,23638,Brendon de Jonge,42.86,3,7
147,0,20105,Jeff Gove,42.86,3,7
147,0,12705,Cliff Kresge,42.86,3,7
147,0,07749,Brett Quigley,42.86,3,7
147,0,24502,Adam Scott,42.86,3,7
155,0,20634,Peter Lonard,41.67,5,12
156,0,21633,Steve Allan,40.00,2,5
156,0,24980,Scott Gutschewski,40.00,2,5
156,0,24024,Zach Johnson,40.00,2,5
156,0,22046,Geoff Ogilvy,40.00,4,10
156,0,28486,Michael Putnam,40.00,4,10
161,0,01706,Davis Love III,37.50,3,8
161,0,21470,Daisuke Maruyama,37.50,3,8
161,0,02246,Duffy Waldorf,37.50,3,8
161,0,20160,Charlie Wi,37.50,3,8
165,0,21350,Ryuji Imada,36.36,4,11
165,0,22806,Doug LaBelle II,36.36,4,11
165,0,24912,Will MacKenzie,36.36,4,11
168,0,01035,Tommy Armour III,35.71,5,14
169,0,23613,Rich Barcelo,33.33,2,6
169,0,06251,Chris DiMarco,33.33,4,12
169,0,20766,Padraig Harrington,33.33,1,3
169,0,27060,John Mallinger,33.33,1,3
169,0,24449,Parker McLachlin,33.33,2,6
169,0,23800,Bryce Molder,33.33,1,3
169,0,23320,Ryan Palmer,33.33,4,12
169,0,02101,Joey Sindelar,33.33,5,15
169,0,22293,Heath Slocum,33.33,5,15
169,0,22295,Darron Stiles,33.33,2,6
179,0,24290,D.J. Brigman,28.57,2,7
180,0,12716,Charley Hoffman,27.27,3,11
181,0,11123,Chris Couch,25.00,1,4
181,0,01388,Robert Gamez,25.00,2,8
181,0,22348,Nick O'Hern,25.00,1,4
184,0,06197,Michael Allen,22.22,2,9
184,0,27649,Brandt Snedeker,22.22,2,9
184,0,02223,Bob Tway,22.22,2,9
187,0,27933,John Merrick,20.00,1,5
187,0,23788,D.J. Trahan,20.00,1,5
189,0,11032,Frank Lickliter II,18.18,2,11
190,0,25686,Jason Dufner,16.67,1,6
190,0,23353,J.J. Henry,16.67,1,6
190,0,21949,Joe Ogilvie,16.67,1,6
190,0,06595,Kevin Sutherland,16.67,1,6
194,0,12195,Tom Johnson,.00,0,5
194,0,27963,Chris Stroud,.00,0,1
194,0,27095,Nick Watney,.00,0,4
