RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,08123,Jeff Brehaut,59.61,276,463
2,0,01723,Andrew Magee,59.52,297,499
3,0,08337,Mike Heinen,58.42,222,380
4,0,12823,Carlos Franco,58.36,321,550
5,0,01569,Peter Jacobsen,57.78,156,270
6,0,20663,Brenden Pappas,57.44,336,585
7,0,06567,Vijay Singh,57.25,304,531
8,0,23552,Hank Kuehne,56.79,276,486
9,0,02106,Chris Smith,56.70,254,448
10,0,01553,John Huston,56.48,183,324
11,0,21209,Sergio Garcia,55.85,191,342
12,0,12652,Cameron Beckman,55.64,212,381
13,0,20498,Briny Baird,55.63,267,480
14,0,08339,Spike McRoy,55.58,244,439
15,0,07867,Woody Austin,55.37,304,549
16,0,02101,Joey Sindelar,55.22,222,402
17,0,20157,Retief Goosen,55.07,190,345
18,0,12510,Chad Campbell,54.75,242,442
19,0,06332,Neal Lancaster,54.56,317,581
20,0,20472,Alex Cejka,54.19,220,406
21,0,20645,John Senden,54.10,244,451
22,0,01810,Phil Mickelson,53.99,311,576
23,0,21805,Harrison Frazar,53.98,210,389
24,0,21961,Charles Howell III,53.88,326,605
25,0,06573,Brandt Jobe,53.69,189,352
26,0,20098,Stuart Appleby,53.61,245,457
27,0,23353,J.J. Henry,53.50,237,443
28,0,22046,Geoff Ogilvy,53.48,238,445
29,0,06621,Joe Durant,53.45,186,348
30,0,06522,Ernie Els,53.23,173,325
30,0,10585,Scott McCarron,53.23,239,449
32,0,08725,Tom Gillis,53.14,144,271
33,0,01361,Dan Forsman,53.08,233,439
34,0,12662,Thomas Levet,52.82,225,426
35,0,01938,David Peoples,52.81,207,392
36,0,06004,Stephen Ames,52.62,221,420
37,0,06581,David Sutherland,52.56,185,352
38,0,02223,Bob Tway,52.49,211,402
39,0,07223,Brian Bateman,52.48,169,322
40,0,23177,Kenneth Staton,52.40,131,250
41,0,06515,Shaun Micheel,52.25,244,467
42,0,22293,Heath Slocum,52.22,188,360
43,0,08793,Tiger Woods,52.11,185,355
44,0,06595,Kevin Sutherland,52.07,251,482
45,0,23338,David Gossett,51.91,217,418
46,0,01707,Steve Lowery,51.69,214,414
47,0,23614,Rich Beem,51.61,208,403
48,0,20574,Mathew Goggin,51.23,229,447
49,0,10565,Ian Leggatt,51.15,178,348
50,0,24356,Jason Buha,51.13,158,309
51,0,07721,Pat Bates,51.03,222,435
52,0,08375,Paul Stankowski,51.01,177,347
53,0,02214,Kirk Triplett,51.00,178,349
54,0,24925,Jonathan Byrd,50.90,255,501
54,0,02246,Duffy Waldorf,50.90,197,387
56,0,01249,John Daly,50.88,203,399
57,0,02206,David Toms,50.86,206,405
58,0,24502,Adam Scott,50.81,126,248
59,0,01706,Davis Love III,50.75,202,398
60,0,22548,Patrick Sheehan,50.68,261,515
61,0,06034,Marco Dawson,50.67,227,448
62,0,01948,Tim Petrovic,50.63,242,478
63,0,01766,Billy Mayfair,50.60,212,419
64,0,02104,Jeff Sluman,50.56,224,443
65,0,12705,Cliff Kresge,50.47,215,426
66,0,01226,Fred Couples,50.38,200,397
66,0,10107,Deane Pappas,50.38,199,395
68,0,01941,Tom Pernice Jr.,50.36,277,550
69,0,20094,Jonathan Kaye,50.34,225,447
70,0,01677,Tom Lehman,50.13,192,383
71,0,06078,Esteban Toledo,50.11,238,475
72,0,26950,John Morgan,50.00,210,420
73,0,07749,Brett Quigley,49.91,266,533
