RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
94,0,08537,J.P. Hayes,75.27,563,748
95,0,07101,Dave Stockton Jr.,75.26,502,667
96,0,01042,Paul Azinger,75.24,462,614
97,0,01577,Lee Janzen,75.18,518,689
98,0,12680,Shigeki Maruyama,75.16,599,797
99,0,23552,Hank Kuehne,74.95,377,503
100,0,25692,Akio Sadakata,74.93,565,754
101,0,23656,Jason Caron,74.91,430,574
101,0,23108,Matt Kuchar,74.91,430,574
103,0,06078,Esteban Toledo,74.90,752,1004
104,0,02170,Hal Sutton,74.88,632,844
105,0,01249,John Daly,74.87,286,382
105,0,01307,Joel Edwards,74.87,420,561
107,0,01941,Tom Pernice Jr.,74.80,650,869
108,0,08337,Mike Heinen,74.79,632,845
109,0,23621,Rory Sabbatini,74.75,610,816
110,0,23541,Ben Crane,74.68,581,778
111,0,20472,Alex Cejka,74.62,644,863
112,0,01569,Peter Jacobsen,74.58,575,771
113,0,01329,Brad Faxon,74.52,579,777
114,0,24502,Adam Scott,74.49,295,396
115,0,10912,Craig Perks,74.48,464,623
116,0,22892,Jason Gore,74.39,485,652
117,0,21633,Steve Allan,74.28,309,416
118,0,01098,Jay Don Blake,74.27,508,684
118,0,10425,Jay Williamson,74.27,664,894
120,0,24356,Jason Buha,74.25,372,501
120,0,06617,Brian Henninger,74.25,369,497
120,0,08545,Glen Hnatiuk,74.25,715,963
123,0,20098,Stuart Appleby,74.22,544,733
124,0,01139,Olin Browne,74.19,828,1116
125,0,12602,Dean Wilson,74.11,564,761
126,0,24361,Pat Perez,74.03,610,824
127,0,06575,Dudley Hart,74.00,444,600
128,0,01161,Mark Calcavecchia,73.99,552,746
129,0,01707,Steve Lowery,73.93,516,698
130,0,23177,Kenneth Staton,73.85,401,543
131,0,01724,Jeff Maggert,73.84,618,837
132,0,23614,Rich Beem,73.82,499,676
133,0,01381,Fred Funk,73.76,874,1185
134,0,12755,Vance Veazey,73.72,404,548
135,0,20940,Kenichi Kuboya,73.69,605,821
136,0,01619,Skip Kendall,73.67,828,1124
137,0,01887,Mark O'Meara,73.63,430,584
137,0,10107,Deane Pappas,73.63,458,622
139,0,01666,Bernhard Langer,73.50,430,585
139,0,22548,Patrick Sheehan,73.50,635,864
141,0,22371,Aaron Baddeley,73.47,385,524
142,0,23135,Tim Clark,73.46,584,795
143,0,22295,Darron Stiles,73.35,611,833
144,0,22293,Heath Slocum,73.33,737,1005
145,0,22913,John Rollins,73.32,577,787
146,0,12660,Jesper Parnevik,73.28,661,902
147,0,26950,John Morgan,73.27,499,681
148,0,11032,Frank Lickliter II,73.20,631,862
149,0,06809,Bob Burns,73.17,589,805
150,0,24925,Jonathan Byrd,73.03,666,912
151,0,19846,Brian Gay,73.01,652,893
152,0,01475,Donnie Hammond,73.00,665,911
153,0,06643,Paul Goydos,72.98,605,829
154,0,12705,Cliff Kresge,72.96,707,969
155,0,10201,Matt Gogel,72.94,496,680
156,0,10585,Scott McCarron,72.87,497,682
157,0,23036,Chris Anderson,72.84,657,902
158,0,26420,Richard Johnson,72.82,643,883
159,0,06527,Steve Stricker,72.80,273,375
160,0,01968,Nick Price,72.74,427,587
161,0,23125,Brad Elder,72.73,336,462
162,0,20628,Arron Oberholser,72.60,551,759
163,0,10213,Dicky Pride,72.57,492,678
164,0,02049,Gene Sauers,72.52,591,815
165,0,20573,Scott Laycock,72.48,453,625
166,0,12661,Todd Barranger,72.33,426,589
167,0,25031,Andy Miller,72.16,451,625
168,0,01378,David Frost,72.12,533,739
169,0,22621,Ben Curtis,71.99,460,639
169,0,21878,Mark Wilson,71.99,545,757
171,0,01761,Len Mattiace,71.88,616,857
172,0,01132,Mark Brooks,71.80,583,812
173,0,20566,Kaname Yokoo,71.78,351,489
174,0,08547,John Maginnes,71.74,594,828
175,0,01175,Jim Carter,71.58,622,869
176,0,20436,Garrett Willis,71.20,660,927
177,0,20099,Doug Barron,70.80,611,863
178,0,20771,Steven Alker,70.78,574,811
179,0,01928,Corey Pavin,70.64,604,855
180,0,25450,Ty Tryon,70.60,281,398
181,0,02010,Loren Roberts,70.31,611,869
182,0,19881,Robert Damron,70.13,702,1001
183,0,20127,Chris Riley,70.12,582,830
184,0,06475,Jeff Klein,70.07,398,568
185,0,20029,Notah Begay III,69.98,641,916
186,0,20568,Anthony Painter,69.72,502,720
187,0,01157,Tom Byrum,69.64,688,988
188,0,19972,José Coceres,69.34,432,623
189,0,26489,Cameron Yancey,68.53,355,518
190,0,20623,Gavin Coles,65.24,441,676
