RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
41,0,37455,Si Woo Kim,53.2,50,94,-12.00
41,0,32839,Hideki Matsuyama,53.2,25,47,-7.00
44,0,34099,Harris English,53.0,35,66,-9.00
45,0,29725,Tony Finau,52.9,37,70,-8.00
45,0,20766,Padraig Harrington,52.9,18,34,E
47,0,27974,Sung Kang,52.8,28,53,-7.00
47,0,25240,D.A. Points,52.8,19,36,-7.00
49,0,33399,Adam Hadwin,52.6,30,57,-7.00
49,0,20691,Greg Owen,52.6,30,57,-7.00
51,0,35451,Scott Pinckney,52.5,31,59,-4.00
51,0,26476,Chez Reavie,52.5,32,61,-6.00
53,0,25834,Daniel Summerhays,52.4,44,84,-7.00
54,0,24358,Robert Garrigus,52.3,23,44,-5.00
55,0,20229,Stewart Cink,52.2,24,46,-3.00
55,0,06567,Vijay Singh,52.2,36,69,-5.00
57,0,33204,Shane Lowry,52.1,25,48,-4.00
57,0,20645,John Senden,52.1,37,71,-8.00
59,0,33461,Morgan Hoffmann,52.0,26,50,-11.00
60,0,24924,Bill Haas,51.9,27,52,-1.00
60,0,29478,Kevin Kisner,51.9,28,54,-10.00
60,0,29485,Brett Stegmaier,51.9,27,52,-10.00
63,0,12716,Charley Hoffman,51.8,43,83,-5.00
64,0,10885,Robert Allenby,51.6,16,31,-3.00
64,0,34360,Patrick Reed,51.6,48,93,-9.00
66,0,22371,Aaron Baddeley,51.0,25,49,-7.00
66,0,23621,Rory Sabbatini,51.0,25,49,-7.00
68,0,25274,Steven Bowditch,50.9,27,53,-1.00
69,0,28475,Jeff Overton,50.8,32,63,-2.00
69,0,34265,Will Wilcox,50.8,31,61,-8.00
71,0,31202,William McGirt,50.7,34,67,-8.00
72,0,31323,Gary Woodland,50.6,43,85,-6.00
73,0,20098,Stuart Appleby,50.0,27,54,-3.00
73,0,24357,K.J. Choi,50.0,29,58,-8.00
73,0,27436,Graham DeLaet,50.0,25,50,-6.00
73,0,32102,Rickie Fowler,50.0,26,52,-4.00
73,0,26758,David Hearn,50.0,30,60,-8.00
73,0,33122,Russell Knox,50.0,25,50,-7.00
73,0,25572,Graeme McDowell,50.0,19,38,-5.00
73,0,25818,Scott Piercy,50.0,26,52,-1.00
73,0,33419,Cameron Tringale,50.0,33,66,-11.00
73,0,37189,Harold Varner III,50.0,35,70,-10.00
83,0,40058,Zac Blair,49.4,40,81,-11.00
84,0,29221,Webb Simpson,49.2,30,61,-9.00
85,0,24912,Will MacKenzie,49.1,28,57,-2.00
86,0,02206,David Toms,49.0,24,49,-1.00
87,0,25900,Lucas Glover,48.6,34,70,-7.00
87,0,27770,Camilo Villegas,48.6,35,72,-2.00
89,0,06522,Ernie Els,48.3,29,60,-11.00
90,0,37454,Whee Kim,48.2,27,56,-8.00
91,0,22046,Geoff Ogilvy,48.1,25,52,-6.00
92,0,32618,Rhein Gibson,47.8,22,46,-4.00
93,0,35545,Blayne Barber,47.5,28,59,-6.00
93,0,24846,Ricky Barnes,47.5,38,80,-6.00
93,0,37273,Derek Ernst,47.5,19,40,-4.00
93,0,25198,Francesco Molinari,47.5,28,59,-5.00
97,0,34098,Russell Henley,47.4,27,57,-4.00
98,0,34261,Scott Langley,47.2,17,36,-2.00
99,0,27895,Jonas Blixt,47.1,32,68,-2.00
99,0,34262,Jon Curran,47.1,33,70,-14.00
99,0,25632,Jimmy Walker,47.1,33,70,-6.00
102,0,31416,Derek Fathauer,46.9,30,64,-4.00
103,0,26951,Johnson Wagner,46.5,33,71,-1.00
104,0,30110,Kyle Stanley,46.4,32,69,-3.00
105,0,27936,Martin Laird,46.3,31,67,-1.00
106,0,30926,Chris Kirk,46.2,24,52,-3.00
107,0,27942,Rob Oppenheim,45.8,22,48,-3.00
108,0,08075,Jerry Kelly,45.7,21,46,E
109,0,21209,Sergio Garcia,45.5,10,22,-3.00
110,0,31646,Emiliano Grillo,45.2,28,62,-8.00
110,0,21731,Freddie Jacobson,45.2,28,62,-5.00
112,0,30927,Brendon Todd,45.1,23,51,-7.00
113,0,34174,John Huh,44.6,25,56,+1.00
114,0,24507,Jason Bohn,44.4,20,45,-2.00
114,0,27649,Brandt Snedeker,44.4,32,72,-3.00
116,0,35891,Cameron Smith,44.2,23,52,-8.00
117,0,28679,Fabián Gómez,44.1,26,59,-6.00
118,0,34409,David Lingmerth,44.0,22,50,-6.00
119,0,29461,Jamie Lovemark,43.9,25,57,-8.00
119,0,26596,Ryan Moore,43.9,18,41,-4.00
121,0,25804,Bubba Watson,43.8,21,48,-5.00
122,0,36801,Mark Hubbard,43.7,31,71,-5.00
123,0,31557,Jim Herman,43.6,24,55,-3.00
124,0,27963,Chris Stroud,43.5,27,62,-7.00
125,0,25686,Jason Dufner,43.4,33,76,-5.00
125,0,30163,Henrik Norlander,43.4,23,53,-2.00
127,0,32200,Roberto Castro,43.3,26,60,-6.00
127,0,29476,Kyle Reifers,43.3,39,90,-2.00
129,0,32640,Troy Merritt,43.2,32,74,-4.00
130,0,23353,J.J. Henry,43.1,28,65,+1.00
130,0,33667,Carlos Ortiz,43.1,22,51,-2.00
132,0,29974,Branden Grace,42.9,15,35,E
132,0,46440,Smylie Kaufman,42.9,30,70,-7.00
132,0,25493,Nick Taylor,42.9,27,63,-1.00
135,0,23325,Vaughn Taylor,42.6,26,61,-7.00
136,0,34431,Robert Streb,42.5,34,80,-4.00
137,0,29720,Andres Gonzales,42.3,22,52,-2.00
137,0,24781,Hunter Mahan,42.3,22,52,-4.00
139,0,34466,Peter Malnati,41.9,26,62,-5.00
140,0,32448,James Hahn,41.8,23,55,-5.00
140,0,31420,Anirban Lahiri,41.8,23,55,-8.00
142,0,23800,Bryce Molder,41.7,25,60,-5.00
143,0,33413,Ben Martin,41.3,31,75,-8.00
144,0,24490,George McNeill,41.2,14,34,-3.00
145,0,27466,Spencer Levin,40.7,24,59,-5.00
146,0,24494,Erik Compton,40.4,19,47,-3.00
146,0,27141,J.B. Holmes,40.4,19,47,-3.00
146,0,25349,Tim Wilkinson,40.4,19,47,-4.00
149,0,23983,Luke Donald,40.0,12,30,-2.00
149,0,26851,Marc Leishman,40.0,24,60,-8.00
151,0,24024,Zach Johnson,39.7,23,58,-4.00
151,0,29926,Danny Lee,39.7,25,63,-5.00
153,0,20104,Ken Duke,39.5,17,43,-6.00
154,0,25720,Chad Collins,39.2,20,51,E
155,0,06527,Steve Stricker,38.9,14,36,E
156,0,40026,Daniel Berger,38.7,24,62,-7.00
157,0,24461,Thomas Aiken,38.5,10,26,-1.00
157,0,20157,Retief Goosen,38.5,15,39,-5.00
159,0,34563,Chesson Hadley,38.4,28,73,-8.00
160,0,29479,Scott Brown,37.9,22,58,-3.00
160,0,28132,Tyrone Van Aswegen,37.9,33,87,-3.00
162,0,29745,Tyler Aldridge,37.7,26,69,-2.00
162,0,35300,Andrew Loupe,37.7,20,53,-3.00
164,0,45526,Abraham Ancer,37.5,9,24,-1.00
164,0,35879,Kelly Kraft,37.5,12,32,-4.00
164,0,35732,Wes Roach,37.5,15,40,-4.00
167,0,27747,Hiroshi Iwata,37.3,25,67,-3.00
168,0,20848,Ángel Cabrera,36.6,15,41,-5.00
169,0,29223,Sam Saunders,36.5,19,52,-3.00
170,0,28158,Steve Marino,36.2,17,47,-6.00
171,0,10809,Jim Furyk,36.0,9,25,-2.00
172,0,35532,Tom Hoge,35.8,24,67,-2.00
173,0,26329,Louis Oosthuizen,35.3,12,34,-1.00
174,0,26300,Matt Jones,35.1,20,57,-3.00
175,0,25892,Steve Wheatcroft,35.0,21,60,-5.00
176,0,22892,Jason Gore,34.6,18,52,-1.00
177,0,30925,Dustin Johnson,32.7,18,55,-10.00
178,0,26289,Boo Weekley,32.0,16,50,-1.00
179,0,33410,Andrew Landry,31.8,7,22,E
180,0,30711,Colt Knost,31.7,13,41,-4.00
181,0,28092,D.H. Lee,31.4,11,35,-2.00
182,0,20572,Rod Pampling,29.7,11,37,-3.00
183,0,10213,Dicky Pride,29.6,8,27,-4.00
184,0,31560,Brian Stuard,29.0,9,31,-1.00
185,0,30692,Scott Stallings,27.5,11,40,-2.00
