RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,25804,Bubba Watson,62.30,271,435
2,0,28237,Rory McIlroy,58.58,198,338
3,0,27129,Luke List,58.44,308,527
4,0,25900,Lucas Glover,58.18,217,373
5,0,36699,Patrick Rodgers,58.17,292,502
6,0,20645,John Senden,58.13,279,480
7,0,27064,Jhonattan Vegas,57.88,327,565
8,0,21961,Charles Howell III,57.64,347,602
9,0,26331,Charl Schwartzel,57.48,242,421
10,0,32618,Rhein Gibson,57.38,206,359
11,0,27214,Kevin Streelman,57.35,234,408
12,0,29221,Webb Simpson,57.03,211,370
13,0,22405,Justin Rose,56.99,208,365
14,0,35451,Scott Pinckney,56.95,250,439
15,0,31323,Gary Woodland,56.73,312,550
16,0,27436,Graham DeLaet,56.68,208,367
17,0,25818,Scott Piercy,56.58,271,479
18,0,28089,Jason Day,56.46,271,480
19,0,21209,Sergio Garcia,56.41,154,273
20,0,29420,Billy Horschel,56.36,217,385
21,0,30944,Jason Kokrak,56.29,291,517
22,0,20691,Greg Owen,56.28,260,462
23,0,29974,Branden Grace,56.00,210,375
24,0,32102,Rickie Fowler,55.93,250,447
25,0,29461,Jamie Lovemark,55.54,301,542
26,0,23353,J.J. Henry,55.17,208,377
27,0,26476,Chez Reavie,55.12,210,381
28,0,25686,Jason Dufner,55.01,291,529
28,0,27936,Martin Laird,55.01,269,489
30,0,24502,Adam Scott,54.97,260,473
31,0,36689,Brooks Koepka,54.79,223,407
32,0,34098,Russell Henley,54.73,214,391
33,0,24461,Thomas Aiken,54.72,139,254
34,0,24140,Sean O'Hair,54.69,280,512
35,0,24358,Robert Garrigus,54.65,229,419
36,0,26289,Boo Weekley,54.57,209,383
37,0,24781,Hunter Mahan,54.40,198,364
38,0,46440,Smylie Kaufman,54.30,316,582
39,0,29268,Bronson Burgoon,54.14,255,471
40,0,26951,Johnson Wagner,54.06,253,468
41,0,31202,William McGirt,53.99,257,476
42,0,25240,D.A. Points,53.98,156,289
43,0,33141,Keegan Bradley,53.94,219,406
44,0,32366,Kevin Chappell,53.92,275,510
45,0,27649,Brandt Snedeker,53.88,278,516
46,0,32839,Hideki Matsuyama,53.87,209,388
47,0,33204,Shane Lowry,53.82,155,288
48,0,40026,Daniel Berger,53.72,289,538
48,0,29725,Tony Finau,53.72,339,631
50,0,34046,Jordan Spieth,53.71,239,445
51,0,30925,Dustin Johnson,53.55,264,493
52,0,29518,Brendan Steele,53.53,250,467
53,0,35879,Kelly Kraft,53.52,175,327
54,0,32448,James Hahn,53.42,250,468
55,0,20229,Stewart Cink,53.39,189,354
