RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,40026,Daniel Berger,100.00,3,3
1,0,20848,Ángel Cabrera,100.00,5,5
1,0,20157,Retief Goosen,100.00,4,4
1,0,27141,J.B. Holmes,100.00,6,6
1,0,24912,Will MacKenzie,100.00,3,3
1,0,34466,Peter Malnati,100.00,5,5
1,0,32839,Hideki Matsuyama,100.00,2,2
1,0,25572,Graeme McDowell,100.00,2,2
1,0,20691,Greg Owen,100.00,1,1
1,0,25818,Scott Piercy,100.00,4,4
1,0,10213,Dicky Pride,100.00,3,3
1,0,27214,Kevin Streelman,100.00,1,1
13,0,24924,Bill Haas,87.50,7,8
14,0,23800,Bryce Molder,85.71,6,7
14,0,24140,Sean O'Hair,85.71,6,7
14,0,29223,Sam Saunders,85.71,6,7
14,0,34046,Jordan Spieth,85.71,6,7
18,0,20098,Stuart Appleby,83.33,5,6
18,0,30944,Jason Kokrak,83.33,5,6
18,0,33413,Ben Martin,83.33,5,6
18,0,26596,Ryan Moore,83.33,5,6
22,0,22371,Aaron Baddeley,81.82,9,11
23,0,37273,Derek Ernst,80.00,4,5
23,0,29720,Andres Gonzales,80.00,4,5
23,0,27974,Sung Kang,80.00,4,5
23,0,33122,Russell Knox,80.00,4,5
23,0,22046,Geoff Ogilvy,80.00,4,5
23,0,27942,Rob Oppenheim,80.00,4,5
23,0,29221,Webb Simpson,80.00,8,10
23,0,37189,Harold Varner III,80.00,4,5
31,0,29268,Bronson Burgoon,77.78,7,9
31,0,01810,Phil Mickelson,77.78,7,9
33,0,30926,Chris Kirk,76.47,13,17
34,0,26758,David Hearn,75.00,6,8
34,0,23353,J.J. Henry,75.00,3,4
34,0,36801,Mark Hubbard,75.00,6,8
34,0,37454,Whee Kim,75.00,3,4
34,0,33204,Shane Lowry,75.00,3,4
34,0,23621,Rory Sabbatini,75.00,3,4
34,0,25632,Jimmy Walker,75.00,3,4
41,0,29974,Branden Grace,71.43,5,7
41,0,34563,Chesson Hadley,71.43,5,7
41,0,29420,Billy Horschel,71.43,5,7
41,0,29222,Billy Hurley III,71.43,5,7
45,0,28679,Fabián Gómez,70.00,7,10
45,0,34360,Patrick Reed,70.00,7,10
45,0,29476,Kyle Reifers,70.00,7,10
48,0,32102,Rickie Fowler,69.23,9,13
48,0,27644,Brian Harman,69.23,9,13
48,0,24024,Zach Johnson,69.23,9,13
51,0,27129,Luke List,68.75,11,16
52,0,12510,Chad Campbell,66.67,6,9
52,0,28089,Jason Day,66.67,2,3
52,0,29725,Tony Finau,66.67,6,9
52,0,34174,John Huh,66.67,6,9
52,0,08075,Jerry Kelly,66.67,6,9
52,0,31420,Anirban Lahiri,66.67,2,3
52,0,28092,D.H. Lee,66.67,4,6
52,0,24781,Hunter Mahan,66.67,4,6
52,0,29289,S.Y. Noh,66.67,4,6
52,0,27649,Brandt Snedeker,66.67,6,9
52,0,27770,Camilo Villegas,66.67,4,6
63,0,25274,Steven Bowditch,64.29,9,14
63,0,34262,Jon Curran,64.29,9,14
63,0,26476,Chez Reavie,64.29,9,14
66,0,33399,Adam Hadwin,63.64,7,11
66,0,36689,Brooks Koepka,63.64,7,11
66,0,23108,Matt Kuchar,63.64,7,11
66,0,23320,Ryan Palmer,63.64,7,11
66,0,30927,Brendon Todd,63.64,7,11
71,0,31646,Emiliano Grillo,62.50,5,8
71,0,30925,Dustin Johnson,62.50,5,8
71,0,35451,Scott Pinckney,62.50,5,8
71,0,27963,Chris Stroud,62.50,10,16
71,0,21878,Mark Wilson,62.50,5,8
76,0,25720,Chad Collins,61.54,8,13
77,0,22892,Jason Gore,60.00,6,10
77,0,35539,Luke Guthrie,60.00,3,5
77,0,20766,Padraig Harrington,60.00,3,5
77,0,30711,Colt Knost,60.00,3,5
77,0,26329,Louis Oosthuizen,60.00,3,5
77,0,33419,Cameron Tringale,60.00,3,5
83,0,33418,Shawn Stefani,58.33,7,12
84,0,35545,Blayne Barber,57.14,4,7
84,0,32200,Roberto Castro,57.14,4,7
84,0,24357,K.J. Choi,57.14,4,7
84,0,25900,Lucas Glover,57.14,4,7
84,0,26851,Marc Leishman,57.14,4,7
84,0,29518,Brendan Steele,57.14,4,7
84,0,31560,Brian Stuard,57.14,4,7
84,0,28132,Tyrone Van Aswegen,57.14,4,7
84,0,34265,Will Wilcox,57.14,4,7
93,0,37455,Si Woo Kim,56.25,9,16
94,0,27895,Jonas Blixt,55.56,5,9
94,0,34099,Harris English,55.56,5,9
94,0,35879,Kelly Kraft,55.56,5,9
