RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,08075,Jerry Kelly,68.97,100,145
2,0,06527,Steve Stricker,68.10,79,116
3,0,24502,Adam Scott,66.00,66,100
4,0,25240,D.A. Points,65.79,75,114
5,0,32102,Rickie Fowler,65.73,94,143
6,0,33410,Andrew Landry,65.35,66,101
7,0,23320,Ryan Palmer,64.94,100,154
8,0,27649,Brandt Snedeker,64.84,118,182
9,0,28237,Rory McIlroy,64.81,70,108
10,0,25892,Steve Wheatcroft,64.39,132,205
11,0,23800,Bryce Molder,63.93,117,183
12,0,24924,Bill Haas,63.82,97,152
13,0,32366,Kevin Chappell,63.68,128,201
14,0,33122,Russell Knox,63.41,104,164
15,0,26596,Ryan Moore,63.33,95,150
16,0,25364,Paul Casey,63.11,77,122
17,0,29222,Billy Hurley III,63.02,121,192
18,0,20472,Alex Cejka,62.94,90,143
19,0,34360,Patrick Reed,62.39,136,218
20,0,30927,Brendon Todd,62.23,117,188
21,0,24507,Jason Bohn,61.94,83,134
22,0,27466,Spencer Levin,61.71,108,175
23,0,25349,Tim Wilkinson,61.64,90,146
24,0,30926,Chris Kirk,61.45,102,166
25,0,32448,James Hahn,61.27,106,173
26,0,23108,Matt Kuchar,61.17,115,188
27,0,29974,Branden Grace,60.87,70,115
28,0,30163,Henrik Norlander,60.80,76,125
29,0,10213,Dicky Pride,60.75,65,107
30,0,25632,Jimmy Walker,60.73,116,191
31,0,28475,Jeff Overton,60.69,88,145
32,0,24357,K.J. Choi,60.67,91,150
33,0,27974,Sung Kang,60.62,117,193
34,0,25720,Chad Collins,60.59,103,170
34,0,37455,Si Woo Kim,60.59,143,236
36,0,01810,Phil Mickelson,60.54,89,147
37,0,31323,Gary Woodland,60.47,104,172
38,0,32200,Roberto Castro,60.45,107,177
39,0,27214,Kevin Streelman,60.40,90,149
40,0,32876,Martin Piller,60.32,76,126
41,0,21209,Sergio Garcia,60.27,44,73
42,0,40058,Zac Blair,60.18,133,221
43,0,22892,Jason Gore,60.12,98,163
44,0,23983,Luke Donald,60.00,78,130
44,0,24024,Zach Johnson,60.00,102,170
44,0,34409,David Lingmerth,60.00,108,180
44,0,29289,S.Y. Noh,60.00,108,180
44,0,30692,Scott Stallings,60.00,87,145
49,0,34046,Jordan Spieth,59.76,101,169
50,0,22371,Aaron Baddeley,59.75,141,236
51,0,25834,Daniel Summerhays,59.72,129,216
52,0,35532,Tom Hoge,59.68,111,186
53,0,34174,John Huh,59.52,100,168
53,0,32839,Hideki Matsuyama,59.52,75,126
55,0,25493,Nick Taylor,59.48,91,153
56,0,21961,Charles Howell III,59.43,104,175
57,0,27064,Jhonattan Vegas,59.39,117,197
58,0,25572,Graeme McDowell,59.35,73,123
59,0,24461,Thomas Aiken,59.32,70,118
60,0,12716,Charley Hoffman,59.28,99,167
61,0,30944,Jason Kokrak,59.22,106,179
62,0,23541,Ben Crane,59.17,100,169
63,0,27936,Martin Laird,58.93,99,168
64,0,26331,Charl Schwartzel,58.91,76,129
65,0,34099,Harris English,58.90,96,163
66,0,34265,Will Wilcox,58.82,80,136
67,0,25396,Kevin Na,58.79,97,165
67,0,33418,Shawn Stefani,58.79,107,182
69,0,29461,Jamie Lovemark,58.76,114,194
69,0,26476,Chez Reavie,58.76,104,177
71,0,31557,Jim Herman,58.72,101,172
71,0,29485,Brett Stegmaier,58.72,101,172
73,0,30711,Colt Knost,58.71,91,155
74,0,27963,Chris Stroud,58.68,98,167
75,0,27895,Jonas Blixt,58.55,113,193
76,0,24846,Ricky Barnes,58.37,122,209
77,0,34261,Scott Langley,58.27,81,139
78,0,25900,Lucas Glover,58.26,67,115
79,0,26758,David Hearn,58.17,89,153
80,0,29479,Scott Brown,58.02,94,162
81,0,26851,Marc Leishman,57.99,98,169
82,0,20157,Retief Goosen,57.89,66,114
82,0,35539,Luke Guthrie,57.89,77,133
82,0,34466,Peter Malnati,57.89,121,209
85,0,21878,Mark Wilson,57.86,81,140
86,0,26329,Louis Oosthuizen,57.83,48,83
87,0,24912,Will MacKenzie,57.56,99,172
88,0,28132,Tyrone Van Aswegen,57.42,120,209
89,0,25198,Francesco Molinari,57.26,71,124
90,0,30925,Dustin Johnson,57.23,95,166
90,0,31560,Brian Stuard,57.23,99,173
92,0,12510,Chad Campbell,57.22,103,180
92,0,34262,Jon Curran,57.22,111,194
94,0,33399,Adam Hadwin,57.14,112,196
95,0,37273,Derek Ernst,56.76,63,111
96,0,27942,Rob Oppenheim,56.69,72,127
96,0,22405,Justin Rose,56.69,72,127
96,0,26289,Boo Weekley,56.69,89,157
99,0,29725,Tony Finau,56.59,116,205
100,0,28679,Fabián Gómez,56.45,105,186
101,0,28089,Jason Day,56.35,71,126
102,0,25818,Scott Piercy,56.29,85,151
103,0,27770,Camilo Villegas,56.22,113,201
104,0,39975,Michael Kim,56.19,127,226
105,0,37189,Harold Varner III,56.18,100,178
106,0,36801,Mark Hubbard,55.91,123,220
107,0,06567,Vijay Singh,55.86,81,145
108,0,27129,Luke List,55.84,86,154
