RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,01810,Phil Mickelson,69.41,59,85
2,0,28089,Jason Day,69.35,43,62
3,0,22405,Justin Rose,65.71,46,70
4,0,27895,Jonas Blixt,63.96,71,111
5,0,34098,Russell Henley,63.33,57,90
6,0,29926,Danny Lee,63.06,70,111
7,0,22371,Aaron Baddeley,62.83,71,113
8,0,20766,Padraig Harrington,62.71,37,59
9,0,39975,Michael Kim,62.12,82,132
10,0,02206,David Toms,61.84,47,76
11,0,34174,John Huh,61.82,68,110
12,0,24140,Sean O'Hair,61.68,66,107
13,0,28132,Tyrone Van Aswegen,61.42,78,127
14,0,25349,Tim Wilkinson,61.40,35,57
15,0,32839,Hideki Matsuyama,61.19,41,67
16,0,27644,Brian Harman,61.11,88,144
17,0,34262,Jon Curran,61.07,91,149
18,0,29221,Webb Simpson,60.76,48,79
19,0,24357,K.J. Choi,60.68,71,117
20,0,25274,Steven Bowditch,60.67,54,89
21,0,29518,Brendan Steele,60.29,41,68
22,0,27141,J.B. Holmes,60.26,47,78
23,0,34360,Patrick Reed,60.19,62,103
24,0,31560,Brian Stuard,60.00,45,75
25,0,23800,Bryce Molder,59.82,67,112
25,0,29476,Kyle Reifers,59.82,67,112
27,0,24502,Adam Scott,59.62,31,52
28,0,30927,Brendon Todd,59.57,56,94
29,0,23983,Luke Donald,59.34,54,91
30,0,20157,Retief Goosen,58.82,40,68
31,0,26851,Marc Leishman,58.23,46,79
32,0,12510,Chad Campbell,58.16,57,98
33,0,20472,Alex Cejka,58.00,29,50
34,0,34466,Peter Malnati,57.94,62,107
35,0,27649,Brandt Snedeker,57.89,55,95
36,0,27129,Luke List,57.83,48,83
37,0,35891,Cameron Smith,57.69,45,78
38,0,10213,Dicky Pride,57.53,42,73
39,0,21878,Mark Wilson,57.38,35,61
40,0,33461,Morgan Hoffmann,57.35,39,68
41,0,30926,Chris Kirk,57.27,63,110
42,0,21209,Sergio Garcia,57.14,20,35
42,0,46440,Smylie Kaufman,57.14,56,98
44,0,23541,Ben Crane,56.70,55,97
45,0,29745,Tyler Aldridge,56.63,47,83
46,0,23108,Matt Kuchar,56.52,52,92
47,0,32618,Rhein Gibson,56.41,22,39
48,0,36801,Mark Hubbard,56.08,83,148
49,0,24924,Bill Haas,55.56,50,90
49,0,33399,Adam Hadwin,55.56,65,117
49,0,26329,Louis Oosthuizen,55.56,30,54
52,0,24846,Ricky Barnes,55.45,56,101
53,0,33122,Russell Knox,55.42,46,83
54,0,35879,Kelly Kraft,55.22,37,67
54,0,20572,Rod Pampling,55.22,37,67
54,0,34046,Jordan Spieth,55.22,37,67
57,0,10885,Robert Allenby,55.17,32,58
57,0,35539,Luke Guthrie,55.17,32,58
59,0,27747,Hiroshi Iwata,54.92,67,122
60,0,24781,Hunter Mahan,54.84,34,62
61,0,26758,David Hearn,54.72,58,106
62,0,20098,Stuart Appleby,54.55,48,88
63,0,21731,Freddie Jacobson,54.24,64,118
64,0,32640,Troy Merritt,54.17,52,96
64,0,06527,Steve Stricker,54.17,39,72
66,0,26476,Chez Reavie,54.08,53,98
67,0,37455,Si Woo Kim,54.01,74,137
68,0,25364,Paul Casey,53.85,35,65
68,0,29289,S.Y. Noh,53.85,49,91
68,0,26331,Charl Schwartzel,53.85,42,78
71,0,28679,Fabián Gómez,53.77,57,106
72,0,24024,Zach Johnson,53.54,53,99
73,0,32876,Martin Piller,53.45,31,58
74,0,31646,Emiliano Grillo,53.41,47,88
75,0,08075,Jerry Kelly,53.06,52,98
76,0,26951,Johnson Wagner,52.81,47,89
77,0,33204,Shane Lowry,52.73,29,55
78,0,35545,Blayne Barber,52.56,41,78
78,0,28158,Steve Marino,52.56,41,78
80,0,33418,Shawn Stefani,52.53,52,99
81,0,25572,Graeme McDowell,52.31,34,65
82,0,33448,Justin Thomas,52.22,47,90
83,0,26596,Ryan Moore,51.85,42,81
84,0,29461,Jamie Lovemark,51.82,57,110
85,0,34261,Scott Langley,51.81,43,83
86,0,24494,Erik Compton,51.76,44,85
87,0,32200,Roberto Castro,51.72,60,116
88,0,29420,Billy Horschel,51.61,32,62
89,0,36699,Patrick Rodgers,51.43,36,70
90,0,29223,Sam Saunders,51.14,45,88
91,0,34099,Harris English,51.06,48,94
92,0,33419,Cameron Tringale,51.02,50,98
93,0,25804,Bubba Watson,50.94,27,53
94,0,31557,Jim Herman,50.91,56,110
