RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,23353,J.J. Henry,50' 9",2231.250,44
2,0,29478,Kevin Kisner,48' 2",1059.167,22
3,0,33141,Keegan Bradley,48' 0",1200.583,25
4,0,28486,Michael Putnam,47' 10",2728.500,57
5,0,20498,Briny Baird,47' 9",1481.083,31
6,0,23983,Luke Donald,47' 4",899.833,19
7,0,33413,Ben Martin,45' 11",1284.833,28
8,0,22621,Ben Curtis,45' 8",1324.917,29
9,0,25720,Chad Collins,45' 7",956.833,21
10,0,35300,Andrew Loupe,45' 6",1547.167,34
11,0,34021,Bud Cauley,45' 5",1044.417,23
11,0,34265,Will Wilcox,45' 5",636.250,14
13,0,10809,Jim Furyk,45' 3",1447.667,32
13,0,24781,Hunter Mahan,45' 3",1494.083,33
15,0,10860,Justin Leonard,45' 0",899.750,20
15,0,25632,Jimmy Walker,45' 0",1125.917,25
17,0,24924,Bill Haas,44' 10",1659.333,37
18,0,24925,Jonathan Byrd,44' 9",1298.750,29
18,0,24024,Zach Johnson,44' 9",1297.750,29
20,0,27644,Brian Harman,44' 8",1562.250,35
21,0,22371,Aaron Baddeley,44' 6",1024.083,23
22,0,35539,Luke Guthrie,44' 3",1902.000,43
23,0,33461,Morgan Hoffmann,44' 2",1898.417,43
24,0,32333,Kevin Tway,44' 1",1366.083,31
25,0,34098,Russell Henley,44' 0",1319.750,30
26,0,28475,Jeff Overton,43' 10",1752.750,40
27,0,25834,Daniel Summerhays,43' 9",1620.083,37
28,0,32448,James Hahn,43' 8",1616.500,37
28,0,28092,D.H. Lee,43' 8",1005.000,23
28,0,27933,John Merrick,43' 8",1747.083,40
31,0,35541,John Peterson,43' 6",1391.667,32
32,0,21961,Charles Howell III,43' 5",2042.417,47
33,0,26758,David Hearn,43' 4",1255.583,29
33,0,31323,Gary Woodland,43' 4",1602.167,37
35,0,26851,Marc Leishman,43' 3",1298.417,30
35,0,25240,D.A. Points,43' 3",1341.583,31
37,0,26951,Johnson Wagner,43' 2",1078.250,25
38,0,34563,Chesson Hadley,42' 11",1718.000,40
39,0,20229,Stewart Cink,42' 10",1971.583,46
40,0,24358,Robert Garrigus,42' 9",1881.667,44
41,0,28500,Martin Flores,42' 8",1749.583,41
42,0,35139,Richard Lee,42' 7",1191.667,28
42,0,29518,Brendan Steele,42' 7",1702.250,40
44,0,24494,Erik Compton,42' 6",1274.917,30
44,0,30852,Ryo Ishikawa,42' 6",1062.167,25
44,0,24140,Sean O'Hair,42' 6",1274.833,30
47,0,22913,John Rollins,42' 4",1312.500,31
47,0,34264,Hudson Swafford,42' 4",1609.000,38
49,0,12510,Chad Campbell,42' 3",1141.667,27
49,0,34360,Patrick Reed,42' 3",1435.250,34
49,0,10423,Mike Weir,42' 3",1055.667,25
52,0,21878,Mark Wilson,42' 2",1349.667,32
53,0,06522,Ernie Els,42' 1",1345.833,32
53,0,20645,John Senden,42' 1",967.583,23
55,0,20593,Greg Chalmers,41' 11",1005.083,24
55,0,25191,Gonzalo Fernandez-Castaño,41' 11",1717.833,41
55,0,23800,Bryce Molder,41' 11",837.500,20
58,0,34409,David Lingmerth,41' 8",1500.750,36
58,0,32640,Troy Merritt,41' 8",1000.750,24
60,0,29479,Scott Brown,41' 7",1539.500,37
60,0,29222,Billy Hurley III,41' 7",1329.750,32
62,0,24846,Ricky Barnes,41' 6",1619.250,39
62,0,27436,Graham DeLaet,41' 6",1659.000,40
62,0,37273,Derek Ernst,41' 6",2072.917,50
62,0,30926,Chris Kirk,41' 6",1578.167,38
62,0,34261,Scott Langley,41' 6",1244.167,30
62,0,29221,Webb Simpson,41' 6",1536.417,37
62,0,30692,Scott Stallings,41' 6",1618.917,39
62,0,29425,Andrew Svoboda,41' 6",1287.583,31
62,0,26289,Boo Weekley,41' 6",1493.750,36
71,0,19846,Brian Gay,41' 4",1363.667,33
71,0,26956,Bronson La'Cassie,41' 4",702.583,17
71,0,26679,Kevin Stadler,41' 4",1157.167,28
74,0,33419,Cameron Tringale,41' 3",1813.917,44
75,0,27936,Martin Laird,41' 2",1152.917,28
76,0,29926,Danny Lee,41' 1",1560.000,38
77,0,27963,Chris Stroud,41' 0",1146.917,28
78,0,20098,Stuart Appleby,40' 11",1514.417,37
79,0,32200,Roberto Castro,40' 10",979.083,24
80,0,10885,Robert Allenby,40' 8",2315.917,57
81,0,30750,Tommy Gainey,40' 7",1378.833,34
82,0,34099,Harris English,40' 6",1537.917,38
82,0,27120,Troy Matteson,40' 6",1174.583,29
84,0,20157,Retief Goosen,40' 4",1331.083,33
84,0,31557,Jim Herman,40' 4",1289.333,32
86,0,25562,Andres Romero,40' 3",1810.583,45
87,0,26596,Ryan Moore,40' 1",1202.250,30
87,0,25345,Carl Pettersson,40' 1",1802.833,45
87,0,27330,Josh Teater,40' 1",1362.250,34
90,0,26331,Charl Schwartzel,39' 11",997.333,25
91,0,27466,Spencer Levin,39' 10",876.167,22
91,0,27064,Jhonattan Vegas,39' 10",1792.833,45
93,0,24138,Ian Poulter,39' 9",994.083,25
93,0,25804,Bubba Watson,39' 9",715.917,18
95,0,32150,Michael Thompson,39' 8",1389.000,35
96,0,25274,Steven Bowditch,39' 7",2293.833,58
96,0,29535,Brice Garnett,39' 7",1504.333,38
96,0,29420,Billy Horschel,39' 7",1543.667,39
96,0,22378,Trevor Immelman,39' 7",1464.667,37
100,0,21209,Sergio Garcia,39' 6",632.333,16
100,0,20396,Lee Westwood,39' 6",868.167,22
102,0,30944,Jason Kokrak,39' 5",1023.917,26
102,0,28132,Tyrone Van Aswegen,39' 5",1221.917,31
104,0,33122,Russell Knox,39' 4",1494.500,38
104,0,22293,Heath Slocum,39' 4",1690.250,43
106,0,01706,Davis Love III,39' 3",1607.750,41
106,0,25396,Kevin Na,39' 3",1294.000,33
106,0,26329,Louis Oosthuizen,39' 3",1019.500,26
106,0,06567,Vijay Singh,39' 3",1845.917,47
106,0,25349,Tim Wilkinson,39' 3",1099.333,28
111,0,24912,Will MacKenzie,39' 2",1449.083,37
111,0,27649,Brandt Snedeker,39' 2",1134.667,29
111,0,24663,Y.E. Yang,39' 2",1096.917,28
114,0,23409,James Driscoll,39' 0",1052.417,27
114,0,31560,Brian Stuard,39' 0",1170.250,30
114,0,28780,Nicholas Thompson,39' 0",2104.083,54
114,0,02206,David Toms,39' 0",896.833,23
118,0,08075,Jerry Kelly,38' 11",1051.583,27
118,0,31193,Jim Renner,38' 11",1519.250,39
120,0,23638,Brendon de Jonge,38' 9",1239.667,32
121,0,35732,Wes Roach,38' 7",1543.500,40
122,0,25444,Justin Hicks,38' 6",2119.250,55
122,0,33418,Shawn Stefani,38' 6",1115.833,29
124,0,20848,Ángel Cabrera,38' 5",1460.583,38
125,0,27895,Jonas Blixt,38' 4",536.667,14
125,0,27770,Camilo Villegas,38' 4",1762.833,46
127,0,23541,Ben Crane,38' 3",1109.333,29
127,0,29740,Brad Fritsch,38' 3",764.417,20
129,0,24490,George McNeill,38' 2",1451.500,38
129,0,24361,Pat Perez,38' 2",1335.667,35
131,0,23135,Tim Clark,38' 1",1103.667,29
132,0,27408,Martin Kaymer,38' 0",874.750,23
132,0,34431,Robert Streb,38' 0",1330.167,35
132,0,20160,Charlie Wi,38' 0",1214.750,32
135,0,30927,Brendon Todd,37' 11",1213.250,32
136,0,07867,Woody Austin,37' 10",1135.000,30
137,0,24507,Jason Bohn,37' 9",830.500,22
138,0,32839,Hideki Matsuyama,37' 8",1771.250,47
139,0,23623,Bo Van Pelt,37' 7",1429.500,38
140,0,27214,Kevin Streelman,37' 5",1495.667,40
141,0,32102,Rickie Fowler,37' 4",933.417,25
142,0,24357,K.J. Choi,37' 3",930.917,25
143,0,34174,John Huh,37' 2",1337.500,36
144,0,32334,Charlie Beljan,37' 1",1260.167,34
144,0,28237,Rory McIlroy,37' 1",592.667,16
146,0,32366,Kevin Chappell,37' 0",1555.000,42
146,0,36689,Brooks Koepka,37' 0",850.333,23
148,0,24502,Adam Scott,36' 6",840.000,23
149,0,28259,Sangmoon Bae,36' 5",1347.083,37
149,0,27095,Nick Watney,36' 5",1274.167,35
151,0,20104,Ken Duke,36' 4",1634.667,45
151,0,22046,Geoff Ogilvy,36' 4",1598.917,44
153,0,21731,Freddie Jacobson,36' 3",869.000,24
154,0,21528,Henrik Stenson,36' 2",578.167,16
155,0,28307,Matt Every,36' 1",1046.333,29
156,0,30110,Kyle Stanley,35' 11",2619.000,73
157,0,31202,William McGirt,35' 9",928.500,26
158,0,25364,Paul Casey,35' 6",675.250,19
159,0,27141,J.B. Holmes,35' 5",1203.167,34
160,0,01724,Jeff Maggert,35' 3",1023.167,29
160,0,34046,Jordan Spieth,35' 3",1268.417,36
162,0,23621,Rory Sabbatini,35' 2",1722.083,49
163,0,23320,Ryan Palmer,35' 0",1190.000,34
164,0,23108,Matt Kuchar,34' 11",943.750,27
165,0,29461,Jamie Lovemark,34' 9",973.750,28
166,0,12716,Charley Hoffman,34' 5",1135.500,33
167,0,21753,Brian Davis,34' 4",1270.833,37
168,0,30925,Dustin Johnson,33' 9",505.833,15
