RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,01320,Bob Estes,5
1,0,26695,Michael Letzig,5
3,0,07867,Woody Austin,4
3,0,01116,Michael Bradley,4
3,0,20472,Alex Cejka,4
3,0,08725,Tom Gillis,4
3,0,23718,Nathan Green,4
3,0,20433,Mark Hensby,4
3,0,21961,Charles Howell III,4
3,0,21350,Ryuji Imada,4
3,0,01619,Skip Kendall,4
3,0,29718,Anthony Kim,4
3,0,27797,Derek Lamely,4
3,0,27466,Spencer Levin,4
3,0,28620,Aron Price,4
3,0,25190,Jeff Quinney,4
3,0,24502,Adam Scott,4
3,0,26882,Michael Sim,4
3,0,31560,Brian Stuard,4
3,0,27770,Camilo Villegas,4
3,0,25892,Steve Wheatcroft,4
22,0,29910,Blake Adams,3
22,0,21407,Arjun Atwal,3
22,0,20498,Briny Baird,3
22,0,23614,Rich Beem,3
22,0,22946,Henrik Bjornstad,3
22,0,28087,Kris Blanks,3
22,0,24507,Jason Bohn,3
22,0,34195,Christopher Brown,3
22,0,24925,Jonathan Byrd,3
22,0,12510,Chad Campbell,3
22,0,25364,Paul Casey,3
22,0,23135,Tim Clark,3
22,0,25720,Chad Collins,3
22,0,22621,Ben Curtis,3
22,0,01249,John Daly,3
22,0,23638,Brendon de Jonge,3
22,0,27436,Graham DeLaet,3
22,0,06251,Chris DiMarco,3
22,0,23983,Luke Donald,3
22,0,20104,Ken Duke,3
22,0,09011,David Duval,3
22,0,01329,Brad Faxon,3
22,0,27896,Ross Fisher,3
22,0,28500,Martin Flores,3
22,0,10809,Jim Furyk,3
22,0,32698,Bobby Gates,3
22,0,20157,Retief Goosen,3
22,0,22892,Jason Gore,3
22,0,06643,Paul Goydos,3
22,0,20766,Padraig Harrington,3
22,0,08537,J.P. Hayes,3
22,0,12782,Tim Herron,3
22,0,12716,Charley Hoffman,3
22,0,27141,J.B. Holmes,3
22,0,26908,Yuta Ikeda,3
22,0,21731,Freddie Jacobson,3
22,0,30925,Dustin Johnson,3
22,0,26300,Matt Jones,3
22,0,08075,Jerry Kelly,3
22,0,28258,K.T. Kim,3
22,0,24503,Jeff Klauk,3
22,0,06012,Greg Kraft,3
22,0,27936,Martin Laird,3
22,0,26851,Marc Leishman,3
22,0,11032,Frank Lickliter II,3
22,0,01706,Davis Love III,3
22,0,01707,Steve Lowery,3
22,0,23548,Bill Lunde,3
22,0,01724,Jeff Maggert,3
22,0,24781,Hunter Mahan,3
22,0,27120,Troy Matteson,3
22,0,01766,Billy Mayfair,3
22,0,10585,Scott McCarron,3
22,0,24490,George McNeill,3
22,0,01797,Rocco Mediate,3
22,0,27933,John Merrick,3
22,0,06515,Shaun Micheel,3
22,0,26596,Ryan Moore,3
22,0,26301,James Nitties,3
22,0,21949,Joe Ogilvie,3
22,0,22046,Geoff Ogilvy,3
22,0,28475,Jeff Overton,3
22,0,20691,Greg Owen,3
22,0,24361,Pat Perez,3
22,0,01941,Tom Pernice Jr.,3
22,0,25345,Carl Pettersson,3
22,0,25818,Scott Piercy,3
22,0,25240,D.A. Points,3
22,0,21959,Ted Purdy,3
22,0,07749,Brett Quigley,3
22,0,26476,Chez Reavie,3
22,0,25562,Andres Romero,3
22,0,23621,Rory Sabbatini,3
22,0,29221,Webb Simpson,3
22,0,22293,Heath Slocum,3
22,0,07707,Mike Small,3
22,0,08375,Paul Stankowski,3
22,0,27214,Kevin Streelman,3
22,0,23307,Roger Tambellini,3
22,0,28780,Nicholas Thompson,3
22,0,12714,Chris Tidland,3
22,0,02206,David Toms,3
22,0,23788,D.J. Trahan,3
22,0,02239,Scott Verplank,3
22,0,26951,Johnson Wagner,3
22,0,23349,Charles Warren,3
22,0,27095,Nick Watney,3
22,0,26498,Matt Weibring,3
22,0,23322,Brett Wetterich,3
22,0,20160,Charlie Wi,3
22,0,20436,Garrett Willis,3
22,0,26392,Chris Wilson,3
22,0,24663,Y.E. Yang,3
115,0,27796,Joe Affrunti,2
115,0,06197,Michael Allen,2
115,0,10885,Robert Allenby,2
115,0,06004,Stephen Ames,2
115,0,20098,Stuart Appleby,2
115,0,01042,Paul Azinger,2
115,0,22371,Aaron Baddeley,2
115,0,23613,Rich Barcelo,2
115,0,19824,Craig Barlow,2
115,0,24846,Ricky Barnes,2
115,0,27124,Chris Baryla,2
115,0,12652,Cameron Beckman,2
115,0,20029,Notah Begay III,2
115,0,20070,Matt Bettencourt,2
115,0,24227,Justin Bolli,2
115,0,06214,Guy Boros,2
115,0,26525,Grégory Bourdy,2
115,0,07363,Craig Bowden,2
115,0,01132,Mark Brooks,2
115,0,01161,Mark Calcavecchia,2
115,0,26500,Alejandro Cañizares,2
115,0,01175,Jim Carter,2
115,0,20593,Greg Chalmers,2
115,0,32366,Kevin Chappell,2
115,0,24357,K.J. Choi,2
115,0,20850,Daniel Chopra,2
115,0,20229,Stewart Cink,2
115,0,24494,Erik Compton,2
115,0,23673,Michael Connell,2
115,0,11123,Chris Couch,2
115,0,01226,Fred Couples,2
115,0,23541,Ben Crane,2
115,0,19881,Robert Damron,2
115,0,21753,Brian Davis,2
115,0,06034,Marco Dawson,2
115,0,28089,Jason Day,2
115,0,29285,Brent Delahoussaye,2
115,0,23409,James Driscoll,2
115,0,25686,Jason Dufner,2
115,0,06621,Joe Durant,2
115,0,24512,Simon Dyson,2
115,0,01313,Steve Elkington,2
115,0,06522,Ernie Els,2
115,0,28307,Matt Every,2
115,0,24463,Trevor Fisher Jr,2
115,0,07457,Steve Flesch,2
115,0,32102,Rickie Fowler,2
115,0,32416,Benjamin Fox,2
115,0,12823,Carlos Franco,2
115,0,24083,Marcus Fraser,2
115,0,21805,Harrison Frazar,2
115,0,01381,Fred Funk,2
115,0,01385,Jim Gallagher Jr.,2
115,0,01388,Robert Gamez,2
115,0,21209,Sergio Garcia,2
115,0,24358,Robert Garrigus,2
115,0,19846,Brian Gay,2
115,0,25900,Lucas Glover,2
115,0,20574,Mathew Goggin,2
115,0,20378,Mathias Grönberg,2
115,0,23465,Peter Gustafsson,2
115,0,24924,Bill Haas,2
115,0,23624,Soren Hansen,2
115,0,22792,Peter Hanson,2
115,0,26758,David Hearn,2
115,0,23353,J.J. Henry,2
115,0,30909,David Horsey,2
115,0,01553,John Huston,2
115,0,22378,Trevor Immelman,2
115,0,30852,Ryo Ishikawa,2
115,0,20832,Raphael Jacquelin,2
115,0,24511,Thongchai Jaidee,2
115,0,01577,Lee Janzen,2
115,0,30211,Barrett Jarosch,2
115,0,19958,Miguel Angel Jiménez,2
115,0,06573,Brandt Jobe,2
115,0,06514,Kevin Johnson,2
115,0,26420,Richard Johnson,2
115,0,24024,Zach Johnson,2
115,0,10733,Kent Jones,2
115,0,32874,Erick Justesen,2
115,0,19970,Robert Karlsson,2
115,0,20094,Jonathan Kaye,2
115,0,27408,Martin Kaymer,2
115,0,24957,Simon Khan,2
115,0,20669,James Kingston,2
115,0,12705,Cliff Kresge,2
115,0,23108,Matt Kuchar,2
115,0,01677,Tom Lehman,2
115,0,10860,Justin Leonard,2
115,0,12662,Thomas Levet,2
115,0,24748,WC Liang,2
115,0,29461,Jamie Lovemark,2
115,0,26881,Jarrod Lyle,2
115,0,24912,Will MacKenzie,2
115,0,27060,John Mallinger,2
115,0,28158,Steve Marino,2
115,0,12680,Shigeki Maruyama,2
115,0,25572,Graeme McDowell,2
115,0,24449,Parker McLachlin,2
115,0,22122,Andrew McLardy,2
115,0,08339,Spike McRoy,2
115,0,32640,Troy Merritt,2
115,0,01810,Phil Mickelson,2
115,0,25842,Jon Mills,2
115,0,20213,Katsumasa Miyamoto,2
115,0,23800,Bryce Molder,2
115,0,23814,Edoardo Molinari,2
115,0,08635,Colin Montgomerie,2
