RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
65,0,20070,Matt Bettencourt,10.15,853,84
65,0,29221,Webb Simpson,10.15,995,98
65,0,27770,Camilo Villegas,10.15,690,68
68,0,26300,Matt Jones,10.13,719,71
69,0,23541,Ben Crane,10.12,739,73
69,0,21350,Ryuji Imada,10.12,840,83
71,0,24781,Hunter Mahan,10.11,900,89
72,0,23548,Bill Lunde,10.10,929,92
73,0,21961,Charles Howell III,10.08,1089,108
73,0,32640,Troy Merritt,10.08,635,63
75,0,06573,Brandt Jobe,10.06,1006,100
75,0,23108,Matt Kuchar,10.06,885,88
75,0,27797,Derek Lamely,10.06,654,65
75,0,12602,Dean Wilson,10.06,624,62
79,0,24024,Zach Johnson,10.05,784,78
79,0,24502,Adam Scott,10.05,593,59
81,0,27330,Josh Teater,10.04,1044,104
82,0,01810,Phil Mickelson,10.03,772,77
83,0,25345,Carl Pettersson,10.01,951,95
83,0,25240,D.A. Points,10.01,891,89
85,0,27120,Troy Matteson,10.00,910,91
86,0,19970,Robert Karlsson,9.98,589,59
87,0,20766,Padraig Harrington,9.97,588,59
88,0,21407,Arjun Atwal,9.96,906,91
88,0,33141,Keegan Bradley,9.96,906,91
88,0,26951,Johnson Wagner,9.96,807,81
91,0,23621,Rory Sabbatini,9.95,846,85
91,0,24663,Y.E. Yang,9.95,587,59
93,0,11123,Chris Couch,9.92,724,73
93,0,10733,Kent Jones,9.92,754,76
93,0,22348,Nick O'Hern,9.92,883,89
96,0,23320,Ryan Palmer,9.91,793,80
97,0,26287,Roland Thatcher,9.90,663,67
97,0,27095,Nick Watney,9.90,762,77
99,0,28158,Steve Marino,9.88,751,76
99,0,27963,Chris Stroud,9.88,869,88
101,0,30750,Tommy Gainey,9.87,1026,104
101,0,26596,Ryan Moore,9.87,740,75
101,0,20436,Garrett Willis,9.87,701,71
104,0,33413,Ben Martin,9.86,730,74
104,0,01766,Billy Mayfair,9.86,927,94
104,0,27064,Jhonattan Vegas,9.86,828,84
107,0,26420,Richard Johnson,9.84,630,64
107,0,25632,Jimmy Walker,9.84,777,79
109,0,20127,Chris Riley,9.83,747,76
109,0,25457,Alexandre Rocha,9.83,639,65
111,0,23638,Brendon de Jonge,9.81,1030,105
111,0,24604,Hunter Haas,9.81,942,96
113,0,06251,Chris DiMarco,9.80,911,93
113,0,20160,Charlie Wi,9.80,813,83
115,0,30711,Colt Knost,9.78,782,80
116,0,24361,Pat Perez,9.76,742,76
117,0,30692,Scott Stallings,9.75,819,84
118,0,27649,Brandt Snedeker,9.74,828,85
119,0,23983,Luke Donald,9.73,652,67
119,0,28486,Michael Putnam,9.73,652,67
119,0,02206,David Toms,9.73,759,78
122,0,06515,Shaun Micheel,9.71,748,77
122,0,32876,Martin Piller,9.71,612,63
122,0,23497,Tag Ridings,9.71,845,87
125,0,27974,Sung Kang,9.70,611,63
125,0,29718,Anthony Kim,9.70,689,71
127,0,26679,Kevin Stadler,9.69,853,88
128,0,29910,Blake Adams,9.68,1123,116
128,0,12782,Tim Herron,9.68,823,85
130,0,29420,Billy Horschel,9.67,725,75
131,0,31401,Zack Miller,9.66,831,86
132,0,32698,Bobby Gates,9.65,791,82
133,0,24507,Jason Bohn,9.64,713,74
134,0,20498,Briny Baird,9.62,577,60
134,0,32102,Rickie Fowler,9.62,779,81
134,0,31557,Jim Herman,9.62,664,69
137,0,20229,Stewart Cink,9.61,673,70
137,0,08537,J.P. Hayes,9.61,538,56
139,0,26758,David Hearn,9.59,844,88
139,0,08075,Jerry Kelly,9.59,815,85
139,0,01948,Tim Petrovic,9.59,844,88
142,0,23800,Bryce Molder,9.57,785,82
143,0,06004,Stephen Ames,9.55,659,69
144,0,22046,Geoff Ogilvy,9.53,629,66
145,0,26881,Jarrod Lyle,9.52,790,83
146,0,25818,Scott Piercy,9.50,741,78
147,0,28679,Fabián Gómez,9.49,797,84
148,0,22371,Aaron Baddeley,9.48,730,77
148,0,28089,Jason Day,9.48,692,73
150,0,29478,Kevin Kisner,9.46,662,70
151,0,30110,Kyle Stanley,9.36,917,98
152,0,12652,Cameron Beckman,9.35,664,71
152,0,08375,Paul Stankowski,9.35,729,78
154,0,07457,Steve Flesch,9.34,822,88
155,0,28620,Aron Price,9.33,541,58
155,0,06527,Steve Stricker,9.33,644,69
157,0,23409,James Driscoll,9.32,662,71
158,0,25274,Steven Bowditch,9.30,800,86
158,0,27933,John Merrick,9.30,660,71
160,0,27939,Matt McQuillan,9.29,548,59
160,0,25396,Kevin Na,9.29,780,84
162,0,32366,Kevin Chappell,9.28,724,78
162,0,32150,Michael Thompson,9.28,733,79
164,0,22961,David Mathis,9.27,769,83
165,0,23718,Nathan Green,9.26,750,81
165,0,01577,Lee Janzen,9.26,574,62
167,0,19846,Brian Gay,9.24,832,90
168,0,25562,Andres Romero,9.23,711,77
169,0,20848,Ángel Cabrera,9.22,461,50
169,0,10585,Scott McCarron,9.22,599,65
171,0,34255,Joseph Bramlett,9.21,672,73
172,0,20593,Greg Chalmers,9.18,808,88
173,0,24490,George McNeill,9.17,633,69
174,0,25444,Justin Hicks,9.15,549,60
175,0,33911,Nate Smith,9.12,602,66
176,0,34072,Will Strickler,9.08,463,51
177,0,24980,Scott Gutschewski,9.07,608,67
178,0,10505,Shane Bertsch,9.05,561,62
179,0,20572,Rod Pampling,9.00,648,72
180,0,35087,Bio Kim,8.93,634,71
181,0,21731,Freddie Jacobson,8.91,820,92
182,0,29720,Andres Gonzales,8.90,534,60
183,0,31193,Jim Renner,8.85,575,65
184,0,07867,Woody Austin,8.81,520,59
185,0,21949,Joe Ogilvie,8.79,659,75
186,0,24290,D.J. Brigman,8.75,586,67
