RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,06527,Steve Stricker,27.22,490,18
2,0,20593,Greg Chalmers,27.73,721,26
3,0,35087,Bio Kim,27.74,638,23
4,0,21731,Freddie Jacobson,27.78,639,23
5,0,32102,Rickie Fowler,27.83,640,23
6,0,27649,Brandt Snedeker,27.88,697,25
7,0,28089,Jason Day,28.00,560,20
7,0,19970,Robert Karlsson,28.00,476,17
7,0,25396,Kevin Na,28.00,728,26
10,0,10505,Shane Bertsch,28.22,508,18
11,0,20098,Stuart Appleby,28.24,593,21
11,0,22371,Aaron Baddeley,28.24,593,21
11,0,10585,Scott McCarron,28.24,593,21
14,0,25274,Steven Bowditch,28.26,763,27
15,0,28158,Steve Marino,28.30,651,23
16,0,29910,Blake Adams,28.36,936,33
16,0,33911,Nate Smith,28.36,624,22
18,0,01948,Tim Petrovic,28.38,738,26
19,0,32150,Michael Thompson,28.39,653,23
20,0,24138,Ian Poulter,28.40,426,15
21,0,21209,Sergio Garcia,28.44,455,16
21,0,23718,Nathan Green,28.44,711,25
23,0,25818,Scott Piercy,28.48,598,21
24,0,20160,Charlie Wi,28.52,713,25
25,0,20572,Rod Pampling,28.53,542,19
26,0,27936,Martin Laird,28.55,628,22
27,0,22961,David Mathis,28.57,657,23
28,0,12782,Tim Herron,28.59,772,27
29,0,12602,Dean Wilson,28.60,572,20
30,0,27141,J.B. Holmes,28.64,401,14
30,0,26287,Roland Thatcher,28.64,630,22
32,0,29221,Webb Simpson,28.65,745,26
33,0,25632,Jimmy Walker,28.67,688,24
34,0,24024,Zach Johnson,28.68,631,22
35,0,23108,Matt Kuchar,28.70,660,23
35,0,26851,Marc Leishman,28.70,775,27
37,0,29478,Kevin Kisner,28.73,632,22
38,0,07457,Steve Flesch,28.76,719,25
39,0,33419,Cameron Tringale,28.77,892,31
40,0,21878,Mark Wilson,28.80,720,25
41,0,24290,D.J. Brigman,28.81,605,21
42,0,23409,James Driscoll,28.82,634,22
42,0,25900,Lucas Glover,28.82,634,22
44,0,21407,Arjun Atwal,28.83,836,29
44,0,23983,Luke Donald,28.83,519,18
46,0,26596,Ryan Moore,28.85,577,20
47,0,24357,K.J. Choi,28.86,606,21
47,0,21949,Joe Ogilvie,28.86,635,22
47,0,24361,Pat Perez,28.86,635,22
47,0,26331,Charl Schwartzel,28.86,404,14
51,0,29720,Andres Gonzales,28.89,549,19
51,0,22046,Geoff Ogilvy,28.89,549,19
53,0,29420,Billy Horschel,28.91,665,23
53,0,20436,Garrett Willis,28.91,636,22
55,0,23638,Brendon de Jonge,28.93,839,29
56,0,07867,Woody Austin,28.94,463,16
56,0,08537,J.P. Hayes,28.94,521,18
56,0,24663,Y.E. Yang,28.94,492,17
59,0,27933,John Merrick,28.95,550,19
59,0,28486,Michael Putnam,28.95,550,19
59,0,31193,Jim Renner,28.95,579,20
59,0,02206,David Toms,28.95,608,21
63,0,01313,Steve Elkington,29.00,493,17
63,0,24490,George McNeill,29.00,522,18
