RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,06527,Steve Stricker,8.06,556,69
2,0,25396,Kevin Na,7.96,669,84
3,0,23983,Luke Donald,7.90,529,67
4,0,28089,Jason Day,7.84,572,73
5,0,20593,Greg Chalmers,7.78,685,88
6,0,22046,Geoff Ogilvy,7.70,508,66
7,0,27649,Brandt Snedeker,7.65,650,85
8,0,23800,Bryce Molder,7.55,619,82
8,0,25562,Andres Romero,7.55,581,77
10,0,20160,Charlie Wi,7.51,623,83
11,0,29718,Anthony Kim,7.45,529,71
11,0,26596,Ryan Moore,7.45,559,75
11,0,24361,Pat Perez,7.45,566,76
14,0,32102,Rickie Fowler,7.43,602,81
15,0,11123,Chris Couch,7.42,542,73
16,0,23108,Matt Kuchar,7.41,652,88
17,0,26287,Roland Thatcher,7.39,495,67
18,0,23320,Ryan Palmer,7.38,590,80
19,0,24663,Y.E. Yang,7.37,435,59
20,0,27095,Nick Watney,7.36,567,77
21,0,24024,Zach Johnson,7.33,572,78
22,0,22371,Aaron Baddeley,7.31,563,77
22,0,12602,Dean Wilson,7.31,453,62
24,0,20766,Padraig Harrington,7.27,429,59
24,0,19970,Robert Karlsson,7.27,429,59
24,0,25632,Jimmy Walker,7.27,574,79
27,0,19846,Brian Gay,7.23,651,90
27,0,26300,Matt Jones,7.23,513,71
29,0,25240,D.A. Points,7.22,643,89
30,0,21407,Arjun Atwal,7.21,656,91
31,0,28158,Steve Marino,7.20,547,76
31,0,29221,Webb Simpson,7.20,706,98
33,0,23325,Vaughn Taylor,7.18,639,89
34,0,07457,Steve Flesch,7.17,631,88
35,0,21753,Brian Davis,7.14,750,105
36,0,21350,Ryuji Imada,7.13,592,83
37,0,25274,Steven Bowditch,7.12,612,86
37,0,24138,Ian Poulter,7.12,363,51
39,0,23541,Ben Crane,7.11,519,73
40,0,01810,Phil Mickelson,7.10,547,77
41,0,30926,Chris Kirk,7.09,617,87
42,0,27214,Kevin Streelman,7.07,636,90
43,0,21878,Mark Wilson,7.06,614,87
44,0,27936,Martin Laird,7.04,535,76
45,0,09011,David Duval,7.03,471,67
45,0,24781,Hunter Mahan,7.03,626,89
45,0,24502,Adam Scott,7.03,415,59
45,0,27770,Camilo Villegas,7.03,478,68
49,0,20070,Matt Bettencourt,7.01,589,84
50,0,25345,Carl Pettersson,6.99,664,95
51,0,20098,Stuart Appleby,6.98,454,65
51,0,24925,Jonathan Byrd,6.98,572,82
51,0,10860,Justin Leonard,6.98,572,82
51,0,26331,Charl Schwartzel,6.98,391,56
55,0,25900,Lucas Glover,6.97,516,74
56,0,23673,Michael Connell,6.96,529,76
56,0,20157,Retief Goosen,6.96,341,49
56,0,21731,Freddie Jacobson,6.96,640,92
59,0,23638,Brendon de Jonge,6.95,730,105
59,0,23718,Nathan Green,6.95,563,81
61,0,06567,Vijay Singh,6.94,548,79
62,0,29910,Blake Adams,6.93,804,116
62,0,01948,Tim Petrovic,6.93,610,88
64,0,10585,Scott McCarron,6.92,450,65
65,0,26851,Marc Leishman,6.90,600,87
66,0,22621,Ben Curtis,6.88,454,66
66,0,21805,Harrison Frazar,6.88,399,58
68,0,23623,Bo Van Pelt,6.86,617,90
69,0,25572,Graeme McDowell,6.83,321,47
70,0,08537,J.P. Hayes,6.82,382,56
