RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01527,Scott Hoch,12,5
1,0,01887,Mark O'Meara,12,2
3,0,01306,David Edwards,11,2
3,0,01690,Bruce Lietzke,11,3
3,0,01783,Mark McCumber,11,0
3,0,01925,Jerry Pate,11,0
3,0,08793,Tiger Woods,11,11
8,0,01226,Fred Couples,10,6
8,0,07457,Steve Flesch,10,10
8,0,01378,David Frost,10,3
8,0,01928,Corey Pavin,10,3
8,0,01996,Mike Reid,10,3
8,0,02049,Gene Sauers,10,1
8,0,02090,Tom Sieckmann,10,0
8,0,02106,Chris Smith,10,0
8,0,02245,Grant Waite,10,10
17,0,01024,Billy Andrade,9,5
17,0,20029,Notah Begay III,9,9
17,0,01143,Brad Bryant,9,2
17,0,01161,Mark Calcavecchia,9,5
17,0,20229,Stewart Cink,9,5
17,0,01201,Lennie Clements,9,0
17,0,01381,Fred Funk,9,4
17,0,01457,Jay Haas,9,2
17,0,01706,Davis Love III,9,6
17,0,01771,Blaine McCallister,9,6
17,0,01810,Phil Mickelson,9,9
17,0,01837,Gil Morgan,9,0
17,0,01876,Greg Norman,9,2
17,0,12660,Jesper Parnevik,9,9
17,0,01943,Chris Perry,9,4
17,0,02010,Loren Roberts,9,8
17,0,02146,Payne Stewart,9,0
17,0,02170,Hal Sutton,9,9
17,0,02214,Kirk Triplett,9,4
17,0,02223,Bob Tway,9,3
17,0,02239,Scott Verplank,9,8
38,0,01006,John Adams,8,0
38,0,10885,Robert Allenby,8,8
38,0,01042,Paul Azinger,8,6
38,0,20099,Doug Barron,8,8
38,0,01068,Andy Bean,8,2
38,0,01129,Bill Britton,8,0
38,0,01162,Rex Caldwell,8,0
38,0,01197,Bobby Clampett,8,1
38,0,01203,Russ Cochran,8,4
38,0,01219,John Cook,8,4
38,0,06251,Chris DiMarco,8,8
38,0,09011,David Duval,8,8
38,0,10809,Jim Furyk,8,5
38,0,01414,Bob Gilder,8,3
38,0,01418,Bill Glasson,8,4
38,0,01443,Hubert Green,8,0
38,0,01444,Ken Green,8,1
38,0,01475,Donnie Hammond,8,2
38,0,06575,Dudley Hart,8,3
38,0,01499,Mark Hayes,8,1
38,0,01549,Mike Hulbert,8,2
38,0,01553,John Huston,8,6
38,0,01559,Hale Irwin,8,1
38,0,01599,Steve Jones,8,3
38,0,01633,Tom Kite,8,3
38,0,06012,Greg Kraft,8,8
38,0,01677,Tom Lehman,8,3
38,0,01823,Larry Mize,8,2
38,0,01935,Calvin Peete,8,0
38,0,01938,David Peoples,8,4
38,0,01945,Kenny Perry,8,4
38,0,01968,Nick Price,8,4
38,0,02104,Jeff Sluman,8,5
38,0,02133,Craig Stadler,8,6
38,0,02159,Curtis Strange,8,3
38,0,02201,Jim Thorpe,8,0
38,0,02241,Bobby Wadkins,8,0
38,0,02267,D.A. Weibring,8,3
38,0,02303,Robert Wrenn,8,0
77,0,06124,Patrick Burke,7,0
77,0,01157,Tom Byrum,7,4
77,0,01242,Rod Curl,7,0
77,0,06621,Joe Durant,7,5
77,0,06522,Ernie Els,7,7
77,0,01320,Bob Estes,7,5
77,0,01385,Jim Gallagher Jr.,7,3
77,0,21209,Sergio Garcia,7,7
77,0,12645,Brent Geiberger,7,3
77,0,01408,Kelly Gibson,7,3
77,0,01468,Gary Hallberg,7,2
77,0,01522,Lon Hinkle,7,0
77,0,01569,Peter Jacobsen,7,3
77,0,01607,Brian Kamm,7,0
77,0,20094,Jonathan Kaye,7,4
77,0,01639,Kenny Knox,7,0
77,0,01641,Gary Koch,7,0
77,0,01666,Bernhard Langer,7,2
77,0,01682,Wayne Levi,7,1
77,0,01685,J.L. Lewis,7,3
77,0,01717,Sandy Lyle,7,2
77,0,01723,Andrew Magee,7,6
77,0,01724,Jeff Maggert,7,4
77,0,08547,John Maginnes,7,4
77,0,01725,John Mahaffey,7,0
77,0,01736,Roger Maltbie,7,0
77,0,01797,Rocco Mediate,7,7
77,0,01864,Larry Nelson,7,0
77,0,01960,Don Pooley,7,1
77,0,01998,Jack Renner,7,0
77,0,02023,Clarence Rose,7,1
77,0,23621,Rory Sabbatini,7,7
77,0,02094,Tony Sills,7,0
77,0,02099,Scott Simpson,7,0
77,0,06567,Vijay Singh,7,4
77,0,02131,Mike Springer,7,2
77,0,08375,Paul Stankowski,7,6
77,0,07101,Dave Stockton Jr.,7,3
77,0,06595,Kevin Sutherland,7,6
77,0,02185,Lance Ten Broeck,7,0
77,0,02213,Lee Trevino,7,0
77,0,02225,Howard Twitty,7,0
77,0,02242,Lanny Wadkins,7,2
77,0,02246,Duffy Waldorf,7,5
77,0,02256,Tom Watson,7,2
77,0,02279,Mark Wiebe,7,3
77,0,02321,Fuzzy Zoeller,7,1
77,0,02322,Richard Zokol,7,3
125,0,01014,Fulton Allem,6,2
125,0,01035,Tommy Armour III,6,4
125,0,07867,Woody Austin,6,4
125,0,01060,Dave Barr,6,3
125,0,01072,Chip Beck,6,3
125,0,01093,Ronnie Black,6,6
125,0,01096,Phil Blackmar,6,2
125,0,01098,Jay Don Blake,6,3
125,0,10569,Mike Brisky,6,2
125,0,01132,Mark Brooks,6,2
125,0,01139,Olin Browne,6,5
125,0,01142,Bart Bryant,6,2
125,0,01150,George Burns,6,0
125,0,01156,Curt Byrum,6,2
125,0,01175,Jim Carter,6,4
125,0,01200,Keith Clearwater,6,1
125,0,01205,Jim Colbert,6,0
125,0,19881,Robert Damron,6,3
125,0,06034,Marco Dawson,6,3
125,0,01261,Jay Delsing,6,3
125,0,01305,Danny Edwards,6,0
125,0,01310,Dave Eichelberger,6,1
125,0,01313,Steve Elkington,6,4
125,0,01331,Rick Fehr,6,3
125,0,01346,Ed Fiori,6,2
125,0,01353,Bruce Fleisher,6,0
125,0,01361,Dan Forsman,6,4
125,0,01374,Robin Freeman,6,3
125,0,06643,Paul Goydos,6,4
125,0,01469,Dan Halldorson,6,0
125,0,01495,Morris Hatalsky,6,0
125,0,01501,Vance Heafner,6,0
125,0,08337,Mike Heinen,6,1
125,0,01510,Nolan Henke,6,2
125,0,01556,Joe Inman,6,0
125,0,01557,John Inman,6,1
125,0,01571,Barry Jaeckel,6,0
125,0,01577,Lee Janzen,6,6
125,0,01578,Tom Jenkins,6,0
125,0,06315,Pete Jordan,6,4
125,0,01604,Steve Jurgensen,6,0
125,0,01619,Skip Kendall,6,4
125,0,11032,Frank Lickliter II,6,6
125,0,01701,Bob Lohr,6,1
125,0,01707,Steve Lowery,6,5
125,0,01748,Doug Martin,6,0
125,0,01766,Billy Mayfair,6,4
125,0,06090,Jim McGovern,6,4
125,0,01815,Johnny Miller,6,0
125,0,08045,Perry Moss,6,2
125,0,01877,Tim Norris,6,0
125,0,01891,David Ogrin,6,2
125,0,01920,Craig Parry,6,4
125,0,01926,Steve Pate,6,2
125,0,01941,Tom Pernice Jr.,6,4
125,0,01949,Mark Pfeil,6,0
125,0,01958,Dan Pohl,6,2
125,0,01984,Sam Randolph,6,2
125,0,20127,Chris Riley,6,6
125,0,02008,Lee Rinker,6,0
125,0,02016,Bill Rogers,6,0
125,0,02033,Dave Rummells,6,0
125,0,02041,Bill Sander,6,0
125,0,02067,Ted Schulz,6,1
125,0,02100,Tim Simpson,6,0
125,0,02101,Joey Sindelar,6,3
125,0,06527,Steve Stricker,6,4
125,0,12663,Phil Tataurangi,6,0
125,0,02186,Brian Tennyson,6,0
125,0,02195,Leonard Thompson,6,0
125,0,06078,Esteban Toledo,6,6
125,0,02206,David Toms,6,4
125,0,02218,Ted Tryba,6,4
125,0,02244,Fred Wadsworth,6,0
125,0,02255,Denis Watson,6,0
125,0,10423,Mike Weir,6,4
125,0,20396,Lee Westwood,6,4
125,0,02294,Willie Wood,6,1
203,0,06004,Stephen Ames,5,4
203,0,01030,Isao Aoki,5,0
203,0,20098,Stuart Appleby,5,5
203,0,01040,Emlyn Aubrey,5,2
203,0,01051,Seve Ballesteros,5,1
203,0,10944,Thomas Bjørn,5,5
203,0,06214,Guy Boros,5,1
203,0,01114,Bob Boyd,5,0
203,0,01116,Michael Bradley,5,2
203,0,01133,Billy Ray Brown,5,0
203,0,01135,Ken Brown,5,0
203,0,24356,Jason Buha,5,5
203,0,06809,Bob Burns,5,3
203,0,01158,George Cadle,5,0
203,0,20593,Greg Chalmers,5,5
