RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,10425,Jay Williamson,28' 0",863,24128.583,-54.00
2,0,23135,Tim Clark,28' 1",991,27868.250,-91.00
3,0,23638,Brendon de Jonge,28' 9",1248,35921.000,-137.00
3,0,24358,Robert Garrigus,28' 9",735,21121.083,-52.00
5,0,32102,Rickie Fowler,28' 10",1079,31139.417,-114.00
6,0,12510,Chad Campbell,28' 11",1150,33224.500,-113.00
7,0,06621,Joe Durant,29' 0",852,24713.333,-85.00
8,0,24357,K.J. Choi,29' 1",836,24319.083,-81.00
9,0,25364,Paul Casey,29' 2",568,16576.333,-91.00
9,0,01810,Phil Mickelson,29' 2",648,18921.333,-84.00
9,0,01945,Kenny Perry,29' 2",775,22606.167,-78.00
9,0,02206,David Toms,29' 2",1000,29141.417,-108.00
13,0,23673,Michael Connell,29' 4",1033,30293.500,-89.00
13,0,12705,Cliff Kresge,29' 4",632,18531.333,-16.00
15,0,01941,Tom Pernice Jr.,29' 5",801,23579.167,-54.00
16,0,24507,Jason Bohn,29' 6",1034,30500.833,-95.00
16,0,12602,Dean Wilson,29' 6",660,19469.833,-67.00
18,0,09011,David Duval,29' 7",700,20719.667,-65.00
18,0,23322,Brett Wetterich,29' 7",667,19708.667,-46.00
20,0,27466,Spencer Levin,29' 8",1332,39543.000,-132.00
20,0,06527,Steve Stricker,29' 8",772,22924.917,-119.00
20,0,26289,Boo Weekley,29' 8",1004,29822.667,-88.00
23,0,06643,Paul Goydos,29' 9",936,27864.917,-58.00
23,0,26851,Marc Leishman,29' 9",883,26292.917,-81.00
23,0,01797,Rocco Mediate,29' 9",846,25194.917,-59.00
23,0,25396,Kevin Na,29' 9",1029,30588.917,-133.00
23,0,06567,Vijay Singh,29' 9",736,21881.500,-62.00
23,0,23349,Charles Warren,29' 9",736,21914.750,-70.00
29,0,20498,Briny Baird,29' 10",1092,32542.083,-83.00
29,0,22056,Cameron Percy,29' 10",749,22331.000,-53.00
29,0,22293,Heath Slocum,29' 10",1046,31164.583,-91.00
32,0,19846,Brian Gay,29' 11",1216,36378.250,-98.00
33,0,01249,John Daly,30' 0",550,16483.833,-30.00
33,0,01320,Bob Estes,30' 0",931,27954.500,-62.00
33,0,26695,Michael Letzig,30' 0",1064,31946.833,-96.00
33,0,27120,Troy Matteson,30' 0",1006,30174.417,-69.00
33,0,08385,Omar Uresti,30' 0",898,26975.000,-34.00
38,0,24361,Pat Perez,30' 1",1135,34126.000,-132.00
38,0,28620,Aron Price,30' 1",861,25917.000,-107.00
38,0,27649,Brandt Snedeker,30' 1",1016,30575.333,-90.00
38,0,08375,Paul Stankowski,30' 1",728,21922.167,-85.00
42,0,12716,Charley Hoffman,30' 2",1011,30515.000,-129.00
42,0,22046,Geoff Ogilvy,30' 2",636,19163.333,-72.00
44,0,01116,Michael Bradley,30' 3",891,26942.917,-71.00
44,0,01161,Mark Calcavecchia,30' 3",424,12840.333,-9.00
44,0,29285,Brent Delahoussaye,30' 3",659,19950.833,-29.00
44,0,01577,Lee Janzen,30' 3",912,27601.250,-58.00
44,0,08075,Jerry Kelly,30' 3",1154,34871.833,-94.00
44,0,01706,Davis Love III,30' 3",894,27021.167,-60.00
44,0,23325,Vaughn Taylor,30' 3",1095,33121.167,-97.00
44,0,23788,D.J. Trahan,30' 3",1037,31374.250,-88.00
52,0,10885,Robert Allenby,30' 4",824,24985.333,-93.00
52,0,24846,Ricky Barnes,30' 4",1061,32172.333,-110.00
52,0,23108,Matt Kuchar,30' 4",1021,30947.583,-164.00
52,0,28475,Jeff Overton,30' 4",855,25966.667,-94.00
52,0,23320,Ryan Palmer,30' 4",876,26596.333,-86.00
52,0,25345,Carl Pettersson,30' 4",1109,33593.917,-98.00
58,0,23983,Luke Donald,30' 5",713,21658.000,-84.00
58,0,10809,Jim Furyk,30' 5",860,26148.167,-108.00
58,0,07749,Brett Quigley,30' 5",1158,35254.333,-96.00
58,0,25190,Jeff Quinney,30' 5",1141,34709.250,-83.00
58,0,20160,Charlie Wi,30' 5",1218,37047.917,-113.00
63,0,21731,Freddie Jacobson,30' 6",1010,30803.250,-118.00
63,0,27060,John Mallinger,30' 6",928,28267.833,-70.00
63,0,27330,Josh Teater,30' 6",1240,37839.583,-107.00
66,0,20472,Alex Cejka,30' 7",964,29468.667,-48.00
66,0,20105,Jeff Gove,30' 7",606,18539.167,+3.00
66,0,24024,Zach Johnson,30' 7",1055,32253.833,-132.00
66,0,01724,Jeff Maggert,30' 7",864,26430.750,-26.00
66,0,20691,Greg Owen,30' 7",816,24948.750,-49.00
66,0,20663,Brenden Pappas,30' 7",678,20740.333,-44.00
66,0,24502,Adam Scott,30' 7",678,20749.000,-60.00
66,0,20686,Jeev Milkha Singh,30' 7",691,21129.583,-47.00
74,0,12652,Cameron Beckman,30' 8",784,24012.583,-43.00
74,0,27936,Martin Laird,30' 8",1005,30780.167,-72.00
