RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
1,0,22792,Peter Hanson,$1467721,83522130,63250000
2,0,21099,David Lynn,$865000,86500000
3,0,30852,Ryo Ishikawa,$822051,72705066,9500000
4,0,23452,Nicolas Colsaerts,$677011,51851084,15850000
5,0,27408,Martin Kaymer,$576357,28335650,29300000
6,0,25198,Francesco Molinari,$453961,19896105,25500000
7,0,19958,Miguel Angel Jiménez,$386803,19480316,19200000
8,0,19904,Paul Lawrie,$360640,12963960,23100000
9,0,35541,John Peterson,$327091,32709100
10,0,25369,Jamie Donaldson,$320334,25783434,6250000
11,0,34360,Patrick Reed,$302977,30297711
12,0,35539,Luke Guthrie,$284672,28467200
13,0,10944,Thomas Bjørn,$270506,9050599,18000000
14,0,24512,Simon Dyson,$257456,8495600,17250000
15,0,24461,Thomas Aiken,$257179,25717925
16,0,20859,Anders Hansen,$232900,7040000,16250000
17,0,28258,K.T. Kim,$220590,5421500,16637500
18,0,26539,Robert Rock,$212625,0,21262500
19,0,29974,Branden Grace,$205325,8232530,12300000
20,0,25191,Gonzalo Fernandez-Castaño,$190233,5348299,13675000
21,0,27072,Alvaro Quiros,$182800,3705000,14575000
22,0,27349,Alex Noren,$178193,13969316,3850000
23,0,33968,Thorbjørn Olesen,$176243,17624316
24,0,26499,Rafa Cabrera Bello,$169668,1616774,15350000
25,0,26497,Casey Wittenberg,$163594,16359400
26,0,25321,Lee Slattery,$147339,1858899,12875000
27,0,28300,Joost Luiten,$139347,9584667,4350000
28,0,26500,Alejandro Cañizares,$129963,12996250
29,0,33199,Matteo Manassero,$126979,3197900,9500000
30,0,28135,Aaron Watkins,$118969,11896900
31,0,19825,Darren Clarke,$117310,1681000,10050000
32,0,36690,Hunter Hamrick,$115979,11597900
33,0,29461,Jamie Lovemark,$109572,10957188
34,0,35450,Patrick Cantlay,$105526,10552586
35,0,31557,Jim Herman,$105000,10500000
36,0,24083,Marcus Fraser,$91350,1535000,7600000
37,0,20832,Raphael Jacquelin,$86348,8634800
38,0,34261,Scott Langley,$82630,8263000
39,0,32622,Matthew Baldwin,$79999,7999900
40,0,20771,Steven Alker,$79277,7927658
41,0,23481,Marcel Siem,$79250,3475000,4450000
42,0,29720,Andres Gonzales,$78780,7878000
43,0,26444,Juvic Pagunsan,$77839,1733931,6050000
44,0,29419,Tadd Fujikawa,$69025,6902500
45,0,29833,Yoshinori Fujimoto,$64573,2007299,4450000
46,0,29670,Pablo Larrazabal,$62930,2318000,3975000
47,0,20686,Jeev Milkha Singh,$60589,1796415,4262500
48,0,29256,James Morrison,$60044,6004400
49,0,27118,Toshinori Muto,$59964,1733931,4262500
50,0,33461,Morgan Hoffmann,$53168,5316800
50,0,25336,Alistair Presnell,$53168,5316800
52,0,26808,Tadahiro Takayama,$52340,1034000,4200000
53,0,22400,Hennie Otto,$49000,0,4900000
53,0,32139,Danny Willett,$49000,0,4900000
55,0,31420,Anirban Lahiri,$47124,4712387
56,0,29454,Bernd Wiesberger,$46500,0,4650000
57,0,27896,Ross Fisher,$45740,4574000
58,0,28937,George Coetzee,$45000,0,4500000
59,0,30008,Jbe' Kruger,$44250,0,4425000
60,0,25190,Jeff Quinney,$43310,4331000
61,0,23373,Michael Hoey,$41625,0,4162500
62,0,35104,Tom Lewis,$41000,0,4100000
63,0,31678,Oliver Bekker,$40750,0,4075000
64,0,23580,Tetsuji Hiratsuka,$38000,0,3800000
65,0,24459,Richard Sterne,$32023,3202305
66,0,27503,Steve LeBrun,$31979,3197900
67,0,29253,Jeff Curl,$28890,2889000
68,0,33418,Shawn Stefani,$27650,2765000
69,0,34358,Jonathan Randolph,$26700,2670000
70,0,35879,Kelly Kraft,$24994,2499400
71,0,21284,Hiroyuki Fujita,$24912,2491200
71,0,28593,Jesse Mueller,$24912,2491200
71,0,28780,Nicholas Thompson,$24912,2491200
74,0,25539,Rafael Echenique,$23180,2318000
74,0,25444,Justin Hicks,$23180,2318000
74,0,24957,Simon Khan,$23180,2318000
77,0,34255,Joseph Bramlett,$21850,2184960
78,0,37273,Derek Ernst,$20000,2000000
79,0,06078,Esteban Toledo,$19980,1998000
80,0,29342,Jae-bum Park,$19955,1995500
80,0,22295,Darron Stiles,$19955,1995500
82,0,33117,Dale Whitnell,$19292,1929194
83,0,25841,Marc Warren,$18593,1859300
84,0,36684,Dustin Morris,$18512,1851200
85,0,23814,Edoardo Molinari,$18240,1824000
86,0,20698,Adilson da Silva,$17964,1796415
87,0,26595,Derek Tolan,$17780,1778000
88,0,34554,Jung-gon Hwang,$17400,1740000
89,0,23725,Brendan Jones,$17339,1733931
90,0,19929,Warren Bennett,$16636,1663637
90,0,24511,Thongchai Jaidee,$16636,1663637
92,0,20935,Toru Taniguchi,$15150,1515000
93,0,01978,Fran Quinn,$12932,1293200
94,0,22806,Doug LaBelle II,$12540,1254000
95,0,33520,Randall Hutchison,$12461,1246089
96,0,29223,Sam Saunders,$12224,1222400
97,0,31646,Emiliano Grillo,$11900,1190000
98,0,27119,Koumei Oda,$11880,1188000
99,0,34359,Diego Velásquez,$11284,1128400
100,0,25936,Alex Aragon,$10725,1072500
101,0,36670,Jonathan Fly,$10528,1052800
102,0,36884,Ben Kohles,$10296,1029600
103,0,33451,Matt Hill,$9932,993200
104,0,20378,Mathias Grönberg,$9246,924600
105,0,32058,José de Jesús Rodríguez,$8362,836200
106,0,37340,Chase Wright,$8360,836000
107,0,02002,John Riegger,$6810,681000
108,0,32868,Brandon Brown,$6480,648000
109,0,36982,Jake Sarnoff,$6180,618000
110,0,35621,Scott Smith,$6000,600000
