RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PLAYOFF POINTS WON,POTENTIAL PTS,# OF WINS,# OF TOP 10'S
1,0,29420,Billy Horschel,60.83,6083,10000,2,3
2,0,30926,Chris Kirk,33.43,3343,10000,1,2
3,0,24781,Hunter Mahan,28.23,2823,10000,1,1
4,0,10809,Jim Furyk,24.73,2473,10000,0,3
5,0,28237,Rory McIlroy,24.03,2403,10000,0,3
6,0,25804,Bubba Watson,21.70,2170,10000,0,1
7,0,28089,Jason Day,21.21,2121,10000,0,3
8,0,33461,Morgan Hoffmann,17.43,1743,10000,0,2
9,0,20098,Stuart Appleby,16.01,1201,7500,0,1
10,0,32102,Rickie Fowler,15.85,1585,10000,0,3
11,0,33419,Cameron Tringale,15.62,1562,10000,0,1
12,0,34098,Russell Henley,15.01,1501,10000,0,1
13,0,22046,Geoff Ogilvy,14.53,1453,10000,0,1
14,0,21209,Sergio Garcia,13.33,1000,7500,0,2
15,0,24502,Adam Scott,13.08,1308,10000,0,2
16,0,22405,Justin Rose,12.90,968,7500,0,1
17,0,23320,Ryan Palmer,12.77,1277,10000,0,2
18,0,20645,John Senden,12.05,1205,10000,0,1
19,0,24924,Bill Haas,11.46,1146,10000,0,1
20,0,06522,Ernie Els,11.43,858,7500,0,1
21,0,23108,Matt Kuchar,11.15,1115,10000,0,1
22,0,31323,Gary Woodland,10.93,1093,10000,0,1
23,0,34046,Jordan Spieth,10.43,1043,10000,0,1
24,0,27408,Martin Kaymer,9.40,940,10000,0,1
25,0,25364,Paul Casey,9.10,228,2500,0
26,0,24024,Zach Johnson,8.73,873,10000,0
27,0,29289,S.Y. Noh,8.54,641,7500,0,1
28,0,25632,Jimmy Walker,8.48,848,10000,0,1
29,0,34563,Chesson Hadley,8.44,633,7500,0,1
30,0,26331,Charl Schwartzel,8.30,623,7500,0
31,0,33122,Russell Knox,7.93,595,7500,0
31,0,21528,Henrik Stenson,7.93,595,7500,0
33,0,25191,Gonzalo Fernandez-Castaño,7.85,393,5000,0
34,0,32839,Hideki Matsuyama,7.38,738,10000,0
34,0,25396,Kevin Na,7.38,738,10000,0,1
36,0,21961,Charles Howell III,7.33,550,7500,0
37,0,32366,Kevin Chappell,7.27,545,7500,0
38,0,20229,Stewart Cink,7.25,363,5000,0
39,0,31202,William McGirt,7.15,536,7500,0,1
40,0,34360,Patrick Reed,7.02,702,10000,0,1
41,0,20848,Ángel Cabrera,7.00,525,7500,0
42,0,25345,Carl Pettersson,6.98,523,7500,0,1
43,0,23623,Bo Van Pelt,6.95,348,5000,0
44,0,27963,Chris Stroud,6.80,510,7500,0
45,0,34431,Robert Streb,6.61,331,5000,0,1
46,0,29221,Webb Simpson,6.43,643,10000,0,1
47,0,26679,Kevin Stadler,6.27,470,7500,0
48,0,29926,Danny Lee,6.20,310,5000,0
49,0,25572,Graeme McDowell,6.15,308,5000,0
50,0,27141,J.B. Holmes,6.13,460,7500,0
51,0,30944,Jason Kokrak,6.00,300,5000,0
52,0,27436,Graham DeLaet,5.87,440,7500,0
