RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,28237,Rory McIlroy,4644200
2,0,29420,Billy Horschel,3512440
3,0,24781,Hunter Mahan,1977980
4,0,30926,Chris Kirk,1898910
5,0,10809,Jim Furyk,1816800
6,0,32102,Rickie Fowler,1613800
7,0,21209,Sergio Garcia,1513427
8,0,22046,Geoff Ogilvy,1330765
9,0,28089,Jason Day,1326556
10,0,25804,Bubba Watson,1234817
11,0,01810,Phil Mickelson,1215644
12,0,24924,Bill Haas,1214543
13,0,23320,Ryan Palmer,1088849
14,0,27770,Camilo Villegas,1069550
15,0,24502,Adam Scott,1005784
16,0,33461,Morgan Hoffmann,956350
17,0,34098,Russell Henley,902973
18,0,33419,Cameron Tringale,841753
19,0,21528,Henrik Stenson,831800
20,0,22405,Justin Rose,825033
21,0,25632,Jimmy Walker,787876
22,0,06522,Ernie Els,784347
23,0,34360,Patrick Reed,771485
24,0,23108,Matt Kuchar,680547
25,0,26331,Charl Schwartzel,673189
26,0,20645,John Senden,656600
27,0,20098,Stuart Appleby,641743
28,0,29221,Webb Simpson,609440
29,0,31323,Gary Woodland,600733
30,0,26851,Marc Leishman,582362
31,0,27408,Martin Kaymer,572750
32,0,34046,Jordan Spieth,542067
33,0,21731,Freddie Jacobson,517340
34,0,27649,Brandt Snedeker,499450
35,0,31202,William McGirt,473120
36,0,25396,Kevin Na,472680
37,0,32839,Hideki Matsuyama,470553
38,0,24024,Zach Johnson,464462
39,0,33141,Keegan Bradley,438749
40,0,32366,Kevin Chappell,395997
41,0,34563,Chesson Hadley,363143
42,0,27436,Graham DeLaet,346906
43,0,29289,S.Y. Noh,337363
44,0,25444,Justin Hicks,335660
45,0,28339,Victor Dubuisson,332500
46,0,27095,Nick Watney,331950
47,0,06527,Steve Stricker,307250
48,0,24956,Mikko Ilonen,306375
49,0,34431,Robert Streb,305923
50,0,20848,Ángel Cabrera,301700
51,0,30927,Brendon Todd,300751
52,0,25345,Carl Pettersson,300423
53,0,27141,J.B. Holmes,293100
