RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
102,0,31416,Derek Fathauer,22.92,243,1060,-0.152
103,0,22892,Jason Gore,22.85,191,836,-0.225
104,0,27770,Camilo Villegas,22.83,226,990,-0.186
105,0,30110,Kyle Stanley,22.43,247,1101,-0.182
106,0,37454,Whee Kim,22.41,203,906,-0.074
107,0,30163,Henrik Norlander,22.27,165,741,-0.139
108,0,35532,Tom Hoge,22.05,194,880,-0.175
109,0,23353,J.J. Henry,21.91,188,858,-0.138
109,0,29926,Danny Lee,21.91,218,995,-0.188
111,0,35545,Blayne Barber,21.61,223,1032,-0.139
112,0,24461,Thomas Aiken,21.56,144,668,-0.285
113,0,27747,Hiroshi Iwata,21.31,198,929,-0.162
114,0,29221,Webb Simpson,21.23,172,810,-0.244
115,0,25834,Daniel Summerhays,21.05,232,1102,-0.228
116,0,20572,Rod Pampling,21.04,109,518,-0.037
117,0,33122,Russell Knox,20.77,189,910,-0.138
118,0,24494,Erik Compton,20.65,147,712,-0.109
119,0,33399,Adam Hadwin,20.55,252,1226,-0.179
120,0,23108,Matt Kuchar,20.48,220,1074,-0.291
121,0,27895,Jonas Blixt,20.38,192,942,-0.271
122,0,20157,Retief Goosen,20.36,136,668,-0.125
123,0,28132,Tyrone Van Aswegen,20.24,248,1225,-0.222
124,0,33413,Ben Martin,19.82,222,1120,-0.216
125,0,29745,Tyler Aldridge,19.81,185,934,-0.238
126,0,25892,Steve Wheatcroft,19.67,192,976,-0.203
127,0,30926,Chris Kirk,19.59,203,1036,-0.197
128,0,27963,Chris Stroud,19.50,188,964,-0.229
129,0,24846,Ricky Barnes,19.32,216,1118,-0.259
130,0,34409,David Lingmerth,19.31,163,844,-0.080
131,0,31202,William McGirt,19.24,237,1232,-0.139
132,0,32640,Troy Merritt,19.19,175,912,-0.143
133,0,12510,Chad Campbell,19.14,214,1118,-0.182
134,0,25198,Francesco Molinari,18.84,150,796,-0.207
135,0,26951,Johnson Wagner,18.52,197,1064,-0.269
136,0,35539,Luke Guthrie,18.41,116,630,-0.164
137,0,23638,Brendon de Jonge,18.17,165,908,-0.145
138,0,28475,Jeff Overton,17.78,144,810,-0.125
139,0,35891,Cameron Smith,17.50,112,640,-0.214
140,0,23325,Vaughn Taylor,17.31,162,936,-0.031
141,0,24912,Will MacKenzie,17.28,159,920,-0.107
142,0,29476,Kyle Reifers,16.79,227,1352,-0.176
143,0,26596,Ryan Moore,16.78,152,906,-0.250
144,0,26476,Chez Reavie,16.60,176,1060,-0.256
145,0,20472,Alex Cejka,16.57,119,718,-0.244
146,0,34261,Scott Langley,15.90,118,742,-0.110
147,0,10885,Robert Allenby,15.56,89,572,-0.258
148,0,39975,Michael Kim,15.55,186,1196,-0.108
149,0,24490,George McNeill,15.31,98,640,-0.143
150,0,33419,Cameron Tringale,14.52,142,978,-0.303
151,0,32200,Roberto Castro,14.39,177,1230,-0.209
152,0,36801,Mark Hubbard,14.34,166,1158,-0.187
153,0,34466,Peter Malnati,14.16,147,1038,-0.109
154,0,21731,Freddie Jacobson,13.79,138,1001,-0.210
155,0,25572,Graeme McDowell,13.77,87,632,-0.161
156,0,27942,Rob Oppenheim,13.60,97,713,-0.237
157,0,26758,David Hearn,13.35,153,1146,-0.176
157,0,28092,D.H. Lee,13.35,86,644,-0.151
159,0,20098,Stuart Appleby,13.23,122,922,-0.148
160,0,20104,Ken Duke,12.87,86,668,-0.221
161,0,10809,Jim Furyk,12.66,78,616,-0.205
162,0,34174,John Huh,12.49,137,1097,-0.139
163,0,27466,Spencer Levin,12.48,143,1146,-0.392
164,0,25349,Tim Wilkinson,11.86,83,700,-0.277
165,0,25240,D.A. Points,11.36,62,546,-0.145
166,0,24024,Zach Johnson,11.21,115,1026,-0.200
167,0,23983,Luke Donald,10.95,90,822,-0.189
168,0,45526,Abraham Ancer,10.90,58,532,-0.086
169,0,08075,Jerry Kelly,10.77,90,836,-0.289
170,0,23541,Ben Crane,10.13,93,918,-0.237
171,0,10213,Dicky Pride,9.76,56,574,-0.268
172,0,23800,Bryce Molder,9.62,90,936,-0.233
173,0,24507,Jason Bohn,9.56,79,826,-0.278
174,0,30927,Brendon Todd,9.55,72,754,-0.111
175,0,25720,Chad Collins,9.51,85,894,-0.247
176,0,25396,Kevin Na,9.46,91,962,-0.242
177,0,29222,Billy Hurley III,9.34,77,824,-0.234
178,0,06527,Steve Stricker,9.27,58,626,-0.362
179,0,24357,K.J. Choi,9.05,84,928,-0.214
180,0,31560,Brian Stuard,8.93,75,840,-0.120
181,0,21878,Mark Wilson,7.31,56,766,-0.161
182,0,40058,Zac Blair,6.36,72,1132,-0.208
183,0,34262,Jon Curran,5.28,62,1174,-0.290
184,0,30711,Colt Knost,4.74,47,992,-0.340
185,0,02206,David Toms,3.58,27,754,-0.148
