RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,27141,J.B. Holmes,70.48,2005900,284606
2,0,25804,Bubba Watson,69.82,1699538,243432
3,0,30925,Dustin Johnson,69.67,2062863,296096
4,0,35300,Andrew Loupe,69.42,2122410,305725
5,0,28237,Rory McIlroy,68.81,1517370,220529
6,0,29725,Tony Finau,68.52,2483082,362405
7,0,28089,Jason Day,68.31,1694489,248057
8,0,36689,Brooks Koepka,68.28,1924915,281926
9,0,36699,Patrick Rodgers,68.22,2215192,324697
10,0,29461,Jamie Lovemark,68.15,2568238,376872
11,0,46440,Smylie Kaufman,68.13,2268670,333007
12,0,27129,Luke List,67.93,2046315,301254
13,0,23320,Ryan Palmer,67.63,2444644,361485
14,0,24358,Robert Garrigus,67.33,1747256,259495
15,0,30944,Jason Kokrak,67.31,2325672,345493
16,0,33448,Justin Thomas,67.26,2390827,355484
17,0,24140,Sean O'Hair,67.22,2641900,393032
18,0,32618,Rhein Gibson,67.15,1360294,202582
19,0,32102,Rickie Fowler,67.14,2024735,301554
19,0,21961,Charles Howell III,67.14,2444613,364087
21,0,12716,Charley Hoffman,67.12,2215134,330036
22,0,22405,Justin Rose,67.08,1504414,224267
23,0,34360,Patrick Reed,67.05,2437625,363548
24,0,24502,Adam Scott,66.98,1807951,269933
25,0,31323,Gary Woodland,66.96,2443693,364942
26,0,35451,Scott Pinckney,66.94,2207636,329805
27,0,24781,Hunter Mahan,66.93,1489086,222497
28,0,25632,Jimmy Walker,66.92,2259536,337639
29,0,34046,Jordan Spieth,66.90,1820406,272107
30,0,33667,Carlos Ortiz,66.89,1873921,280168
31,0,37273,Derek Ernst,66.88,1322677,197772
32,0,21209,Sergio Garcia,66.86,966332,144534
33,0,25493,Nick Taylor,66.84,2015689,301551
34,0,33410,Andrew Landry,66.78,1034350,154897
35,0,34264,Hudson Swafford,66.77,2842533,425695
36,0,37189,Harold Varner III,66.74,2454590,367782
37,0,27064,Jhonattan Vegas,66.73,2470731,370273
38,0,25818,Scott Piercy,66.71,2048527,307074
39,0,28114,Dawie van der Walt,66.62,1737397,260803
40,0,33204,Shane Lowry,66.53,1166544,175336
41,0,26331,Charl Schwartzel,66.50,1751257,263329
42,0,28158,Steve Marino,66.47,1729784,260253
43,0,30692,Scott Stallings,66.46,1948492,293201
43,0,29518,Brendan Steele,66.46,2100440,316068
45,0,37455,Si Woo Kim,66.43,3054536,459832
46,0,29974,Branden Grace,66.38,1285031,193586
47,0,20691,Greg Owen,66.37,2143038,322899
48,0,34098,Russell Henley,66.32,2140571,322784
49,0,27936,Martin Laird,66.30,2166234,326741
50,0,01810,Phil Mickelson,66.23,1847363,278919
51,0,34563,Chesson Hadley,66.18,2037495,307860
51,0,35879,Kelly Kraft,66.18,1369957,207004
51,0,32876,Martin Piller,66.18,1427202,215665
54,0,29720,Andres Gonzales,66.17,1949404,294619
55,0,23621,Rory Sabbatini,66.14,1168833,176718
56,0,33461,Morgan Hoffmann,66.13,1821214,275399
57,0,35732,Wes Roach,66.09,1319721,199690
58,0,25274,Steven Bowditch,66.05,1712389,259243
58,0,26289,Boo Weekley,66.05,2178449,329833
60,0,25686,Jason Dufner,66.01,2491692,377497
60,0,06522,Ernie Els,66.01,1720907,260721
62,0,33141,Keegan Bradley,65.98,1954070,296169
62,0,27214,Kevin Streelman,65.98,1887764,286129
64,0,27649,Brandt Snedeker,65.95,2343019,355246
65,0,27436,Graham DeLaet,65.93,1763801,267526
65,0,25900,Lucas Glover,65.93,2021032,306519
67,0,20229,Stewart Cink,65.92,1532229,232452
67,0,32839,Hideki Matsuyama,65.92,1800285,273106
67,0,29485,Brett Stegmaier,65.92,2302199,349226
67,0,32150,Michael Thompson,65.92,1655465,251139
71,0,40026,Daniel Berger,65.84,2203288,334642
71,0,26300,Matt Jones,65.84,1959327,297582
73,0,20572,Rod Pampling,65.80,1134900,172467
74,0,29479,Scott Brown,65.79,2107396,320320
75,0,20848,Ángel Cabrera,65.78,1473119,223950
76,0,37454,Whee Kim,65.77,1971655,299760
77,0,35532,Tom Hoge,65.76,1939131,294895
78,0,29289,S.Y. Noh,65.75,2121030,322594
79,0,31646,Emiliano Grillo,65.73,2269979,345358
80,0,27644,Brian Harman,65.71,2778196,422777
80,0,26329,Louis Oosthuizen,65.71,1291257,196522
82,0,34099,Harris English,65.70,2291805,348836
83,0,33418,Shawn Stefani,65.67,2359562,359301
84,0,32366,Kevin Chappell,65.65,2360963,359655
