RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,32698,Bobby Gates,17
2,0,27974,Sung Kang,15
2,0,30110,Kyle Stanley,15
2,0,25804,Bubba Watson,15
5,0,20593,Greg Chalmers,14
6,0,29221,Webb Simpson,13
6,0,23788,D.J. Trahan,13
8,0,32102,Rickie Fowler,12
8,0,27797,Derek Lamely,12
8,0,27330,Josh Teater,12
8,0,23623,Bo Van Pelt,12
12,0,25240,D.A. Points,11
12,0,22913,John Rollins,11
12,0,25562,Andres Romero,11
12,0,27649,Brandt Snedeker,11
12,0,26679,Kevin Stadler,11
12,0,29518,Brendan Steele,11
18,0,25274,Steven Bowditch,10
18,0,33141,Keegan Bradley,10
18,0,32366,Kevin Chappell,10
18,0,11123,Chris Couch,10
18,0,25900,Lucas Glover,10
18,0,12716,Charley Hoffman,10
18,0,24781,Hunter Mahan,10
18,0,28158,Steve Marino,10
18,0,27120,Troy Matteson,10
18,0,01766,Billy Mayfair,10
18,0,10585,Scott McCarron,10
18,0,23497,Tag Ridings,10
18,0,31323,Gary Woodland,10
31,0,24846,Ricky Barnes,9
31,0,20070,Matt Bettencourt,9
31,0,28087,Kris Blanks,9
31,0,01116,Michael Bradley,9
31,0,21209,Sergio Garcia,9
31,0,28679,Fabián Gómez,9
31,0,24924,Bill Haas,9
31,0,21961,Charles Howell III,9
31,0,27936,Martin Laird,9
31,0,26881,Jarrod Lyle,9
31,0,24490,George McNeill,9
31,0,31401,Zack Miller,9
31,0,21949,Joe Ogilvie,9
31,0,28475,Jeff Overton,9
31,0,25345,Carl Pettersson,9
31,0,25818,Scott Piercy,9
31,0,33911,Nate Smith,9
31,0,34072,Will Strickler,9
31,0,27963,Chris Stroud,9
31,0,25834,Daniel Summerhays,9
31,0,33419,Cameron Tringale,9
31,0,25632,Jimmy Walker,9
31,0,27095,Nick Watney,9
54,0,24925,Jonathan Byrd,8
54,0,20848,Ángel Cabrera,8
54,0,23638,Brendon de Jonge,8
54,0,24358,Robert Garrigus,8
54,0,30925,Dustin Johnson,8
54,0,24024,Zach Johnson,8
54,0,33413,Ben Martin,8
54,0,01810,Phil Mickelson,8
54,0,22405,Justin Rose,8
54,0,20645,John Senden,8
54,0,02206,David Toms,8
65,0,24507,Jason Bohn,7
65,0,10809,Jim Furyk,7
65,0,30750,Tommy Gainey,7
65,0,24980,Scott Gutschewski,7
65,0,01577,Lee Janzen,7
65,0,19970,Robert Karlsson,7
65,0,30926,Chris Kirk,7
65,0,29478,Kevin Kisner,7
65,0,26851,Marc Leishman,7
65,0,27466,Spencer Levin,7
65,0,27933,John Merrick,7
65,0,32640,Troy Merritt,7
65,0,25396,Kevin Na,7
65,0,24502,Adam Scott,7
65,0,27064,Jhonattan Vegas,7
80,0,29910,Blake Adams,6
80,0,22371,Aaron Baddeley,6
80,0,10505,Shane Bertsch,6
80,0,34255,Joseph Bramlett,6
80,0,24290,D.J. Brigman,6
80,0,24357,K.J. Choi,6
80,0,28089,Jason Day,6
80,0,23718,Nathan Green,6
80,0,26758,David Hearn,6
80,0,27141,J.B. Holmes,6
80,0,29420,Billy Horschel,6
80,0,22378,Trevor Immelman,6
80,0,08075,Jerry Kelly,6
80,0,31202,William McGirt,6
80,0,24140,Sean O'Hair,6
80,0,24361,Pat Perez,6
80,0,30946,Alex Prugh,6
80,0,26476,Chez Reavie,6
80,0,30692,Scott Stallings,6
80,0,27214,Kevin Streelman,6
80,0,06527,Steve Stricker,6
80,0,23325,Vaughn Taylor,6
80,0,27770,Camilo Villegas,6
80,0,26289,Boo Weekley,6
80,0,21878,Mark Wilson,6
105,0,10885,Robert Allenby,5
105,0,20472,Alex Cejka,5
105,0,23541,Ben Crane,5
105,0,21753,Brian Davis,5
105,0,06251,Chris DiMarco,5
105,0,23409,James Driscoll,5
105,0,25686,Jason Dufner,5
