RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,28089,Jason Day,19.86,58,292
2,0,32102,Rickie Fowler,18.21,59,324
3,0,02206,David Toms,18.18,58,319
4,0,29221,Webb Simpson,17.59,70,398
5,0,25396,Kevin Na,17.20,59,343
6,0,24663,Y.E. Yang,16.95,40,236
7,0,26476,Chez Reavie,16.84,63,374
8,0,23983,Luke Donald,16.79,45,268
9,0,22046,Geoff Ogilvy,16.36,44,269
10,0,19846,Brian Gay,16.35,60,367
11,0,27095,Nick Watney,16.29,51,313
12,0,20645,John Senden,16.27,62,381
13,0,32150,Michael Thompson,16.09,51,317
14,0,27141,J.B. Holmes,15.96,34,213
15,0,30926,Chris Kirk,15.86,56,353
16,0,20229,Stewart Cink,15.79,45,285
16,0,26289,Boo Weekley,15.79,42,266
18,0,12782,Tim Herron,15.74,54,343
19,0,10885,Robert Allenby,15.66,52,332
20,0,10585,Scott McCarron,15.59,41,263
21,0,30711,Colt Knost,15.48,50,323
22,0,21731,Freddie Jacobson,15.41,57,370
23,0,30750,Tommy Gainey,15.40,65,422
24,0,22293,Heath Slocum,15.34,54,352
25,0,24290,D.J. Brigman,15.24,41,269
25,0,23325,Vaughn Taylor,15.24,55,361
27,0,33413,Ben Martin,15.15,45,297
28,0,23108,Matt Kuchar,15.14,53,350
29,0,27939,Matt McQuillan,15.13,36,238
30,0,06522,Ernie Els,15.07,41,272
31,0,31323,Gary Woodland,15.04,57,379
32,0,28620,Aron Price,15.02,35,233
33,0,24781,Hunter Mahan,15.01,53,353
34,0,20848,Ángel Cabrera,15.00,30,200
34,0,24138,Ian Poulter,15.00,30,200
36,0,23638,Brendon de Jonge,14.99,64,427
37,0,24604,Hunter Haas,14.91,58,389
38,0,29420,Billy Horschel,14.80,45,304
39,0,10809,Jim Furyk,14.78,51,345
40,0,25240,D.A. Points,14.76,53,359
41,0,27933,John Merrick,14.74,42,285
42,0,26331,Charl Schwartzel,14.73,33,224
43,0,12510,Chad Campbell,14.68,59,402
44,0,23673,Michael Connell,14.66,45,307
45,0,29910,Blake Adams,14.65,69,471
45,0,08375,Paul Stankowski,14.65,46,314
47,0,24490,George McNeill,14.59,41,281
48,0,31193,Jim Renner,14.56,38,261
49,0,26668,Marc Turnesa,14.48,32,221
50,0,25345,Carl Pettersson,14.47,55,380
51,0,22961,David Mathis,14.37,48,334
52,0,33141,Keegan Bradley,14.36,53,369
53,0,06527,Steve Stricker,14.34,39,272
54,0,28158,Steve Marino,14.33,44,307
54,0,06515,Shaun Micheel,14.33,45,314
56,0,09011,David Duval,14.29,39,273
57,0,22371,Aaron Baddeley,14.24,44,309
57,0,24846,Ricky Barnes,14.24,45,316
57,0,20127,Chris Riley,14.24,44,309
60,0,24357,K.J. Choi,14.19,43,303
60,0,27936,Martin Laird,14.19,44,310
62,0,29518,Brendan Steele,14.17,51,360
63,0,33419,Cameron Tringale,14.16,63,445
64,0,26596,Ryan Moore,14.14,43,304
65,0,20498,Briny Baird,14.11,34,241
65,0,30110,Kyle Stanley,14.11,56,397
67,0,28679,Fabián Gómez,14.08,48,341
67,0,21878,Mark Wilson,14.08,50,355
69,0,08725,Tom Gillis,14.03,31,221
70,0,06567,Vijay Singh,14.02,45,321
71,0,01948,Tim Petrovic,14.01,50,357
72,0,25900,Lucas Glover,14.00,42,300
73,0,01116,Michael Bradley,13.95,42,301
73,0,08075,Jerry Kelly,13.95,48,344
75,0,23409,James Driscoll,13.94,40,287
76,0,06573,Brandt Jobe,13.83,56,405
77,0,20766,Padraig Harrington,13.81,33,239
77,0,23800,Bryce Molder,13.81,46,333
79,0,25686,Jason Dufner,13.79,44,319
80,0,25274,Steven Bowditch,13.75,48,349
81,0,25562,Andres Romero,13.74,43,313
81,0,30692,Scott Stallings,13.74,47,342
83,0,24507,Jason Bohn,13.70,40,292
84,0,10505,Shane Bertsch,13.65,34,249
84,0,26679,Kevin Stadler,13.65,49,359
86,0,24361,Pat Perez,13.59,42,309
87,0,06004,Stephen Ames,13.57,38,280
88,0,06251,Chris DiMarco,13.56,51,376
88,0,19970,Robert Karlsson,13.56,32,236
90,0,35087,Bio Kim,13.54,39,288
91,0,21407,Arjun Atwal,13.50,49,363
92,0,26951,Johnson Wagner,13.46,44,327
93,0,24980,Scott Gutschewski,13.38,36,269
94,0,27064,Jhonattan Vegas,13.31,45,338
95,0,27120,Troy Matteson,13.24,49,370
96,0,23548,Bill Lunde,13.21,49,371
97,0,07457,Steve Flesch,13.20,47,356
97,0,22378,Trevor Immelman,13.20,45,341
97,0,01577,Lee Janzen,13.20,33,250
100,0,20472,Alex Cejka,13.17,32,243
100,0,30925,Dustin Johnson,13.17,37,281
102,0,24024,Zach Johnson,13.14,41,312
103,0,21350,Ryuji Imada,13.10,44,336
103,0,27330,Josh Teater,13.10,55,420
105,0,26881,Jarrod Lyle,13.06,44,337
106,0,25457,Alexandre Rocha,13.03,34,261
107,0,27649,Brandt Snedeker,13.01,45,346
108,0,32876,Martin Piller,12.99,33,254
109,0,27214,Kevin Streelman,12.95,47,363
110,0,12602,Dean Wilson,12.94,33,255
111,0,01766,Billy Mayfair,12.93,49,379
112,0,25444,Justin Hicks,12.86,31,241
113,0,27466,Spencer Levin,12.85,59,459
113,0,25632,Jimmy Walker,12.85,41,319
115,0,20160,Charlie Wi,12.84,43,335
116,0,06643,Paul Goydos,12.77,42,329
117,0,26851,Marc Leishman,12.75,45,353
118,0,24140,Sean O'Hair,12.72,36,283
119,0,12716,Charley Hoffman,12.70,47,370
120,0,27797,Derek Lamely,12.69,33,260
121,0,34072,Will Strickler,12.68,26,205
122,0,01810,Phil Mickelson,12.62,39,309
123,0,23718,Nathan Green,12.54,41,327
124,0,23541,Ben Crane,12.50,36,288
124,0,20157,Retief Goosen,12.50,25,200
124,0,29718,Anthony Kim,12.50,35,280
127,0,23788,D.J. Trahan,12.47,46,369
128,0,20070,Matt Bettencourt,12.46,42,337
129,0,29720,Andres Gonzales,12.45,30,241
130,0,11123,Chris Couch,12.42,37,298
131,0,28087,Kris Blanks,12.33,46,373
132,0,27974,Sung Kang,12.25,31,253
132,0,31401,Zack Miller,12.25,43,351
134,0,24924,Bill Haas,12.23,45,368
135,0,21753,Brian Davis,12.18,52,427
135,0,28486,Michael Putnam,12.18,33,271
