RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
1,0,27974,Sung Kang,75.6,1134,15
2,0,32698,Bobby Gates,86.8,1476,17
3,0,25804,Bubba Watson,94.8,1422,15
4,0,27797,Derek Lamely,97.5,1170,12
5,0,34072,Will Strickler,102.0,918,9
6,0,20848,Ángel Cabrera,112.5,900,8
7,0,20593,Greg Chalmers,113.1,1584,14
8,0,10585,Scott McCarron,117.0,1170,10
9,0,30110,Kyle Stanley,117.6,1764,15
10,0,32102,Rickie Fowler,121.5,1458,12
11,0,21209,Sergio Garcia,122.0,1098,9
12,0,25562,Andres Romero,126.0,1386,11
12,0,23788,D.J. Trahan,126.0,1638,13
14,0,11123,Chris Couch,131.4,1314,10
15,0,33911,Nate Smith,132.0,1188,9
16,0,25900,Lucas Glover,133.2,1332,10
17,0,23623,Bo Van Pelt,135.0,1620,12
18,0,29221,Webb Simpson,135.7,1764,13
19,0,28158,Steve Marino,136.8,1368,10
20,0,24490,George McNeill,138.0,1242,9
21,0,22913,John Rollins,139.1,1530,11
21,0,27649,Brandt Snedeker,139.1,1530,11
23,0,32366,Kevin Chappell,140.4,1404,10
24,0,26679,Kevin Stadler,144.0,1584,11
25,0,25240,D.A. Points,145.6,1602,11
25,0,29518,Brendan Steele,145.6,1602,11
27,0,01116,Michael Bradley,148.0,1332,9
28,0,21949,Joe Ogilvie,150.0,1350,9
28,0,25834,Daniel Summerhays,150.0,1350,9
30,0,19970,Robert Karlsson,151.7,1062,7
30,0,24502,Adam Scott,151.7,1062,7
32,0,27936,Martin Laird,152.0,1368,9
33,0,27095,Nick Watney,154.0,1386,9
34,0,25274,Steven Bowditch,154.8,1548,10
35,0,24846,Ricky Barnes,156.0,1404,9
35,0,25818,Scott Piercy,156.0,1404,9
35,0,27330,Josh Teater,156.0,1872,12
38,0,23497,Tag Ridings,156.6,1566,10
39,0,25632,Jimmy Walker,158.0,1422,9
40,0,27141,J.B. Holmes,159.0,954,6
41,0,01577,Lee Janzen,159.4,1116,7
42,0,30925,Dustin Johnson,159.8,1278,8
43,0,24781,Hunter Mahan,160.2,1602,10
44,0,32640,Troy Merritt,162.0,1134,7
45,0,33141,Keegan Bradley,163.8,1638,10
45,0,27120,Troy Matteson,163.8,1638,10
47,0,12716,Charley Hoffman,165.6,1656,10
48,0,26881,Jarrod Lyle,166.0,1494,9
49,0,33413,Ben Martin,166.5,1332,8
50,0,31323,Gary Woodland,167.4,1674,10
