RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
1,0,25804,Bubba Watson,54.26,140,258
2,0,06527,Steve Stricker,53.49,115,215
3,0,29221,Webb Simpson,52.88,156,295
4,0,23983,Luke Donald,52.71,107,203
5,0,01810,Phil Mickelson,52.02,129,248
6,0,27141,J.B. Holmes,51.41,91,177
7,0,28089,Jason Day,51.16,110,215
8,0,27095,Nick Watney,50.85,119,234
9,0,22371,Aaron Baddeley,50.42,121,240
10,0,30110,Kyle Stanley,50.33,151,300
11,0,11123,Chris Couch,50.21,117,233
12,0,24502,Adam Scott,49.70,83,167
13,0,31323,Gary Woodland,49.30,141,286
14,0,30925,Dustin Johnson,49.12,111,226
15,0,25900,Lucas Glover,49.07,106,216
16,0,24358,Robert Garrigus,49.05,129,263
17,0,25396,Kevin Na,48.68,129,265
18,0,25274,Steven Bowditch,48.66,127,261
19,0,24781,Hunter Mahan,48.54,133,274
20,0,27330,Josh Teater,48.29,155,321
21,0,27064,Jhonattan Vegas,48.25,124,257
22,0,12716,Charley Hoffman,48.20,147,305
23,0,20848,Ángel Cabrera,48.13,77,160
24,0,23623,Bo Van Pelt,47.58,128,269
25,0,29518,Brendan Steele,47.50,133,280
26,0,23108,Matt Kuchar,47.49,123,259
27,0,27466,Spencer Levin,47.45,158,333
28,0,35087,Bio Kim,47.35,107,226
29,0,22405,Justin Rose,46.96,116,247
30,0,24663,Y.E. Yang,46.78,80,171
31,0,24925,Jonathan Byrd,46.77,116,248
32,0,06567,Vijay Singh,46.69,113,242
33,0,26289,Boo Weekley,46.57,95,204
34,0,21961,Charles Howell III,46.44,150,323
35,0,23621,Rory Sabbatini,45.98,120,261
36,0,23320,Ryan Palmer,45.91,118,257
37,0,23497,Tag Ridings,45.86,122,266
38,0,28679,Fabián Gómez,45.76,124,271
39,0,06573,Brandt Jobe,45.74,145,317
40,0,32698,Bobby Gates,45.49,121,266
41,0,28158,Steve Marino,45.42,109,240
42,0,24024,Zach Johnson,45.26,105,232
43,0,24924,Bill Haas,45.23,128,283
44,0,07457,Steve Flesch,45.14,116,257
45,0,21209,Sergio Garcia,44.63,79,177
46,0,27936,Martin Laird,44.58,111,249
47,0,30926,Chris Kirk,44.53,118,265
48,0,22913,John Rollins,44.49,117,263
49,0,23638,Brendon de Jonge,44.48,145,326
49,0,25345,Carl Pettersson,44.48,125,281
51,0,33141,Keegan Bradley,44.40,123,277
52,0,25562,Andres Romero,44.30,101,228
53,0,31557,Jim Herman,44.29,97,219
54,0,27649,Brandt Snedeker,44.27,112,253
55,0,20070,Matt Bettencourt,44.19,114,258
56,0,01766,Billy Mayfair,44.07,130,295
57,0,01706,Davis Love III,43.96,91,207
58,0,33419,Cameron Tringale,43.81,145,331
59,0,32102,Rickie Fowler,43.67,107,245
60,0,21805,Harrison Frazar,43.64,72,165
61,0,23788,D.J. Trahan,43.48,120,276
62,0,25240,D.A. Points,43.42,122,281
63,0,29718,Anthony Kim,43.41,89,205
64,0,26679,Kevin Stadler,43.36,124,286
65,0,28475,Jeff Overton,43.33,117,270
66,0,26881,Jarrod Lyle,43.30,113,261
67,0,21949,Joe Ogilvie,43.29,100,231
68,0,30692,Scott Stallings,43.08,112,260
69,0,24490,George McNeill,42.86,90,210
70,0,07867,Woody Austin,42.78,80,187
71,0,25572,Graeme McDowell,42.76,62,145
72,0,08075,Jerry Kelly,42.68,102,239
73,0,20160,Charlie Wi,42.64,110,258
74,0,27974,Sung Kang,42.49,82,193
75,0,27797,Derek Lamely,42.45,90,212
76,0,20645,John Senden,42.42,126,297
77,0,30750,Tommy Gainey,42.41,134,316
78,0,19970,Robert Karlsson,42.37,75,177
79,0,20098,Stuart Appleby,42.27,82,194
80,0,27933,John Merrick,42.23,87,206
81,0,27963,Chris Stroud,42.22,114,270
82,0,29910,Blake Adams,42.19,154,365
83,0,25632,Jimmy Walker,42.17,97,230
84,0,25686,Jason Dufner,41.99,97,231
85,0,26287,Roland Thatcher,41.90,88,210
86,0,22046,Geoff Ogilvy,41.88,80,191
87,0,26851,Marc Leishman,41.85,113,270
88,0,02206,David Toms,41.84,100,239
89,0,27214,Kevin Streelman,41.79,117,280
90,0,23548,Bill Lunde,41.78,127,304
91,0,28620,Aron Price,41.76,71,170
92,0,25818,Scott Piercy,41.74,101,242
93,0,10809,Jim Furyk,41.73,106,254
94,0,24361,Pat Perez,41.60,104,250
95,0,21753,Brian Davis,41.52,137,330
96,0,34255,Joseph Bramlett,41.48,95,229
97,0,24846,Ricky Barnes,41.23,94,228
98,0,24290,D.J. Brigman,41.21,82,199
99,0,24140,Sean O'Hair,40.93,79,193
100,0,24604,Hunter Haas,40.89,128,313
101,0,08725,Tom Gillis,40.82,60,147
101,0,01577,Lee Janzen,40.82,80,196
103,0,29478,Kevin Kisner,40.74,88,216
104,0,26331,Charl Schwartzel,40.70,70,172
105,0,06522,Ernie Els,40.67,85,209
106,0,20572,Rod Pampling,40.64,89,219
107,0,31401,Zack Miller,40.59,110,271
108,0,12782,Tim Herron,40.32,102,253
109,0,19846,Brian Gay,40.29,110,273
110,0,24507,Jason Bohn,40.25,95,236
111,0,26300,Matt Jones,40.17,96,239
112,0,21878,Mark Wilson,40.15,106,264
113,0,10585,Scott McCarron,40.10,79,197
114,0,01116,Michael Bradley,39.91,89,223
115,0,32366,Kevin Chappell,39.84,98,246
116,0,12652,Cameron Beckman,39.82,88,221
117,0,20593,Greg Chalmers,39.78,107,269
118,0,30946,Alex Prugh,39.77,105,264
119,0,20436,Garrett Willis,39.73,87,219
120,0,22348,Nick O'Hern,39.72,112,282
121,0,26476,Chez Reavie,39.66,115,290
122,0,31193,Jim Renner,39.61,82,207
123,0,26596,Ryan Moore,39.57,91,230
124,0,25457,Alexandre Rocha,39.38,76,193
125,0,08375,Paul Stankowski,39.34,96,244
126,0,12510,Chad Campbell,39.32,116,295
127,0,28087,Kris Blanks,39.24,113,288
128,0,20766,Padraig Harrington,39.20,69,176
129,0,21407,Arjun Atwal,39.13,108,276
129,0,29720,Andres Gonzales,39.13,72,184
131,0,20472,Alex Cejka,39.11,79,202
132,0,21731,Freddie Jacobson,39.03,105,269
133,0,23325,Vaughn Taylor,38.99,108,277
134,0,10505,Shane Bertsch,38.92,72,185
135,0,32876,Martin Piller,38.89,77,198
136,0,10860,Justin Leonard,38.82,99,255
137,0,23800,Bryce Molder,38.76,100,258
138,0,01948,Tim Petrovic,38.71,108,279
139,0,22378,Trevor Immelman,38.65,97,251
140,0,20229,Stewart Cink,38.63,90,233
141,0,20157,Retief Goosen,38.56,59,153
142,0,22293,Heath Slocum,38.55,101,262
143,0,20127,Chris Riley,38.49,92,239
144,0,06251,Chris DiMarco,38.46,110,286
144,0,01313,Steve Elkington,38.46,65,169
146,0,12602,Dean Wilson,38.19,76,199
147,0,33413,Ben Martin,38.08,91,239
148,0,23409,James Driscoll,38.05,86,226
149,0,24357,K.J. Choi,37.93,88,232
150,0,27120,Troy Matteson,37.92,113,298
151,0,23353,J.J. Henry,37.91,116,306
151,0,24138,Ian Poulter,37.91,58,153
153,0,33911,Nate Smith,37.86,78,206
153,0,27770,Camilo Villegas,37.86,78,206
155,0,29420,Billy Horschel,37.82,90,238
156,0,22621,Ben Curtis,37.76,74,196
157,0,26951,Johnson Wagner,37.66,90,239
158,0,34072,Will Strickler,37.58,59,157
159,0,32640,Troy Merritt,37.56,74,197
160,0,32150,Michael Thompson,37.19,90,242
161,0,26758,David Hearn,36.92,96,260
162,0,08537,J.P. Hayes,36.90,69,187
163,0,06621,Joe Durant,36.82,81,220
164,0,22961,David Mathis,36.80,92,250
165,0,23541,Ben Crane,36.79,78,212
166,0,24980,Scott Gutschewski,36.62,78,213
167,0,28486,Michael Putnam,36.59,75,205
168,0,10733,Kent Jones,36.53,80,219
169,0,10885,Robert Allenby,36.44,90,247
170,0,21350,Ryuji Imada,36.33,93,256
171,0,31202,William McGirt,36.25,112,309
172,0,06004,Stephen Ames,36.11,78,216
173,0,23673,Michael Connell,35.68,81,227
174,0,20498,Briny Baird,35.59,63,177
175,0,27939,Matt McQuillan,35.56,64,180
176,0,09011,David Duval,34.56,75,217
177,0,01797,Rocco Mediate,34.27,61,178
178,0,23614,Rich Beem,33.53,57,170
178,0,26668,Marc Turnesa,33.53,56,167
180,0,23718,Nathan Green,32.92,80,243
181,0,25444,Justin Hicks,32.42,59,182
182,0,25834,Daniel Summerhays,31.80,76,239
183,0,06515,Shaun Micheel,31.67,76,240
184,0,30711,Colt Knost,30.61,75,245
185,0,26420,Richard Johnson,30.35,61,201
186,0,06643,Paul Goydos,29.62,77,260
